source	target	weight	padj
NFkB	B4GALT1	2.536198717973617	3.73903316418015e-33
NFkB	IL1B	21.65592931073416	7.856595346245044e-33
NFkB	TNIP3	8.259340938257063	8.30343922353387e-33
NFkB	IFNAR2	4.683318983298864	1.6428708155107568e-32
NFkB	HIVEP1	3.999714880025022	2.9744793401183526e-32
NFkB	NKX3-1	2.37298329930962	5.589475851905762e-32
NFkB	CFB	6.31351994004626	3.0414465586582072e-31
NFkB	TRIP10	4.167561748826395	3.427277197022362e-31
NFkB	CSF3	4.9031843413131	3.613123105788311e-31
NFkB	IRF1	12.698009124870918	4.297140807175516e-31
NFkB	TNFRSF9	5.996059048130458	6.711457081065369e-31
NFkB	CXCL6	8.725401427371507	7.477985819060511e-31
NFkB	NFKBIZ	15.12381583682296	8.200849811881117e-31
NFkB	CD40	3.5202135906865246	1.5418152201526587e-30
NFkB	OLR1	7.842010286384952	2.0953291649467468e-30
NFkB	EFNA1	11.433295392016356	3.0206502074704957e-30
NFkB	C11orf96	4.566226064903009	4.276703044809239e-30
NFkB	LTB	3.187568791769825	5.387485894487832e-30
NFkB	EBI3	7.546185210064629	5.8337026804976686e-30
NFkB	IL7R	8.813312335270886	9.469200361759725e-30
NFkB	UBE2Z	2.152932765652571	1.4381694617380082e-29
NFkB	SOCS3	4.511914558622972	1.823547890310601e-29
NFkB	ELOVL7	8.792115753443438	3.326790295170406e-29
NFkB	TIFA	5.144112446248236	4.1627637693194057e-29
NFkB	REL	4.709972556739791	9.255188198529263e-29
NFkB	IL32	10.452316416252057	1.194334798738774e-28
NFkB	NFKBIB	2.0655958781216768	2.538534063716167e-28
NFkB	STX11	4.525232449242859	2.9929185852140464e-28
NFkB	KMO	3.974235064546693	5.005900261595283e-28
NFkB	ANKLE2	2.211976322440904	7.682650565504304e-28
NFkB	NECAP2	2.442793500895404	4.7510831817964775e-27
NFkB	TNFAIP8	4.93682380456133	6.0378070405825006e-27
NFkB	TNFAIP6	19.18226346087704	1.1199869235834503e-26
NFkB	PPP4R4	2.427471574635709	1.2821098123182354e-26
NFkB	RNF19B	6.707004337290285	1.675523696868071e-26
NFkB	HIVEP2	3.951426644106167	2.2963318071738327e-26
NFkB	SOD2	11.156150165377186	3.635650097433883e-26
NFkB	ANKRD33B	4.494298724924975	8.823539268208884e-26
NFkB	SGPP2	7.416978193844607	9.896991009835372e-26
NFkB	BIRC2	4.0113793294825895	1.1020653671460575e-25
NFkB	CXCL11	15.834366797407496	1.3652647899708786e-25
NFkB	SLC11A2	2.686648038758446	2.0405033046279867e-25
NFkB	PRDM1	4.41653234664008	2.136350996753179e-25
NFkB	SLC41A2	4.915006504014063	2.2626299757969147e-25
NFkB	TMEM217	3.3538132596283843	3.261340309717291e-25
NFkB	IL15	5.146568092215358	4.071195603068446e-25
NFkB	CD80	3.7956150755271807	4.990812440928063e-25
NFkB	MARCKS	4.761373088876815	6.0416212828919295e-25
NFkB	IFIH1	6.0420364439095415	1.1635199177475676e-24
NFkB	EDN1	6.230059521335692	1.2350481477375644e-24
NFkB	CLIC4	4.164455899387259	1.2767129888607594e-24
NFkB	RELA	1.9322240123541656	1.3563702868577487e-24
NFkB	DENND5A	3.738060950989079	1.704539823686544e-24
NFkB	PLAU	7.406112823023494	1.7515174903838183e-24
NFkB	N4BP1	2.7212585551596	2.212224514427852e-24
NFkB	TP53BP2	2.695950344462362	2.2294749726981132e-24
NFkB	DTX2	2.3927998804963453	2.715496465674398e-24
NFkB	DAPP1	2.777524188508719	3.3818606237588285e-24
NFkB	TAPBP	3.132917604237852	4.963851087440536e-24
NFkB	CLDN1	6.423492026680362	1.405172280944396e-23
NFkB	POLG2	-2.32937202312845	2.5605715011049985e-23
NFkB	IL15RA	5.486232522738795	4.1410048201434e-23
NFkB	ZNF589	-1.522888586276815	4.250278117983345e-23
NFkB	NFATC3	-1.701224447665188	5.511603501181894e-23
NFkB	AMPD3	5.3822493894633725	6.095250109403387e-23
NFkB	RND1	3.769493792509958	1.0060918577175204e-22
NFkB	CD44	3.825732257250938	2.0429222133085304e-22
NFkB	SERPINA3	7.011890668250182	2.12510894786758e-22
NFkB	CEBPA	-3.742077403518219	3.322290480854307e-22
NFkB	MRGPRX3	6.795015405615327	3.939739071152111e-22
NFkB	MMP10	6.294612426142743	4.143303283231602e-22
NFkB	THAP11	-2.164097842867189	4.1695446463020694e-22
NFkB	CD70	2.837591503134018	5.918228262280816e-22
NFkB	GPR132	2.5658922060605613	7.278673437506959e-22
NFkB	SERPINB9	3.863825273353701	1.2710191770614573e-21
NFkB	RHCG	2.3309376603667222	1.5688487730623082e-21
NFkB	PLAGL2	2.763381714160744	2.8943318340108944e-21
NFkB	UXS1	3.6237250400574377	4.606990247088646e-21
NFkB	ZC3H12C	3.751925166004833	4.895552110174449e-21
NFkB	CLUHP3	1.603401406337386	5.172752729736574e-21
NFkB	C3	8.24101125803567	6.3280395564594735e-21
NFkB	VCAM1	5.573618636369695	6.881327257266405e-21
NFkB	BAG4	-1.99035290335243	7.037202925344942e-21
NFkB	NOCT	3.924724795367577	8.051060510124481e-21
NFkB	C1QTNF1	3.8385233057700217	8.087822852133947e-21
NFkB	PANX1	3.314118252583082	9.457905878320092e-21
NFkB	BMP2	5.943443869572186	1.0149924934954495e-20
NFkB	PPP3CC	1.271964768513098	1.0999559559188202e-20
NFkB	TCIM	5.369398048124224	1.2069367738226247e-20
NFkB	PSTPIP2	4.036614484060981	1.942074989203741e-20
NFkB	DUSP16	2.5437031651819484	2.426421183453763e-20
NFkB	TYMP	3.1999117328213167	2.6735021399641446e-20
NFkB	JUNB	6.258805411539768	4.160382703994301e-20
NFkB	DNAAF1	2.3162759687181254	4.803536596731131e-20
NFkB	RAP2C	2.7188946385245103	5.1636097831290963e-20
NFkB	TAP1	7.08425703287775	5.194234433449642e-20
NFkB	APBA3	1.673566170079494	5.968638090125724e-20
NFkB	IER3	11.738224293562055	8.336187019673007e-20
NFkB	ABHD10	-2.7483465813650048	8.433224807648536e-20
NFkB	HLA-F	3.035017205115714	9.849232230533438e-20
NFkB	CHST2	2.888210013317691	1.1873392576978997e-19
NFkB	GSAP	4.089750247099219	1.295863051073091e-19
NFkB	HMGN2P46	4.792156004332411	1.3218175406160722e-19
NFkB	LINC01465	2.340896429472848	1.9027736792136857e-19
NFkB	CSF1	3.319191318544259	1.9981811959044446e-19
NFkB	CD82	3.806540440478278	2.1760069448244915e-19
NFkB	NFE2L3	3.822739826903884	2.2978003800520024e-19
NFkB	ABTB2	2.318622077386224	2.3104536815221747e-19
NFkB	LYN	3.666844350082264	2.416427398977289e-19
NFkB	IRGQ	1.432115047829431	2.98450889209356e-19
NFkB	NBN	3.110328158109467	3.071962893503556e-19
NFkB	POU2F2	1.6220862059674903	4.279351238529657e-19
NFkB	MMP12	4.281184424997675	5.9170636522813515e-19
NFkB	PIM3	5.680180139549993	6.688757427946921e-19
NFkB	ITGB8	3.6137647823422654	9.450270464310734e-19
NFkB	SQOR	4.536878590149101	1.2863553057053021e-18
NFkB	GBP3	6.628014719840298	1.3103873602103417e-18
NFkB	TANK	2.2666638681754527	1.5988616402143176e-18
NFkB	CCL5	13.194532344519692	1.5992768745114202e-18
NFkB	SLC39A8	2.767629057755222	1.7060056085167589e-18
NFkB	PTGIR	1.3307697926942272	1.9111344427190427e-18
NFkB	CCL7	2.933640861122158	2.0285422191878178e-18
NFkB	CREB3	2.1440145746546384	2.145506040643961e-18
NFkB	ICOSLG	2.0789591639466707	2.2804820667395957e-18
NFkB	PIP4P2	-3.167664515490988	2.380682008316495e-18
NFkB	FRAT2	-2.869577112883228	3.17705330564498e-18
NFkB	GBP2	7.37023376232105	3.332789687623367e-18
NFkB	NPRL2	-1.148223905577641	3.471995486370373e-18
NFkB	IRAK3	1.6408716956114178	3.761216491991007e-18
NFkB	SQSTM1	2.902117812680112	5.809725332279319e-18
NFkB	WNT5A	3.6950088178558698	6.3329519183622814e-18
NFkB	SOCS1	2.782739630047954	7.400053089553204e-18
NFkB	RNF144B	4.743357121874756	7.427316980087796e-18
NFkB	ETS1	3.331548365584419	7.885219119439855e-18
NFkB	TNC	3.174996316936141	9.050959468790476e-18
NFkB	MMP9	8.326387309098665	1.0251368423163675e-17
NFkB	SMARCA2	-1.4664136081781136	1.1515536468532902e-17
NFkB	IL12B	6.704744759409161	1.160432634605242e-17
NFkB	PLAUR	5.127519299496343	1.1631367254320772e-17
NFkB	PPP1R15A	5.856181950489766	1.1922602663511002e-17
NFkB	IL18R1	3.030421068602611	1.2672845760054217e-17
NFkB	CLEC4E	1.8741312481671808	1.3138226210029165e-17
NFkB	CD69	4.945174962408783	1.455653635679411e-17
NFkB	RIGI	6.853271086103276	1.7419641971324648e-17
NFkB	LACTB	3.1465941514694333	1.817221040388841e-17
NFkB	CYP7B1	3.334875853448908	1.939863586762913e-17
NFkB	UPB1	1.273317597999146	2.076674773635669e-17
NFkB	CDC42EP2	2.4545630529471767	2.9139195614791087e-17
NFkB	SRC	1.185905710648747	3.0928438027517477e-17
NFkB	BMAL2	3.0080943246841643	3.1379283379395055e-17
NFkB	SUSD6	4.733942676790716	3.1541588467606624e-17
NFkB	OPTN	4.123073103001285	3.263546991161067e-17
NFkB	RHBDF2	2.8602671407178333	3.3570954929054876e-17
NFkB	RNF125	-2.9413255170307497	3.428092998017368e-17
NFkB	LRP12	2.991240989401741	3.5621719184488204e-17
NFkB	NMES1	19.315232181073966	3.5858626654589945e-17
NFkB	TNFAIP1	2.094869335008105	4.950431897085541e-17
NFkB	SBNO2	1.7247617309237957	5.0194020259718986e-17
NFkB	PLA2G4C	2.016050595310265	5.303881928839061e-17
NFkB	NAMPT	5.994640944098541	5.824260330806959e-17
NFkB	PDE4B	3.34097975955198	6.496225338660451e-17
NFkB	PML	2.300584822531494	6.627257661545501e-17
NFkB	ZMIZ2	1.4055366874394266	6.676829626450698e-17
NFkB	CD274	7.000107295772259	7.306433442028952e-17
NFkB	PMAIP1	8.149128604713459	7.362161401600977e-17
NFkB	PTGS2	12.467729521429062	7.642570968097374e-17
NFkB	PDGFB	2.34461464210414	8.958344434490094e-17
NFkB	TSLP	3.703064583857015	9.483819982596174e-17
NFkB	MAPKAPK5-AS1	-1.6857772771207662	1.0319696730753242e-16
NFkB	CTHRC1	5.949287319399018	1.2447117220533887e-16
NFkB	SRGN	2.898819728073159	1.3708720365947418e-16
NFkB	CXCL10	24.132823686254277	1.5075464439327528e-16
NFkB	GBP1	7.418785586045837	1.8466001661376775e-16
NFkB	NAA16	-1.505408197995601	2.28793524593368e-16
NFkB	MTARC1	-3.0293957587725457	2.471753542707804e-16
NFkB	C10orf55	1.6789410841375736	3.2092350958452383e-16
NFkB	STAT4	4.082517729032464	4.318719573084611e-16
NFkB	ZNF398	-1.8631539641522317	4.3426501872093843e-16
NFkB	SLC25A37	2.227636780813109	4.538835260372082e-16
NFkB	FEZ1	2.2750130565624413	5.678160541552718e-16
NFkB	IL6ST	2.266500838464691	6.397536898377663e-16
NFkB	ARL5B	4.112474284196357	7.649277268694537e-16
NFkB	BTG3	2.284162386523322	7.899127069156197e-16
NFkB	IL4I1	4.799029293622621	8.91791264690845e-16
NFkB	PARP12	4.763406957430169	8.98692525368907e-16
NFkB	USP12	2.224751224661562	9.823895151110845e-16
NFkB	LINC00158	3.23983477884658	1.03216956078381e-15
NFkB	DAXX	1.5876978473445065	1.1080233727350046e-15
NFkB	NIPAL4	2.6545860026150376	1.3673323792731602e-15
NFkB	SRPK2	-1.4340123210194098	1.5160410260651645e-15
NFkB	HS3ST3B1	2.913980009036479	1.7242048805700954e-15
NFkB	TRIM47	3.10046659498137	1.7409325972743148e-15
NFkB	S100A12	2.925922017107448	1.7510989575983845e-15
NFkB	CASP5	2.2421304873648142	1.9146860616897924e-15
NFkB	TMEM106A	1.7537694237193653	2.0610709773432656e-15
NFkB	SERPINB2	8.992853408746734	2.225672085763264e-15
NFkB	IRF7	5.084472020681275	2.325500581072249e-15
NFkB	P2RX4	2.712954137158978	2.853160607388759e-15
NFkB	CLEC2D	1.931175564109006	3.2645084506324587e-15
NFkB	G0S2	8.53933945986813	3.389530023120332e-15
NFkB	CYP27B1	3.1924146555490878	3.8011396003637234e-15
NFkB	BDKRB1	3.220252065447521	3.884152412051357e-15
NFkB	PLK3	2.6603773219461497	4.058534734179342e-15
NFkB	FMNL3	2.9026410557497075	4.488680051103945e-15
NFkB	TEX2	-2.3536121501391998	4.962108569969463e-15
NFkB	LIF	6.608409878959087	5.1767431746722e-15
NFkB	NECTIN2	1.8432284699153576	5.353600046425077e-15
NFkB	USP43	2.293516100336048	5.775930752442647e-15
NFkB	THYN1	-2.275272527822924	6.682506641373644e-15
NFkB	SLC31A2	3.228312868171232	7.132291489706453e-15
NFkB	CASP7	2.939144514946534	8.123999561473539e-15
NFkB	TRAF3	2.195332579970129	1.0089597027822748e-14
NFkB	CHMP4B	1.7206265580949085	1.018087620091092e-14
NFkB	HCK	3.4390629364430216	1.024658325803123e-14
NFkB	GRAMD1A	2.767700562388433	1.0983988639389722e-14
NFkB	ADPRH	1.266874300459325	1.1062116675507912e-14
NFkB	RHOBTB2	-1.4821692752223223	1.1093098650017841e-14
NFkB	LHFPL6	2.080404920845938	1.157875089566926e-14
NFkB	PELI1	3.496945207535576	1.1645265320465942e-14
NFkB	STX10	-1.6599660268741423	1.3216209178672267e-14
NFkB	B4GALT5	3.120955147753379	1.3660808567832035e-14
NFkB	ZYG11B	-2.553344671747543	1.4088811961346686e-14
NFkB	CLPX	-1.7796978919704027	1.7539845283659992e-14
NFkB	CCL4	15.711884459358282	1.9486226769660064e-14
NFkB	CCL8	8.321975109333792	1.975897723656553e-14
NFkB	PATL1	1.8586445805376677	2.033378778148281e-14
NFkB	BTN2A1	1.2900835560625892	2.2230130357870674e-14
NFkB	JADE1	-2.5378945149220087	2.2852136964866923e-14
NFkB	MYO10	2.541764704987205	2.44267197014029e-14
NFkB	CIPC	-2.621767216444206	2.7601786967256893e-14
NFkB	GP1BA	1.6163558769881716	3.0029488364351884e-14
NFkB	XPA	-1.817317168204565	3.146451902012892e-14
NFkB	ISG20	6.732711011113878	3.2614961414008096e-14
NFkB	CDKN2B	2.450775380053684	3.3076876236103485e-14
NFkB	CEP63	-1.3863719175773497	3.4700177370272035e-14
NFkB	IGFL1	5.428644370916438	3.5111982424497127e-14
NFkB	ZNF57	-2.455078733258079	3.5252530412854924e-14
NFkB	TRERF1	-2.0199671691989485	3.5444989366113296e-14
NFkB	NR4A3	3.8302942902746553	3.7838179981229136e-14
NFkB	NEURL3	3.5033917979927183	3.95855598217011e-14
NFkB	MBLAC2	-2.1657877583198224	4.2099201359086256e-14
NFkB	GPR84	5.670507889815861	4.499573917092925e-14
NFkB	ZHX3	-1.081953967847214	4.5122991140399664e-14
NFkB	ATP2B1	3.7579053054051736	4.5696603075235466e-14
NFkB	B2M	2.1661617621707365	5.4219119969739e-14
NFkB	SCARF1	1.298254051086648	5.91161007636781e-14
NFkB	RILPL2	2.986669600084396	6.017074673797852e-14
NFkB	HLTF	-2.7094629814001223	7.49786454018817e-14
NFkB	FBRS	1.1659006822572735	1.0467343857003753e-13
NFkB	ZBTB10	2.2747136976518494	1.0742799762501433e-13
NFkB	RAP1B	2.0578978997051136	1.1964219988201977e-13
NFkB	SDHAF1	-1.4488655625727538	1.2826576316749994e-13
NFkB	GGA2	-1.2599809817977192	1.3043906069263834e-13
NFkB	ZBTB18	-1.8392823087160528	1.3260734003822694e-13
NFkB	FCAR	1.097528766186618	1.3355561808369297e-13
NFkB	ALDH3A2	-2.2018481900377327	1.352112376280644e-13
NFkB	PNPLA1	1.2340818025878235	1.3546150675840298e-13
NFkB	IRAG2	-2.0128974804321693	1.458261008404189e-13
NFkB	MSANTD3	2.811646109289257	1.5257764207386798e-13
NFkB	MMP13	4.457082313904972	1.60150903988133e-13
NFkB	PCM1	-1.3750700398139708	1.6143339992013228e-13
NFkB	PRAG1	-3.91903272455847	1.6876768640862608e-13
NFkB	OSGEPL1	-2.3930031358741792	1.8339085601392685e-13
NFkB	LIAS	-2.432189482998653	1.8342682705591659e-13
NFkB	SLAMF7	7.166879691364502	1.9129704642359926e-13
NFkB	JAK3	0.9712568837591145	2.0112625160782283e-13
NFkB	MT1M	4.048371890793061	2.1863969075501782e-13
NFkB	FFAR2	2.165129627307715	2.2559949427041245e-13
NFkB	PDPN	1.5747259959351825	2.4126488294922645e-13
NFkB	DHX58	2.807696115082135	2.522054107475256e-13
NFkB	CANT1	1.9345281746684104	2.5957138079291936e-13
NFkB	IRF4	-1.3003936552907414	2.681671846424288e-13
NFkB	PWWP3A	-1.3003936552907414	2.681671846424288e-13
NFkB	CTSS	3.954792081543521	3.066010339277571e-13
NFkB	PDIK1L	-2.749981115202318	3.43844858186605e-13
NFkB	RCAN1	2.595350531745327	3.6769223669538914e-13
NFkB	GRINA	2.0631390094889115	3.704534634424742e-13
NFkB	CH25H	3.2937080255471733	4.0614518868219537e-13
NFkB	PDGFRL	3.320649423659236	4.0974568135336423e-13
NFkB	NUDT6	-1.951210046386633	4.2696680823770963e-13
NFkB	PIP4K2B	-0.856049475451468	4.296409796158223e-13
NFkB	IFIT3	10.47846236566912	4.440584781847903e-13
NFkB	SIX5	0.9202715098330786	4.4744810551085005e-13
NFkB	CD48	2.0260579157423204	4.749041585127625e-13
NFkB	PDHB	-1.6445360998426544	4.86192286634045e-13
NFkB	INTS8	-1.6169429663254573	5.173689846382472e-13
NFkB	PRKACB	-2.2924162403610637	5.65437904225944e-13
NFkB	KCNJ2	5.131631444905947	5.711793436663947e-13
NFkB	MAFF	6.347435979483549	5.864108718708312e-13
NFkB	CCL19	2.820739919004211	6.147003160461219e-13
NFkB	NDUFB5	-1.5866150691238847	6.404345875810611e-13
NFkB	KDM6B	3.2222921047446564	6.493666426122139e-13
NFkB	PTAFR	2.1837248585593327	6.550112643302134e-13
NFkB	SAMSN1	2.1873732032056377	6.847035540197814e-13
NFkB	SLC35A1	-2.197234189961696	7.256838812021589e-13
NFkB	ANKMY2	-2.1186125410140604	7.445701986137538e-13
NFkB	LAMB3	4.285082796845306	7.803544591691801e-13
NFkB	STARD5	2.560950724152315	8.725238745804836e-13
NFkB	CCDC51	-2.0183248411903554	9.190314618320706e-13
NFkB	DCUN1D3	2.4775046389889805	9.82568580670777e-13
NFkB	FNDC3B	2.461260591763721	1.0195336802284686e-12
NFkB	GPR176	1.926887015317007	1.0678241183381581e-12
NFkB	SLC25A38	-1.5192816564929488	1.0973312637259619e-12
NFkB	EREG	4.266937436628548	1.1616125445341024e-12
NFkB	KRT6B	2.831670218883179	1.1839800539627753e-12
NFkB	TRAF2	1.1967785350599025	1.2593710136610937e-12
NFkB	TRIM36	1.5189422912361086	1.2680409809397597e-12
NFkB	ABCC5	-1.4651736614167452	1.3209702760699209e-12
NFkB	ZNF697	2.249751434741509	1.3551381263266573e-12
NFkB	VNN1	2.352935025298736	1.378592021118959e-12
NFkB	CD47	1.7849305314578223	1.4166594153954918e-12
NFkB	HADH	-1.9942868692305005	1.4218194278553788e-12
NFkB	RWDD3	-1.6758024604194626	1.549260120616582e-12
NFkB	KLF6	3.575416500382137	1.596478430697609e-12
NFkB	PTCD3	-1.4169002577138825	1.6027665857912669e-12
NFkB	ZBTB44	-1.9693820943563072	1.6927003922129085e-12
NFkB	CNOT7	-1.269497209625878	1.6929794890061853e-12
NFkB	EIF3L	-1.505799868364916	1.6939263742183064e-12
NFkB	BTN2A2	1.3616508297587964	1.7137721129020868e-12
NFkB	VPS26B	-1.5324495671624974	1.8125031490335845e-12
NFkB	MREG	2.6341718557951896	1.8859458243144257e-12
NFkB	TLNRD1	2.269560531195117	1.8997872506595844e-12
NFkB	NFKBID	1.9414344633911245	1.928643650964476e-12
NFkB	NCOA7	2.283434229553684	1.9766878127373096e-12
NFkB	PPIL3	-1.818187036452523	1.9792888755590617e-12
NFkB	CCNL1	2.081308118963367	2.198354793062801e-12
NFkB	DIS3L	-2.4956672569896416	2.283311765565378e-12
NFkB	AKR1B1	4.355686629266585	2.288716594692237e-12
NFkB	DEF6	-1.2847666064017944	2.289647873718811e-12
NFkB	RHBDL2	2.4565225910514803	2.4004232978380026e-12
NFkB	ZBTB17	0.9123333657630576	2.4684892659781484e-12
NFkB	CRTAP	-1.502190372841416	2.689896579067457e-12
NFkB	PPARD	1.3791552272413174	2.7651123792266945e-12
NFkB	SLC25A28	1.9511625271067377	2.827120775698297e-12
NFkB	DNAJB5	1.6670095150975663	2.8273836966414247e-12
NFkB	CSRNP1	4.597279005554201	2.8753953014369668e-12
NFkB	MTERF2	-2.082731704923027	3.0952835252299414e-12
NFkB	RARRES1	5.028827849445428	3.1115212553402558e-12
NFkB	GPD1L	-3.4608201247468657	3.174957950929417e-12
NFkB	OXA1L	-1.6347481530334114	3.2942973973319224e-12
NFkB	PTGER4	3.6805479074499257	3.341936891533744e-12
NFkB	GRAMD2B	2.672956566400232	3.3615187202704988e-12
NFkB	RITA1	-1.3724502328836614	3.77263470017205e-12
NFkB	GBP5	4.822605356075322	3.882811146028534e-12
NFkB	GDE1	-1.9230374704823148	3.962809075951952e-12
NFkB	DBT	-1.329743857799859	4.233816896285404e-12
NFkB	CYTH1	1.3405137984556394	4.254335449624181e-12
NFkB	NAA40	-1.756826745569441	4.3776397603693356e-12
NFkB	LUC7L3	-1.3005730529662782	4.865748420832478e-12
NFkB	FRAT1	-2.8172913907563357	5.024065901062587e-12
NFkB	PURA	-0.9996030272530382	5.683338597439123e-12
NFkB	GNA15	1.7614045824314717	5.736638575706467e-12
NFkB	PIK3R5	0.9974525125423174	5.866636237432186e-12
NFkB	IARS2	-1.6306550323966411	5.9654633077111915e-12
NFkB	HELZ2	2.228470390900899	6.355684183441492e-12
NFkB	KLF9	1.738817332720893	6.585601359388913e-12
NFkB	ZXDA	1.7875445394892613	6.730595751267679e-12
NFkB	IRF2	2.790700627756693	6.901842167693801e-12
NFkB	FAM217B	-3.4439508776973127	7.444947142832015e-12
NFkB	SDHAF3	-2.246527958217733	7.573003832513303e-12
NFkB	PREPL	-1.6438579192622738	7.649521559617662e-12
NFkB	TRIT1	-1.5736751540356957	7.704114189464861e-12
NFkB	ASB13	-1.946282213595124	8.068051639637956e-12
NFkB	BTBD1	-1.2178022806213225	8.106700991605222e-12
NFkB	IMP3	-2.188052255839112	8.123083606982075e-12
NFkB	ZNF420	-2.31458628183199	8.332569701030619e-12
NFkB	RGS14	-1.066467654979555	8.43235276144237e-12
NFkB	PTPN1	1.0916647135544986	8.57677070584252e-12
NFkB	PLA1A	2.122412561556643	8.581707389936428e-12
NFkB	NUDT16	-1.2139733124304155	8.725237719766585e-12
NFkB	ATF5	1.4741336781150791	9.805745571441438e-12
NFkB	SYNGR3	2.667973417501737	1.00002801965813e-11
NFkB	MLLT10	-0.9035148485569972	1.0067691048536778e-11
NFkB	PIK3AP1	2.1837024557789237	1.0097408313545104e-11
NFkB	MMP14	2.0138772694858784	1.0299125580981134e-11
NFkB	MTF1	1.9685495627619207	1.034889815202006e-11
NFkB	CHST7	1.7942611091314358	1.0467025342669269e-11
NFkB	IDO1	7.395722689319974	1.0672783939799619e-11
NFkB	UBAC1	-1.4767109851154836	1.0911990572872888e-11
NFkB	PPP2R5A	-1.155547046175909	1.1352581220863655e-11
NFkB	SDCBP	2.2404928765659267	1.1489975635520275e-11
NFkB	BAZ1A	2.490007393015847	1.1574203054471386e-11
NFkB	TNFSF9	3.7403121354869207	1.228760450608984e-11
NFkB	ARID5A	1.577946763854294	1.2572052429362786e-11
NFkB	ETS2	2.9878282829243403	1.291243485441073e-11
NFkB	PLA2G12A	-1.7955435967719435	1.3763310015529103e-11
NFkB	CSTF1	-1.5781184944159328	1.3773053815007006e-11
NFkB	RNF207	0.6879045581486286	1.3957096806621008e-11
NFkB	AGGF1	-1.2228006330836196	1.4216456862769769e-11
NFkB	SLC7A2	2.199916743770903	1.4594341617780025e-11
NFkB	RPRD2	-1.428608147880473	1.475253529373964e-11
NFkB	CCR7	4.689851885022207	1.5438754648210625e-11
NFkB	GBP4	4.529262003938937	1.5533884262611427e-11
NFkB	AFG3L2	-0.975756550295558	1.5724667032080188e-11
NFkB	MRPS30	-1.6439961512945516	1.5995264671221226e-11
NFkB	ZNF267	2.701582861449695	1.6443698171237498e-11
NFkB	SNX30	-3.199942087056038	1.7745150325912608e-11
NFkB	CETN3	-1.9502795715029293	1.7958651209219692e-11
NFkB	ORMDL1	-1.443827793249773	1.8071349333733025e-11
NFkB	NOD2	1.828008293597304	1.844798439176399e-11
NFkB	APOL3	3.2411723577543907	1.8556614962496015e-11
NFkB	SLC1A2	1.3195687584539448	1.952690389862601e-11
NFkB	ZBTB46	0.9217645308719986	1.953417626380101e-11
NFkB	SEC11A	-1.0052738070094729	1.959081457995015e-11
NFkB	CCL18	1.3686009844338698	1.9685016336523427e-11
NFkB	PARP14	2.9379815390666995	1.9685838756388896e-11
NFkB	ASTE1	-1.6629951997168315	1.9883504595078715e-11
NFkB	CEBPD	3.46725149990791	1.9913095142013853e-11
NFkB	C15orf61	-2.631019743249654	2.0535271678025348e-11
NFkB	APOL6	3.558780073772079	2.2598815422665614e-11
NFkB	HHEX	-2.8824255962379173	2.2823517241186343e-11
NFkB	ZNF573	-2.767490046216728	2.297891798775445e-11
NFkB	ZNF174	-0.9998056474645378	2.3027252670629027e-11
NFkB	CD58	2.094904811336367	2.356044677850466e-11
NFkB	SLC12A7	2.658259987421705	2.408401665396317e-11
NFkB	IFIT2	9.23137087724274	2.582752485811443e-11
NFkB	GATA6	1.9767405829745543	2.6124681801397455e-11
NFkB	XPO7	-1.069870307862167	2.6375571736142707e-11
NFkB	MMP19	1.3027241946785604	2.6907734048490747e-11
NFkB	MIS18BP1	-2.063765840250996	2.8711512884023224e-11
NFkB	PPP1R18	2.5441128783518647	2.955283959297725e-11
NFkB	SAV1	2.1289982469649	2.9562650439936097e-11
NFkB	SYK	-1.1938387209603545	2.969952127875749e-11
NFkB	ADH5	-1.3981844366194869	3.056353228610764e-11
NFkB	RGS18	-2.4990194328092348	3.174221939925264e-11
NFkB	PI3	2.90461178294036	3.2141246838210847e-11
NFkB	OAS3	4.305243706594831	3.224542360758591e-11
NFkB	SLC9A8	1.5448269719645382	3.2481432268050236e-11
NFkB	ERLIN2	-1.392135437231963	3.3018974264486156e-11
NFkB	LGALSL	2.2987316771499726	3.3331670296731054e-11
NFkB	LYL1	-1.4011342822390105	3.400027488213931e-11
NFkB	RRAD	2.4120303913698447	3.4787963887577894e-11
NFkB	IL10RA	3.727279540010305	3.5415399693311246e-11
NFkB	SELE	2.8393723763650875	3.5884893605532685e-11
NFkB	CASP4	1.705626960704711	3.62630221946373e-11
NFkB	METAP1	-1.724326890645684	3.666211813120964e-11
NFkB	PTPN4	-1.2114186448441076	3.685643725517152e-11
NFkB	ZZZ3	-1.4192422320973863	3.719068269276838e-11
NFkB	CXCR2	-1.8446256044062996	3.7297305628632326e-11
NFkB	ETV3	1.3219274346451275	3.806530677410751e-11
NFkB	STRBP	-1.4530881264899624	3.9396790896357316e-11
NFkB	SAMD9L	5.189062275321337	4.131576455642555e-11
NFkB	LITAF	1.8581192696841655	4.163357350230089e-11
NFkB	ECE1	1.9039774351961725	4.1817827983625447e-11
NFkB	ECI2	-1.7018352925841478	4.198146399567473e-11
NFkB	PNRC1	5.272081577751072	4.206002935871097e-11
NFkB	NAB1	1.531026483822988	4.296811671959767e-11
NFkB	NRP2	1.6622907330760943	4.31670266517068e-11
NFkB	CTCF	-1.325038171128204	4.4151777548678893e-11
PI3K	MLANA	-9.985742932001385	1.8416509022806632e-43
PI3K	PMEL	-6.590348248199498	6.874786379852314e-36
