source	target	weight	confidence
SMAD3	ZFP36L2	0.3333333333333333	C
SMAD3	ZSWIM6	0.3333333333333333	C
SMAD4	AFF1	0.3333333333333333	C
SMAD4	ARID1B	0.3333333333333333	C
SMAD4	BCAS3	0.3333333333333333	C
SMAD4	BNIP2	0.3333333333333333	C
SMAD4	BRWD1	0.3333333333333333	C
SMAD4	C8B	0.3333333333333333	C
SMAD4	CACHD1	0.3333333333333333	C
SMAD4	CGGBP1	0.3333333333333333	C
SMAD4	DCDC1	0.3333333333333333	C
SMAD4	FER	0.3333333333333333	C
SMAD4	FLNB	0.3333333333333333	C
SMAD4	FOXP1	0.3333333333333333	C
SMAD4	FOXP3	0.3333333333333333	C
SMAD4	GPR176	0.3333333333333333	C
SMAD4	IL23R	0.3333333333333333	C
SMAD4	KIFC3	0.3333333333333333	C
SMAD4	MAGI2	0.3333333333333333	C
SMAD4	MAP3K3	0.3333333333333333	C
SMAD4	MCC	0.3333333333333333	C
SMAD4	MCTP2	0.3333333333333333	C
SMAD4	MYO5B	0.3333333333333333	C
SMAD4	NCOA1	0.3333333333333333	C
SMAD4	NCOA2	0.3333333333333333	C
SMAD4	PHACTR2	0.3333333333333333	C
SMAD4	PLCB1	0.3333333333333333	C
SMAD4	PTBP2	0.3333333333333333	C
SMAD4	PXN	0.3333333333333333	C
SMAD4	RHO	0.3333333333333333	C
SMAD4	SAMD11	0.3333333333333333	C
SMAD4	SLC13A3	0.3333333333333333	C
SMAD4	SPIN1	0.3333333333333333	C
SMAD4	STAG1	0.3333333333333333	C
SMAD4	SYNJ1	0.3333333333333333	C
SMAD4	TEAD1	0.3333333333333333	C
SMAD4	TMTC1	0.3333333333333333	C
SMAD4	TRIM13	0.3333333333333333	C
SMAD4	ULK2	0.3333333333333333	C
SMAD4	ZNF664	0.3333333333333333	C
SMAD4	ZNF846	0.3333333333333333	C
SMAD5	ARID1B	0.3333333333333333	C
SMAD5	ATXN2	0.3333333333333333	C
SMAD5	DMTF1	0.3333333333333333	C
SMAD5	HMGB1	0.3333333333333333	C
SMAD5	HNRNPA3	0.3333333333333333	C
SMAD5	NR3C1	0.3333333333333333	C
SMAD5	REV1	0.3333333333333333	C
SMAD5	RHOBTB3	0.3333333333333333	C
SMAD5	SMC4	0.3333333333333333	C
SMAD5	SP3	0.3333333333333333	C
SNAI2	ACOT7	0.3333333333333333	C
SNAI2	ADAM8	0.3333333333333333	C
SNAI2	ADAP1	0.3333333333333333	C
SNAI2	ADGRB2	0.3333333333333333	C
SNAI2	AGPAT3	0.3333333333333333	C
SNAI2	ANK1	0.3333333333333333	C
SNAI2	ARHGEF16	0.3333333333333333	C
SNAI2	ARHGEF3	0.3333333333333333	C
SNAI2	BRI3	0.3333333333333333	C
SNAI2	C1QTNF1	0.3333333333333333	C
SNAI2	CCDC187	0.3333333333333333	C
SNAI2	CCDC57	0.3333333333333333	C
SNAI2	CCDC88C	0.3333333333333333	C
SNAI2	CLSTN1	0.3333333333333333	C
SNAI2	CRISPLD2	0.3333333333333333	C
SNAI2	CROCC	0.3333333333333333	C
SNAI2	DAB2IP	0.3333333333333333	C
SNAI2	DLGAP4	0.3333333333333333	C
SNAI2	DOCK9	0.3333333333333333	C
SNAI2	EGFR	0.3333333333333333	C
SNAI2	EPS8L2	0.3333333333333333	C
SNAI2	FAM110C	0.3333333333333333	C
SNAI2	FHIP1A	0.3333333333333333	C
SNAI2	FARP1	0.3333333333333333	C
SNAI2	FGD2	0.3333333333333333	C
SNAI2	FKBP5	0.3333333333333333	C
SNAI2	HPCAL1	0.3333333333333333	C
SNAI2	JAG2	0.3333333333333333	C
SNAI2	KDM4B	0.3333333333333333	C
SNAI2	KIFC3	0.3333333333333333	C
SNAI2	LAMA3	0.3333333333333333	C
SNAI2	LONP1	0.3333333333333333	C
SNAI2	LRP1	0.3333333333333333	C
SNAI2	LRRFIP1	0.3333333333333333	C
SNAI2	MAFK	0.3333333333333333	C
SNAI2	MBP	0.3333333333333333	C
SNAI2	MED15	0.3333333333333333	C
SNAI2	MKNK2	0.3333333333333333	C
SNAI2	MPRIP	0.3333333333333333	C
SNAI2	NADSYN1	0.3333333333333333	C
SNAI2	NEDD4L	0.3333333333333333	C
SNAI2	NSD2	0.3333333333333333	C
SNAI2	NTMT1	0.3333333333333333	C
SNAI2	NUDT14	0.3333333333333333	C
SNAI2	PARVB	0.3333333333333333	C
SNAI2	PIEZO1	0.3333333333333333	C
SNAI2	PRKAG2	0.3333333333333333	C
SNAI2	RBCK1	0.3333333333333333	C
SNAI2	SEMA4B	0.3333333333333333	C
SNAI2	SERINC2	0.3333333333333333	C
SNAI2	SH3PXD2B	0.3333333333333333	C
SNAI2	SKI	0.3333333333333333	C
SNAI2	SLC25A10	0.3333333333333333	C
SNAI2	SPIDR	0.3333333333333333	C
SNAI2	SULT2B1	0.3333333333333333	C
SNAI2	SUN1	0.3333333333333333	C
SNAI2	TACC2	0.3333333333333333	C
SNAI2	TTYH3	0.3333333333333333	C
SNAI2	VASP	0.3333333333333333	C
SNAI2	VGLL4	0.3333333333333333	C
SNAI2	WSCD1	0.3333333333333333	C
SNAPC4	ANAPC7	0.3333333333333333	C
SNAPC4	BRF1	0.3333333333333333	C
SNAPC4	CACTIN	0.3333333333333333	C
SNAPC4	DLK2	0.3333333333333333	C
SNAPC4	DNMT1	0.3333333333333333	C
SNAPC4	ELAC2	0.3333333333333333	C
SNAPC4	FBXL19	0.3333333333333333	C
SNAPC4	LRSAM1	0.3333333333333333	C
SNAPC4	MBD3	0.3333333333333333	C
SNAPC4	MYO9B	0.3333333333333333	C
SNAPC4	NUP85	0.3333333333333333	C
SNAPC4	PARP2	0.3333333333333333	C
SNAPC4	PASK	0.3333333333333333	C
SNAPC4	PELP1	0.3333333333333333	C
SNAPC4	PRPF31	0.3333333333333333	C
SNAPC4	PRR19	0.3333333333333333	C
SNAPC4	QTRT1	0.3333333333333333	C
SNAPC4	RAB40C	0.3333333333333333	C
SNAPC4	RINT1	0.3333333333333333	C
SNAPC4	SCAP	0.3333333333333333	C
SNAPC4	SH2D3A	0.3333333333333333	C
SNAPC4	SPG7	0.3333333333333333	C
SNAPC4	TAB1	0.3333333333333333	C
SNAPC4	TBCD	0.3333333333333333	C
SNAPC4	TECPR1	0.3333333333333333	C
SNAPC4	TMEM259	0.3333333333333333	C
SNAPC4	WDR59	0.3333333333333333	C
SNAPC4	WDR74	0.3333333333333333	C
SNAPC4	ZBTB48	0.3333333333333333	C
SNAPC4	ZNF335	0.3333333333333333	C
SOX10	AFF3	0.3333333333333333	C
SOX10	ANK3	0.3333333333333333	C
SOX10	ANKRD28	0.3333333333333333	C
SOX10	ARNT2	0.3333333333333333	C
SOX10	BCAR3	0.3333333333333333	C
SOX10	BNC2	0.3333333333333333	C
SOX10	CCN3	0.3333333333333333	C
SOX10	CPVL	0.3333333333333333	C
SOX10	FGGY	0.3333333333333333	C
SOX10	GAS7	0.3333333333333333	C
SOX10	GHR	0.3333333333333333	C
SOX10	HDAC9	0.3333333333333333	C
SOX10	IGF1R	0.3333333333333333	C
SOX10	MBNL2	0.3333333333333333	C
SOX10	MDGA2	0.3333333333333333	C
SOX10	MYO1E	0.3333333333333333	C
SOX10	NEDD4L	0.3333333333333333	C
SOX10	PDE4D	0.3333333333333333	C
SOX10	PLCG1	0.3333333333333333	C
SOX10	SLC2A9	0.3333333333333333	C
SOX10	SORBS1	0.3333333333333333	C
SOX10	SORBS2	0.3333333333333333	C
SOX10	SPTBN1	0.3333333333333333	C
SOX10	TRAF3IP2	0.3333333333333333	C
SOX10	TRIM2	0.3333333333333333	C
SOX10	UNC5C	0.3333333333333333	C
SOX10	VPS13D	0.3333333333333333	C
SOX10	ZFC3H1	0.3333333333333333	C
SOX11	AFF3	0.3333333333333333	C
SOX11	ANK2	0.3333333333333333	C
SOX11	ATP10B	0.3333333333333333	C
SOX11	CACHD1	0.3333333333333333	C
SOX11	CDH11	0.3333333333333333	C
SOX11	CHODL	0.3333333333333333	C
SOX11	COL28A1	0.3333333333333333	C
SOX11	DMD	0.3333333333333333	C
SOX11	DOCK4	0.3333333333333333	C
SOX11	DST	0.3333333333333333	C
SOX11	EPHA7	0.3333333333333333	C
SOX11	ERC1	0.3333333333333333	C
SOX11	GRIA2	0.3333333333333333	C
SOX11	MAP4K4	0.3333333333333333	C
SOX11	MECOM	0.3333333333333333	C
SOX11	MID1	0.3333333333333333	C
SOX11	NEDD4L	0.3333333333333333	C
SOX11	PCLO	0.3333333333333333	C
SOX11	PTK2	0.3333333333333333	C
SOX11	RAPGEF4	0.3333333333333333	C
SOX11	RAPGEF5	0.3333333333333333	C
SOX11	RIMS1	0.3333333333333333	C
SOX11	RIMS2	0.3333333333333333	C
SOX11	RP1	0.3333333333333333	C
SOX11	SOX5	0.3333333333333333	C
SOX11	TANC1	0.3333333333333333	C
SOX11	TEAD1	0.3333333333333333	C
SOX11	ZBTB20	0.3333333333333333	C
SOX13	AFF1	0.3333333333333333	C
SOX13	AXIN2	0.3333333333333333	C
SOX13	BMF	0.3333333333333333	C
SOX13	CARD10	0.3333333333333333	C
SOX13	CBX2	0.3333333333333333	C
SOX13	CFLAR	0.3333333333333333	C
SOX13	CLMN	0.3333333333333333	C
SOX13	CTDSP1	0.3333333333333333	C
SOX13	DAB2IP	0.3333333333333333	C
SOX13	DUSP6	0.3333333333333333	C
SOX13	EPS8	0.3333333333333333	C
SOX13	FRY	0.3333333333333333	C
SOX13	GPRC5C	0.3333333333333333	C
SOX13	HLF	0.3333333333333333	C
SOX13	JAG1	0.3333333333333333	C
SOX13	KIAA1217	0.3333333333333333	C
SOX13	KYAT1	0.3333333333333333	C
SOX13	LIMD1	0.3333333333333333	C
SOX13	MAP4K4	0.3333333333333333	C
SOX13	MTSS1	0.3333333333333333	C
SOX13	MYOM1	0.3333333333333333	C
SOX13	NID1	0.3333333333333333	C
SOX13	NKD1	0.3333333333333333	C
SOX13	NR2F2	0.3333333333333333	C
SOX13	PIK3R1	0.3333333333333333	C
SOX13	PIM1	0.3333333333333333	C
SOX13	PTP4A1	0.3333333333333333	C
SOX13	RCAN1	0.3333333333333333	C
SOX13	RERE	0.3333333333333333	C
SOX13	RGS12	0.3333333333333333	C
SOX13	SCARB1	0.3333333333333333	C
SOX13	SERPINA1	0.3333333333333333	C
SOX13	SMOC1	0.3333333333333333	C
SOX13	SORBS3	0.3333333333333333	C
SOX13	SOX5	0.3333333333333333	C
SOX13	SOX6	0.3333333333333333	C
SOX13	SYN3	0.3333333333333333	C
SOX13	TGIF1	0.3333333333333333	C
SOX13	TTLL4	0.3333333333333333	C
SOX2	ABCB5	0.3333333333333333	C
SOX2	ABCC12	0.3333333333333333	C
SOX2	ACKR3	0.3333333333333333	C
SOX2	ADGRG6	0.3333333333333333	C
SOX2	AFAP1	0.3333333333333333	C
SOX2	ALDH1A2	0.3333333333333333	C
SOX2	ALG6	0.3333333333333333	C
SOX2	ANK3	0.3333333333333333	C
SOX2	APLNR	0.3333333333333333	C
SOX2	ARHGEF10L	0.3333333333333333	C
SOX2	ATL1	0.3333333333333333	C
SOX2	BANF2	0.3333333333333333	C
SOX2	BNC2	0.3333333333333333	C
SOX2	C1orf87	0.3333333333333333	C
SOX2	C2CD2	0.3333333333333333	C
SOX2	SPATA31G1	0.3333333333333333	C
SOX2	CACHD1	0.3333333333333333	C
SOX2	CCDC57	0.3333333333333333	C
SOX2	CCDC88A	0.3333333333333333	C
SOX2	CHAT	0.3333333333333333	C
SOX2	COL15A1	0.3333333333333333	C
SOX2	COL22A1	0.3333333333333333	C
SOX2	CRYL1	0.3333333333333333	C
SOX2	CTAGE1	0.3333333333333333	C
SOX2	DCDC1	0.3333333333333333	C
SOX2	DCX	0.3333333333333333	C
SOX2	DEPDC5	0.3333333333333333	C
SOX2	DPF1	0.3333333333333333	C
SOX2	DSG4	0.3333333333333333	C
SOX2	EHBP1	0.3333333333333333	C
SOX2	ELAVL4	0.3333333333333333	C
SOX2	EPB41L1	0.3333333333333333	C
SOX2	ERCC4	0.3333333333333333	C
SOX2	EYA2	0.3333333333333333	C
SOX2	FABP6	0.3333333333333333	C
SOX2	FMNL3	0.3333333333333333	C
SOX2	FNDC3A	0.3333333333333333	C
SOX2	FSIP1	0.3333333333333333	C
SOX2	FSTL5	0.3333333333333333	C
SOX2	FTO	0.3333333333333333	C
SOX2	GADD45A	0.3333333333333333	C
SOX2	GHR	0.3333333333333333	C
SOX2	GLIS3	0.3333333333333333	C
SOX2	GNAS	0.3333333333333333	C
SOX2	GNG2	0.3333333333333333	C
SOX2	GNG8	0.3333333333333333	C
SOX2	GPM6B	0.3333333333333333	C
SOX2	GPT2	0.3333333333333333	C
SOX2	H6PD	0.3333333333333333	C
SOX2	HIPK3	0.3333333333333333	C
SOX2	HNRNPR	0.3333333333333333	C
SOX2	IKBIP	0.3333333333333333	C
SOX2	JAKMIP2	0.3333333333333333	C
SOX2	KIAA0319L	0.3333333333333333	C
SOX2	KIAA1217	0.3333333333333333	C
SOX2	BRD10	0.3333333333333333	C
SOX2	KIF26B	0.3333333333333333	C
SOX2	KLHL3	0.3333333333333333	C
SOX2	KMT2C	0.3333333333333333	C
SOX2	LANCL2	0.3333333333333333	C
SOX2	LDLRAD4	0.3333333333333333	C
SOX2	LGALS12	0.3333333333333333	C
SOX2	LTF	0.3333333333333333	C
SOX2	MAFB	0.3333333333333333	C
SOX2	MAP2	0.3333333333333333	C
SOX2	MAP4K3	0.3333333333333333	C
SOX2	MARF1	0.3333333333333333	C
SOX2	MID1	0.3333333333333333	C
SOX2	MPDZ	0.3333333333333333	C
SOX2	MPHOSPH6	0.3333333333333333	C
SOX2	MTCL1	0.3333333333333333	C
SOX2	MYO1E	0.3333333333333333	C
SOX2	MYOM3	0.3333333333333333	C
SOX2	NDUFA4L2	0.3333333333333333	C
SOX2	NECTIN1	0.3333333333333333	C
SOX2	NEK2	0.3333333333333333	C
SOX2	NEXN	0.3333333333333333	C
SOX2	NFIB	0.3333333333333333	C
SOX2	NKAIN2	0.3333333333333333	C
SOX2	NMNAT2	0.3333333333333333	C
SOX2	NOD2	0.3333333333333333	C
SOX2	NPVF	0.3333333333333333	C
SOX2	NRCAM	0.3333333333333333	C
SOX2	NREP	0.3333333333333333	C
SOX2	PARVG	0.3333333333333333	C
SOX2	PCBP3	0.3333333333333333	C
SOX2	PDCD1LG2	0.3333333333333333	C
SOX2	PDE2A	0.3333333333333333	C
SOX2	PDIA4	0.3333333333333333	C
SOX2	PEG3	0.3333333333333333	C
SOX2	PGAP2	0.3333333333333333	C
SOX2	PHEX	0.3333333333333333	C
SOX2	PKHD1	0.3333333333333333	C
SOX2	PLPP1	0.3333333333333333	C
SOX2	PLPP7	0.3333333333333333	C
SOX2	PLXNB1	0.3333333333333333	C
SOX2	PRG2	0.3333333333333333	C
SOX2	PTPRG	0.3333333333333333	C
SOX2	PTPRT	0.3333333333333333	C
SOX2	PTPRZ1	0.3333333333333333	C
SOX2	PYROXD2	0.3333333333333333	C
SOX2	RANGAP1	0.3333333333333333	C
SOX2	RELN	0.3333333333333333	C
SOX2	RIC3	0.3333333333333333	C
SOX2	RIMS1	0.3333333333333333	C
SOX2	RRAS2	0.3333333333333333	C
SOX2	RTL6	0.3333333333333333	C
SOX2	S100A10	0.3333333333333333	C
SOX2	SDC3	0.3333333333333333	C
SOX2	SLC14A2	0.3333333333333333	C
SOX2	SLC29A3	0.3333333333333333	C
SOX2	SLC35F1	0.3333333333333333	C
SOX2	SLC44A2	0.3333333333333333	C
SOX2	SMO	0.3333333333333333	C
SOX2	SPEG	0.3333333333333333	C
SOX2	SRPRB	0.3333333333333333	C
SOX2	STMN3	0.3333333333333333	C
SOX2	SYNE1	0.3333333333333333	C
SOX2	TADA3	0.3333333333333333	C
SOX2	TGIF1	0.3333333333333333	C
SOX2	TIAM1	0.3333333333333333	C
SOX2	TJP1	0.3333333333333333	C
SOX2	TMEM178A	0.3333333333333333	C
SOX2	TNFRSF8	0.3333333333333333	C
SOX2	TNPO3	0.3333333333333333	C
SOX2	TSN	0.3333333333333333	C
SOX2	TST	0.3333333333333333	C
SOX2	USP47	0.3333333333333333	C
SOX2	VSNL1	0.3333333333333333	C
SOX2	XPO1	0.3333333333333333	C
SOX2	YLPM1	0.3333333333333333	C
SOX2	YPEL1	0.3333333333333333	C
SOX2	ZNF532	0.3333333333333333	C
SOX6	ANK3	0.3333333333333333	C
SOX6	APLF	0.3333333333333333	C
SOX6	ATP2B4	0.3333333333333333	C
SOX6	BCOR	0.3333333333333333	C
SOX6	CYRIB	0.3333333333333333	C
SOX6	DNAJC6	0.3333333333333333	C
SOX6	DUSP10	0.3333333333333333	C
SOX6	ELAPOR2	0.3333333333333333	C
SOX6	EPB41L2	0.3333333333333333	C
SOX6	GTDC1	0.3333333333333333	C
SOX6	LDLR	0.3333333333333333	C
SOX6	LYN	0.3333333333333333	C
SOX6	MAGI1	0.3333333333333333	C
SOX6	NEK5	0.3333333333333333	C
SOX6	NFASC	0.3333333333333333	C
SOX6	PARD3B	0.3333333333333333	C
SOX6	PDE11A	0.3333333333333333	C
SOX6	PIP5K1B	0.3333333333333333	C
SOX6	PLLP	0.3333333333333333	C
SOX6	PPFIBP2	0.3333333333333333	C
SOX6	SCARB1	0.3333333333333333	C
SOX6	SEPTIN9	0.3333333333333333	C
SOX6	SMAD3	0.3333333333333333	C
SOX6	SOX5	0.3333333333333333	C
SOX6	STXBP5	0.3333333333333333	C
SOX6	TBC1D14	0.3333333333333333	C
SOX6	TGIF1	0.3333333333333333	C
SOX6	UTRN	0.3333333333333333	C
ZEB2	SOX6	0.3333333333333333	C
SOX6	ZEB2	0.3333333333333333	C
SOX6	ZFPM2	0.3333333333333333	C
SOX9	ADGRG1	0.3333333333333333	C
SOX9	ARHGEF16	0.3333333333333333	C
SOX9	BCAR3	0.3333333333333333	C
SOX9	CHD2	0.3333333333333333	C
SOX9	CHD8	0.3333333333333333	C
SOX9	CLCN3	0.3333333333333333	C
SOX9	CLDN4	0.3333333333333333	C
SOX9	CTNND1	0.3333333333333333	C
SOX9	DCUN1D4	0.3333333333333333	C
SOX9	EFNA5	0.3333333333333333	C
SOX9	EHF	0.3333333333333333	C
SOX9	ELF3	0.3333333333333333	C
SOX9	ENC1	0.3333333333333333	C
SOX9	EPB41	0.3333333333333333	C
SOX9	EPB41L1	0.3333333333333333	C
SOX9	ERBB2	0.3333333333333333	C
SOX9	ESRP2	0.3333333333333333	C
SOX9	EEIG1	0.3333333333333333	C
SOX9	FBXL19	0.3333333333333333	C
SOX9	FOXP1	0.3333333333333333	C
SOX9	GFOD1	0.3333333333333333	C
SOX9	GIPR	0.3333333333333333	C
SOX9	GRHL2	0.3333333333333333	C
SOX9	JUP	0.3333333333333333	C
SOX9	KIAA0319L	0.3333333333333333	C
SOX9	KMT2B	0.3333333333333333	C
SOX9	KRT18	0.3333333333333333	C
SOX9	KRT8	0.3333333333333333	C
SOX9	LLGL2	0.3333333333333333	C
SOX9	MAL2	0.3333333333333333	C
SOX9	MAP3K11	0.3333333333333333	C
SOX9	MARCKSL1	0.3333333333333333	C
SOX9	MYH14	0.3333333333333333	C
SOX9	NAALADL2	0.3333333333333333	C
SOX9	NADK	0.3333333333333333	C
SOX9	NDUFAF6	0.3333333333333333	C
SOX9	NEDD4L	0.3333333333333333	C
SOX9	NFIB	0.3333333333333333	C
SOX9	NMT1	0.3333333333333333	C
SOX9	PPFIA3	0.3333333333333333	C
SOX9	PTK6	0.3333333333333333	C
SOX9	PTMA	0.3333333333333333	C
SOX9	RBM47	0.3333333333333333	C
SOX9	RGS3	0.3333333333333333	C
SOX9	SCNN1A	0.3333333333333333	C
SOX9	SEPTIN9	0.3333333333333333	C
SOX9	SERP1	0.3333333333333333	C
SOX9	SH2D6	0.3333333333333333	C
SOX9	SH3KBP1	0.3333333333333333	C
SOX9	SPINT1	0.3333333333333333	C
SOX9	SUN1	0.3333333333333333	C
SOX9	SYBU	0.3333333333333333	C
SOX9	SYT7	0.3333333333333333	C
SOX9	SYTL2	0.3333333333333333	C
SOX9	TRAF4	0.3333333333333333	C
SOX9	UBR4	0.3333333333333333	C
SOX9	WEE1	0.3333333333333333	C
SOX9	WWC1	0.3333333333333333	C
SOX9	ZBTB7C	0.3333333333333333	C
SP1	ABR	0.3333333333333333	C
SP1	AHNAK	0.3333333333333333	C
SP1	ARID1A	0.3333333333333333	C
SP1	ARID3A	0.3333333333333333	C
SP1	ATF7IP	0.3333333333333333	C
SP1	BAZ2A	0.3333333333333333	C
SP1	BCL9	0.3333333333333333	C
SP1	BICRAL	0.3333333333333333	C
SP1	CDYL	0.3333333333333333	C
SP1	CHD9	0.3333333333333333	C
SP1	CHRNA7	0.3333333333333333	C
SP1	CMIP	0.3333333333333333	C
SP1	ERGIC1	0.3333333333333333	C
SP1	FAAP20	0.3333333333333333	C
SP1	GAS7	0.3333333333333333	C
SP1	HNRNPF	0.3333333333333333	C
SP1	HPCAL1	0.3333333333333333	C
SP1	IFT81	0.3333333333333333	C
SP1	ITPR2	0.3333333333333333	C
SP1	KDM2A	0.3333333333333333	C
SP1	MACF1	0.3333333333333333	C
SP1	MIDN	0.3333333333333333	C
SP1	MKNK2	0.3333333333333333	C
SP1	MNT	0.3333333333333333	C
SP1	MYLK	0.3333333333333333	C
SP1	PLEC	0.3333333333333333	C
SP1	PPARD	0.3333333333333333	C
SP1	PPFIA3	0.3333333333333333	C
SP1	PPP2R5C	0.3333333333333333	C
SP1	PTCH1	0.3333333333333333	C
SP1	RERE	0.3333333333333333	C
SP1	SBNO2	0.3333333333333333	C
SP1	SEPTIN9	0.3333333333333333	C
SP1	SH3KBP1	0.3333333333333333	C
SP1	SLC6A6	0.3333333333333333	C
SP1	TBC1D8	0.3333333333333333	C
SP1	TBCD	0.3333333333333333	C
SP1	TRIP10	0.3333333333333333	C
SP1	TTYH3	0.3333333333333333	C
SP1	USP3	0.3333333333333333	C
SP1	VPS13D	0.3333333333333333	C
SP1	ZFP36	0.3333333333333333	C
SP2	ARHGEF1	0.3333333333333333	C
SP2	BCAS3	0.3333333333333333	C
SP2	CHD8	0.3333333333333333	C
SP2	HNRNPUL1	0.3333333333333333	C
SP2	JUP	0.3333333333333333	C
SP2	MIA3	0.3333333333333333	C
SP2	MON1B	0.3333333333333333	C
SP2	NFYC	0.3333333333333333	C
SP2	NRL	0.3333333333333333	C
SP2	NUP214	0.3333333333333333	C
SP2	RERE	0.3333333333333333	C
SP2	RFWD3	0.3333333333333333	C
SP2	SAP130	0.3333333333333333	C
SP2	SCAF8	0.3333333333333333	C
SP2	SOD2	0.3333333333333333	C
SP2	USP16	0.3333333333333333	C
SP2	ZNF768	0.3333333333333333	C
SP2	ZSCAN25	0.3333333333333333	C
SP4	APOE	0.3333333333333333	C
SP4	ASAH1	0.3333333333333333	C
SP4	ATP8B3	0.3333333333333333	C
SP4	BAZ2B	0.3333333333333333	C
SP4	BICRAL	0.3333333333333333	C
SP4	ODAD1	0.3333333333333333	C
SP4	CDC42EP4	0.3333333333333333	C
SP4	CFL1	0.3333333333333333	C
SP4	DDX54	0.3333333333333333	C
SP4	DLC1	0.3333333333333333	C
SP4	FCHO1	0.3333333333333333	C
SP4	GPR137	0.3333333333333333	C
SP4	GTF2A1	0.3333333333333333	C
SP4	HNRNPA3	0.3333333333333333	C
SP4	HYOU1	0.3333333333333333	C
SP4	ILF3	0.3333333333333333	C
SP4	JADE1	0.3333333333333333	C
SP4	KANSL1	0.3333333333333333	C
SP4	KCNC3	0.3333333333333333	C
SP4	KCNIP2	0.3333333333333333	C
SP4	LTBP4	0.3333333333333333	C
SP4	MAD2L2	0.3333333333333333	C
SP4	MAN2A1	0.3333333333333333	C
SP4	MAT2B	0.3333333333333333	C
SP4	MGA	0.3333333333333333	C
SP4	MUS81	0.3333333333333333	C
SP4	MXI1	0.3333333333333333	C
SP4	MYADM	0.3333333333333333	C
SP4	NECTIN2	0.3333333333333333	C
SP4	NFYC	0.3333333333333333	C
SP4	NMT2	0.3333333333333333	C
SP4	NR1H2	0.3333333333333333	C
SP4	NUDT8	0.3333333333333333	C
SP4	PCM1	0.3333333333333333	C
SP4	PPFIA3	0.3333333333333333	C
SP4	PSIP1	0.3333333333333333	C
SP4	PTPN4	0.3333333333333333	C
SP4	RABEP2	0.3333333333333333	C
SP4	RERE	0.3333333333333333	C
SP4	RTBDN	0.3333333333333333	C
SP4	SAP130	0.3333333333333333	C
SP4	SEPTIN9	0.3333333333333333	C
SP4	SLC12A5	0.3333333333333333	C
SP4	SLC1A5	0.3333333333333333	C
SP4	SNX8	0.3333333333333333	C
SP4	SPTBN4	0.3333333333333333	C
SP4	STAG2	0.3333333333333333	C
SP4	SYDE2	0.3333333333333333	C
SP4	THRA	0.3333333333333333	C
SP4	TMEM18	0.3333333333333333	C
SP4	TRPM7	0.3333333333333333	C
SP4	TSPAN9	0.3333333333333333	C
SPI1	ABCG1	0.3333333333333333	C
SPI1	ACOX3	0.3333333333333333	C
SPI1	ADPGK	0.3333333333333333	C
SPI1	AFTPH	0.3333333333333333	C
SPI1	AMPD2	0.3333333333333333	C
SPI1	ANK2	0.3333333333333333	C
SPI1	ANKRD28	0.3333333333333333	C
SPI1	ANTXR2	0.3333333333333333	C
SPI1	ARHGAP1	0.3333333333333333	C
SPI1	ARHGAP6	0.3333333333333333	C
SPI1	ARMH3	0.3333333333333333	C
SPI1	ARSB	0.3333333333333333	C
SPI1	B4GALT6	0.3333333333333333	C
SPI1	BBS10	0.3333333333333333	C
SPI1	BBS9	0.3333333333333333	C
SPI1	BNC2	0.3333333333333333	C
SPI1	BNIP3L	0.3333333333333333	C
SPI1	FIRRM	0.3333333333333333	C
SPI1	CAPN3	0.3333333333333333	C
SPI1	CARD8	0.3333333333333333	C
SPI1	CASP7	0.3333333333333333	C
SPI1	CAST	0.3333333333333333	C
SPI1	CCR3	0.3333333333333333	C
SPI1	CD244	0.3333333333333333	C
SPI1	CDC7	0.3333333333333333	C
SPI1	CDKL3	0.3333333333333333	C
SPI1	CERS6	0.3333333333333333	C
SPI1	CMTM7	0.3333333333333333	C
SPI1	COL14A1	0.3333333333333333	C
SPI1	COX16	0.3333333333333333	C
SPI1	CTNND1	0.3333333333333333	C
SPI1	CUL1	0.3333333333333333	C
SPI1	DENND4B	0.3333333333333333	C
SPI1	DHX32	0.3333333333333333	C
SPI1	DNAJC13	0.3333333333333333	C
SPI1	DNASE1L1	0.3333333333333333	C
SPI1	DNASE2	0.3333333333333333	C
SPI1	EHHADH	0.3333333333333333	C
SPI1	FBXO34	0.3333333333333333	C
SPI1	FIG4	0.3333333333333333	C
SPI1	FNBP1L	0.3333333333333333	C
SPI1	FNTA	0.3333333333333333	C
SPI1	FUT6	0.3333333333333333	C
SPI1	GABBR1	0.3333333333333333	C
SPI1	GABPA	0.3333333333333333	C
SPI1	GBF1	0.3333333333333333	C
SPI1	GGA1	0.3333333333333333	C
SPI1	GID4	0.3333333333333333	C
SPI1	GIMAP4	0.3333333333333333	C
SPI1	GLS	0.3333333333333333	C
SPI1	GPCPD1	0.3333333333333333	C
SPI1	GRAMD1C	0.3333333333333333	C
SPI1	H2BC12	0.3333333333333333	C
SPI1	HEPACAM2	0.3333333333333333	C
SPI1	HERC2	0.3333333333333333	C
SPI1	HERPUD1	0.3333333333333333	C
SPI1	HK2	0.3333333333333333	C
SPI1	HNRNPUL1	0.3333333333333333	C
SPI1	IFNAR1	0.3333333333333333	C
SPI1	IFNGR1	0.3333333333333333	C
SPI1	IFT122	0.3333333333333333	C
SPI1	IKZF3	0.3333333333333333	C
SPI1	IL10RA	0.3333333333333333	C
SPI1	IRF7	0.3333333333333333	C
SPI1	ITFG2	0.3333333333333333	C
