rank_pos_NES	cohort	n_genes_ranked	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
69	GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Adipogenesis genes WP447	0.32555209790139383	1.4407348007171012	0.009325681492109038	0.20528609600571399	0.9775	57/129	28.22%	Cntfr;Lmna;Srebf1;Ncor2;Bscl2;Cebpb;Rara;Dvl1;Gadd45b;Cebpd;Socs1;Ppard;Mif;Stat5b;Tgfb1;Irs2;Ddit3;Lipe;Id3;Nr1h3;Gata3;Cebpa;Hmga1;Socs3;Tle3;Mef2b;Ndn;Bmp1;Epas1;E2f4;Cisd1;Dlk1;Ppargc1a;Lif;Stat5a;Stat3;Plin2;Nsg1;Stat2;Rxra;E2f1;Nr2f1;Agt;Adipoq;Gh;Scd1;Il6;Klf15;Stat1;Irs3;Agpat2;Mef2c;Spock1;Il6st;Gata2;Klf7;Wnt10b
70	GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Cytokines and Inflammatory Response WP222	0.43931563142948815	1.4338300757981735	0.05202312138728324	0.20377969249601638	0.98	14/26	30.50%	Tgfb1;Pdgfa;H2-Eb1;Cd4;Csf1;Il10;Il12a;Cxcl1;Csf2;Il6;Il4;Il1b;Il12b;Tnf
71	GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	0.2804505601425523	1.430075916575752	0.0	0.18748563668651416	0.5305	176/499	24.26%	Jak3;H2-DMb2;Tyk2;Ninj1;Emilin1;Rara;Tnfrsf18;Pik3r2;Hlx;Bad;Rap1gap;Triobp;Unc13d;Prex1;Piezo1;Coro1a;Myh9;Cd40lg;Rela;Dnm2;Tnfrsf14;Socs1;Lamb2;Zbtb7b;Shb;Card11;Ldb1;Tesk1;Wnt4;Prkd2;Emilin2;Efnb1;Sart1;Stat5b;Tgfb1;Tnfsf14;Adgrg1;H2-DMa;Zap70;H2-Ab1;Gata3;H2-Eb1;Src;Tmem102;Jup;Erbb2;Ptpn23;Hes1;Cd74;Fcho1;Nr4a3;Smarcc2;Ephb6;Cd81;Ccdc88b;Igf2;Thy1;Gimap5;Sox4;Ccl21a;Cd5;Kif26b;Cd83;Vtn;Efemp2;Abl1;H2-DMb1;Ap3d1;Cxcl13;Il4ra;Carmil2;Cxcl12;Rell2;Lck;Smarcd3;H2-Aa;Btnl2;Stx4a;Vav1;Gimap3;Pycard;Icam1;Capn1;Tnfrsf13c;Nfkbid;Pik3r6;Flot1;Cd27;H2-Oa;Cd3e;Rasal3;Il7r;Runx3;Igfbp2;Vsir;Smarca4;Hyal1;Smarcd2;Cd4;Cd6;Actb;Lif;Rhod;Disc1;Csf1;Smoc2;Lims2;Stat5a;Pdgfb;Chrd;Ptn;H2-Ob;H2-Eb2;Brd4;Tespa1;Sele;Sash3;Prkcq;Tgm2;Il12rb1;Flot2;Slamf1;Enpp2;Mmrn1;Spn;Col16a1;Dbn1;Cass4;Sox12;Ada;Aif1;Gpam;Klhl25;Rhoh;Itgal;Il12a;Ccl5;Ccr7;Ccl19;Cd209a;Fut7;Icos;Icosl;Map4k4;Nrg1;Il2rg;Rras;Ephb4;Fgg;Itgb2;Syk;Il4i1;Hsph1;Cd86;Cd209d;Xcl1;Mdk;Irf1;Adam8;Smoc1;Ppm1f;Cib1;Skap1;Fbln1;Brd2;Ager;Ptpn11;Dhps;Itga4;Ptpru;Bcl6;Il6;Calca;Cfl1;Sox13;B2m
72	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Endocytosis	0.29503970752438163	1.4262312081452684	0.005134788189987163	0.1478313017230907	0.993	91/261	21.00%	Vps37d;H2-Q1;H2-Bl;H2-Q2;Arap1;Gm8909;Ap2s1;Washc1;Pard6a;Arpc1b;Agap3;H2-Q8;Rab5c;H2-Q6;Vps37b;Ap2a1;Psd;Mvb12a;Cyth1;Arf5;Epn1;Git1;Chmp6;H2-Q10;H2-Q4;H2-T23;H2-Q9;Dnm2;H2-Q7;Sh3glb2;Zfyve27;Dnajc6;Pip5k1c;Clta;Chmp1a;Rnf41;Acap3;Grk2;Hgs;Sh3gl1;Epn3;Agap2;Asap3;Cblc;H2-L;Ehd1;Src;Git2;Ldlr;Vps28;Izumo1r;Arpc3;Rab8a;Cltb;H2-T3;H2-T10;Il2rb;Ubb;Arap3;H2-D1;Igf2r;H2-K1;Pard6g;Iqsec2;Snf8;Grk6;Spg21;Arrb2;H2-M3;H2-T9;Vps37c;H2-T24;Acap1;Gbf1;Arpc1a;Fgfr3;Ap2a2;Rab11fip3;Rab11b;Hras;Mvb12b;Rab35;Iqsec1;Pld1;Cxcr1;Rufy1;Pml;Agap1;Psd2;Il2rg;Ldlrap1
73	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Chronic myeloid leukemia	0.34839178094890266	1.4157961530613088	0.039755351681957186	0.15640102834773753	0.9965	22/76	12.68%	Bax;Gadd45g;Map2k2;Pik3r2;Ctbp1;Bad;Gadd45b;Rela;Cdkn1a;Trp53;Pik3cd;Stat5b;Tgfb1;Nfkb1;Bak1;Akt2;Grb2;Shc1;Akt1;Nfkbia;Abl1;Ccnd1
74	GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_MYOGENESIS	0.30496541341318495	1.4157603147917006	0.012032085561497326	0.05686372246037284	0.4995	69/193	27.55%	Kifc3;Sh2b1;Ocel1;Myh9;Gadd45b;Psen2;Plxnb2;Cdkn1a;Tpm3;Bdkrb2;Tgfb1;Ephb3;Mapre3;Col4a2;Syngr2;Pick1;Ache;Akt2;Hdac5;Hspb2;Gaa;Col1a1;Ckb;App;Notch1;Fxyd1;Pcx;Ptp4a3;Atp2a1;Sod3;Smtn;Mras;Spdef;Itgb5;Prnp;Myom2;Col3a1;Cryab;Hspb8;Myl4;Lsp1;Cox6a2;Sorbs3;Speg;Ppfia4;Camk2b;Sphk1;Des;Stc2;Myl6b;Kcnh2;Flii;Pdlim7;Eif4a2;Tnni2;Ankrd2;Cox7a1;Cacng1;Itga7;Eno3;Vipr1;Crat;Actn3;Cav3;Ablim1;Tsc2;Mef2c;Sirt2;Pvalb
75	GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.30582367410605876	1.4156283947942403	0.006720430107526882	0.051730544403258985	0.5	50/180	15.13%	Uqcrq;Cox17;Ndufa2;Bax;Ndufs7;Mrps12;Iscu;Cox10;Ndufb7;Mrpl34;Uqcr11;Cox8a;Timm13;Uqcr10;Sdhb;Slc25a5;Cox6a1;Ndufb6;Acaa1a;Timm50;Ndufa6;Ndufa1;Cox5b;Ndufs6;Polr2f;Ndufa7;Atp6v1f;Mpc1;Mrps11;Ndufa3;Ndufc2;Ndufs8;Uqcrc1;Bckdha;Tcirg1;Ndufb2;Cox5a;Uqcrfs1;Oat;Timm10;Atp6v0e;Etfb;Cox4i1;Alas1;Ndufa8;Cox6b1;Mdh2;Rhot2;Fdx1;Ndufc1
76	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Human immunodeficiency virus 1 infection	0.29689655335178927	1.404077577533153	0.008819538670284939	0.1668358886011507	0.997	66/217	18.95%	H2-Q1;H2-Bl;Gng5;H2-Q2;Elob;Bax;Gm8909;Map2k2;H2-Q8;H2-Q6;Gnb2;Pik3r2;Irf3;Tradd;Bad;Limk1;Traf2;H2-Q10;Rela;H2-Q4;H2-T23;H2-Q9;Nfatc4;Ap1s1;H2-Q7;Calm3;Pak4;Tap2;Pik3cd;Tab1;Nfkb1;Ap1b1;Gng3;H2-L;Gna11;Bak1;Akt2;Akt1;Nfkbia;H2-T3;H2-T10;Gnai2;Cd247;Bst2;Nfatc1;H2-D1;Cd3d;H2-K1;Ap1m1;Tnfrsf1a;Tap1;H2-M3;Cd3e;Irak4;H2-T9;Cd4;Tapbp;Pxn;H2-T24;Map2k7;Jun;Prkcb;Tmem173;Cd3g;Hras;Bcl2l1
77	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Rheumatoid arthritis	0.3398253832897716	1.4031893388113887	0.030688622754491017	0.16389062317845624	0.997	39/78	30.80%	Ltb;Atp6v1f;Tgfb1;H2-Ab1;Tcirg1;H2-Eb1;Acp5;Cxcl12;Atp6v0e;H2-Aa;Icam1;H2-Oa;Atp6v1c2;Csf1;Ctla4;H2-Ob;Jun;Il17a;Tnfsf13;Itgal;Ccl5;Itgb2l;Itgb2;Cd86;Atp6v0b;Atp6v0c;Csf2;Il6;Ccl12;Cd80;Ccl20;Il1b;Mmp3;Vegfa;Ccl2;Atp6v1g2;Tnfsf11;Tnf;Tnfsf13b
78	GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.3744083503384351	1.4015174837343247	0.05409705648369133	0.0547967965972153	0.551	20/48	20.91%	Junb;Ercc2;Fes;Ndufa6;Egln2;Sbno2;Atox1;Gclc;Ftl1;Prdx2;Ptpa;Cdkn2d;Scaf4;Selenos;Sod2;Ipcef1;Prnp;Msra;Lsp1;Txn1
79	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__JAK-STAT signaling pathway	0.3131311780674052	1.3986836303349268	0.018030513176144243	0.16589296044124288	0.9975	50/146	23.96%	Crlf2;Jak3;Cntfr;Tyk2;Il3ra;Pik3r2;Cdkn1a;Socs1;Pik3cd;Stat5b;Pias4;Pdgfa;Csf2ra;Socs3;Akt2;Grb2;Cish;Akt1;Ccnd3;Epor;Pim1;Il4ra;Il27ra;Ifnar2;Ccnd1;Il2rb;Pias3;Il7r;Il11ra1;Il17d;Lif;Stat5a;Pdgfb;Stat3;Il10;Il21r;Il12rb1;Hras;Bcl2l1;Osmr;Il9r;Il12a;Stat2;Il2rg;Csf3r;Stat4;Gh;Ptpn11;Csf2;Il6
80	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Leishmaniasis	0.35749884701820533	1.3982452720782972	0.04394757131842714	0.16267011098425202	0.9975	30/62	28.53%	Nfkbib;Cyba;Rela;Tab1;Ncf4;Tgfb1;Nfkb1;H2-Ab1;H2-Eb1;Nfkbia;H2-Aa;H2-Oa;Irak4;H2-Ob;Il10;Jun;Prkcb;Il12a;C3;Nos2;Itgb2l;Itgb2;Mapk13;Itga4;Ncf2;Stat1;Mapk11;Il4;Il1b;Myd88
81	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Human papillomavirus infection	0.2815338649993567	1.3949354399354252	0.007532956685499058	0.16282750886164565	0.9975	80/337	15.37%	H2-Q1;H2-Bl;Scrib;H2-Q2;Bax;Gm8909;Hes6;Crb3;Pard6a;Llgl2;Map2k2;Tyk2;Lfng;H2-Q8;H2-Q6;Pik3r2;Irf3;Tradd;Bad;Llgl1;Rbpjl;Ppp2r5b;Dvl1;Slc9a3r1;H2-Q10;Atp6v1f;Rela;H2-Q4;Ppp2r3d;Cdkn1a;H2-T23;H2-Q9;Trp53;H2-Q7;Lamb2;Tada3;Pik3cd;Wnt4;Ubr4;Lama5;Dvl2;Nfkb1;H2-L;Bak1;Tcirg1;Eif4ebp1;Itga2b;Hes1;Mfng;Col4a2;Col4a1;Akt2;Notch4;Itgb7;Grb2;Traf3;Akt1;Ccnd3;Vtn;Col1a1;Notch3;Ifnar2;Notch1;Atp6v0e;Ccnd1;H2-T3;H2-T10;Lamb3;H2-D1;Axin2;H2-K1;Fzd8;Fzd2;Pard6g;Rfng;Tnfrsf1a;Ticam1;H2-M3;Atp6v1c2;H2-T9
82	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Fructose and mannose metabolism	0.3958322777013157	1.3869529860471272	0.0656013456686291	0.16920364903422117	0.998	14/35	18.14%	Fbp1;Pfkl;Gmppa;Fuk;Akr1b10;Tkfc;Gmppb;Aldoa;Hk3;Pfkfb4;Hkdc1;Pmm1;Tsta3;Hk1
83	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Apoptosis	0.3057206348700656	1.3844180932425891	0.019337016574585635	0.16881704180573368	0.998	40/141	18.95%	Bax;Gadd45g;Lmna;Bbc3;Map2k2;Lmnb2;Endog;Il3ra;Pik3r2;Tradd;Bad;Traf2;Gadd45b;Pidd1;Rela;Trp53;Pik3cd;Tuba1c;Nfkb1;Map3k14;Ddit3;Bak1;Dab2ip;Akt2;Akt1;Nfkbia;Actg1;Atf4;Tnfrsf1a;Capn1;Ctsw;Actb;Jun;Lmnb1;Parp3;Daxx;Tuba1b;Ctsf;Hras;Bcl2l1
84	GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	0.2830544589403304	1.3835255063940328	0.008855154965211892	0.22062049514258852	0.628	117/302	27.19%	Jak3;Scrib;Mapk7;Zc3h12a;Cebpb;Spi1;Cldn7;Rcc2;Hlx;Slc4a2;Bcar1;Plxnb2;Sftpd;Spint2;Tnfrsf14;Socs1;Zbtb7b;Hspg2;Cd37;Laptm5;Adam15;Srcin1;Tgfb1;Men1;Dact2;Lrp1;Prdx2;Tnfaip8l2;Src;Erbb2;Cd74;Kank1;Notch4;Lpxn;Gimap5;Akt1;Ccl21a;Sema4d;Abl1;Col1a1;Il4ra;Tbx21;Acp5;Notch1;Cxcl12;H2-Aa;Gimap3;Pla2g2d;Coro1c;Mmp2;Nfkbid;Jam3;Ccm2l;Actn4;Runx3;Plxnb1;Vsir;Btla;Dtx1;Acvrl1;Lag3;Muc4;Ephb2;Lax1;Mad1l1;Ctla4;Dapl1;Adora2a;Hspb1;Il10;Prnp;Lrrc32;Hoxa7;Enpp2;Spn;Akna;Ascl2;Plxnd1;Myo1f;Trpv4;Map2k5;Mad2l2;Dscam;Dscaml1;Il4i1;Cd86;Gpnmb;Plxna1;Mdk;Irf1;Adam8;Sh2b3;Ppm1f;Fbln1;Adipoq;Zfp703;Ager;Ptpn11;Muc1;Bcl6;Nrarp;Cfl1;Tigit;Map2k1;Il2ra;Hfe;Zc3h12d;Pla2g5;Fgl2;Arg1;Tsc2;Cd80;Ass1;Spock1;C1qtnf1;Scgb1a1;Lgals1
85	GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Orphan GPCRs WP1398	0.4657420217818071	1.3797340838234047	0.0851602023608769	0.27927340538275186	0.995	6/18	16.47%	Slc52a2;Gpr137;Gpr180;Tpra1;Gpr108;Gpr4
86	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Human cytomegalovirus infection	0.28889418987458476	1.3788903687769727	0.012459016393442624	0.1721774273029804	0.998	70/234	19.86%	H2-Q1;H2-Bl;Gng5;H2-Q2;Bax;Gm8909;Atf6b;Map2k2;H2-Q8;H2-Q6;Gnb2;Pik3r2;Ptger1;Irf3;Tradd;Traf2;Bcar1;H2-Q10;Rela;H2-Q4;Cdkn1a;H2-T23;H2-Q9;Nfatc4;Trp53;H2-Q7;Calm3;Tap2;Pik3cd;Nfkb1;Arhgef1;Gna12;Gng3;H2-L;Gna11;Bak1;Src;Eif4ebp1;Akt2;Grb2;Akt1;Nfkbia;Cxcl12;Ccnd1;H2-T3;H2-T10;Gnai2;Atf4;Nfatc1;H2-D1;H2-K1;Tnfrsf1a;Ccl4;Tap1;H2-M3;Adcy4;H2-T9;Tapbp;Pxn;Stat3;H2-T24;Prkcb;Adcy5;Plcb3;Tmem173;Plcb4;Hras;Adcy8;Rac2;Ccl5
87	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Chemokine signaling pathway	0.2944573699722443	1.3744137827660656	0.016238159675236806	0.17449812550658725	0.9985	78/183	25.52%	Nfkbib;Gng5;Jak3;Gnb2;Pik3r2;Bad;Prex1;Bcar1;Rela;Pik3cd;Grk2;Stat5b;Nfkb1;Gng3;Src;Pik3r5;Ccr10;Akt2;Gsk3a;Grb2;Ccl27a;Shc1;Akt1;Nfkbia;Gm1987;Ccl21a;Cxcl13;Cxcl16;Cxcl12;Gnai2;Rasgrp2;Vav1;Grk6;Cxcr5;Ccr6;Pik3r6;Ccl4;Ccr8;Arrb2;Adcy4;Itk;Pxn;Stat3;Prkcb;Cxcr3;Adcy5;Pik3cg;Plcb3;Plcb4;Hras;Cxcr6;Adcy8;Rac2;Cxcr1;Ccr9;Ccl5;Xcr1;Ccr7;Ccl19;Stat2;Lyn;Vav2;Cxcl1;Ccr4;Xcl1;Grk3;Ccl7;Was;Cxcl14;Plcb2;Cxcr4;Foxo3;Ccl8;Gnb3;Map2k1;Stat1;Ccl12;Dock2
88	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Osteoclast differentiation	0.30821731152953474	1.3721919276142427	0.025436046511627907	0.17409705401052664	0.999	33/126	17.12%	Junb;Jund;Cyba;Nfkb2;Tyk2;Spi1;Relb;Pik3r2;Traf2;Rela;Socs1;Pik3cd;Tab1;Ncf4;Trem2;Tgfb1;Nfkb1;Map3k14;Socs3;Akt2;Grb2;Akt1;Nfkbia;Acp5;Ifnar2;Lck;Blnk;Nfatc1;Tnfrsf1a;Csf1r;Csf1;Map2k7;Jun
89	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Retrograde endocannabinoid signaling	0.309101130210167	1.3662334100620939	0.03028169014084507	0.17800403875491727	0.9995	53/133	29.15%	Gng5;Ndufa2;Ndufs7;Ndufa13;Ndufb7;Ndufa11;Gnb2;Ndufb6;Ndufa6;Ndufa1;Ndufs6;Ndufa7;Cacna1c;Dagla;Ndufv3;Ndufa3;Ndufc2;Ndufs8;Gng3;Ndufb2;Gnai2;Daglb;Ndufa8;Adcy4;Ndufc1;Ndufv1;Ndufa4l2;Ndufb11;Cacna1s;Prkcb;Adcy5;Plcb3;Plcb4;Adcy8;Ndufb9;Mgll;Ndufb10;Ndufb3;Mapk13;Ndufa12;Plcb2;Gnb3;Faah;Kcnj9;Gabra4;Mapk11;Gng2;Prkaca;Gabrd;Gria3;Cacna1f;Gngt2;Gria2
90	GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Peptide GPCRs WP234	0.3539495948908187	1.3618783766829063	0.06086956521739131	0.2984901088169241	0.9955	21/55	28.39%	Gcat;Cckbr;Bdkrb2;Bdkrb1;Ccr10;Galr3;Cxcr5;Ccr6;Ccr8;Cxcr3;Cxcr6;Cckar;Ccr9;Ccr7;Ccr4;Npy1r;Cxcr4;Npy4r;Sstr4;Oprm1;Agtr1a
91	GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	0.290700164621702	1.3604814875900815	0.024406332453825858	0.22375430899404575	0.6765	85/201	28.60%	Jak3;Scrib;Mapk7;Zc3h12a;Cebpb;Spi1;Hlx;Slc4a2;Sftpd;Spint2;Tnfrsf14;Socs1;Zbtb7b;Cd37;Laptm5;Tgfb1;Prdx2;Tnfaip8l2;Erbb2;Cd74;Notch4;Gimap5;Akt1;Ccl21a;Abl1;Il4ra;Tbx21;Notch1;Cxcl12;H2-Aa;Gimap3;Pla2g2d;Nfkbid;Ccm2l;Runx3;Vsir;Btla;Dtx1;Lag3;Muc4;Lax1;Mad1l1;Ctla4;Dapl1;Adora2a;Hspb1;Il10;Prnp;Lrrc32;Spn;Akna;Ascl2;Trpv4;Map2k5;Mad2l2;Il4i1;Cd86;Gpnmb;Mdk;Irf1;Adam8;Sh2b3;Ppm1f;Adipoq;Zfp703;Bcl6;Nrarp;Tigit;Map2k1;Il2ra;Hfe;Zc3h12d;Pla2g5;Fgl2;Arg1;Tsc2;Cd80;Ass1;C1qtnf1;Scgb1a1;Il4;Pla2g2e;Serpine2;Dusp3;Vegfa
92	GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_HEDGEHOG_SIGNALING	0.3836792077884818	1.3515979652538421	0.08429752066115702	0.08236006840333426	0.729	15/36	23.97%	Crmp1;Cntfr;Celsr1;Myh9;Ldb1;Adgrg1;Ache;Thy1;Tle3;Pml;Gli1;Rtn1;Tle1;Unc5c;Slit1
93	GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN	0.32282284996697774	1.3490980985154275	0.05385190725504862	0.21449214805529437	0.6995	37/84	26.29%	Fermt3;Emilin1;Piezo1;Itga2b;Itgb7;Lpxn;Ccl21a;Vtn;Cxcl13;Itgae;Icam1;Tesc;Jam3;Cd3e;Lif;Itgb5;Itga10;Mmrn1;Col16a1;Ada;Itgal;Ccl5;Itgb2l;Itgb8;Lyn;Itgb2;Syk;Itga9;Cib1;Skap1;Ptpn11;Itga4;Muc1;Itga7;Itga3;Epha2;Nckap1l
94	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Prion diseases	0.3872477427443025	1.343427148042863	0.1054481546572935	0.20737689926296288	0.9995	17/33	29.00%	Bax;Map2k2;C1qc;C1qa;C1qb;Notch1;Prnp;Fyn;Ccl5;C7;Il6;Map2k1;C8a;Prkaca;Il1b;Casp12;Hspa1a
95	GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__IL-2 Signaling Pathway WP450	0.3288975122689256	1.343046801981769	0.05753217259651779	0.32158923703940584	0.9975	35/75	25.48%	Jak3;Map2k2;Pik3r2;Rela;Socs1;Shb;Pik3cd;Stat5b;Nfkb1;Irs2;Socs3;Grb2;Cish;Shc1;Akt1;Mknk1;Lck;Il2rb;Vav1;Icam1;Stat5a;Stat3;Pik3cg;Rack1;Fyn;Lyn;Il2rg;Syk;Ptpn11;Foxo3;Itm2b;Mapkapk2;Map2k1;Stat1;Il2ra
96	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Adipocytokine signaling pathway	0.3381453704495338	1.3403601961233125	0.06851424172440339	0.2080158973862728	0.9995	19/68	17.72%	Nfkbib;G6pc3;Tradd;Traf2;Rela;Rxrb;Nfkb1;Irs2;Socs3;Akt2;Akt1;Nfkbia;Nfkbie;Pomc;Acacb;Tnfrsf1a;Ppargc1a;Stat3;Prkcq
97	GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.28749057644735254	1.3403485131193233	0.026121902210314803	0.08485124684905365	0.7695	74/191	28.62%	Cap2;Plod3;Crlf1;Gadd45b;Sdc1;Serpinh1;Col7a1;Tgfbi;Tgfb1;Lrp1;Basp1;Col4a2;Pmepa1;Col4a1;Thy1;Pcolce;Gpc1;Efemp2;Loxl1;Plod1;Pthlh;Col1a1;Bmp1;Gas1;Aplp1;Cxcl12;Rgs4;Eno2;Fzd8;Gem;Msx1;Mmp2;Gja1;Igfbp2;Ptx3;Myl9;Jun;Itgb5;Slit3;Colgalt1;Tgm2;Col16a1;Col3a1;Mfap5;Col5a2;Pdlim4;Tnfrsf11b;Areg;Col12a1;Col5a1;Fbln1;Sfrp1;Wipf1;Ppib;Pcolce2;Mgp;Il6;Sntb1;Col5a3;Flna;Tpm1;Pdgfrb;Vegfc;Fstl1;Anpep;Spock1;Lama1;Lgals1;Col8a2;Serpine2;Mmp3;Pmp22;Vegfa;Tagln
98	GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__IL-3 Signaling Pathway WP373	0.31354786234796833	1.340257677070529	0.044461190655614165	0.3138247962460735	0.9975	46/99	25.20%	Mapk7;Bax;Tyk2;Spi1;Fes;Rara;Il3ra;Pik3r2;Matk;Bad;Pik3cd;Stat5b;Nfkb1;Src;Inpp5d;Socs3;Gsk3a;Grb2;Cish;Shc1;Akt1;Lck;Vav1;Mmp2;Mras;Stat5a;Pxn;Stat3;Hspb1;Prkcb;Rack1;Hras;Fyn;Bcl2l1;Rac2;Mmp9;Rapgef1;Lyn;Syk;Rxra;Ptpn11;Id1;Mapkapk2;Kcnip3;Map2k1;Stat1
99	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Carbohydrate digestion and absorption	0.37661816861545894	1.330171039324773	0.09209453952730236	0.21942282533207522	0.9995	14/37	24.12%	G6pc3;Pik3r2;Pik3cd;Akt2;Akt1;Atp1a2;Hk3;Hkdc1;Tas1r3;Prkcb;Hk1;Slc2a5;Mgam;Plcb2
100	GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	0.3545258156103809	1.325483511892078	0.08934426229508197	0.22305233469131933	0.7425	28/47	36.31%	Scarf1;Scarf2;Adgrl1;Nectin1;Sell;Cd6;Sele;Dchs1;Itgal;Cadm3;Crb2;Itga4;Ptprd;Tenm4;Nectin4;Colec10;Lgals1;Hmcn1;Crtam;Tenm3;Mcam;Itga5;Umod;Fat4;Cd24a;Amigo2;Cadm1;Amigo1
101	GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Chemokine signaling pathway WP2292	0.2838523690410817	1.3233917611317247	0.03641267700606878	0.33305382902609665	0.998	75/180	25.52%	Nfkbib;Gng5;Jak3;Gnb2;Pik3r2;Prex1;Bcar1;Rela;Pik3cd;Csk;Grk2;Stat5b;Nfkb1;Gng3;Pik3r5;Ccr10;Akt2;Gsk3a;Grb2;Ccl27a;Shc1;Akt1;Nfkbia;Gm1987;Ccl21a;Cxcl13;Cxcl16;Cxcl12;Gnai2;Rasgrp2;Vav1;Grk6;Cxcr5;Ccr6;Ccl4;Ccr8;Arrb2;Adcy4;Itk;Pxn;Stat3;Prkcb;Cxcr3;Adcy5;Pik3cg;Plcb3;Plcb4;Hras;Cxcr6;Adcy8;Rac2;Cxcr1;Ccr9;Ccl5;Xcr1;Ccr7;Ccl19;Stat2;Lyn;Vav2;Cxcl1;Ccr4;Xcl1;Ccl7;Was;Cxcl14;Plcb2;Cxcr4;Foxo3;Ccl8;Gnb3;Map2k1;Stat1;Ccl12;Dock2
102	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Small cell lung cancer	0.3153770714909761	1.3225915214687605	0.0630220197418375	0.22752691882718304	0.9995	25/92	13.13%	Bax;Gadd45g;Zbtb17;Traf4;Pik3r2;Traf2;Gadd45b;Rela;Cdkn1a;Trp53;Lamb2;Rxrb;Pik3cd;Lama5;Nfkb1;Bak1;Itga2b;Col4a2;Col4a1;Akt2;Traf3;Akt1;Nfkbia;Ccnd1;Lamb3
103	GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_NOTCH_SIGNALING	0.38497991367536366	1.317881319092534	0.11557377049180328	0.09615525205197223	0.8395	12/31	15.39%	Lfng;Dtx2;Psen2;Ppard;Psenen;Hes1;Kat2a;Notch3;Notch1;Ccnd1;Dll1;Dtx1
104	GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Toxoplasmosis	0.3091997212039871	1.3175458583878885	0.05604075691411936	0.23127727668083364	1.0	36/104	20.16%	Nfkbib;Tyk2;Bad;Cd40lg;Rela;Socs1;Lamb2;Tab1;Lama5;Tgfb1;Nfkb1;H2-Ab1;H2-Eb1;Pik3r5;Ldlr;Akt2;Ciita;Akt1;Nfkbia;Gnai2;H2-Aa;Lamb3;Tnfrsf1a;Pik3r6;Cd40;H2-Oa;Irak4;Ppif;Stat3;H2-Ob;Il10;Pik3cg;Bcl2l1;Il12a;Nos2;Birc3
