nhood	n_samples_present	n_cells	spearman_rho	p	testable	BH_FDR	SpatialFDR
1429	1	31			False		
1430	1	31			False		
1431	1	31			False		
1432	1	31			False		
1433	3	31			False		
1434	2	31			False		
1435	1	31			False		
1436	4	31			False		
1437	1	31			False		
1438	1	31			False		
1439	2	31			False		
1440	2	31			False		
1441	1	31			False		
1442	3	31			False		
1443	1	31			False		
1444	3	31			False		
1445	3	31			False		
1446	1	31			False		
1447	2	31			False		
1448	1	31			False		
1449	1	31			False		
1450	1	31			False		
1451	1	31			False		
1452	1	31			False		
1453	1	31			False		
1454	2	31			False		
1455	6	31	-0.6	0.208	True	0.4916363636363636	0.4758521052619837
1456	1	31			False		
1457	1	31			False		
1458	1	31			False		
1459	1	31			False		
1460	1	31			False		
1461	3	31			False		
1462	1	31			False		
1463	1	31			False		
1464	1	31			False		
1465	4	31			False		
1466	1	31			False		
1467	1	31			False		
1468	1	31			False		
1469	1	31			False		
1470	1	31			False		
1471	2	31			False		
1472	1	31			False		
1473	4	31			False		
1474	1	31			False		
1475	1	31			False		
1476	1	31			False		
1477	3	31			False		
1478	2	31			False		
1479	1	31			False		
1480	2	31			False		
1481	1	31			False		
1482	3	31			False		
1483	1	31			False		
1484	4	31			False		
1485	1	31			False		
1486	1	31			False		
1487	1	31			False		
1488	5	31	0.09999999999999999	0.8728885715695384	True	0.9456292858669998	0.928253005017017
1489	1	31			False		
1490	2	31			False		
1491	1	31			False		
1492	3	31			False		
1493	2	31			False		
1494	1	31			False		
1495	1	31			False		
1496	3	31			False		
1497	2	31			False		
1498	1	31			False		
1499	1	31			False		
1500	1	31			False		
1501	1	31			False		
1502	1	31			False		
1503	1	31			False		
1504	1	31			False		
1505	4	31			False		
1506	1	31			False		
1507	1	31			False		
1508	2	31			False		
1509	1	31			False		
1510	4	31			False		
1511	1	31			False		
1512	1	31			False		
1513	2	31			False		
1514	1	31			False		
1515	1	31			False		
1516	1	31			False		
1517	1	31			False		
1518	1	31			False		
1519	1	31			False		
1520	1	31			False		
1521	1	31			False		
1522	1	31			False		
1523	1	31			False		
1524	2	31			False		
1525	1	31			False		
1526	1	31			False		
1527	2	31			False		
1528	1	31			False		
1529	4	31			False		
1530	1	31			False		
1531	1	31			False		
1532	1	31			False		
1533	1	31			False		
1534	1	31			False		
1535	1	31			False		
1536	3	31			False		
1537	1	31			False		
1538	2	31			False		
1539	1	31			False		
1540	3	31			False		
1541	1	31			False		
1542	3	31			False		
1543	3	31			False		
1544	1	31			False		
1545	1	31			False		
1546	1	31			False		
1547	1	31			False		
1548	2	31			False		
1549	1	31			False		
1550	2	31			False		
1551	1	31			False		
1552	2	31			False		
1553	8	31	-0.11904761904761905	0.7788857260523796	True	0.9456292858669998	0.928253005017017
1554	1	31			False		
1555	1	31			False		
1556	1	31			False		
1557	1	31			False		
1558	1	31			False		
1559	1	31			False		
1560	1	31			False		
1561	1	31			False		
1562	1	31			False		
1563	3	31			False		
1564	1	31			False		
1565	3	31			False		
1566	1	31			False		
1567	1	31			False		
1568	1	31			False		
1569	8	31	-0.09523809523809526	0.8225054302036114	True	0.9456292858669998	0.928253005017017
1570	2	31			False		
1571	2	31			False		
1572	1	31			False		
1573	1	31			False		
1574	1	31			False		
1575	1	31			False		
1576	1	31			False		
1577	1	31			False		
1578	1	31			False		
1579	1	31			False		
1580	1	31			False		
1581	1	31			False		
1582	1	31			False		
1583	1	31			False		
1584	1	31			False		
1585	1	31			False		
1586	3	31			False		
1587	2	31			False		
1588	4	31			False		
1589	1	31			False		
1590	1	31			False		
1591	1	31			False		
1592	2	31			False		
1593	1	31			False		
1594	1	31			False		
1595	1	31			False		
1596	1	31			False		
1597	2	31			False		
1598	2	31			False		
1599	1	31			False		
1600	1	31			False		
1601	2	31			False		
1602	1	31			False		
1603	2	31			False		
1604	1	31			False		
1605	1	31			False		
1606	1	31			False		
1607	1	31			False		
1608	2	31			False		
1609	3	31			False		
1610	2	31			False		
1611	1	31			False		
1612	1	31			False		
1613	1	31			False		
1614	1	31			False		
1615	1	31			False		
1616	4	31			False		
1617	1	31			False		
1618	1	31			False		
1619	2	31			False		
1620	1	31			False		
1621	1	31			False		
1622	1	31			False		
1623	1	31			False		
1624	1	31			False		
1625	2	31			False		
1626	2	31			False		
1627	1	31			False		
1628	1	31			False		
1629	1	31			False		
1630	1	31			False		
1631	1	31			False		
1632	1	31			False		
1633	1	31			False		
1634	2	31			False		
1635	1	31			False		
1636	1	31			False		
1637	2	31			False		
1638	1	31			False		
1639	1	31			False		
1640	2	31			False		
1641	1	31			False		
1642	3	31			False		
1643	1	31			False		
1644	3	31			False		
1645	1	31			False		
1646	1	31			False		
1647	1	31			False		
1648	1	31			False		
1649	1	31			False		
1650	1	31			False		
1651	1	31			False		
1652	1	31			False		
1653	1	31			False		
1654	1	31			False		
1655	2	31			False		
1656	2	31			False		
1657	1	31			False		
1658	1	31			False		
1659	1	31			False		
1660	1	31			False		
1661	1	31			False		
1662	3	31			False		
1663	1	31			False		
1664	1	31			False		
1665	1	31			False		
1666	1	31			False		
1667	1	31			False		
1668	1	31			False		
1669	1	31			False		
1670	1	31			False		
1671	1	31			False		
1672	1	31			False		
1673	3	31			False		
1674	2	31			False		
1675	1	31			False		
1676	1	31			False		
1677	1	31			False		
1678	1	31			False		
1679	1	31			False		
1680	1	31			False		
1681	1	31			False		
1682	1	31			False		
1683	3	31			False		
1684	1	31			False		
1685	2	31			False		
1686	1	31			False		
1687	1	31			False		
1688	2	31			False		
1689	2	31			False		
1690	1	31			False		
1691	1	31			False		
1692	1	31			False		
1693	1	31			False		
1694	1	31			False		
1695	1	31			False		
1696	2	31			False		
1697	1	31			False		
1698	3	31			False		
1699	1	31			False		
1700	2	31			False		
1701	1	31			False		
1702	3	31			False		
1703	1	31			False		
1704	1	31			False		
1705	3	31			False		
1706	1	31			False		
1707	2	31			False		
1708	2	31			False		
1709	4	31			False		
1710	1	31			False		
1711	2	31			False		
1712	1	31			False		
1713	1	31			False		
1714	1	31			False		
1715	1	31			False		
1716	2	31			False		
1717	1	31			False		
1718	1	31			False		
1719	1	31			False		
1720	1	31			False		
1721	2	31			False		
1722	2	31			False		
1723	1	31			False		
1724	1	31			False		
1725	1	31			False		
1726	2	31			False		
1727	1	31			False		
1728	1	31			False		
1729	1	31			False		
1730	2	31			False		
1731	1	31			False		
1732	1	31			False		
1733	3	31			False		
1734	1	31			False		
1735	3	31			False		
1736	1	31			False		
1737	1	31			False		
1738	1	31			False		
1739	1	31			False		
1740	2	31			False		
1741	1	31			False		
1742	1	31			False		
1743	1	31			False		
1744	1	31			False		
1745	1	31			False		
1746	2	31			False		
1747	2	31			False		
1748	1	31			False		
1749	3	31			False		
1750	2	31			False		
1751	3	31			False		
1752	1	31			False		
1753	1	31			False		
1754	2	31			False		
1755	1	31			False		
1756	1	31			False		
1757	3	31			False		
1758	1	31			False		
1759	1	31			False		
1760	1	31			False		
1761	1	31			False		
1762	3	31			False		
1763	2	31			False		
1764	1	31			False		
1765	1	31			False		
1766	1	31			False		
1767	1	31			False		
1768	3	31			False		
1769	1	31			False		
1770	1	31			False		
1771	3	31			False		
1772	1	31			False		
1773	3	31			False		
1774	1	31			False		
1775	2	31			False		
1776	2	31			False		
1777	3	31			False		
1778	2	31			False		
1779	2	31			False		
1780	1	31			False		
1781	1	31			False		
1782	1	31			False		
1783	1	31			False		
1784	1	31			False		
1785	1	31			False		
1786	1	31			False		
1787	1	31			False		
1788	1	31			False		
1789	6	31	-0.48571428571428577	0.3287230320699708	True	0.7122332361516034	0.7106555506233013
1790	3	31			False		
1791	3	31			False		
1792	1	31			False		
1793	1	31			False		
1794	1	31			False		
1795	1	31			False		
1796	1	31			False		
1797	2	31			False		
1798	1	31			False		
1799	1	31			False		
1800	1	31			False		
1801	2	31			False		
1802	1	31			False		
1803	1	31			False		
1804	4	31			False		
1805	8	31	0.0	1.0	True	1.0	1.0
1806	2	31			False		
1807	3	31			False		
1808	3	31			False		
1809	3	31			False		
1810	1	31			False		
1811	1	31			False		
1812	1	31			False		
1813	1	31			False		
1814	1	31			False		
1815	1	31			False		
1816	1	31			False		
1817	1	31			False		
1818	1	31			False		
1819	3	31			False		
1820	1	31			False		
1821	1	31			False		
1822	3	31			False		
1823	3	31			False		
1824	1	31			False		
1825	1	31			False		
1826	1	31			False		
1827	1	31			False		
1828	4	31			False		
1829	1	31			False		
1830	1	31			False		
1831	1	31			False		
1832	1	31			False		
1833	2	31			False		
1834	1	31			False		
1835	1	31			False		
1836	1	31			False		
1837	1	31			False		
1838	1	31			False		
1839	1	31			False		
1840	1	31			False		
1841	1	31			False		
1842	1	31			False		
1843	2	31			False		
1844	3	31			False		
1845	1	31			False		
1846	1	31			False		
1847	1	31			False		
1848	1	31			False		
1849	2	31			False		
1850	3	31			False		
1851	2	31			False		
1852	1	31			False		
1853	2	31			False		
1854	4	31			False		
1855	1	31			False		
1856	1	31			False		
1857	3	31			False		
1858	1	31			False		
1859	1	31			False		
1860	1	31			False		
1861	2	31			False		
1862	1	31			False		
1863	3	31			False		
1864	1	31			False		
1865	4	31			False		
1866	1	31			False		
1867	1	31			False		
1868	2	31			False		
1869	2	31			False		
1870	2	31			False		
1871	1	31			False		
1872	1	31			False		
1873	1	31			False		
1874	3	31			False		
1875	1	31			False		
1876	2	31			False		
1877	1	31			False		
1878	1	31			False		
1879	1	31			False		
1880	1	31			False		
1881	2	31			False		
1882	1	31			False		
1883	1	31			False		
1884	1	31			False		
1885	1	31			False		
1886	1	31			False		
1887	1	31			False		
1888	1	31			False		
1889	1	31			False		
1890	3	31			False		
1891	2	31			False		
1892	4	31			False		
1893	1	31			False		
1894	1	31			False		
1895	3	31			False		
1896	3	31			False		
1897	3	31			False		
1898	1	31			False		
1899	1	31			False		
1900	1	31			False		
1901	1	31			False		
1902	2	31			False		
1903	1	31			False		
1904	2	31			False		
1905	1	31			False		
1906	1	31			False		
1907	3	31			False		
1908	1	31			False		
1909	1	31			False		
1910	1	31			False		
1911	1	31			False		
1912	1	31			False		
1913	2	31			False		
1914	1	31			False		
1915	1	31			False		
1916	3	31			False		
1917	1	31			False		
1918	1	31			False		
1919	1	31			False		
1920	1	31			False		
1921	1	31			False		
1922	1	31			False		
1923	1	31			False		
1924	2	31			False		
1925	1	31			False		
1926	2	31			False		
1927	2	31			False		
1928	1	31			False		
1929	1	31			False		
1930	1	31			False		
1931	1	31			False		
1932	1	31			False		
1933	1	31			False		
1934	1	31			False		
1935	3	31			False		
1936	1	31			False		
1937	1	31			False		
1938	1	31			False		
1939	1	31			False		
1940	2	31			False		
1941	1	31			False		
1942	1	31			False		
1943	1	31			False		
1944	1	31			False		
1945	1	31			False		
1946	1	31			False		
1947	1	31			False		
1948	1	31			False		
1949	1	31			False		
1950	1	31			False		
1951	2	31			False		
1952	2	31			False		
1953	2	31			False		
1954	5	31	0.7	0.1881204043741873	True	0.4916363636363636	0.4758521052619837
1955	1	31			False		
