scale	summary	cohort	nhej_set	ifn_set	n_nhej	n_ifn	cldn4_delta	tacstd2_delta	nhej_delta	ifn_delta	cldn4_cliff	tacstd2_cliff	nhej_cliff	ifn_cliff	cldn4_mw_p	tacstd2_mw_p	nhej_mw_p	ifn_mw_p	n_limbs	hit_nhej_down_ifn_up	strength_cliff	limb_cldn4_kl_gt_kp	limb_tacstd2_kl_gt_kp	limb_nhej_kl_lt_kp	limb_ifn_kl_gt_kp
cpm	median	all_10	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	5.25773578599209	2.36095272767544	0.5696751298931169	-1.735991672068014	1.0	1.0	0.84	-0.84	0.007936507936507936	0.007936507936507936	0.031746031746031744	0.031746031746031744	2	False	0.3200000000000002	True	True	False	False
median_ratio	median	all_10	NHEJ_CORE	IFN_COMPACT	11	15	6.0746763923595815	3.1240309577071432	0.30406908405521094	-3.0016269507467923	1.0	1.0	0.84	-0.84	0.007936507936507936	0.007936507936507936	0.031746031746031744	0.031746031746031744	2	False	0.3200000000000002	True	True	False	False
median_ratio	median	all_10	NHEJ_CORE	IFN_HALLMARK_GAMMA	11	186	6.0746763923595815	3.1240309577071432	0.30406908405521094	-1.1678417656712092	1.0	1.0	0.84	-0.84	0.007936507936507936	0.007936507936507936	0.031746031746031744	0.031746031746031744	2	False	0.3200000000000002	True	True	False	False
normalized	mean	all_10	NHEJ_EXTENDED	IFN_OAS	14	7	5.775925421598421	4.446806008486609	0.5608559609776229	-2.036198977742294	1.0	1.0	1.0	-0.68	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.09523809523809523	2	False	0.31999999999999995	True	True	False	False
median_ratio	median	all_10	NHEJ_EXTENDED	IFN_OAS	14	7	6.0746763923595815	3.1240309577071432	1.2829823894418055	-2.503166482381932	1.0	1.0	1.0	-0.68	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.09523809523809523	2	False	0.31999999999999995	True	True	False	False
fpkm	median	drop_B6AL10-3	NHEJ_EXTENDED	IFN_OAS	14	7	5.415163965642174	2.412303874959811	0.7784980629761296	-0.9620568869461079	1.0	1.0	1.0	-0.7	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.1111111111111111	2	False	0.30000000000000004	True	True	False	False
fpkm	mean	all_10	NHEJ_KEGG	IFN_COMPACT	13	15	5.569627161932762	3.2382274886828935	0.3017724877201151	-0.8707747110531279	1.0	1.0	0.92	-0.84	0.007936507936507936	0.007936507936507936	0.015873015873015872	0.031746031746031744	2	False	0.2400000000000001	True	True	False	False
fpkm	mean	all_10	NHEJ_KEGG	IFN_HALLMARK_ALPHA	13	90	5.569627161932762	3.2382274886828935	0.3017724877201151	-0.6305907786057223	1.0	1.0	0.92	-0.84	0.007936507936507936	0.007936507936507936	0.015873015873015872	0.031746031746031744	2	False	0.2400000000000001	True	True	False	False
fpkm	mean	all_10	NHEJ_KEGG	IFN_HALLMARK_GAMMA	13	186	5.569627161932762	3.2382274886828935	0.3017724877201151	-0.5983074407723734	1.0	1.0	0.92	-0.84	0.007936507936507936	0.007936507936507936	0.015873015873015872	0.031746031746031744	2	False	0.2400000000000001	True	True	False	False
fpkm	median	all_10	NHEJ_EXTENDED	IFN_COMPACT	14	15	5.483484879351163	2.479822446737872	0.7513502392833336	-1.8834859912735746	1.0	1.0	0.92	-0.84	0.007936507936507936	0.007936507936507936	0.015873015873015872	0.031746031746031744	2	False	0.2400000000000001	True	True	False	False
normalized	mean	all_10	NHEJ_CORE	IFN_HALLMARK_GAMMA	11	186	5.775925421598421	4.446806008486609	0.26655157989538836	-1.6123470987454214	1.0	1.0	0.84	-0.92	0.007936507936507936	0.007936507936507936	0.031746031746031744	0.015873015873015872	2	False	0.2400000000000001	True	True	False	False
normalized	mean	all_10	NHEJ_KEGG	IFN_COMPACT	13	15	5.775925421598421	4.446806008486609	0.26483654995156236	-1.5757119188282633	1.0	1.0	0.92	-0.84	0.007936507936507936	0.007936507936507936	0.015873015873015872	0.031746031746031744	2	False	0.2400000000000001	True	True	False	False
normalized	mean	all_10	NHEJ_KEGG	IFN_HALLMARK_ALPHA	13	90	5.775925421598421	4.446806008486609	0.26483654995156236	-1.1854424527933567	1.0	1.0	0.92	-0.84	0.007936507936507936	0.007936507936507936	0.015873015873015872	0.031746031746031744	2	False	0.2400000000000001	True	True	False	False
cpm	mean	all_10	NHEJ_EXTENDED	IFN_COMPACT	14	15	5.468896068648596	3.2649124902389857	0.3638028010598777	-1.3178293742030225	1.0	1.0	0.92	-0.84	0.007936507936507936	0.007936507936507936	0.015873015873015872	0.031746031746031744	2	False	0.2400000000000001	True	True	False	False
cpm	mean	all_10	NHEJ_EXTENDED	IFN_HALLMARK_ALPHA	14	90	5.468896068648596	3.2649124902389857	0.3638028010598777	-0.9880743574668767	1.0	1.0	0.92	-0.84	0.007936507936507936	0.007936507936507936	0.015873015873015872	0.031746031746031744	2	False	0.2400000000000001	True	True	False	False
cpm	mean	all_10	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	5.468896068648596	3.2649124902389857	0.3638028010598777	-1.0515060951837203	1.0	1.0	0.92	-0.84	0.007936507936507936	0.007936507936507936	0.015873015873015872	0.031746031746031744	2	False	0.2400000000000001	True	True	False	False
normalized	median	all_10	NHEJ_EXTENDED	IFN_HALLMARK_ALPHA	14	90	5.601777708628678	2.608459913041722	0.7308255505508061	-1.4809593287667084	1.0	1.0	1.0	-0.76	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.05555555555555555	2	False	0.24	True	True	False	False
normalized	median	all_10	NHEJ_EXTENDED	IFN_OAS	14	7	5.601777708628678	2.608459913041722	0.7308255505508061	-2.964814689884089	1.0	1.0	1.0	-0.76	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.05555555555555555	2	False	0.24	True	True	False	False
fpkm	median	drop_B6AL10-3	NHEJ_CORE	IFN_COMPACT	11	15	5.415163965642174	2.412303874959811	0.19390366050144703	-1.9467007300693289	1.0	1.0	0.8	-1.0	0.015873015873015872	0.015873015873015872	0.06349206349206349	0.015873015873015872	2	False	0.19999999999999996	True	True	False	False
fpkm	median	drop_B6AL10-3	NHEJ_CORE	IFN_HALLMARK_GAMMA	11	186	5.415163965642174	2.412303874959811	0.19390366050144703	-1.0281858846840704	1.0	1.0	0.8	-1.0	0.015873015873015872	0.015873015873015872	0.06349206349206349	0.015873015873015872	2	False	0.19999999999999996	True	True	False	False
fpkm	mean	all_10	NHEJ_EXTENDED	IFN_COMPACT	14	15	5.569627161932762	3.2382274886828935	0.4852277260500606	-0.8707747110531279	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
fpkm	mean	all_10	NHEJ_EXTENDED	IFN_HALLMARK_ALPHA	14	90	5.569627161932762	3.2382274886828935	0.4852277260500606	-0.6305907786057223	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
fpkm	mean	all_10	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	5.569627161932762	3.2382274886828935	0.4852277260500606	-0.5983074407723734	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
fpkm	median	all_10	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	5.483484879351163	2.479822446737872	0.7513502392833336	-1.0177934890461733	1.0	1.0	0.92	-0.92	0.007936507936507936	0.007936507936507936	0.015873015873015872	0.015873015873015872	2	False	0.16000000000000003	True	True	False	False
normalized	mean	all_10	NHEJ_KEGG	IFN_HALLMARK_GAMMA	13	186	5.775925421598421	4.446806008486609	0.26483654995156236	-1.6123470987454214	1.0	1.0	0.92	-0.92	0.007936507936507936	0.007936507936507936	0.015873015873015872	0.015873015873015872	2	False	0.16000000000000003	True	True	False	False
normalized	mean	all_10	NHEJ_EXTENDED	IFN_COMPACT	14	15	5.775925421598421	4.446806008486609	0.5608559609776229	-1.5757119188282633	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
normalized	mean	all_10	NHEJ_EXTENDED	IFN_HALLMARK_ALPHA	14	90	5.775925421598421	4.446806008486609	0.5608559609776229	-1.1854424527933567	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
normalized	median	all_10	NHEJ_EXTENDED	IFN_COMPACT	14	15	5.601777708628678	2.608459913041722	0.7308255505508061	-3.4545884578502264	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
normalized	median	all_10	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	5.601777708628678	2.608459913041722	0.7308255505508061	-1.566899080803653	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
median_ratio	mean	all_10	NHEJ_CORE	IFN_COMPACT	11	15	6.187768324762306	4.9806805871063045	0.6763945086767187	-1.2077883156259333	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
median_ratio	mean	all_10	NHEJ_CORE	IFN_HALLMARK_ALPHA	11	90	6.187768324762306	4.9806805871063045	0.6763945086767187	-0.8126396130873488	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
median_ratio	mean	all_10	NHEJ_CORE	IFN_HALLMARK_GAMMA	11	186	6.187768324762306	4.9806805871063045	0.6763945086767187	-1.2933975743544668	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
median_ratio	mean	all_10	NHEJ_KEGG	IFN_COMPACT	13	15	6.187768324762306	4.9806805871063045	0.6278579194812011	-1.2077883156259333	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
median_ratio	mean	all_10	NHEJ_KEGG	IFN_HALLMARK_ALPHA	13	90	6.187768324762306	4.9806805871063045	0.6278579194812011	-0.8126396130873488	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
median_ratio	mean	all_10	NHEJ_KEGG	IFN_HALLMARK_GAMMA	13	186	6.187768324762306	4.9806805871063045	0.6278579194812011	-1.2933975743544668	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
median_ratio	mean	all_10	NHEJ_EXTENDED	IFN_COMPACT	14	15	6.187768324762306	4.9806805871063045	0.9708584085832133	-1.2077883156259333	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
median_ratio	mean	all_10	NHEJ_EXTENDED	IFN_HALLMARK_ALPHA	14	90	6.187768324762306	4.9806805871063045	0.9708584085832133	-0.8126396130873488	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
median_ratio	mean	all_10	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	6.187768324762306	4.9806805871063045	0.9708584085832133	-1.2933975743544668	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
median_ratio	median	all_10	NHEJ_EXTENDED	IFN_COMPACT	14	15	6.0746763923595815	3.1240309577071432	1.2829823894418055	-3.0016269507467923	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
median_ratio	median	all_10	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	6.0746763923595815	3.1240309577071432	1.2829823894418055	-1.1678417656712092	1.0	1.0	1.0	-0.84	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.031746031746031744	2	False	0.16000000000000003	True	True	False	False
cpm	median	drop_B6AL10-3	NHEJ_EXTENDED	IFN_COMPACT	14	15	5.198525033965279	2.2971773010788663	0.6593216701892217	-3.0940361898817557	1.0	1.0	0.9	-1.0	0.015873015873015872	0.015873015873015872	0.031746031746031744	0.015873015873015872	2	False	0.10000000000000009	True	True	False	False
cpm	median	drop_B6AL10-3	NHEJ_EXTENDED	IFN_HALLMARK_ALPHA	14	90	5.198525033965279	2.2971773010788663	0.6593216701892217	-1.6119239416637505	1.0	1.0	0.9	-1.0	0.015873015873015872	0.015873015873015872	0.031746031746031744	0.015873015873015872	2	False	0.10000000000000009	True	True	False	False
cpm	median	drop_B6AL10-3	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	5.198525033965279	2.2971773010788663	0.6593216701892217	-1.7504405965466976	1.0	1.0	0.9	-1.0	0.015873015873015872	0.015873015873015872	0.031746031746031744	0.015873015873015872	2	False	0.10000000000000009	True	True	False	False
cpm	median	drop_B6AL10-3	NHEJ_EXTENDED	IFN_OAS	14	7	5.198525033965279	2.2971773010788663	0.6593216701892217	-2.3822525037064493	1.0	1.0	0.9	-1.0	0.015873015873015872	0.015873015873015872	0.031746031746031744	0.015873015873015872	2	False	0.10000000000000009	True	True	False	False
median_ratio	median	drop_B6AL10-3	NHEJ_CORE	IFN_COMPACT	11	15	5.949504923365215	3.028647195898797	0.36860244017493926	-3.049255807502333	1.0	1.0	0.9	-1.0	0.015873015873015872	0.015873015873015872	0.031746031746031744	0.015873015873015872	2	False	0.10000000000000009	True	True	False	False
median_ratio	median	drop_B6AL10-3	NHEJ_CORE	IFN_HALLMARK_GAMMA	11	186	5.949504923365215	3.028647195898797	0.36860244017493926	-1.1811365211688525	1.0	1.0	0.9	-1.0	0.015873015873015872	0.015873015873015872	0.031746031746031744	0.015873015873015872	2	False	0.10000000000000009	True	True	False	False
median_ratio	median	drop_B6AL10-3	NHEJ_CORE	IFN_OAS	11	7	5.949504923365215	3.028647195898797	0.36860244017493926	-2.5576902418980323	1.0	1.0	0.9	-1.0	0.015873015873015872	0.015873015873015872	0.031746031746031744	0.015873015873015872	2	False	0.10000000000000009	True	True	False	False
median_ratio	mean	drop_B6AL10-3	NHEJ_CORE	IFN_OAS	11	7	5.705430785225014	3.185043242066371	0.7824182824880683	-2.3823378386566425	1.0	1.0	1.0	-0.9	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.031746031746031744	2	False	0.09999999999999998	True	True	False	False
median_ratio	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_OAS	13	7	5.705430785225014	3.185043242066371	0.7284328013248285	-2.3823378386566425	1.0	1.0	1.0	-0.9	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.031746031746031744	2	False	0.09999999999999998	True	True	False	False
median_ratio	mean	drop_B6AL10-3	NHEJ_EXTENDED	IFN_OAS	14	7	5.705430785225014	3.185043242066371	1.0928361273286598	-2.3823378386566425	1.0	1.0	1.0	-0.9	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.031746031746031744	2	False	0.09999999999999998	True	True	False	False
normalized	mean	all_10	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	5.775925421598421	4.446806008486609	0.5608559609776229	-1.6123470987454214	1.0	1.0	1.0	-0.92	0.007936507936507936	0.007936507936507936	0.007936507936507936	0.015873015873015872	2	False	0.07999999999999996	True	True	False	False
fpkm	mean	drop_B6AL10-3	NHEJ_CORE	IFN_COMPACT	11	15	5.124804848293076	2.5838812221821383	0.19336260751383838	-1.1220985571939552	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
fpkm	mean	drop_B6AL10-3	NHEJ_CORE	IFN_HALLMARK_ALPHA	11	90	5.124804848293076	2.5838812221821383	0.19336260751383838	-0.8184783298037872	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
fpkm	mean	drop_B6AL10-3	NHEJ_CORE	IFN_HALLMARK_GAMMA	11	186	5.124804848293076	2.5838812221821383	0.19336260751383838	-0.7542022000368367	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
fpkm	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_COMPACT	13	15	5.124804848293076	2.5838812221821383	0.3460071290546112	-1.1220985571939552	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
fpkm	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_HALLMARK_ALPHA	13	90	5.124804848293076	2.5838812221821383	0.3460071290546112	-0.8184783298037872	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
fpkm	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_HALLMARK_GAMMA	13	186	5.124804848293076	2.5838812221821383	0.3460071290546112	-0.7542022000368367	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
fpkm	mean	drop_B6AL10-3	NHEJ_EXTENDED	IFN_COMPACT	14	15	5.124804848293076	2.5838812221821383	0.5323284713236611	-1.1220985571939552	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
fpkm	mean	drop_B6AL10-3	NHEJ_EXTENDED	IFN_HALLMARK_ALPHA	14	90	5.124804848293076	2.5838812221821383	0.5323284713236611	-0.8184783298037872	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
fpkm	mean	drop_B6AL10-3	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	5.124804848293076	2.5838812221821383	0.5323284713236611	-0.7542022000368367	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
fpkm	median	drop_B6AL10-3	NHEJ_EXTENDED	IFN_COMPACT	14	15	5.415163965642174	2.412303874959811	0.7784980629761296	-1.9467007300693289	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
fpkm	median	drop_B6AL10-3	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	5.415163965642174	2.412303874959811	0.7784980629761296	-1.0281858846840704	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	mean	drop_B6AL10-3	NHEJ_CORE	IFN_COMPACT	11	15	5.233473922978645	2.7130638992942515	0.31168951559996394	-2.0257821592255745	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	mean	drop_B6AL10-3	NHEJ_CORE	IFN_HALLMARK_ALPHA	11	90	5.233473922978645	2.7130638992942515	0.31168951559996394	-1.5192472073957202	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	mean	drop_B6AL10-3	NHEJ_CORE	IFN_HALLMARK_GAMMA	11	186	5.233473922978645	2.7130638992942515	0.31168951559996394	-1.968325147818816	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	mean	drop_B6AL10-3	NHEJ_CORE	IFN_OAS	11	7	5.233473922978645	2.7130638992942515	0.31168951559996394	-2.792133495670674	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_COMPACT	13	15	5.233473922978645	2.7130638992942515	0.30775954099784286	-2.0257821592255745	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_HALLMARK_ALPHA	13	90	5.233473922978645	2.7130638992942515	0.30775954099784286	-1.5192472073957202	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_HALLMARK_GAMMA	13	186	5.233473922978645	2.7130638992942515	0.30775954099784286	-1.968325147818816	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_OAS	13	7	5.233473922978645	2.7130638992942515	0.30775954099784286	-2.792133495670674	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	mean	drop_B6AL10-3	NHEJ_EXTENDED	IFN_COMPACT	14	15	5.233473922978645	2.7130638992942515	0.6218094232024818	-2.0257821592255745	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	mean	drop_B6AL10-3	NHEJ_EXTENDED	IFN_HALLMARK_ALPHA	14	90	5.233473922978645	2.7130638992942515	0.6218094232024818	-1.5192472073957202	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	mean	drop_B6AL10-3	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	5.233473922978645	2.7130638992942515	0.6218094232024818	-1.968325147818816	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	mean	drop_B6AL10-3	NHEJ_EXTENDED	IFN_OAS	14	7	5.233473922978645	2.7130638992942515	0.6218094232024818	-2.792133495670674	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	median	drop_B6AL10-3	NHEJ_EXTENDED	IFN_COMPACT	14	15	5.527992010664082	2.533859307330312	0.8183158815307099	-3.4558800123735995	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	median	drop_B6AL10-3	NHEJ_EXTENDED	IFN_HALLMARK_ALPHA	14	90	5.527992010664082	2.533859307330312	0.8183158815307099	-1.5009414060625446	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	median	drop_B6AL10-3	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	5.527992010664082	2.533859307330312	0.8183158815307099	-1.5849887779831597	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
normalized	median	drop_B6AL10-3	NHEJ_EXTENDED	IFN_OAS	14	7	5.527992010664082	2.533859307330312	0.8183158815307099	-2.998603257567705	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
cpm	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_COMPACT	13	15	4.967990810051902	2.435337306567157	0.24911973272973142	-1.683289669550362	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
cpm	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_HALLMARK_ALPHA	13	90	4.967990810051902	2.435337306567157	0.24911973272973142	-1.2506993781940885	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
cpm	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_HALLMARK_GAMMA	13	186	4.967990810051902	2.435337306567157	0.24911973272973142	-1.295036034529045	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
cpm	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_OAS	13	7	4.967990810051902	2.435337306567157	0.24911973272973142	-1.803904227512078	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
cpm	mean	drop_B6AL10-3	NHEJ_EXTENDED	IFN_COMPACT	14	15	4.967990810051902	2.435337306567157	0.4099880825138573	-1.683289669550362	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
cpm	mean	drop_B6AL10-3	NHEJ_EXTENDED	IFN_HALLMARK_ALPHA	14	90	4.967990810051902	2.435337306567157	0.4099880825138573	-1.2506993781940885	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
cpm	mean	drop_B6AL10-3	NHEJ_EXTENDED	IFN_HALLMARK_GAMMA	14	186	4.967990810051902	2.435337306567157	0.4099880825138573	-1.295036034529045	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
cpm	mean	drop_B6AL10-3	NHEJ_EXTENDED	IFN_OAS	14	7	4.967990810051902	2.435337306567157	0.4099880825138573	-1.803904227512078	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
median_ratio	mean	drop_B6AL10-3	NHEJ_CORE	IFN_COMPACT	11	15	5.705430785225014	3.185043242066371	0.7824182824880683	-1.6037925513828153	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
median_ratio	mean	drop_B6AL10-3	NHEJ_CORE	IFN_HALLMARK_ALPHA	11	90	5.705430785225014	3.185043242066371	0.7824182824880683	-1.090334819397949	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
median_ratio	mean	drop_B6AL10-3	NHEJ_CORE	IFN_HALLMARK_GAMMA	11	186	5.705430785225014	3.185043242066371	0.7824182824880683	-1.597955368796777	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
median_ratio	mean	drop_B6AL10-3	NHEJ_KEGG	IFN_COMPACT	13	15	5.705430785225014	3.185043242066371	0.7284328013248285	-1.6037925513828153	1.0	1.0	1.0	-1.0	0.015873015873015872	0.015873015873015872	0.015873015873015872	0.015873015873015872	2	False	0.0	True	True	False	False
