ligand	geneset	pearson	pearson_p	auroc	aupr	n_background	n_geneset	mean_delta_high_minus_low	median_delta_high_minus_low	paired_p	paired_padj	n_patients_de	frac_patients_receptor	potential_GSE131907	potential_GSE205335	score_activity	score_de	score_receptor	prioritization	rank_activity	rank_priority
CD320	a_priori_ifn	0.2645089175620392	1.8724251939878074e-05	0.7785041841004184	0.23968571065027058	255	16	-0.0009572551238770579	0.0038990378379821777	0.9327692537533812	0.9433090193325154	51	1.0	True	True	0.4881582944987365	0.22952153922896976	1.0	0.5725599445759021	24.0	62.0
COL27A1	a_priori_ifn	0.23935184943403287	0.00011356607433080946	0.7826882845188284	0.19848360050366784	255	16	0.025256657782330307	0.012466534972190857	2.418419917601511e-05	5.930098154118773e-05	51	0.9803921568627451	True	True	0.44322416379676677	0.29866564217496977	0.9714285714285714	0.5711061258001027	40.0	63.0
HLA-DRA	a_priori_ifn	0.2985551238621639	1.2020068596676302e-06	0.8229602510460251	0.3094922470434889	255	16	-0.02610786348654359	-0.004902496933937073	0.3113781819395105	0.3483543410448274	51	1.0	True	True	0.54896970050248	0.16318210108385597	1.0	0.5707172671954454	15.0	64.0
NAMPT	a_priori_ifn	0.08636222724720001	0.16916595913425167	0.759152719665272	0.1482158171295559	255	16	0.12752609831445358	0.12678122520446777	5.05592656102171e-07	2.207343547372893e-06	51	0.9803921568627451	True	True	0.16996276288912035	0.5684204380226545	0.9714285714285714	0.5699372574467821	120.0	65.0
PLXNA1	a_priori_ifn	0.23106832656753876	0.00019746713452401305	0.7685669456066946	0.19054798302833434	255	16	0.05671249852314884	0.03934008441865444	8.648363053904011e-09	9.675356166555113e-08	51	0.9215686274509803	True	True	0.42842860426407897	0.38163631115591035	0.8857142857142857	0.565259733711425	49.0	66.0
MICA	a_priori_ifn	0.23027363542854942	0.00020801574493915445	0.7889644351464435	0.19223513851236745	255	16	0.02353294784267086	0.014812149107456207	0.00010024886930691242	0.00020865753030159678	51	0.9803921568627451	True	True	0.427009171946873	0.2941190345035666	0.9714285714285714	0.564185592626337	51.0	67.0
SPON2	a_priori_ifn	0.17168398006965352	0.005986114196148379	0.6827928870292888	0.17439890314477643	255	16	0.05217612599132254	0.010514527559280396	7.634184151321539e-05	0.00016773492995852913	51	1.0	True	False	0.322359646879636	0.36967077932308995	1.0	0.5640101420675753	91.0	68.0
EDIL3	a_priori_ifn	0.24356123835654309	8.509028872733783e-05	0.7821652719665272	0.19967447559218762	255	16	0.013680527060904413	0.0	0.5156536358602679	0.5527065917304668	51	0.9803921568627451	False	True	0.45074273595537734	0.26813143016387053	0.9714285714285714	0.563434245849273	34.0	69.0
PVR	a_priori_ifn	0.24141788230765662	9.862659503802234e-05	0.7994246861924686	0.19092077793596077	255	16	0.02279525805337756	0.010488249361515045	0.0026221018912179973	0.004470059414552586	51	0.9607843137254902	True	True	0.4469143947372564	0.2921732395772002	0.942857142857143	0.5606482590571998	36.0	70.0
CEACAM6	a_priori_ifn	0.22175362027238563	0.00035937153231560727	0.7892259414225942	0.1701039230071495	255	16	0.2412829904214424	0.20268511585891247	1.9094468838628967e-07	1.1025515877788985e-06	51	0.5882352941176471	False	True	0.41179120327652435	0.8684755380302576	0.4	0.5600889137689272	61.0	71.0
CALR	a_priori_ifn	0.012735645968295121	0.8396188901413318	0.7622907949790796	0.14609147752598764	255	16	0.1648717861549527	0.13915693759918213	5.563684173486075e-05	0.00012767941885307785	51	0.9803921568627451	True	True	0.038455132131366726	0.6669266814008107	0.9714285714285714	0.5589367949869163	135.0	72.0
COL9A3	a_priori_ifn	0.2463804674688971	6.993034643136941e-05	0.7876569037656904	0.19964649066767606	255	16	0.005736592202903885	0.001778066623955965	0.041947329699110254	0.05731734363466211	51	0.9803921568627451	False	True	0.4557782833716633	0.24717781474662243	0.9714285714285714	0.5581282231822857	31.0	73.0
CLEC11A	a_priori_ifn	0.2412288391484441	9.991280088916281e-05	0.7677824267782427	0.20793182413989544	255	16	0.007911981089729998	0.0023158416152000427	0.11672770019947837	0.15031840529285342	51	0.9803921568627451	True	True	0.4465767365498577	0.2529158102025649	0.9714285714285714	0.5569737060603314	37.0	74.0
ICAM3	a_priori_ifn	0.2686139248010246	1.3705262950417167e-05	0.8164225941422594	0.2394619955364566	255	16	-0.029464179980933813	-0.0031928904354572296	0.19260484260317556	0.22533507729391125	51	1.0	True	True	0.4954904260043055	0.15432918797478243	1.0	0.5499398713263627	23.0	75.0
LAMC1	a_priori_ifn	0.16149393807857912	0.009790012049543084	0.7225418410041841	0.13866996299466042	255	16	0.05291936783960052	0.04120597988367081	5.1519695351562096e-08	3.546932872280621e-07	51	0.9803921568627451	True	True	0.3041587708333626	0.3716312188444611	0.9714285714285714	0.5490728537021318	98.0	76.0
VCAN	a_priori_ifn	0.17594614577527304	0.004834695047653684	0.7989016736401674	0.19778444203785303	255	16	0.025438353704635566	0.0	0.12902229488454978	0.1626407801713691	51	1.0	False	True	0.3299724859400252	0.29914489918637793	1.0	0.5430391283754678	87.0	77.0
HBEGF	a_priori_ifn	0.11416988705346033	0.06873683058095119	0.8415271966527197	0.21818933141142396	255	16	0.067017603944074	0.033532675355672836	9.933579860193366e-07	3.86545824994481e-06	51	1.0	True	True	0.21963123037080512	0.408817955981056	1.0	0.5428163954506203	110.0	78.0
HLA-DMA	a_priori_ifn	0.17302791654164087	0.005598995954716445	0.7199267782426778	0.1376655353849145	255	16	0.02454079263934902	0.01081705093383789	0.19582490229199767	0.22614617748559734	51	1.0	True	True	0.3247601101124797	0.29677741383916756	1.0	0.5405125079838824	90.0	79.0
SECTM1	a_priori_ifn	0.17547058960271436	0.004952464631493939	0.7398012552301255	0.1338959516236134	255	16	0.04283025223184286	0.02749674580991268	6.545980167835017e-09	9.675356166555113e-08	51	0.9607843137254902	True	True	0.3291230744304984	0.3450192875882272	0.942857142857143	0.5389998349586228	88.0	80.0
FN1	a_priori_ifn	0.14093407392854757	0.02440295891693092	0.7968096234309623	0.19702438202723033	255	16	0.037720514663412946	0.02236582711338997	0.004470641731807893	0.007341696054987274	51	1.0	True	True	0.2674359055840617	0.33154139812843203	1.0	0.5329924345708312	105.0	81.0
LGALS9	a_priori_ifn	0.13439604102179226	0.03192641240749524	0.7000523012552301	0.11937997713494518	255	16	0.041968296286558696	0.02073635160923004	0.002108577483257964	0.0036644210631376264	51	1.0	True	True	0.25575804138815933	0.34274571741086035	1.0	0.5328345862663398	107.0	82.0
COL9A2	a_priori_ifn	0.16079276453792798	0.010117273815850219	0.7782426778242678	0.16942862735440267	255	16	0.03238811807515209	0.008383890613913536	7.666395813806118e-06	2.0180659568695514e-05	51	0.9803921568627451	False	True	0.3029063743553603	0.31747620381856995	0.9714285714285714	0.5306037165341673	99.0	83.0
CD99	a_priori_ifn	0.05988032353114502	0.3409098492519365	0.7884414225941423	0.1893185875190487	255	16	0.08554567571035494	0.04663991928100586	0.0055278783149195635	0.008914326291627044	51	1.0	True	True	0.12266228587170988	0.4576892140104227	1.0	0.5267838332940441	129.0	84.0
FBLN1	a_priori_ifn	0.18158192333321166	0.003618783405144751	0.75	0.14542241488383428	255	16	0.013178773222071137	0.0008948210743255913	0.0797617584041863	0.10421426827992224	51	0.9803921568627451	False	True	0.34003879271739257	0.26680796047775496	0.9714285714285714	0.526091774874573	85.0	85.0
CD82	a_priori_ifn	0.06202021924805032	0.32390367708798273	0.7452928870292888	0.15942576551639576	255	16	0.08199897714475096	0.05696608126163483	2.7215618861317828e-08	2.31980751246471e-07	51	1.0	True	True	0.12648444644076934	0.4483341325460114	1.0	0.5249395263289269	128.0	86.0
LGALS1	a_priori_ifn	0.23807472195779042	0.00012383573463262498	0.7892259414225942	0.1920070725590854	255	16	-0.04192626779424209	-0.019993111491203308	0.15153219217906758	0.18578261917844585	51	1.0	True	True	0.44094303100941035	0.12145809826877227	1.0	0.5208003764260609	42.0	87.0
SPP1	a_priori_ifn	0.16798628662938533	0.00717785454500933	0.7832112970711298	0.20600271094540526	255	16	0.004535291227512062	-0.0012073391117155552	0.973047420887899	0.978513979432213	51	1.0	True	False	0.31575503621930806	0.24400915852163155	1.0	0.5199213982469799	95.0	88.0
TGFB1	a_priori_ifn	0.22693290266883184	0.00025837981038006794	0.7136506276150627	0.22014905198311616	255	16	-0.026470029922932677	0.0027988962829113007	0.35342146126257845	0.3905088985555651	51	0.9803921568627451	True	True	0.42104214424310066	0.16222681930463928	0.9714285714285714	0.5182325116587704	55.0	89.0
COL6A1	a_priori_ifn	0.10083389611923643	0.10819176807151176	0.7403242677824268	0.14154475772150865	255	16	0.05742889007224756	0.009184319525957108	7.683946512066697e-05	0.00016773492995852913	51	0.9803921568627451	True	True	0.19581123844529177	0.38352592798639873	0.9714285714285714	0.5169219126200874	117.0	90.0
NPNT	a_priori_ifn	0.14566374946496258	0.01996203610320609	0.731694560669456	0.13400457508881747	255	16	0.02507986642497902	0.0068567069247365	0.019236284445921053	0.028694124298498904	51	0.9803921568627451	True	True	0.27588378423390275	0.2981993218718392	0.9714285714285714	0.5151705591781045	102.0	91.0
TNC	a_priori_ifn	0.11015318171650168	0.07913798728489424	0.80831589958159	0.21492985167728756	255	16	0.04555242733148785	0.0014593973755836487	0.1212973114517199	0.155087276784699	51	0.9803921568627451	True	True	0.21245681872299985	0.35219953404743937	0.9714285714285714	0.5120283080663369	111.0	92.0
HMGB1	a_priori_ifn	0.23058376288154286	0.00020383807143381066	0.790010460251046	0.25696359389128065	255	16	-0.06569563641267664	-0.008087873458862305	0.17114743842067615	0.20423594318200688	51	1.0	True	True	0.4275631040440542	0.05876193853882664	1.0	0.4954416808609603	50.0	93.0
IFITM1	a_priori_ifn	0.5510714137067748	1.1756185420836815e-21	0.9437761506276151	0.630203217125318	255	16	-0.013760797186371158	0.0025757330004125834	0.3681985810999626	0.4043407731097749	51	0.5098039215686274	False	True	1.0	0.195749800015138	0.28571428571428564	0.4938213619098079	1.0	94.0
TNFSF12	a_priori_ifn	0.24050907964456988	0.00010495534336513057	0.8263598326359832	0.24265628230639485	255	16	0.0047732764996551704	0.002643045037984848	0.12888798825236933	0.1626407801713691	51	0.8431372549019608	True	True	0.4452911428766799	0.24463688923148671	0.7714285714285715	0.4871188678455794	38.0	95.0
SLPI	a_priori_ifn	0.16284281164576134	0.009186717735776829	0.7267259414225942	0.17221963565459458	255	16	0.26308553099778353	0.08939224481582642	7.057173567008605e-05	0.00015790425856181754	51	0.47058823529411764	True	True	0.3065680524261061	0.9259838205781064	0.22857142857142856	0.4870411005252137	97.0	96.0
ITGB2	a_priori_ifn	0.16638948748690993	0.0077549058001091555	0.7973326359832635	0.22120996895113743	255	16	-0.023185164152642292	-0.002144351601600647	0.7499556273330805	0.7850412707170843	51	0.9803921568627451	True	True	0.3129029240014735	0.17089126775220265	0.9714285714285714	0.4850742543940825	96.0	97.0
NECTIN3	a_priori_ifn	0.13067304104047495	0.03703490876309319	0.7753661087866108	0.17356548472020406	255	16	0.016589856809745965	0.00029784743674099445	0.1589900610113243	0.1910014826914567	22	0.9411764705882353	False	True	0.24910822961706086	0.275805332048626	0.9142857142857143	0.4797330919838004	108.0	98.0
LRPAP1	a_priori_ifn	0.20708142945013847	0.0008787722612348477	0.7701359832635983	0.2269123204628212	255	16	0.12219854692618053	0.1025083065032959	1.0210883866755238e-08	1.0730319870890798e-07	51	0.6470588235294118	True	True	0.38558456676640007	0.5543680238348577	0.48571428571428577	0.4752222921051812	73.0	99.0
TIMP3	a_priori_ifn	0.08119492892660732	0.1962381567296261	0.7518305439330544	0.13586683143051437	255	16	0.0070626157696596255	0.0025180645752698183	0.1343756065101101	0.167409450355185	51	1.0	True	True	0.16073322720029756	0.250675450156362	1.0	0.4704695591188865	123.0	100.0
PODXL2	a_priori_ifn	0.22221962214057553	0.00034896784029140747	0.7756276150627615	0.18015520633989818	255	16	0.05055989264442092	0.02730506658554077	1.810099071924746e-06	6.1133534693307455e-06	51	0.7450980392156863	True	True	0.41262354942855056	0.3654076612863904	0.6285714285714286	0.46886754642878986	59.0	101.0
ADAM17	a_priori_ifn	-0.008794054590880727	0.8888634036706683	0.7871338912133892	0.14890122517812948	255	16	0.06088160153697519	0.036241695284843445	1.1836114914247092e-07	7.062215232167432e-07	51	1.0	True	True	0.0	0.3926331008763883	1.0	0.4642110336254628	136.0	102.0
TSPAN3	a_priori_ifn	0.2858373104779306	3.497881201306422e-06	0.8253138075313807	0.22882399994753705	255	16	0.17309371484260933	0.07742299139499664	2.905918852411897e-06	8.816262281046264e-06	51	0.43137254901960786	False	True	0.526253862315668	0.6886135575885842	0.17142857142857146	0.4620986637776079	19.0	103.0
CFH	a_priori_ifn	0.17997037885525322	0.00393461741368942	0.7505230125523014	0.14297165424949876	255	16	0.058030302373820224	0.03230839967727661	3.71822886595204e-05	8.757407460597567e-05	51	0.7450980392156863	True	True	0.3371603432161962	0.38511226552561756	0.6285714285714286	0.45028134577108075	86.0	104.0
ST14	a_priori_ifn	0.21056484071705336	0.0007145117112944364	0.7873953974895398	0.16116699176055377	255	16	0.20837637438785797	0.18157635629177094	1.0466620052186515e-09	2.9553102728033543e-08	51	0.43137254901960786	False	True	0.3918064387412991	0.7816781776067447	0.17142857142857146	0.44830439592553845	72.0	105.0
TRAF2	a_priori_ifn	0.07761392596706516	0.2167673083696719	0.8420502092050209	0.2547589963367989	255	16	0.016001024630432036	0.01738479733467102	8.924629462434457e-05	0.00019247092455129732	51	0.9215686274509803	True	True	0.15433704246965027	0.27425217693706083	0.8857142857142857	0.4381011683736656	125.0	106.0
PODXL	a_priori_ifn	0.2136829471579011	0.0005920279750012427	0.765428870292887	0.17051566845120936	255	16	0.015241638325866969	0.0039431266486644745	0.00023075330864934335	0.00045389936536519184	51	0.7450980392156863	False	True	0.3973758239193647	0.27224915338973704	0.6285714285714286	0.4327321352935101	68.0	107.0
PTDSS1	a_priori_ifn	0.109637480696475	0.08056104057166899	0.6788702928870294	0.10513552870953746	255	16	0.00922870259805053	0.007188275456428528	0.07962976613642674	0.10421426827992224	51	0.8823529411764706	True	True	0.21153570275991904	0.2563889096916903	0.8285714285714285	0.4321653470076792	112.0	108.0
CCL20	a_priori_ifn	0.06915382026844825	0.27124930666543545	0.822960251046025	0.2066552424678425	255	16	0.036168951401943525	0.0018489856738597155	0.2302155639152592	0.26415760218481665	51	0.8823529411764706	True	True	0.13922608068031012	0.32744885954931474	0.8285714285714285	0.4317487896003511	127.0	109.0
BACE1	a_priori_ifn	0.07030261510670377	0.2633485428832696	0.6702405857740585	0.11648847975869805	255	16	0.006760192258904378	0.004682630300521851	0.027611336406186848	0.039858300134737464	51	0.9215686274509803	False	True	0.14127799297586313	0.24987775152831784	0.8857142857142857	0.42562334340615554	126.0	110.0
HLA-DQA1	a_priori_ifn	0.20064311715554092	0.0012770385251684273	0.7306485355648535	0.19779326965336225	255	16	-0.0061787551402470425	-0.007913392037153244	0.1770868094124466	0.20992409857501948	51	0.7843137254901961	True	False	0.37408481788177234	0.21574885538904842	0.6857142857142857	0.4251826529950355	80.0	111.0
PRNP	a_priori_ifn	0.08352364348460922	0.1836708541810845	0.7463389121338913	0.15806563393948242	255	16	0.06016992229749175	0.024755261838436127	1.45032004599201e-06	5.298107923113669e-06	51	0.803921568627451	True	True	0.1648926452924379	0.3907559136447286	0.7142857142857143	0.423311424407627	122.0	112.0
S100A9	a_priori_ifn	0.14121387502229818	0.02411834763126848	0.7664748953974896	0.18966770072724423	255	16	-0.08797346305914734	-0.006378222838975489	0.24132420678404642	0.2751403376709829	51	1.0	True	True	0.26793567045543587	0.0	1.0	0.42264522348514527	104.0	113.0
HLA-DPB1	a_priori_ifn	0.2719972901197952	1.0556486520073305e-05	0.7894874476987447	0.23716185292302505	255	16	-0.05792112452863697	-0.029602348804473877	0.013338724594837748	0.02040710856817057	51	0.7843137254901961	True	True	0.5015336015712112	0.07926866914361348	0.6857142857142857	0.4221721854763702	22.0	114.0
LIF	a_priori_ifn	0.4715232786918195	1.6069222959147728e-15	0.9050732217573222	0.460460816060627	255	16	0.03750802105459312	0.020379692316055298	3.816754504414515e-06	1.1199984529347512e-05	51	0.35294117647058826	False	False	0.8579156252361271	0.33098090645303146	0.05714285714285718	0.4153464629440053	2.0	115.0
ADAM28	a_priori_ifn	0.17409427884285766	0.005307973060216576	0.7717050209205021	0.1469881575009535	255	16	0.03096296114096071	0.016772586852312088	1.56140806782635e-05	3.88183394640162e-05	51	0.7254901960784313	True	True	0.3266647860776883	0.31371708559289674	0.6	0.413460623890195	89.0	116.0
APOE	a_priori_ifn	0.10333835661000698	0.09966402086674196	0.8067468619246863	0.19682922832037072	255	16	0.043383600468765576	0.006446428596973419	0.04901880799753542	0.06597268144029203	51	0.7843137254901961	True	True	0.20028456397184316	0.3464788471585847	0.6857142857142857	0.41082589894823784	116.0	117.0
CD47	a_priori_ifn	0.07929814925693451	0.20692832649416276	0.7214958158995816	0.16201725951252874	255	16	0.16219509699765375	0.1223103404045105	1.259232516317772e-06	4.695887925435025e-06	51	0.5686274509803921	True	True	0.15734530674962177	0.6598664126302184	0.3714285714285714	0.3962134302694705	124.0	118.0
CD40	a_priori_ifn	0.43014111335635685	6.593730329034804e-13	0.9066422594142259	0.4498479215365346	255	16	0.02414533795044739	0.00982917845249176	0.007552701063904588	0.012070834736061797	51	0.37254901960784315	False	True	0.7840011445640283	0.2957343280618658	0.08571428571428573	0.3884832527800599	7.0	119.0
VSIG10	a_priori_ifn	0.45116505221721903	3.4335738029865894e-14	0.8982740585774058	0.4348531971498393	255	16	0.017625748453771368	0.006844650954008102	0.04486458025585686	0.06083908989241194	51	0.35294117647058826	False	True	0.8215529137859955	0.2785376901949153	0.05714285714285718	0.385744487041256	3.0	120.0
MIF	a_priori_ifn	0.023431200367068333	0.7096106130408054	0.7497384937238494	0.14048223626377637	255	16	-0.05046553763688779	-0.05291473865509033	0.032585757035245785	0.045927956766212565	51	1.0	True	True	0.05755892581825806	0.09893417537347063	1.0	0.3854977003972429	134.0	121.0
HLA-DQB1	a_priori_ifn	0.10358519420734734	0.09885322961779609	0.790010460251046	0.21585363788421266	255	16	0.014383523630243087	0.00012552767293527722	0.8074553206568335	0.8403168744044953	51	0.7843137254901961	True	True	0.20072545131231603	0.2699857152274914	0.6857142857142857	0.38547515075136435	115.0	122.0
OCLN	a_priori_ifn	0.22845694085185064	0.00023413795838205515	0.7769351464435146	0.17509770151297663	255	16	0.13255095755790963	0.10961532592773438	5.145276051717656e-10	2.9553102728033543e-08	51	0.37254901960784315	False	True	0.4237642949548651	0.5816744450097766	0.08571428571428573	0.36371767522630916	53.0	123.0
LYZ	a_priori_ifn	0.18805443905377361	0.0025682555061922593	0.7811192468619246	0.15969498106892457	255	16	0.018633176342072878	0.01109643466770649	0.019110588960474614	0.028694124298498904	51	0.6274509803921569	True	True	0.3515996338248866	0.28119496985662107	0.45714285714285713	0.36331248694145496	82.0	124.0
ADGRE5	a_priori_ifn	0.10693051084723043	0.08837303820230369	0.7214958158995817	0.11678875734565589	255	16	0.017854682226920975	0.011872122064232826	0.003056323676662851	0.005161150359647644	51	0.7254901960784313	True	True	0.20670066648330163	0.27914154588159246	0.6	0.36194740412163134	113.0	125.0
TGOLN2	a_priori_ifn	0.21069637583308906	0.0007089044439496623	0.7688284518828452	0.16860057200853534	255	16	0.11681177386758375	0.07196444272994995	2.4072156769997937e-07	1.2311188748084659e-06	51	0.4117647058823529	False	True	0.39204137931806954	0.540159401404356	0.14285714285714282	0.35835264119318944	71.0	126.0
GPC3	a_priori_ifn	0.2516739514249511	4.807696727997205e-05	0.8023012552301255	0.19567881367507425	255	16	0.02233463759030736	0.0032207639887928963	0.02848528320850669	0.04079092555458158	51	0.5098039215686274	False	True	0.4652332046979411	0.2909582668704732	0.28571428571428564	0.3473019190942333	30.0	127.0
WBP1	a_priori_ifn	0.17026968216008972	0.006419227633527028	0.7256799163179917	0.13561318337609402	255	16	0.07044741112565366	0.0049233101308345795	0.0005239908344855039	0.0009978123337543107	51	0.49019607843137253	False	True	0.31983350803084404	0.41786471453620166	0.2571428571428571	0.33161369323663425	93.0	128.0
WNT7B	a_priori_ifn	0.19137880403084845	0.0021443106418982845	0.7583682008368201	0.1911114416426816	255	16	0.05828577820519807	0.045859478414058685	2.776001542903553e-06	8.567315106547173e-06	51	0.47058823529411764	False	True	0.35753742632204316	0.38578613085996155	0.22857142857142856	0.3239649952511444	81.0	129.0
CXCL16	a_priori_ifn	0.05580325347178291	0.37485273754209203	0.825836820083682	0.20141275842340753	255	16	0.08435827075485505	0.057658106088638306	2.106030639523367e-06	6.981101564345976e-06	51	0.5882352941176471	True	True	0.11538005417458631	0.45455721113944986	0.4	0.3233124217713454	131.0	130.0
TCN1	a_priori_ifn	0.05719705698418642	0.3630222833094562	0.7256799163179917	0.11773928844153125	255	16	0.026996340245401085	0.0011464193230494857	9.689594924079667e-05	0.00020648065373931674	51	0.6470588235294118	True	False	0.11786958709155933	0.3032543803671773	0.48571428571428577	0.3022794177243408	130.0	131.0
ZDHHC5	a_priori_ifn	0.2979442866702335	1.2667829869500737e-06	0.8459728033472804	0.2463350120119585	255	16	0.04439189573567288	0.025841981172561646	2.4188432356077545e-06	7.596016476733124e-06	51	0.3137254901960784	False	True	0.5478786576957362	0.3491384146937501	0.0	0.29900569079649547	16.0	132.0
FAM200A	a_priori_ifn	0.17048890064316508	0.0063503101319865645	0.734571129707113	0.15298384202484333	255	16	0.009964681102656851	0.00927482545375824	0.0017436768537595843	0.0030902787804254015	51	0.49019607843137253	False	True	0.32022506367320563	0.2583301907843154	0.2571428571428571	0.278566037200126	92.0	133.0
IGF2	a_priori_ifn	0.22671479344389034	0.00026203458707839747	0.8062238493723849	0.25231480617282065	255	16	0.013084619986829256	0.0015437128022313118	0.036710714511656285	0.05093967362470136	51	0.37254901960784315	False	True	0.4206525698948118	0.2665596136928413	0.08571428571428573	0.25764215643397964	56.0	134.0
JAG1	a_priori_ifn	0.042066141147603785	0.5036625023769491	0.7463389121338913	0.1435534353695635	255	16	0.038644663535295894	0.015939414501190186	7.446239154307425e-06	1.989368371076163e-05	51	0.5490196078431373	False	True	0.09084360193374959	0.33397901379319506	0.3428571428571429	0.2558932528613625	132.0	135.0
PLAU	a_priori_ifn	0.02725627115944997	0.6648768540132376	0.8033472803347279	0.16011548147624444	255	16	0.12164064668981797	0.05080808233469725	2.17728484131092e-07	1.1810120805898627e-06	51	0.37254901960784315	False	True	0.06439105069285028	0.5528964575137719	0.08571428571428573	0.23433393130696933	133.0	136.0
HLA-A	empirical_TNK_down_with_CLDN4	0.02318028509939745	0.712582181466592	0.42410015649452265	0.1651443128596622	255	42	0.24322702195130141	0.22707414627075195	5.225989785372797e-06	1.4391571870488166e-05	51	1.0	True	True	0.7110575678576844	0.8736032851434713	1.0	0.8615536176670519	7.0	1.0
CD99	empirical_TNK_down_with_CLDN4	0.09404762613881788	0.13419478105061902	0.41895819360608094	0.15794904049407335	255	42	0.08554567571035494	0.04663991928100586	0.0055278783149195635	0.008914326291627044	51	1.0	True	True	1.0	0.4576892140104227	1.0	0.8192297380034743	1.0	2.0
ADAM17	empirical_TNK_down_with_CLDN4	0.06061182070297492	0.3350336469231627	0.4260004471272077	0.15696808312143268	255	42	0.06088160153697519	0.036241695284843445	1.1836114914247092e-07	7.062215232167432e-07	51	1.0	True	True	0.8636745389121384	0.3926331008763883	1.0	0.7521025465961756	4.0	3.0
LGALS3BP	empirical_TNK_down_with_CLDN4	-0.10942147968330171	0.08116319184064719	0.4149340487368656	0.13499324316297118	255	42	0.28968127236208496	0.20087671279907227	1.0466620052186515e-09	2.9553102728033543e-08	51	0.9803921568627451	True	True	0.1704097057999873	0.996135067566609	0.9714285714285714	0.7126577815983892	72.0	4.0
LGALS3	empirical_TNK_down_with_CLDN4	-0.11804398109695474	0.05979036029484625	0.4111334674714957	0.13542912225032205	255	42	0.29114654557962044	0.12459671497344971	6.142428813060041e-07	2.6178446608041603e-06	51	1.0	True	True	0.13525378640087227	1.0	1.0	0.711751262133624	97.0	5.0
NECTIN2	empirical_TNK_down_with_CLDN4	-0.09783246189034252	0.11915643558388246	0.4306952828079588	0.14222020419172338	255	42	0.27515740743414924	0.274786613881588	9.5367431640625e-07	3.830789460504382e-06	22	0.9607843137254902	False	True	0.21766079407456418	0.957825654723737	0.942857142857143	0.7061145305518147	57.0	6.0
B2M	empirical_TNK_down_with_CLDN4	-0.019830138100905965	0.7526575401701484	0.42488262910798114	0.14797790005354214	255	42	0.13332049753151687	0.08675122261047363	0.0008188956296302775	0.0015429717653033651	51	0.9803921568627451	True	True	0.5356941902469307	0.5837042507601253	0.9714285714285714	0.6969423374785425	10.0	7.0
CALR	empirical_TNK_down_with_CLDN4	-0.040572550542215036	0.5189439123609617	0.418958193606081	0.13986809140409046	255	42	0.1648717861549527	0.13915693759918213	5.563684173486075e-05	0.00012767941885307785	51	0.9803921568627451	True	True	0.4511226088755198	0.6669266814008107	0.9714285714285714	0.6964926205683007	16.0	8.0
CCN1	empirical_TNK_down_with_CLDN4	-0.12100112361659392	0.053627114705373576	0.4218645204560697	0.13707566888306957	255	42	0.25106302339752967	0.1768517978489399	4.76837158203125e-06	1.3336539268493652e-05	22	1.0	False	True	0.12319683690504302	0.8942722059803415	1.0	0.6724896809617947	108.0	9.0
MDK	empirical_TNK_down_with_CLDN4	-0.10827094676863729	0.08443201263788412	0.4160518667560921	0.1380546797337428	255	42	0.24155228782226057	0.1688709259033203	8.128535790784189e-06	2.108707110942565e-05	51	0.9803921568627451	True	True	0.1751006928434832	0.869185860341615	0.9714285714285714	0.6719050415378899	69.0	10.0
HLA-B	empirical_TNK_down_with_CLDN4	-0.08555178668019521	0.17321723199867176	0.44176168119830095	0.14500612682332562	255	42	0.2178257461272034	0.17355549335479736	3.569711009050854e-05	8.519710274934705e-05	51	0.9411764705882353	True	True	0.2677319285566097	0.8066026646399495	0.9142857142857143	0.6628734358274245	40.0	11.0
CDH1	empirical_TNK_down_with_CLDN4	-0.11916657981413617	0.057385178693338174	0.416722557567628	0.13699249154796206	255	42	0.23181918343784763	0.21157479286193848	1.4859101930296196e-09	2.9553102728033543e-08	51	1.0	True	True	0.13067669349877206	0.843512975337841	1.0	0.6580632229455378	101.0	12.0
APP	empirical_TNK_down_with_CLDN4	-0.09437203327694461	0.13285123304292154	0.3949251061927118	0.13080323247805514	255	42	0.19009320161707116	0.12250572443008423	1.1243713097292355e-07	6.940084980742522e-07	51	1.0	True	True	0.2317697566113958	0.7334528865269291	1.0	0.6550742143794416	48.0	13.0
TGM2	empirical_TNK_down_with_CLDN4	-0.015952552401277763	0.7998769111423744	0.42365302928683213	0.1458566034911818	255	42	0.07853562134722084	0.0436597540974617	1.4253773633971572e-05	3.593557014761847e-05	51	0.9803921568627451	True	True	0.5515039980717735	0.4391988832354691	0.9714285714285714	0.6540438175786046	9.0	14.0
F11R	empirical_TNK_down_with_CLDN4	-0.12260285297929696	0.05051519035698983	0.41560473954840144	0.1355102832066894	255	42	0.2287848223658169	0.15736058354377747	7.349853257469353e-10	2.9553102728033543e-08	51	1.0	True	True	0.11666621827444223	0.8355092799303482	1.0	0.6507251660682635	115.0	15.0
ICAM1	empirical_TNK_down_with_CLDN4	-0.10659137599524428	0.08939314699277937	0.4031969595349877	0.13242327651812824	255	42	0.19996845579532652	0.16360512375831604	7.319306280667348e-09	9.675356166555113e-08	51	1.0	True	True	0.18194868879057785	0.7595007182246347	1.0	0.6471498023384042	66.0	16.0
CCN2	empirical_TNK_down_with_CLDN4	-0.10059778909712153	0.10902446419651361	0.41839928459646764	0.13570437271034297	255	42	0.18786810596727513	0.03761723451316357	0.00016246112358599135	0.0003304606945669597	22	1.0	False	True	0.20638591968141343	0.7275837801777674	1.0	0.6446565666197269	62.0	17.0
