term	nes	fdr	nom_p	es	lead_genes	cohort	split	n_high	n_low	n_rank_genes	bucket	expected	primary
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	1.808328015919335	0.0012474411463664276	0.0	0.4276555453868195	GRHL1;ANXA1;SCEL;KRT16;KRT86;KRT81;KRT6A;KRT17;PPL;FOXN1;ALOX15B;POU2F3;KRT7;KRT6C;AQP3;CD109;TP63;TMEM79;LATS2;MAFB;ZBED2;PRKCH;ABCA12;CLIC4;FOXC1;SAV1;KRT80;FGF2;KRT5;PALLD;KRT14;SPRR1B;TMC1;CYP26B1;FOSL2;TRIM16;TMEM132E;KLK5;KRT6B;PLEC;ROCK1;IVL;SFRP4;SPRR3;KRT4;CDH3;CDH23;TXNIP;KRT84;KRT79;POU3F1;SPRR2D;SFN;TRIOBP;CNFN;GLI1;SPRR1A;PAFAH1B1;MAFF;KRT85;CDSN;OVOL2;FLG;PPP3CA;ADAM9;ERRFI1;DLL1;SPINK5;SLITRK6;MAP2K1;IRF6;EPHA2;IL1A;SPRR2E;TGM1;OPN3;UGCG;CYP27B1;LIPK;FLNB;S100A7;GDF3;SGPP1;KRT78;JAG2;LCE3D;KRT2;LIPN;KRT75;KRT3;KRT72;KRT1;EXPH5;WNT5A	TCGA-COAD	quartile	72	72	19904	KERATIN_BARRIER	UP	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.6005194238627873	0.0109651616816407	0.0010570824524312897	0.39297593662644464	ADAM8;S100A4;TWIST1;TGFB3;GREM1;EPHA4;WWTR1;COL1A1;TGFB1;PHLDB1;SDCBP;SFRP2;PHLDB2;TGFB1I1;FOXC1;SNAI2;ADIPOR1;ZNF750;TGFBR1;TIAM1;NOG;PDPN;ROCK1;GATA3;ENG;FGFR1;DACT3;HEY1;TNXB;VASN;LOXL2;FLNA;TRIM62;ADAM15;EMP2;PEF1;FERMT2;SPRED1;LRG1;HIF1A;LOXL3;SPRED3;SERPINB3;OLFM1;SLC39A6;SNAI1;DLG5;BCL9L;FGFR2;OVOL2;SFRP1;HEYL;TGFBR3;BMP7;NOTCH4;EOMES;FGF8;GSC;TBX5;GLIPR2;LIMS1;NKX2-1;BAMBI;WNT2;SMAD2;WNT5A;ACVR1;EPHA3;SPRY1;TCF7L2;IL6;TMEM100;IL1B;FOXA1;MDK;IL17RD;LEF1;GCNT2;BMP2;BMP4;JAG1	TCGA-COAD	quartile	72	72	19904	EMT	DOWN	True
GOBP_CORNIFICATION	1.4669823698290896	0.031047424087342203	0.04387291981845688	0.6384927009601917	TMEM79;CYP26B1;KLK5;CDSN;LIPK;LIPN	TCGA-COAD	quartile	72	72	19904	KERATIN_BARRIER	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.3676002380254912	0.06370770137402686	0.0574052812858783	0.364012964503778	RAB13;EXT1;TGFB3;PECAM1;PRKCH;CLDN5;SNAI2;TGFBR1;PLEC;CLDN18;ROCK1;ESAM;CDH5;MPDZ;SNAI1;RAMP2;MYO1C;TJP1;EPHA2;CLDN11;TNF;OCEL1	TCGA-COAD	quartile	72	72	19904	TJ	UP	True
KEGG_TIGHT_JUNCTION	1.2603915140052961	0.12779341521664958	0.0894396551724138	0.31490351551788576	RAB13;VAPA;MRAS;RAB3B;PRKCH;CLDN5;IGSF5;GNAI2;CLDN18;AMOTL1;JAM2;HCLS1;ACTN2;JAM3;AKT3;AKT1;PRKCG;GNAI3;ACTN1;MYL12A;MYH10;MPDZ;MYL9;ACTB;TJP1;CLDN11;MYL10;PRKCB;PPP2R2B;MYH15;MYL12B;GNAI1;PPP2R2D;MYH6;RRAS;LLGL1;CTNNA3;CDC42;RHOA;MYH11	TCGA-COAD	quartile	72	72	19904	TJ	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	-0.983598483187263	0.48242530755711777	0.4375	-0.43967033519272325	CLDN4;PARD3;CLDN1;F11R;CLDN7	TCGA-COAD	quartile	72	72	19904	TJ	UP	True
CUSTOM_TJ_CORE	0.8436223802116434	0.7527294438758103	0.6893732970027248	0.27861878395332745	AMOTL1;JAM2;JAM3;MPDZ;TJP1	TCGA-COAD	quartile	72	72	19904	TJ	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	3.232755839788284	0.0	0.0	0.7555445143332921	TMEM79;TP63;CSTA;SPRR1B;IVL;KRT6A;KRT6C;SFN;KRT16;SPRR1A;SLC39A2;KRT14;KRT5;TGM1;ANXA1;FOXN1;CNFN;SPRR2D;SPRR2E;CD109;PPL;DSP;SPRR2B;KRT6B;GRHL1;LCE3D;SPRR3;SCEL;KRT74;FLG;S100A7;KLK5;SPRR4;SPRR2G;KRT78;KRT17;LCE3E;KRT75;EVPL;POU3F1;MAFB;AQP3;IRF6;SPRR2F;LIPK;ZBED2;KRT1;KRT3;KRT4;LCE1C;CDH3;KRT80;POU2F3;HRNR;ABCA12;PRKCH;IL1A;KRT77;KRT79;ZFP36L1;ACER1;LCE3A;TGM3;LCE1B;IL20;TRIM16;TCHH;KRT10;BCL11B;HOXA7;LIPN;WNT5A;MAP2K1;GRHL2;CASP14;KRT82;ALOX15B;KRT81;BCR;LCE5A;CDKN1A;KRT84;LCE1F;NCOA3;CDSN;DSG4;EREG;PLEC;JAG1;PALLD	TCGA-ESCA	quartile	46	46	20237	KERATIN_BARRIER	UP	True
GOBP_KERATINIZATION	3.1541911702914804	0.0	0.0	0.816595145010549	TMEM79;SPRR1B;IVL;KRT6A;KRT6C;SFN;KRT16;SPRR1A;KRT5;TGM1;CNFN;SPRR2D;SPRR2E;PPL;SPRR2B;KRT6B;LCE3D;SPRR3;KRT74;KLK5;SPRR4;SPRR2G;KRT78;KRT17;LCE3E;KRT75;EVPL;SPRR2F;LIPK;KRT1;KRT3;KRT4;LCE1C;CDH3;KRT80;HRNR;ABCA12;IL1A;KRT77;KRT79;LCE3A;TGM3;LCE1B;TCHH;LIPN;CASP14;KRT82;KRT81;LCE5A;KRT84;LCE1F;CDSN;KRT71;KRT76;LCE2B;LIPM;LCE2A;LCE3C;LCE2D	TCGA-ESCA	quartile	46	46	20237	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.997228538199207	0.0	0.0	0.673000945776615	TMEM79;TP63;CSTA;SPRR1B;IVL;KRT6A;KRT6C;SFN;KRT16;SPRR1A;SLC39A2;KRT14;KRT5;TGM1;ANXA1;FOXN1;CNFN;SPRR2D;SPRR2E;CD109;PPL;DSP;SPRR2B;KRT6B;GRHL1;LCE3D;SPRR3;SCEL;KRT74;FLG;S100A7;KLK5;SPRR4;SPRR2G;KRT78;KRT17;LCE3E;KRT75;DLX3;EVPL;SULT2B1;POU3F1;MAFB;AQP3;IRF6;SPRR2F;LIPK;SPINK5;ZBED2;KRT1;KRT3;KRT4;LCE1C;CDH3;PITX2;KRT80;POU2F3;HRNR;ABCA12;PRKCH;IL1A;KRT77;KRT79;ZFP36L1;ACER1;LCE3A;HES5;TGM3;LCE1B;IL20;TRIM16;TCHH;SLITRK6;KRT10;BCL11B;HOXA7;LIPN;WNT5A;KLF7;JAG2;FOXI3;MAP2K1;TMC1;GRHL2;CASP14;KRT82;ALOX15B;KRT81;KEAP1;BCR;LCE5A;CDKN1A;KRT84;OVOL1;LCE1F;NCOA3;CDSN;DSG4;EREG;PLEC;JAG1;PALLD;HES1;KRT71;SCRIB	TCGA-ESCA	quartile	46	46	20237	KERATIN_BARRIER	UP	True
CUSTOM_BARRIER_KERATIN	2.9344480334773135	0.0	0.0	0.9346650777064118	S100A8;PKP1;CSTA;SPRR1B;IVL;KRT6A;KRT16;SPRR1A;KRT14;KRT5;TGM1;CNFN;SPRR2A;SPRR2D;S100A9;PPL;KRT6B;LCE3D;SPRR3;FLG;S100A7;DSG1;KRT17;DSC1;EVPL;KRT1;LOR;KRT10	TCGA-ESCA	quartile	46	46	20237	KERATIN_BARRIER	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.550199525250513	0.0	0.0	0.7998477799381981	TMEM79;TP63;TMPRSS11F;GRHL3;SFN;KRT16;GRHL1;FLG;ALOX12;ALOX12B;KRT1;FLG2;ALOXE3;HRNR;ABCA12;CLDN1	TCGA-ESCA	quartile	46	46	20237	KERATIN_BARRIER	UP	True
GOBP_CORNIFICATION	1.8619567171227558	0.0011154011154011153	0.0	0.8400150775705535	TMEM79;KLK5;LIPK;LIPN;CASP14;CDSN;LIPM	TCGA-ESCA	quartile	46	46	20237	KERATIN_BARRIER	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.7083342182807864	0.005736348593491451	0.0	0.8668036874776937	PARD3;CLDN1;F11R	TCGA-ESCA	quartile	46	46	20237	TJ	UP	True
HALLMARK_APICAL_JUNCTION	1.6007609636969515	0.015057915057915056	0.00505902192242833	0.3679466599577408	DSC3;KRT31;PARD6G;PPP2R2C;BAIAP2;FSCN1;DSC1;CLDN8;CALB2;MPZL2;CNTN1;CDH3;GNAI1;ARPC2;HRAS;CNN2;COL17A1;ADAM23;CDH8;SHROOM2;JUP;CTNND1;DLG1;MSN;GAMT;DMP1;ALOX15B;NFASC;CDSN;MAPK11;IKBKG;AKT2;MAPK13;LAYN;MYH10;SHC1;MYH9;ITGB4;TGFBI;EGFR;BMP1;ICAM5;RASA1;EVL;CTNNA1;PKD1;ACTG1;SIRPA;LAMB3;NLGN2;SPEG;ITGA2;LAMC2;MVD;ADAM15;ACTB;SLC30A3;CERCAM;TJP1;CAP1;ACTN1;SORBS3;MMP9;CDH1	TCGA-ESCA	quartile	46	46	20237	TJ	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.1951228002125076	0.2517088517088517	0.12618296529968454	0.2742185534287749	SDC1;PTHLH;GPC1;SNAI2;PDLIM4;ECM1;COL7A1;TGFB1;CRLF1;GJA1;DST;CD44;TNC;WNT5A;MAGEE1;COL8A2;TPM4;BASP1;FLNA;SERPINE2;ITGB5;ENO2;CD59;SLC6A8;GAS1;CAPG;GADD45A;SPP1;PFN2;TGFBI;BMP1;SPOCK1;COL11A1;BDNF;MMP14;JUN;NOTCH2;ITGA2;FBLN1;LAMC2;SERPINE1;INHBA;LGALS1;MFAP5;PRRX1;ADAM12;DKK1;SFRP1;DPYSL3;IGFBP2	TCGA-ESCA	quartile	46	46	20237	EMT	DOWN	True
KEGG_TIGHT_JUNCTION	1.1214865197884747	0.3327799227799228	0.225130890052356	0.2712200753050396	PARD6G;PPP2R2C;CLDN8;GNAI1;HRAS;CLDN17;PRKCH;AMOTL1;PPP2CA;PARD3;CLDN1;GNAI3;PPP2R2B;F11R;CTTN;EXOC3;AKT2;LLGL1;MYH10;RRAS2;MYH9;CSNK2A2;CTNNA1;CLDN16;ACTG1;CLDN20;EPB41L3;CLDN22;CDC42;MAGI2;ACTB;PPP2R2D;TJP1;ACTN1;CLDN10;PPP2R2A;PPP2CB	TCGA-ESCA	quartile	46	46	20237	TJ	UP	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.1075774040456643	0.32427752427752427	0.24257425742574257	0.26125523513255117	ZNF750;SNAI2;TIAM1;SERPINB3;TGFB1;EMP2;EPHA4;SLC39A6;MARK1;ADIPOR1;BMP7;PHLDB2;PPP2CA;SMAD3;WNT5A;RTN4;WNT4;TRIM62;SFRP2;FAM83D;WWTR1;PEF1;CLASP1;FLNA;JAG1;HEY1;APLF;FGFR2;PDPN	TCGA-ESCA	quartile	46	46	20237	EMT	DOWN	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	-1.067798147871922	0.334991974317817	0.3542600896860987	-0.2705947007852156	CLDN18;CLDN23;FZD5;CLDN15;CLDN3;CDH5;CLDN2;GPBAR1;ESAM;ROCK2;SLC39A9;PECAM1;SNAI1;EPHB2;CLDN9;ABCC8;IL17A;RAMP2;CLDN14;OCLN;CLDN6;TBCD;ROCK1;CLDN12	TCGA-ESCA	quartile	46	46	20237	TJ	UP	True
CUSTOM_TJ_CORE	0.9247077626761433	0.6564135564135564	0.5613026819923371	0.30108180670233836	CLDN8;AMOTL1;PARD3;CLDN1;F11R	TCGA-ESCA	quartile	46	46	20237	TJ	UP	True
CUSTOM_EMT_CORE	0.862437023091027	0.7316602316602316	0.6551724137931034	0.32109998760397224	SNAI2	TCGA-ESCA	quartile	46	46	20237	EMT	DOWN	True
GOBP_KERATINIZATION	2.9456072521601215	0.0	0.0	0.7017300777752671	KRT6B;KRT80;KRT7;KRT6A;TMEM79;PPL;KRT16;KRT6C;KLK5;KRT4;SPRR1B;SFN;SPRR3;SPRR1A;KRT78;CDSN;ABCA12;KRT17;IVL;SHARPIN;KRT79;EVPL;CDH3;SPRR2D;KRT81;IL1A;SPRR2F;SPRR2E;LCE3D;SPRR2G;KRT83;LIPK;TGM1;LCE3E;SPRR4;KRT75;CNFN;KRT5;SPRR2B;KRT71;KRT1;CASP14;LCE1F	TCGA-STAD	quartile	104	104	20277	KERATIN_BARRIER	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.9447597246711705	0.0	0.0	0.619894557162898	SCEL;KRT6B;GRHL1;KRT80;KRT7;KRT6A;TRIM16;TMEM79;PPL;KRT16;OVOL2;POU2F3;KRT6C;KLK5;KRT4;SPRR1B;EPHA2;SFN;EXPH5;SPRR3;SPRR1A;AQP3;KRT78;FOXN1;ANXA1;CDSN;ABCA12;PLEC;KRT17;GRHL2;IRF6;IVL;SHARPIN;KRT14;CSTA;DSP;ST14;KRT79;KRT10;EVPL;MSX2;CDH3;SPRR2D;KRT81;IL1A;SPRR2F;SPRR2E;LCE3D;ADAM9;SPRR2G;KRT83;FLNB;S100A7;LIPK;TGM1;SLC39A2;LCE3E;EREG;ETV4;TP63;TSG101;SPRR4;KRT75;CNFN;WNT5A;KRT5;OPN3;SPRR2B;CDKN1A;JAG1;KRT71;KRT1;NCOA3;UGCG;ZFP36;CASP14;LCE1F	TCGA-STAD	quartile	104	104	20277	KERATIN_BARRIER	UP	True
CUSTOM_BARRIER_KERATIN	2.919664961721092	0.0	0.0	0.855704819930569	KRT6B;KRT6A;PPL;KRT16;SPRR1B;SPRR3;SPRR1A;KRT17;IVL;KRT14;CSTA;PKP1;SPRR2A;KRT10;EVPL;SPRR2D;LCE3D;S100A8;S100A7;TGM1;S100A9;DSC1;CNFN;PI3;KRT5;DSG1;KRT1	TCGA-STAD	quartile	104	104	20277	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.8099730535847915	0.0	0.0	0.5665724970808269	SCEL;KRT6B;GRHL1;KRT80;KRT7;KRT6A;SPINK5;TRIM16;TMEM79;PPL;KRT16;OVOL2;FA2H;POU2F3;HES1;KRT6C;KLK5;KRT4;SPRR1B;EPHA2;SFN;EXPH5;SPRR3;SULT2B1;SPRR1A;AQP3;KRT78;FOXN1;ANXA1;CDSN;ABCA12;KLF4;PLEC;KRT17;GRHL2;IRF6;IVL;MAFF;ESRP1;SHARPIN;KRT14;CSTA;DSP;ST14;KRT79;KRT10;FGF20;EVPL;MSX2;CDH3;SPRR2D;KRT81;IL1A;SPRR2F;SPRR2E;LCE3D;TRIOBP;OVOL1;ADAM9;SPRR2G;KRT83;FLNB;S100A7;LIPK;TGM1;SLC39A2;LCE3E;EREG;ETV4;TP63;TSG101;SPRR4;KRT75;CNFN;WNT5A;KRT5;OPN3;SPRR2B;MYO6;CDKN1A;PLS1;JAG1;HDAC1;KRT71;DLX3;KRT1;NCOA3;UGCG;ZFP36;CASP14;LCE1F;SCRIB;AKR1C3;KRT76	TCGA-STAD	quartile	104	104	20277	KERATIN_BARRIER	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.688856723107245	0.0	0.0	0.7791124201777913	GRHL3;ELOVL1;GRHL1;TMEM79;KRT16;LSR;FA2H;CLDN4;SFN;ALOXE3;ABCA12;KLF4;PLEC;IL18;CLDN1;TMPRSS11F;TP63;MET;KRT1;ALOX12B;UGCG;ALOX12	TCGA-STAD	quartile	104	104	20277	KERATIN_BARRIER	UP	True
CUSTOM_TJ_CORE	2.407249611368476	0.0	0.0	0.7265394203343816	CGN;CLDN4;F11R;PARD6B;OCLN;TJP3;PARD3;CRB3;CLDN1;TJP1;CLDN8;MAGI1;MARVELD2;CLDN7;INADL;TJP2	TCGA-STAD	quartile	104	104	20277	TJ	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	2.293054943215206	0.0	0.0	0.5482686863460987	CLDN23;LSR;CLDN4;EPHA2;F11R;OCLN;CLDN18;PLEC;GRHL2;PARD3;CLDN9;CLDN1;TJP1;CLDN8;ILDR1;MICALL2;CLDN6;NPHP1;RAB13;CLDN16;MARVELD2;CLDN7;EXT1;CLDN17;ECT2;CLDN14;ESAM;MARVELD3;CLDN10;DLG1	TCGA-STAD	quartile	104	104	20277	TJ	UP	True
KEGG_TIGHT_JUNCTION	1.9152833586028533	0.0006324666198172875	0.0	0.4192914867587046	EPB41L1;CLDN23;SRC;CGN;CLDN4;F11R;PARD6B;OCLN;CLDN18;ACTN4;TJP3;LLGL2;PARD3;CLDN9;CTTN;PRKCD;CRB3;CLDN1;TJP1;CLDN8;MAGI1;MYH14;CLDN6;PRKCI;IGSF5;RAB13;CLDN16;CLDN7;CLDN17;CLDN14;MYLPF;MYL12B;TJP2;CLDN10;CSNK2B;PRKCZ;MYL12A;RAB3B;CSNK2A1;TJAP1	TCGA-STAD	quartile	104	104	20277	TJ	UP	True
GOBP_CORNIFICATION	1.8960068094243532	0.0007495900679316	0.003913894324853229	0.7833267120220448	TMEM79;KLK5;CDSN;LIPK;CASP14	TCGA-STAD	quartile	104	104	20277	KERATIN_BARRIER	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.8374754068779	0.0013492621222768798	0.0	0.914117995264404	CLDN4;F11R;PARD3;CLDN1;CLDN7	TCGA-STAD	quartile	104	104	20277	TJ	UP	True
HALLMARK_APICAL_JUNCTION	1.6960493651401267	0.005519708682041781	0.0	0.34973177206873524	PCDH1;LAMB3;LAMC2;ITGA3;SRC;JUP;GRB7;CLDN4;LAMA3;MPZL2;ITGB4;CDSN;CLDN18;ACTN4;ITGA2;COL17A1;CTNND1;B4GALT1;CLDN9;ARPC2;CRB3;TJP1;CLDN8;MVD;BAIAP2;CDH3;CLDN6;ADAM9;CNN2;CDH1;SHC1;ADAM15;VASP;PIK3CB;DSC1;DSC3;MAPK13;DMP1;CALB2;SHROOM2;CLDN7;TNFRSF11B;CLDN14;CX3CL1;DHX16;FSCN1;MYL12B;KRT31	TCGA-STAD	quartile	104	104	20277	TJ	UP	True
CUSTOM_EMT_CORE	-1.6630201097706223	0.01074800290486565	0.01603206412825651	-0.5801044003197543	CDH2;ZEB2;VIM;ZEB1;ITGA5;FN1;COL3A1	TCGA-STAD	quartile	104	104	20277	EMT	DOWN	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-1.1981437524390477	0.1570079883805374	0.09053497942386832	-0.24237963955828387	SGCB;WIPF1;SLC6A8;PTX3;ABI3BP;CXCL12;CDH2;IL15;SCG2;SLIT2;FSTL1;FERMT2;ANPEP;VIM;APLP1;DPYSL3;FGF2;TPM1;MYLK;TIMP3;COL6A3;DAB2;SFRP1;ENO2;ITGB3;GPX7;FBN1;SERPINE2;SGCD;CDH11;FBLN1;SGCG;TNC;MSX1;GEM;ID2;THY1;CALD1;PLOD2;CD44;LOX;VCAM1;CRLF1;GAS1;LAMA1;ITGA5;MAGEE1;ACTA2;COL6A2;TAGLN;FN1;COL3A1;SLIT3;MYL9;PRRX1;PMP22;LAMA2;CALU;SPOCK1;FBLN5;DCN;MFAP5;FLNA;THBS1;BASP1;GLIPR1;TGFBI;VEGFC;COL5A1;NID2;LUM;VCAN;ECM2;HTRA1;EFEMP2;ADAM12;COL1A2;IL6;TPM2;PCOLCE;TGFBR3;SFRP4;GREM1;THBS2;FBLN2;RGS4;MATN2;PDGFRB;FAS;NT5E;CADM1;COPA;FAP;CAP2;SPARC;COL1A1;COL4A2;COL5A2;COL4A1;MEST;IL32;MGP;OXTR	TCGA-STAD	quartile	104	104	20277	EMT	DOWN	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.0852253062791173	0.2995080815179199	0.25691699604743085	0.23175989581813655	OVOL2;SMAD3;SERPINB3;ZNF750;SOX9;BMP7;SPRED2;LRG1;ADAM8;BMP2;MSX2;DAG1;HMGA2;EFNA1;ADAM15;ADIPOR1;BCL9L;VASN;TRIM62;FOXA2;WNT5A;DAB2IP;ACVR1;SDHAF2;BAMBI;JAG1;TGFBR2;EMP2;EDN1	TCGA-STAD	quartile	104	104	20277	EMT	DOWN	True
GOBP_KERATINIZATION	2.5529638127557397	0.0	0.0	0.5852354843226428	CDH3;SHARPIN;EVPL;KRT16;TMEM79;SFN;KRT6A;KRT7;KRT6C;KRT17;SPRR1B;KRT6B;IVL;KRT80;PPL;SPRR3;ABCA12;CDSN;KRT86;KRT5;KRT78;SPRR1A;KRT81;LIPK;CNFN;IL1A;KRT79;KLK5;CASP14;KRT83	TCGA-PAAD	quartile	45	45	19932	KERATIN_BARRIER	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.498841594538125	0.0	0.0	0.5032813267768047	PLEC;EPHA2;GRHL1;CDH3;SCEL;SHARPIN;ST14;EVPL;KRT16;EREG;TMEM79;SFN;FLNB;TRIM16;ANXA1;KRT6A;KRT7;KRT6C;KRT17;SPRR1B;ZBED2;KRT14;KRT6B;IVL;KRT80;BCR;PPL;OVOL2;TSG101;SPRR3;ETV4;ABCA12;CDSN;GRHL2;KRT86;KRT5;KRT78;EXPH5;OPN3;POU2F3;MSX2;SPRR1A;KRT81;IRF6;FOXC1;NME2;LIPK;CNFN;IL1A;KRT79;EZH2;KLK5;TP63;ZFP36L1;CASP14;CSTA;KRT83;ADAM9;PPP3CA;CD109;SPRR4;CDKN1A;SPRR2D;AKR1C3;ERRFI1;KRT4;DNASE1L2;JAG1;SPRR2E;CFLAR;VDR;YAP1;SLC39A2;KRT3;NFKBIZ;WNT5A;S100A7;FOSL2;LCE1C;KRT74	TCGA-PAAD	quartile	45	45	19932	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.4619224942973528	0.0	0.0	0.4688913024603989	PLEC;EPHA2;GRHL1;CDH3;SCEL;SHARPIN;ST14;EVPL;KRT16;EREG;HES1;SCRIB;SULT2B1;TMEM79;FA2H;SFN;FLNB;TRIM16;OVOL1;ANXA1;KRT6A;KRT7;MAFF;KRT6C;KRT17;SPRR1B;ZBED2;KRT14;KRT6B;IVL;TRIOBP;KRT80;BCR;PPL;OVOL2;TSG101;SPRR3;ETV4;ABCA12;CDSN;ESRP1;GRHL2;KRT86;KRT5;KRT78;EXPH5;OPN3;POU2F3;BMP4;MSX2;SPRR1A;KRT81;HDAC1;IRF6;FOXC1;NME2;LIPK;CNFN;PDZD7;IL1A;KRT79;EZH2;KLK5;CTNNB1;KLF4;TP63;ZFP36L1;JAG2;CASP14;ERCC2;CSTA;KRT83;PLS1;ADAM9;PPP3CA;KCNQ1;DLX3;CD109;SPRR4;CDKN1A;SPRR2D;AKR1C3;ERRFI1;SLC44A4;KRT4;DNASE1L2;JAG1;FGF20;SPRR2E;HES5;SPINK5;CFLAR;VDR;YAP1;SLC39A2;KRT3;KEAP1;NFKBIZ;ERCC3;WNT5A;S100A7;STRC;FOSL2;LCE1C	TCGA-PAAD	quartile	45	45	19932	KERATIN_BARRIER	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.3782121397979843	0.0	0.0	0.6490787833986801	PLEC;CLDN4;GRHL1;LSR;KRT16;ELOVL1;TMEM79;FA2H;SFN;MET;CLDN1;ABCA12;IL18;KLF4;TP63;GRHL3	TCGA-PAAD	quartile	45	45	19932	KERATIN_BARRIER	UP	True
CUSTOM_BARRIER_KERATIN	2.3210728581053313	0.0	0.0	0.6498534358266082	EVPL;KRT16;KRT6A;KRT17;SPRR1B;KRT14;KRT6B;IVL;PPL;SPRR3;PI3;KRT5;PKP1;SPRR1A;CNFN;CSTA;SPRR2D;S100A9	TCGA-PAAD	quartile	45	45	19932	KERATIN_BARRIER	UP	True
HALLMARK_APICAL_JUNCTION	1.9319034367420056	0.001683805400204462	0.0	0.371988681828859	CLDN4;ITGA3;CDH3;JUP;PCDH1;GRB7;ACTN4;VASP;ITGB4;RRAS;ADAM15;STX4;MYL12B;MVD;COL17A1;LAMB3;FSCN1;LAMC2;CLDN7;AMIGO2;CALB2;SRC;ACTB;MPZL2;ACTG1;RHOF;MDK;LAMA3;BAIAP2;CNN2;CTNNA1;CD276;ITGA2;CAP1;CDSN;ICAM5;ZYX;CDH1;BMP1;CTNND1;CX3CL1;ACTN1;TGFBI;IRS1;ARPC2;HRAS;MAPK13;CLDN14;CLDN6;CRB3;B4GALT1;IKBKG;INPPL1;ADAM9;AKT2;ITGB1;CLDN9;SHC1;CDH15;DSC3;PFN1;THBS3;PIK3CB;VCL;MPZL1;MYH9;SYMPK	TCGA-PAAD	quartile	45	45	19932	TJ	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.91076322129627	0.0014432617716038246	0.0	0.3724958599266019	SDC4;TNFRSF12A;COL7A1;SDC1;LAMC2;PLAUR;PMEPA1;CAPG;AREG;GPC1;DKK1;ECM1;MMP14;LAMA3;ITGB5;SAT1;ITGA2;EMP3;BMP1;TGM2;SERPINH1;TPM4;MCM7;PLOD3;BDNF;TGFBI;LOXL2;QSOX1;IL32;CXCL1;NT5E;LGALS1;FSTL3;COL11A1;PDLIM4;FUCA1;IGFBP3;PLOD1;CXCL6;COMP;CD59;PTHLH;CTHRC1;TGFB1;COL1A1;TPM2;ITGB1;LOXL1;VEGFA;MXRA5;TPM1;EFEMP2;COL5A1;NTM;FN1;FOXC2;CD44;SLC6A8;THBS2;NNMT;POSTN;COL8A2;BGN;LRRC15;WNT5A;COL1A2;JUN;FAP;COL16A1;SNAI2;SPP1;COL6A2;PLOD2;OXTR;COL12A1;PPIB;SPOCK1;RHOB;MFAP5;SNTB1;ITGAV;GADD45A;MMP1;TNFRSF11B;TAGLN;MMP2;COL3A1;COL5A2;CRLF1;TIMP1;INHBA;ITGA5;FLNA;ENO2;VCAM1;IL15;ACTA2;GREM1	TCGA-PAAD	quartile	45	45	19932	EMT	DOWN	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.8035344805272977	0.0025257081003066933	0.0	0.8710258848849699	CLDN4;F11R;CLDN7;CLDN1	TCGA-PAAD	quartile	45	45	19932	TJ	UP	True
KEGG_TIGHT_JUNCTION	1.7704760554362495	0.0030869765670415135	0.00267379679144385	0.3681177104762487	CLDN4;CTTN;MYH14;ACTN4;RRAS;MYL12B;F11R;MYL12A;CLDN7;SRC;EPB41L1;ACTB;ACTG1;TJP3;CLDN1;CGN;PARD6B;CTNNA1;PRKCZ;TJP2;CLDN23;AKT1;PRKCI;RHOA;ACTN1;LLGL2;CTNNB1;GNAI3;CSNK2B;HRAS;MYL5;CLDN14;CLDN6;CRB3;AKT2;OCLN;RAB13;PPP2R1A;CLDN9;PRKCD;PARD3;RRAS2;CDC42;MYH9;CLDN3;SYMPK	TCGA-PAAD	quartile	45	45	19932	TJ	UP	True
