cohort	patient_id	split	interaction_name	ligand	receptor	prob_high	prob_low	delta	detected	detected_high	detected_low	n_mal_high	n_mal_low	n_tnk	n_mal
GSE189357	TD5	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.004482386616712616	0.0	0.004482386616712616	True	True	False	579	1096	11055	1736
GSE189357	TD5	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	579	1096	11055	1736
GSE189357	TD5	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.08877457393787809	0.0	0.08877457393787809	True	True	False	579	1096	11055	1736
GSE189357	TD5	tertile	HLA-A_CD8A	HLA-A	CD8A	0.4364896028088381	0.4476320797306283	-0.011142476921790212	True	True	True	579	1096	11055	1736
GSE189357	TD5	tertile	HLA-B_CD8A	HLA-B	CD8A	0.49526483190452186	0.5292824358894118	-0.034017603984889955	True	True	True	579	1096	11055	1736
GSE189357	TD5	tertile	HLA-C_CD8A	HLA-C	CD8A	0.4526121656888356	0.49932334808111983	-0.04671118239228422	True	True	True	579	1096	11055	1736
GSE189357	TD5	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.014708570007348706	0.0	0.014708570007348706	True	True	False	579	1096	11055	1736
GSE189357	TD5	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	434	1096	11055	1736
GSE189357	TD5	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	434	1096	11055	1736
GSE189357	TD5	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	434	1096	11055	1736
GSE189357	TD5	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	434	1096	11055	1736
GSE189357	TD5	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.10686118944983732	0.0	0.10686118944983732	True	True	False	434	1096	11055	1736
GSE189357	TD5	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	434	1096	11055	1736
GSE189357	TD5	q4q1	LGALS9_CD44	LGALS9	CD44	0.08346833045981786	0.0	0.08346833045981786	True	True	False	434	1096	11055	1736
GSE189357	TD5	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.004416568116430335	0.0	0.004416568116430335	True	True	False	434	1096	11055	1736
GSE189357	TD5	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	434	1096	11055	1736
GSE189357	TD5	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.09175423032907513	0.0	0.09175423032907513	True	True	False	434	1096	11055	1736
GSE189357	TD5	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.43080977286652633	0.4476320797306283	-0.016822306864101966	True	True	True	434	1096	11055	1736
GSE189357	TD5	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.49740608091379424	0.5292824358894118	-0.03187635497561758	True	True	True	434	1096	11055	1736
GSE189357	TD5	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.456954347970131	0.49932334808111983	-0.04236900011098882	True	True	True	434	1096	11055	1736
GSE189357	TD5	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.015539846142462878	0.0	0.015539846142462878	True	True	False	434	1096	11055	1736
GSE189357	TD6	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	605	606	3392	1211
GSE189357	TD6	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	605	606	3392	1211
GSE189357	TD6	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	605	606	3392	1211
GSE189357	TD6	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	605	606	3392	1211
GSE189357	TD6	median	LGALS9_CD45	LGALS9	PTPRC	0.006914787322850479	0.0	0.006914787322850479	True	True	False	605	606	3392	1211
GSE189357	TD6	median	LGALS9_HAVCR2	LGALS9	HAVCR2	1.276241880804197e-05	0.0	1.276241880804197e-05	True	True	False	605	606	3392	1211
GSE189357	TD6	median	LGALS9_CD44	LGALS9	CD44	0.004928964961936728	0.0	0.004928964961936728	True	True	False	605	606	3392	1211
GSE189357	TD6	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	605	606	3392	1211
GSE189357	TD6	median	CDH1_KLRG1	CDH1	KLRG1	0.056230765036125736	0.011562708893235655	0.04466805614289008	True	True	True	605	606	3392	1211
GSE189357	TD6	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.20883925050634486	0.06435954101120649	0.1444797094951384	True	True	True	605	606	3392	1211
GSE189357	TD6	median	HLA-A_CD8A	HLA-A	CD8A	0.2463819360830828	0.23861473292233684	0.007767203160745945	True	True	True	605	606	3392	1211
GSE189357	TD6	median	HLA-B_CD8A	HLA-B	CD8A	0.3049936447839452	0.2966594255349767	0.008334219248968489	True	True	True	605	606	3392	1211
GSE189357	TD6	median	HLA-C_CD8A	HLA-C	CD8A	0.2174938054250068	0.21061511163574712	0.006878693789259677	True	True	True	605	606	3392	1211
GSE189357	TD6	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0007724652683634307	0.00022010219528635682	0.0005523630730770738	True	True	True	605	606	3392	1211
GSE189357	TD6	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	404	442	3392	1211
GSE189357	TD6	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	404	442	3392	1211
GSE189357	TD6	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	404	442	3392	1211
GSE189357	TD6	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	404	442	3392	1211
GSE189357	TD6	tertile	LGALS9_CD45	LGALS9	PTPRC	0.001586883884665823	0.0	0.001586883884665823	True	True	False	404	442	3392	1211
GSE189357	TD6	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	2.913263916973422e-06	0.0	2.913263916973422e-06	True	True	False	404	442	3392	1211
GSE189357	TD6	tertile	LGALS9_CD44	LGALS9	CD44	0.0011294146856302555	0.0	0.0011294146856302555	True	True	False	404	442	3392	1211
GSE189357	TD6	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	404	442	3392	1211
GSE189357	TD6	tertile	CDH1_KLRG1	CDH1	KLRG1	0.05662173551015438	0.0	0.05662173551015438	True	True	False	404	442	3392	1211
GSE189357	TD6	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.204528753542091	0.0031945958558418862	0.2013341576862491	True	True	True	404	442	3392	1211
GSE189357	TD6	tertile	HLA-A_CD8A	HLA-A	CD8A	0.24630891915713274	0.2525422290920919	-0.006233309934959158	True	True	True	404	442	3392	1211
GSE189357	TD6	tertile	HLA-B_CD8A	HLA-B	CD8A	0.3067237350801302	0.30554280086466984	0.0011809342154603386	True	True	True	404	442	3392	1211
GSE189357	TD6	tertile	HLA-C_CD8A	HLA-C	CD8A	0.21761414067127108	0.2183454651723765	-0.0007313245011054126	True	True	True	404	442	3392	1211
GSE189357	TD6	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0007333817240678477	6.179859145514749e-05	0.0006715831326127002	True	True	True	404	442	3392	1211
GSE189357	TD6	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	303	442	3392	1211
GSE189357	TD6	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	303	442	3392	1211
GSE189357	TD6	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	303	442	3392	1211
GSE189357	TD6	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	303	442	3392	1211
GSE189357	TD6	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	303	442	3392	1211
GSE189357	TD6	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	303	442	3392	1211
GSE189357	TD6	q4q1	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	303	442	3392	1211
GSE189357	TD6	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	303	442	3392	1211
GSE189357	TD6	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.056983816281583756	0.0	0.056983816281583756	True	True	False	303	442	3392	1211
GSE189357	TD6	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.20766473716522924	0.0031945958558418862	0.20447014130938734	True	True	True	303	442	3392	1211
GSE189357	TD6	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.24534603420002496	0.2525422290920919	-0.007196194892066937	True	True	True	303	442	3392	1211
GSE189357	TD6	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.3077914003074322	0.30554280086466984	0.0022485994427623446	True	True	True	303	442	3392	1211
GSE189357	TD6	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.21723914700027597	0.2183454651723765	-0.0011063181721005233	True	True	True	303	442	3392	1211
GSE189357	TD6	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0006689493776961624	6.179859145514749e-05	0.0006071507862410149	True	True	True	303	442	3392	1211
GSE189357	TD7	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	311	538	1851	849
GSE189357	TD7	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	311	538	1851	849
GSE189357	TD7	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	311	538	1851	849
GSE189357	TD7	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	311	538	1851	849
GSE189357	TD7	median	LGALS9_CD45	LGALS9	PTPRC	0.0	0.07523141101765021	-0.07523141101765021	True	False	True	311	538	1851	849
GSE189357	TD7	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	311	538	1851	849
GSE189357	TD7	median	LGALS9_CD44	LGALS9	CD44	0.0	0.07076392879915787	-0.07076392879915787	True	False	True	311	538	1851	849
GSE189357	TD7	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	311	538	1851	849
GSE189357	TD7	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	311	538	1851	849
GSE189357	TD7	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.03389843849782113	0.0	0.03389843849782113	True	True	False	311	538	1851	849
GSE189357	TD7	median	HLA-A_CD8A	HLA-A	CD8A	0.12498577848012613	0.13784087638327286	-0.012855097903146734	True	True	True	311	538	1851	849
GSE189357	TD7	median	HLA-B_CD8A	HLA-B	CD8A	0.19318977806000825	0.21546851048411325	-0.022278732424104997	True	True	True	311	538	1851	849
GSE189357	TD7	median	HLA-C_CD8A	HLA-C	CD8A	0.17401883350812375	0.1963295451414242	-0.02231071163330045	True	True	True	311	538	1851	849
GSE189357	TD7	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	311	538	1851	849
GSE189357	TD7	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	283	538	1851	849
GSE189357	TD7	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	283	538	1851	849
GSE189357	TD7	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	283	538	1851	849
GSE189357	TD7	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	283	538	1851	849
GSE189357	TD7	tertile	LGALS9_CD45	LGALS9	PTPRC	0.0	0.07523141101765021	-0.07523141101765021	True	False	True	283	538	1851	849
GSE189357	TD7	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	283	538	1851	849
GSE189357	TD7	tertile	LGALS9_CD44	LGALS9	CD44	0.0	0.07076392879915787	-0.07076392879915787	True	False	True	283	538	1851	849
GSE189357	TD7	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	283	538	1851	849
GSE189357	TD7	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	283	538	1851	849
GSE189357	TD7	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0378207368484838	0.0	0.0378207368484838	True	True	False	283	538	1851	849
GSE189357	TD7	tertile	HLA-A_CD8A	HLA-A	CD8A	0.1228165588964001	0.13784087638327286	-0.01502431748687276	True	True	True	283	538	1851	849
GSE189357	TD7	tertile	HLA-B_CD8A	HLA-B	CD8A	0.192651045591511	0.21546851048411325	-0.02281746489260225	True	True	True	283	538	1851	849
GSE189357	TD7	tertile	HLA-C_CD8A	HLA-C	CD8A	0.1723375001101654	0.1963295451414242	-0.02399204503125879	True	True	True	283	538	1851	849
GSE189357	TD7	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	283	538	1851	849
GSE189357	TD7	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	213	538	1851	849
GSE189357	TD7	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	213	538	1851	849
GSE189357	TD7	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	213	538	1851	849
GSE189357	TD7	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	213	538	1851	849
GSE189357	TD7	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.0	0.07523141101765021	-0.07523141101765021	True	False	True	213	538	1851	849
GSE189357	TD7	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	213	538	1851	849
GSE189357	TD7	q4q1	LGALS9_CD44	LGALS9	CD44	0.0	0.07076392879915787	-0.07076392879915787	True	False	True	213	538	1851	849
GSE189357	TD7	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	213	538	1851	849
GSE189357	TD7	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	213	538	1851	849
GSE189357	TD7	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.03469473347374718	0.0	0.03469473347374718	True	True	False	213	538	1851	849
GSE189357	TD7	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.11554378514679439	0.13784087638327286	-0.022297091236478467	True	True	True	213	538	1851	849
GSE189357	TD7	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.18843914191614358	0.21546851048411325	-0.02702936856796967	True	True	True	213	538	1851	849
GSE189357	TD7	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.16707331060894423	0.1963295451414242	-0.02925623453247997	True	True	True	213	538	1851	849
GSE189357	TD7	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	213	538	1851	849
GSE189357	TD8	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	462	557	7257	1019
GSE189357	TD8	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	462	557	7257	1019
GSE189357	TD8	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	462	557	7257	1019
GSE189357	TD8	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	462	557	7257	1019
GSE189357	TD8	median	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	462	557	7257	1019
GSE189357	TD8	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	462	557	7257	1019
GSE189357	TD8	median	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	462	557	7257	1019
GSE189357	TD8	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	462	557	7257	1019
GSE189357	TD8	median	CDH1_KLRG1	CDH1	KLRG1	0.002509181545347179	0.0	0.002509181545347179	True	True	False	462	557	7257	1019
GSE189357	TD8	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.2283691763723062	0.0	0.2283691763723062	True	True	False	462	557	7257	1019
GSE189357	TD8	median	HLA-A_CD8A	HLA-A	CD8A	0.37765907223583123	0.3894323038053529	-0.011773231569521647	True	True	True	462	557	7257	1019
GSE189357	TD8	median	HLA-B_CD8A	HLA-B	CD8A	0.4230585034809117	0.4094807798807052	0.013577723600206482	True	True	True	462	557	7257	1019
GSE189357	TD8	median	HLA-C_CD8A	HLA-C	CD8A	0.33661974527495425	0.36669136456242124	-0.03007161928746699	True	True	True	462	557	7257	1019
GSE189357	TD8	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0016292808230025562	0.00012404740234851205	0.001505233420654044	True	True	True	462	557	7257	1019
GSE189357	TD8	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	340	557	7257	1019
GSE189357	TD8	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	340	557	7257	1019
GSE189357	TD8	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	340	557	7257	1019
GSE189357	TD8	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	340	557	7257	1019
GSE189357	TD8	tertile	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	340	557	7257	1019
GSE189357	TD8	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	340	557	7257	1019
GSE189357	TD8	tertile	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	340	557	7257	1019
GSE189357	TD8	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	340	557	7257	1019
GSE189357	TD8	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0026217529387220955	0.0	0.0026217529387220955	True	True	False	340	557	7257	1019
GSE189357	TD8	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.2300924459563947	0.0	0.2300924459563947	True	True	False	340	557	7257	1019
GSE189357	TD8	tertile	HLA-A_CD8A	HLA-A	CD8A	0.37694109619996663	0.3894323038053529	-0.012491207605386245	True	True	True	340	557	7257	1019
GSE189357	TD8	tertile	HLA-B_CD8A	HLA-B	CD8A	0.4204504691329333	0.4094807798807052	0.010969689252228132	True	True	True	340	557	7257	1019
GSE189357	TD8	tertile	HLA-C_CD8A	HLA-C	CD8A	0.33328334854102465	0.36669136456242124	-0.03340801602139659	True	True	True	340	557	7257	1019
GSE189357	TD8	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.001789044027096771	0.00012404740234851205	0.001664996624748259	True	True	True	340	557	7257	1019
GSE189357	TD8	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	255	557	7257	1019
GSE189357	TD8	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	255	557	7257	1019
GSE189357	TD8	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	255	557	7257	1019
GSE189357	TD8	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	255	557	7257	1019
GSE189357	TD8	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	255	557	7257	1019
GSE189357	TD8	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	255	557	7257	1019
GSE189357	TD8	q4q1	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	255	557	7257	1019
GSE189357	TD8	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	255	557	7257	1019
GSE189357	TD8	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0025030356945918843	0.0	0.0025030356945918843	True	True	False	255	557	7257	1019
GSE189357	TD8	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.23455117433571984	0.0	0.23455117433571984	True	True	False	255	557	7257	1019
GSE189357	TD8	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.3711630750896683	0.3894323038053529	-0.018269228715684593	True	True	True	255	557	7257	1019
GSE189357	TD8	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.4184388428585897	0.4094807798807052	0.008958062977884484	True	True	True	255	557	7257	1019
GSE189357	TD8	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.32534680613350636	0.36669136456242124	-0.04134455842891488	True	True	True	255	557	7257	1019
GSE189357	TD8	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0016855788833283261	0.00012404740234851205	0.001561531480979814	True	True	True	255	557	7257	1019
GSE189357	TD9	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	2444	2445	4345	4889
GSE189357	TD9	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	2444	2445	4345	4889
GSE189357	TD9	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	2444	2445	4345	4889
GSE189357	TD9	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	2444	2445	4345	4889
GSE189357	TD9	median	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	2444	2445	4345	4889
GSE189357	TD9	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	2444	2445	4345	4889
GSE189357	TD9	median	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	2444	2445	4345	4889
GSE189357	TD9	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	2444	2445	4345	4889
GSE189357	TD9	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	2444	2445	4345	4889
GSE189357	TD9	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.044183896237441476	0.02630594925147034	0.017877946985971137	True	True	True	2444	2445	4345	4889
GSE189357	TD9	median	HLA-A_CD8A	HLA-A	CD8A	0.0	0.0	0.0	False	False	False	2444	2445	4345	4889
GSE189357	TD9	median	HLA-B_CD8A	HLA-B	CD8A	0.0	0.0	0.0	False	False	False	2444	2445	4345	4889
GSE189357	TD9	median	HLA-C_CD8A	HLA-C	CD8A	0.0	0.0	0.0	False	False	False	2444	2445	4345	4889
GSE189357	TD9	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.009124018056837383	0.005596510574343895	0.003527507482493488	True	True	True	2444	2445	4345	4889
GSE189357	TD9	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	1630	1630	4345	4889
GSE189357	TD9	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	1630	1630	4345	4889
GSE189357	TD9	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	1630	1630	4345	4889
GSE189357	TD9	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	1630	1630	4345	4889
GSE189357	TD9	tertile	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	1630	1630	4345	4889
GSE189357	TD9	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	1630	1630	4345	4889
GSE189357	TD9	tertile	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	1630	1630	4345	4889
GSE189357	TD9	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	1630	1630	4345	4889
GSE189357	TD9	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	1630	1630	4345	4889
GSE189357	TD9	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.03922079240387256	0.013993329718439836	0.025227462685432724	True	True	True	1630	1630	4345	4889
GSE189357	TD9	tertile	HLA-A_CD8A	HLA-A	CD8A	0.0	0.0	0.0	False	False	False	1630	1630	4345	4889
GSE189357	TD9	tertile	HLA-B_CD8A	HLA-B	CD8A	0.0	0.0	0.0	False	False	False	1630	1630	4345	4889
GSE189357	TD9	tertile	HLA-C_CD8A	HLA-C	CD8A	0.0	0.0	0.0	False	False	False	1630	1630	4345	4889
GSE189357	TD9	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.009015288988852175	0.0022553994220303013	0.006759889566821874	True	True	True	1630	1630	4345	4889
GSE189357	TD9	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	1223	1223	4345	4889
GSE189357	TD9	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	1223	1223	4345	4889
GSE189357	TD9	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	1223	1223	4345	4889
GSE189357	TD9	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	1223	1223	4345	4889
GSE189357	TD9	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	1223	1223	4345	4889
GSE189357	TD9	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	1223	1223	4345	4889
GSE189357	TD9	q4q1	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	1223	1223	4345	4889
GSE189357	TD9	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	1223	1223	4345	4889
GSE189357	TD9	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	1223	1223	4345	4889
GSE189357	TD9	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.03458814236799587	0.0012536615843386318	0.03333448078365724	True	True	True	1223	1223	4345	4889
GSE189357	TD9	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.0	0.0	0.0	False	False	False	1223	1223	4345	4889
GSE189357	TD9	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.0	0.0	0.0	False	False	False	1223	1223	4345	4889
GSE189357	TD9	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.0	0.0	0.0	False	False	False	1223	1223	4345	4889
GSE189357	TD9	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.008315117101468055	0.0001571777286235633	0.00815793937284449	True	True	True	1223	1223	4345	4889
GSE205335	P0031	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	158	161	5182	319
GSE205335	P0031	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	158	161	5182	319
GSE205335	P0031	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	158	161	5182	319
GSE205335	P0031	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	158	161	5182	319
