regulon	tf	kind	n_targets	n_high_specific	mean_r	targets	elf3_given	note
PHB2_pearson_cldn4_high	PHB2	pearson_cldn4_high	50	469	0.419	RPS24;RPL4;NPM1;RPS4X;RPL27;RPS12;RPS18;ATP5MC3;RPS3;RPS2;RPL8;RPL31;EEF1A1;RPL37A;RPL19;RPS23;PPIA;RPS14;RPS27A;RPL5;RPL13;RPS21;RPL37;RPL23;RPS15A;RPLP0;RPLP1;RPS13;RPS5;RPS17;COX7C;RACK1;RPL23A;LRRC75A-AS1;RPS8;RPL27A;RPL39;LDHB;RPL21;RPL9;RPL29;RPLP2;RPL10A;ATP5F1B;RPL32;RPS27;RPL6;RPL14;RPL36;RPL13A	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
PHB2_high_specific	PHB2	high_specific	0	469			False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
ID1_pearson_cldn4_high	ID1	pearson_cldn4_high	50	462	0.307	CSTA;PERP;SERPINB5;SDC1;SFN;CD9;JUP;ATP1B1;CSTB;KRT19;HSPB1;CDKN2A;KLF5;LYPD3;ANXA2;GSTP1;GPX2;GLTP;PRDX6;POLR2J3;S100A16;HMGA1;RPL35A;MAL2;LRRC8A;MT-CO1;EIF2S2;TXN;PKP1;RAP2B;FERMT1;TRIM29;KLF4;DSTN;CLDND1;NAA20;ANXA1;ACTG1;LY6G6C;TMPRSS4;DYNLT3;RHCG;RAB10;EMP2;CXCL17;TACSTD2;CDKN2B;YWHAQ;MT-CO2;RPS19	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
ID1_high_specific	ID1	high_specific	5	462		MAL2;LY6G6C;DYNLT3;RHCG;CXCL17	False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
PCBD1_pearson_cldn4_high	PCBD1	pearson_cldn4_high	50	422	0.373	RPS24;KRT18;KRT8;RPS12;RPL4;AP001324.1;RPS15A;RPL37A;MGST3;RPS4X;RPL23A;RPL13;EPCAM;RPS14;RPL19;RPS8;PON2;RPLP0;KRT7;RPL27;ATP5MC3;RPS18;ATP5MC2;RPS21;RPLP1;LDHB;ATP5F1B;PPIA;EEF1A1;NPM1;RPL5;RPS17;ATP5MF;COX7C;RPL37;CCT2;RPL23;RPS3;RPL21;RPL38;RPS13;RPL9;RPL8;RPS2;RPS23;RPS27A;NDUFB2;RPL31;RPLP2;S100P	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
PCBD1_high_specific	PCBD1	high_specific	0	422			False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
FOSL1_pearson_cldn4_high	FOSL1	pearson_cldn4_high	50	418	0.274	SFN;RAP2B;SERPINB5;RND3;ANXA1;KLF4;BAG3;JUN;LRRC8A;S100A2;B3GNT5;ATF3;NMRAL2P;HSPA1A;GADD45A;TRA2B;DNAJB1;TACSTD2;SLC25A25;HAS3;PHLDA2;CALB2;CLDN1;DNAJB4;HSPA1B;P2RY1;NET1;ZNF706;MAL2;PERP;HBEGF;TXN;SERBP1;PMAIP1;SLC38A2;HSP90AA1;ERRFI1;SDC1;NAA20;TXNRD1;FGFBP1;CDKN2A;YWHAZ;JUP;ACTN4;DKC1;HSPH1;PHLDA1;KLF5;WEE1	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
FOSL1_high_specific	FOSL1	high_specific	11	418		BAG3;CLDN1;DNAJB4;HSPA1B;PERP;TXN;HSP90AA1;SDC1;NAA20;CDKN2A;JUP	False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
YBX3_pearson_cldn4_high	YBX3	pearson_cldn4_high	50	411	0.356	GAPDH;EEF1A1;ANXA2;RPL31;PPIA;RPS4X;RPS27A;RPL37;TPI1;NPM1;RPL23;RPS15A;RPS8;RPL5;RPL27;RPL37A;GNAS;RPL35A;RPS24;RPS13;BTF3;PERP;RPLP1;RPL38;RPL6;RPS17;APP;RPL4;RPL10A;RPL8;RPL39;SLC2A1;HSP90B1;SUMO2;YWHAE;PKM;RPL9;PPDPF;HSP90AB1;RPS18;RPS5;RPL13;HSPB1;NACA;RPL34;CCT4;RPLP2;LDHA;RPS12;RPL11	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
YBX3_high_specific	YBX3	high_specific	0	411			False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
ENO1_pearson_cldn4_high	ENO1	pearson_cldn4_high	50	408	0.454	GAPDH;GPI;PKM;LDHA;TPI1;NPM1;RPL5;RPS6;PTMA;PPIA;RPS13;EEF1A1;NCL;RPS4X;YBX1;RPS8;RPLP2;RPS2;RPL12;RPL10A;HSP90AB1;RPS18;PABPC1;RPL31;PRDX1;PGK1;RPL8;RPL3;RPS17;RPLP1;RPS19;RPS7;RPL37A;RPL13;RPL6;HSPD1;RPL11;SLC25A5;RPS20;RPL39;RPL37;RPL23;PGAM1;RPS16;RAN;PRDX6;RPL4;RPL30;RPL27A;SERBP1	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
ENO1_high_specific	ENO1	high_specific	0	408			False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
PARK7_pearson_cldn4_high	PARK7	pearson_cldn4_high	50	368	0.354	ATP5MC3;PPIA;RPS24;RPS4X;RPL5;NPM1;RPS3;RPL27;RPL37A;RPS12;RPS23;RPS8;RPS21;RPS14;RPL13;RPS18;RPLP2;RPL31;RPS13;RPL4;RPLP0;EEF1A1;COX7C;UQCRH;RPL23A;RPL23;RPL37;RPS2;RPL27A;RPS27A;RPLP1;RPL21;RACK1;RPL32;RPL14;MGST3;RPL19;LDHB;RPS15A;RPL8;RPS25;RPL38;ATP5F1B;KRT8;BTF3;RPS17;RPL29;RPL10A;RPL9;GAPDH	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
PARK7_high_specific	PARK7	high_specific	0	368			False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
NR2F2_pearson_cldn4_high	NR2F2	pearson_cldn4_high	50	363	0.310	PON2;KRT81;GOLM1;CAMK2N1;C3;KRT7;QPRT;KRT18;NNMT;MUC1;CLMP;PTTG1IP;PDZK1IP1;FAM83A;PFKP;TGM2;KRT8;HPCAL1;S100P;SFTA2;RHOF;AL450405.1;DNAJC15;ITGA3;ATP11A;CTBP2;CTTN;FA2H;STMN3;NCCRP1;H19;ADAMTSL4;PCGF5;ITGB1;BCAR3;SOX18;FHL2;TMSB4XP4;TMPRSS3;RHOBTB3;SPTBN1;GPRC5A;TPM1;SLC7A5;RCN1;FOLR1;GALNT2;MGST3;MXRA5;WWC2	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
NR2F2_high_specific	NR2F2	high_specific	4	363		CTTN;BCAR3;RHOBTB3;WWC2	False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
PPP1R13L_pearson_cldn4_high	PPP1R13L	pearson_cldn4_high	50	348	0.317	JUP;CSTB;TACSTD2;DSC2;LRRC8A;CTNND1;MALL;DSP;SDC1;ACTN4;PERP;MAL2;FAM129B;NDRG1;AHNAK;SLC2A1;KRT19;PLS3;ANXA1;EMP1;RND3;MYH14;STK24;LYPD3;KLF5;ZNF185;KLK10;ADIRF;ANXA2;RAP2B;POLR2J3;AHNAK2;CNN3;NDUFA4L2;KRT16;CD24;YWHAZ;VEGFA;SLC6A8;PPL;KLF4;H1F0;RHCG;DSTN;SBDS;RALA;CEACAM19;SSR3;RIOK3;EGLN3	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
PPP1R13L_high_specific	PPP1R13L	high_specific	3	348		KRT16;H1F0;CEACAM19	False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
TFAM_pearson_cldn4_high	TFAM	pearson_cldn4_high	50	326	0.242	NCL;NPM1;RPS4X;G3BP1;PKM;HACD3;RAN;RPL4;RSL1D1;RPLP1;RPLP0;PON2;ATIC;NOP58;CCT4;NAP1L1;HSPD1;RPS7;EPCAM;RCN1;PPIA;ATP5MC3;HNRNPAB;RPL5;IPO7;PAICS;RPS17;CREG1;RPS23;RPL6;SLC7A5;RPL37A;BTF3;RPS24;JPT2;WDR43;RPL13;HNRNPA1;PEBP1;PA2G4;LDHB;RBMX;RPS15A;SSB;PDIA6;HDGF;HSP90AB1;RPLP2;PPP1R14B;KRT8	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
TFAM_high_specific	TFAM	high_specific	2	326		RPS23;RPLP2	False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
EHF_pearson_cldn4_high	EHF	pearson_cldn4_high	50	307	0.251	ATP1B1;SCEL;NECTIN4;EPS8L1;NDRG2;LIPH;PLS3;RHCG;IVL;JUP;MALL;EMP1;CD24;C1orf116;CSTB;MYO6;KRT80;KRT16;DSP;FAM129B;TTC9;TMBIM1;KLK10;SPINT1;PEA15;ZNF185;PPL;SLC20A2;CXCL17;TMEM159;SULT2B1;CDKN2B;SPINK5;SPRR2D;CSTA;WASL;PERP;ANXA2;S100A10;GRHL1;LMO7;FUT3;KCNK1;TACSTD2;ECM1;BCL2L1;LY6G6C;H1F0;SDC1;POF1B	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
EHF_high_specific	EHF	high_specific	34	307		SCEL;EPS8L1;LIPH;PLS3;RHCG;IVL;JUP;EMP1;CD24;CSTB;KRT80;FAM129B;TTC9;KLK10;SPINT1;ZNF185;PPL;SLC20A2;CXCL17;TMEM159;SULT2B1;CDKN2B;SPINK5;CSTA;PERP;ANXA2;S100A10;FUT3;KCNK1;TACSTD2;BCL2L1;LY6G6C;SDC1;POF1B	False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
CREG1_pearson_cldn4_high	CREG1	pearson_cldn4_high	50	303	0.330	RPS4X;PON2;RPS3;LDHA;PKM;ATP5MC3;NPM1;PPIA;RPLP0;MGST3;RPS23;RPS24;RPLP2;GAPDH;RPL31;MT2A;RPL13;RPS14;APOL1;COX7C;RPS13;BTF3;EEF1A1;RPS21;RPS27;RPL5;RCN1;RPL34;RPL27;RPS12;RPL39;OSMR;RPL4;NNMT;RPLP1;PHB2;LGALS3BP;PFKP;RPS15A;RPL37A;RPL37;RPL23;PAICS;RPS18;AL450405.1;RPS27A;REEP5;RACK1;PSMB4;EPB41L2	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
CREG1_high_specific	CREG1	high_specific	0	303			False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
ELK3_pearson_cldn4_high	ELK3	pearson_cldn4_high	50	300	0.286	TACSTD2;EMP1;SERINC2;SPINT1;CD24;EZR;ZNF185;ERBB3;KRT80;FAM129B;SBDS;CAST;MAL2;MALL;GNG4;PLS3;F3;PRSS8;JUP;CLIP1;ANXA2;CAPN2;RAB11FIP1;BCL2L1;EPS8L1;PPL;DSC2;LIPH;FUT3;TMOD3;CSTB;CDCP1;C1orf116;AMOTL2;UBE2H;OCLN;RAB11A;DSP;TMBIM1;C6orf132;MYO1E;SPNS2;AHNAK;ITGB1;SLK;AFDN;ANXA1;ADAM9;STK24;GPRC5A	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
ELK3_high_specific	ELK3	high_specific	7	300		PLS3;JUP;RAB11FIP1;PPL;LIPH;C6orf132;ANXA1	False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
YEATS4_pearson_cldn4_high	YEATS4	pearson_cldn4_high	50	268	0.291	CPS1;CCT2;NUP107;CPM;CXCL5;TSFM;MUC5AC;PKIB;PDK4;AGR2;BMP2;NOS1;CDK4;TESC;RAB3IP;METTL1;SLC35E3;SPOCK2;MGST1;NDUFA4;RAP1B;LRRC75A-AS1;MDM2;FRS2;CPE;RPL26;RPS12;RPS4Y1;RPL9P9;OS9;RPL19;RPL7A;ATP5MC1;RPS5;RPL18A;RPL8;CNOT2;RPS14;TSPAN31;RPL13A;RPL7;TIMM13;GNS;ATP5F1B;UQCRQ;RPS28;RPL26P19;ZFAS1;RPS26;RPL9	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
YEATS4_high_specific	YEATS4	high_specific	46	268		CPS1;CCT2;NUP107;CPM;CXCL5;MUC5AC;PKIB;PDK4;AGR2;BMP2;NOS1;TESC;RAB3IP;METTL1;SLC35E3;SPOCK2;MGST1;NDUFA4;RAP1B;LRRC75A-AS1;MDM2;FRS2;CPE;RPL26;RPS12;RPS4Y1;RPL9P9;OS9;RPL19;RPS5;RPL18A;RPL8;CNOT2;RPS14;TSPAN31;RPL13A;RPL7;TIMM13;GNS;ATP5F1B;UQCRQ;RPS28;RPL26P19;ZFAS1;RPS26;RPL9	False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
YAP1_pearson_cldn4_high	YAP1	pearson_cldn4_high	50	262	0.310	DSP;CTNND1;JUP;PLS3;MAL2;ANXA2;CSTB;PERP;TACSTD2;DSC2;YWHAZ;LRRC8A;ACTN4;SERBP1;SERINC2;KLF5;STK24;DSTN;MYH14;MTDH;KIF5B;SDC1;WASL;VEGFA;FAM129B;SLK;CAPNS1;SLC2A1;ANXA1;EIF4G2;EZR;TCEA1;KRT19;SBDS;AHNAK;MAPK6;CDH1;ABLIM1;CAST;HMGN1;MALL;GALNT1;UBE2H;SSR3;LGALS3;POF1B;RAP2B;EIF2S2;SH3PXD2A;KLF4	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
YAP1_high_specific	YAP1	high_specific	0	262			False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
GTF3A_pearson_cldn4_high	GTF3A	pearson_cldn4_high	50	252	0.357	KRT7;DNAJC15;S100P;KRT18;RPS3;RPS14;SFTA2;RPL13;RPL21;FAM83A;ATP5MC3;RPS12;RPS23;RPLP2;MGST3;PON2;AKAP12;RPL27;RPS21;LDHA;MT2A;RPL14;C3;RPL4;COX7C;RPL5;EEF1A1;RPS24;NNMT;AP001324.1;ATP5F1B;RPL23A;RPS13;PPIA;MUC1;GOLM1;RPS18;RACK1;CCT2;RPL27A;PDZK1IP1;NPM1;RHOF;AL031727.1;RPL9;RPS4X;DUSP4;RPL34;RPS25;PRDX3	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
GTF3A_high_specific	GTF3A	high_specific	0	252			False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
TRIM31_pearson_cldn4_high	TRIM31	pearson_cldn4_high	50	245	0.300	CPS1;CPM;TESC;AGR2;CCT2;AKAP12;MUC5AC;S100P;SLC16A4;NOS1;MSLN;BMP2;PDK4;CXCL5;SFTA2;SLC7A2;KRT7;GNS;RPS4Y1;DUSP4;TSFM;RAB3IP;RIMKLB;MAFK;SRI;CNOT2;TNFSF11;NUP107;TSPAN31;MUC5B;OS9;CPE;CFB;SPOCK2;CASP9;KRT18;RPS26;PKIB;IL32;METTL1;MDM2;SPDEF;GCNT3;MUC1;TCIM;FGG;CACNB2;ATP5F1B;FAM83A;AP001324.1	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
TRIM31_high_specific	TRIM31	high_specific	47	245		CPS1;CPM;CCT2;AKAP12;MUC5AC;S100P;SLC16A4;NOS1;MSLN;BMP2;PDK4;CXCL5;SFTA2;SLC7A2;KRT7;GNS;RPS4Y1;DUSP4;TSFM;RAB3IP;RIMKLB;MAFK;SRI;CNOT2;TNFSF11;NUP107;TSPAN31;MUC5B;OS9;CPE;CFB;SPOCK2;CASP9;KRT18;RPS26;PKIB;IL32;METTL1;MDM2;SPDEF;MUC1;TCIM;FGG;CACNB2;ATP5F1B;FAM83A;AP001324.1	False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
MUC1_pearson_cldn4_high	MUC1	pearson_cldn4_high	50	238	0.505	KRT7;C3;S100P;PDZK1IP1;FAM83A;GOLM1;SFTA2;NNMT;GPRC5A;TGM2;AKAP12;MSLN;RHOF;KRT81;KRT18;DNAJC15;PON2;SLC16A4;NCCRP1;QPRT;CAMK2N1;DUSP4;TMPRSS3;FA2H;ADAMTSL4;IL32;CLMP;MAFK;TMC5;TFPI;MT2A;CFB;FHL2;FOLR1;ATP11A;TMEM176B;FSTL3;PTTG1IP;HPCAL1;RNASET2;TSPAN1;SLC7A2;PMEPA1;GALNT2;TMSB10;C15orf48;GSTK1;PDE10A;ALDH3B1;CP	False	CLDN4-high only; top 50 Pearson r>=0.1 (or top positive); CLDN4 held out; not ChIP
MUC1_high_specific	MUC1	high_specific	0	238			False	subset of Pearson top with r_high>=0.15 and r_low<0.1; CLDN4-low regulons are not reported
