gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_expr,pct_expressed,match,ensembl,spearman_q,pearson_q,pearson_rank
CDH13,1595,-0.008815141301529687,0.9481105940904917,-0.05457736248026049,0.6867849054264785,1.0526381666307125,100.0,ensembl,ENSG00000140945,0.9775892473882768,0.8374908573218588,1875
STS,1596,-0.009009592947886958,0.946967597713934,0.05140029747188552,0.7041551198834702,2.393283325215706,100.0,ensembl,ENSG00000101846,0.9769603914615365,0.8496102436342028,1404
PKD1L1,1597,-0.009787399533316048,0.9423966963482879,-0.07422815035458707,0.5831752854173857,0.25970984364249255,100.0,ensembl,ENSG00000158683,0.9733726125082278,0.768456431845011,1959
PCDHA12,1598,-0.009846169231727951,0.9420514001795816,-0.06469946657702348,0.6325435173664892,0.3764993638274859,82.45614035087719,ensembl,ENSG00000251664,0.9733726125082278,0.8060704842012846,1924
ZDHHC11B,1599,-0.010370754472387866,0.9389697224999416,-0.009029344325688627,0.9468515040397082,1.1183628296707762,98.24561403508771,ensembl,ENSG00000206077,0.9713354487983517,0.9805640861851493,1678
BTN2A3P,1600,-0.01056520611874514,0.9378276390195498,-0.020187790617639444,0.8815118711538554,2.263385642054878,100.0,symbol,,0.9709060557446579,0.9481348946512806,1728
GPR148,1601,-0.010583412901655818,0.9377207104585963,-0.1074268056215981,0.4263857029692795,0.02999702181328134,22.807017543859647,ensembl,ENSG00000173302,0.9709060557446579,0.6437966153934119,2065
OR9K2,1602,-0.010719441844284071,0.9369218462344241,-0.03168644022968381,0.8149957680294487,0.002327778187367539,5.263157894736842,ensembl,ENSG00000170605,0.9707208112071943,0.9071547217443158,1767
CTNS,1603,-0.01075965776510241,0.9366856799012697,-0.011824063511792915,0.9304370321449811,3.7824381695430427,100.0,ensembl,ENSG00000040531,0.9707208112071943,0.9777149846845721,1703
TM4SF4,1604,-0.010910528565778595,0.9357997458008366,-0.0025679147168799735,0.9848747434810661,1.1830717618887303,84.21052631578947,ensembl,ENSG00000169903,0.9703109941902307,0.9952641940434506,1645
SLC2A7,1605,-0.011105146633004352,0.9346570360497994,0.0796603498673832,0.5558374631538351,0.18235852260853136,63.1578947368421,ensembl,ENSG00000197241,0.9700276043333536,0.7505772821455478,1288
TNFRSF17,1606,-0.01136465671231597,0.9331335136364312,-0.14254949974653272,0.29014874751594244,0.546194923397181,70.17543859649122,ensembl,ENSG00000048462,0.9694280882625077,0.5247746094016892,2192
SIGLEC5,1607,-0.011382824291161107,0.9330268649269429,0.011583596719892798,0.9318483535348592,0.08114279701613249,61.40350877192983,symbol,ENSG00000268500;ENSG00000105501,0.9694280882625077,0.9777149846845721,1570
RPN1,1608,-0.011667098781436349,0.9313582485326803,-0.009981343685523027,0.9412572349207624,8.655825114833588,100.0,ensembl,ENSG00000163902,0.9683370501482248,0.979055003724404,1686
GPR144,1609,-0.01194263457643942,0.9297412058502956,0.10947825456436439,0.41755412748417414,0.23457698657913753,85.96491228070175,ensembl,ENSG00000180264,0.967785955115409,0.6362162433030399,1155
CD68,1610,-0.011957228928290622,0.9296555634803738,0.042734303300534564,0.7522808957290128,0.03604168457355193,45.614035087719294,ensembl,ENSG00000129226,0.967785955115409,0.8724890458064234,1446
TM4SF5,1611,-0.012094166660872803,0.9288520261273226,-0.10844182756418,0.42200281943196255,0.47273936620953666,57.89473684210527,ensembl,ENSG00000142484,0.967614571679438,0.6404372333538477,2071
GPR64,1612,-0.01244490536686544,0.926794248959221,0.05522595249450655,0.6832581508828004,2.6233331473601704,100.0,ensembl,ENSG00000173698,0.9658800980466494,0.8358551250208949,1392
GPR33,1613,-0.012783274440147796,0.924809495214223,7.574858962398135e-05,0.9995538077957271,0.03409242507962905,24.561403508771928,ensembl,ENSG00000214943,0.9645318866525535,0.999596492249406,1628
OR2C3,1614,-0.01296463099131417,0.9237459081311216,-0.0805328952680293,0.5515037241000558,0.055489032866453694,36.84210526315789,ensembl,ENSG00000196242,0.9645318866525535,0.7470100681475982,1984
CD48,1615,-0.01322271195229453,0.9222325905910808,-0.04724597111080937,0.7270955274410831,1.5325538003047678,100.0,ensembl,ENSG00000117091,0.9633489438673355,0.8608475859020979,1838
CHRNA10,1616,-0.013287529167746953,0.9218525626218416,-0.16491626502505205,0.22022850372468708,1.3956790229215783,100.0,ensembl,ENSG00000129749,0.9633489438673355,0.45599250654933265,2272
OR2H1,1617,-0.013307418195054946,0.9217359553072488,-0.06505223481952731,0.6306853044076562,0.10215771993117366,57.89473684210527,symbol,ENSG00000204688;ENSG00000206471;ENSG00000206516;ENSG00000232984;ENSG00000224395;ENSG00000229125;ENSG00000229408;ENSG00000235132,0.9633489438673355,0.8048544902402531,1927
SLC6A7,1618,-0.013443329839977196,0.9209391632726857,0.02139512908181067,0.8744811647645796,0.19725955720083302,84.21052631578947,ensembl,ENSG00000011083,0.9633489438673355,0.9451812576334762,1536
MYADM,1619,-0.013611615245009074,0.919952684698773,-0.045900932573842174,0.7345753264393693,5.937356777410148,100.0,ensembl,ENSG00000179820,0.9632276051863672,0.8627396817152044,1829
SEMA5A,1620,-0.013806066891366348,0.9188129705015649,0.07117923182107017,0.5987812941938235,3.399338745044214,100.0,ensembl,ENSG00000112902,0.962709880824164,0.7809300960896985,1325
ADAM19,1621,-0.013806066891366348,0.9188129705015649,-0.057540328758515585,0.6707287109171503,3.8208379189065202,100.0,ensembl,ENSG00000135074,0.962709880824164,0.8324890273511656,1902
OR14A16,1622,-0.014028823344065591,0.9175075564641755,-0.03465773008605126,0.7979971601562068,0.0032101006491700983,3.508771929824561,ensembl,ENSG00000196772,0.9623500984607961,0.9000757085206286,1778
OR51B4,1623,-0.014568357937936729,0.9143466382659985,-0.11812921952994299,0.3814829394419372,0.1323767869540391,40.35087719298245,ensembl,ENSG00000183251,0.9596148804748456,0.6032805987267106,2105
ATRN,1624,-0.014583873476795437,0.9142557581535452,0.08871707918315028,0.5116594076058865,5.005351014516054,100.0,ensembl,ENSG00000088812,0.9596148804748456,0.7184486249643349,1243
GYPA,1625,-0.014641294644254144,0.9139194311373905,-0.0742532374413657,0.5830476446595216,0.02002099834718078,33.33333333333333,ensembl,ENSG00000170180,0.9596148804748456,0.768456431845011,1960
OR2J3,1626,-0.014751769185140252,0.913272402339913,-0.15887460006986165,0.23783393459237903,0.028111730175917667,35.08771929824561,symbol,ENSG00000204701;ENSG00000206522;ENSG00000232178;ENSG00000233618;ENSG00000229866;ENSG00000226271;ENSG00000233636,0.9596148804748456,0.47301149612527504,2252
DPEP3,1627,-0.015114775842507018,0.9111467358100339,-0.06248337654666706,0.6442680799768029,0.4278508911162184,68.42105263157895,ensembl,ENSG00000141096,0.9585924754959488,0.8155640007668438,1918
NKAIN3,1628,-0.015556635885661727,0.9085601613124191,-0.036527870641586,0.7873452029108595,0.6358920429065464,96.49122807017544,ensembl,ENSG00000185942,0.9569259427702963,0.8952646754601221,1789
PTCRA,1629,-0.01570716069292576,0.9076792282380604,-0.011661295775712939,0.9313923077393969,0.36873080675359793,85.96491228070175,ensembl,ENSG00000171611,0.9568846234749061,0.9777149846845721,1702
GPR101,1630,-0.015722317422688804,0.9075905309234358,0.1036874889517484,0.44275309500499754,0.10552349481247195,61.40350877192983,ensembl,ENSG00000165370,0.9568846234749061,0.6588264717316704,1182
OR52K1,1631,-0.01621502596770425,0.9047078125782441,0.0842623999799189,0.5331642935028431,0.007957198497460058,24.561403508771928,ensembl,ENSG00000196778,0.955128287508494,0.7348203446574272,1266
OR6A2,1632,-0.016395550918943614,0.9036519084464638,-0.024416367996028747,0.8569308848387216,0.027531365641961632,43.859649122807014,ensembl,ENSG00000184933,0.955128287508494,0.9330869928268346,1745
LRRN4CL,1633,-0.016593207155820584,0.9024959921903153,0.011634104665910198,0.9315519003905003,2.606473650938463,100.0,ensembl,ENSG00000177363,0.9543019774902344,0.9777149846845721,1569
TFPI,1634,-0.016722841586725434,0.9017379842060973,-0.020024280808114317,0.8824647503193873,2.4135842698912993,100.0,ensembl,ENSG00000003436,0.9538780815106874,0.9481348946512806,1726
CA4,1635,-0.016917293233082706,0.9006011357722299,0.07380396946687835,0.5853353936677779,1.5318147903618062,100.0,ensembl,ENSG00000167434,0.9530529451852717,0.7708877810016748,1315
MMP14,1636,-0.016917293233082706,0.9006011357722299,0.1127185209343669,0.4038203797745737,8.583437509078447,100.0,ensembl,ENSG00000157227,0.9530529451852717,0.6249155471482539,1143
OR1N2,1637,-0.017078567549297242,0.8996584066597253,0.018118724680114873,0.8935815301973377,0.01838360089358698,3.508771929824561,ensembl,ENSG00000171501,0.9528103109389874,0.9550845406791073,1547
SLITRK4,1638,-0.017176562094892402,0.8990856466331542,0.02008252050953427,0.8821253302503406,1.4395477072751668,98.24561403508771,symbol,,0.9528103109389874,0.9481348946512806,1540
SLC26A5,1639,-0.017304046225856583,0.8983406019610651,0.06211532793273023,0.6462237588627565,0.07684576718235044,71.9298245614035,ensembl,ENSG00000170615,0.9528103109389874,0.8168782110375876,1358
FLT3LG,1640,-0.01730928213436346,0.8983100040443861,-0.04107596345349602,0.7616046515777039,0.19289611049070726,92.98245614035088,ensembl,ENSG00000090554,0.9528103109389874,0.8802449261635859,1809
OR10A4,1641,-0.017904765015813465,0.894831055307057,-0.041774080458546,0.7576754094350109,0.014571076274443113,12.280701754385964,ensembl,ENSG00000170782,0.9507135038683966,0.8772219413094555,1813
GRIK1,1642,-0.018408089188488463,0.8918920496054273,0.010401458379506392,0.9387893793892923,1.1223264427378268,100.0,ensembl,ENSG00000171189,0.9479680320318727,0.9790500451131675,1578
CD302,1643,-0.01853772361939331,0.8911353216658202,0.04959799656563262,0.7140767998033152,1.1185172011455053,100.0,ensembl,ENSG00000241399,0.9475407819145724,0.8549077240137404,1413
TSPAN3,1644,-0.018602540834845735,0.8907569938076965,-0.03751869467005955,0.7817171665661071,6.763496076578402,100.0,ensembl,ENSG00000140391,0.9475407819145724,0.8922933982470395,1794
LILRA6,1645,-0.018602540834845735,0.8907569938076965,-0.07260413953162514,0.5914649145491159,1.377278066685794,100.0,symbol,ENSG00000244482;ENSG00000274148;ENSG00000275539,0.9475407819145724,0.7744131307650435,1954
PCDHGA2,1646,-0.01866796306279407,0.8903751591118816,-0.06800379258623664,0.615227724770819,0.5946784215109204,96.49122807017544,ensembl,ENSG00000081853,0.9475407819145724,0.7914308321338465,1933
IL6R,1647,-0.018796992481203006,0.8896221556734508,-0.05869666161945117,0.6645015587290699,2.572452745635657,100.0,ensembl,ENSG00000160712,0.9475407819145724,0.8297726336443879,1908
OR8H2,1648,-0.019345242703356406,0.886423707024769,0.03164752856667557,0.8152189609653915,0.0025223098115456895,5.263157894736842,ensembl,ENSG00000181767,0.9475407819145724,0.9071547217443158,1495
TNFRSF4,1649,-0.019380347420274825,0.8862189695895941,-0.052981659061486566,0.6954897923706777,3.440337000281836,100.0,ensembl,ENSG00000186827,0.9475407819145724,0.8455276922143338,1867
GPR52,1650,-0.01940642818642836,0.8860668663450423,0.056524912647162875,0.6762152028245082,0.054478397451899495,49.122807017543856,ensembl,ENSG00000203737,0.9475407819145724,0.8333996495703478,1385
BRS3,1651,-0.01968337367286999,0.8844519708266959,0.172486993236423,0.1994784901630383,0.16325208059627727,63.1578947368421,ensembl,ENSG00000102239,0.9475407819145724,0.4354409487973068,839
PCDHB3,1652,-0.02022297122115634,0.8813068724007411,-0.029634530807124155,0.8267847871131583,1.8383642315443653,100.0,ensembl,ENSG00000113205,0.9453697414387067,0.9136707349521083,1764
OR1A1,1653,-0.02063140515219646,0.8789274813386736,-0.038294424794928006,0.7773186260724971,0.004256423100144723,17.543859649122805,ensembl,ENSG00000172146,0.9439546854264564,0.8891362148615066,1798
NRXN1,1654,-0.020786046734369793,0.8780268706713628,0.06677205364830653,0.6216587908482147,0.4450618265391299,89.47368421052632,ensembl,ENSG00000179915,0.9433667624952574,0.797143845585973,1342
TPO,1655,-0.020907278982517666,0.8773209385029844,0.08341946144091789,0.5372829767815932,0.28562388736739563,92.98245614035088,ensembl,ENSG00000115705,0.943213771933177,0.738179018437224,1270
SLC13A3,1656,-0.02113041223749028,0.8760218878552495,-0.08626416864387994,0.5234460833598477,2.4041653356281487,100.0,ensembl,ENSG00000158296,0.942349763375502,0.7277428403010836,2007
OR52A5,1657,-0.021144893156272774,0.8759375931532026,-0.04846033093050595,0.7203640703926261,0.000910479318043042,3.508771929824561,ensembl,ENSG00000171944,0.942349763375502,0.8580500592100287,1847
OR8B12,1658,-0.021221629363406845,0.875490927804691,-0.02196579944614091,0.8711612910426143,0.0032892137266698806,7.017543859649122,ensembl,ENSG00000170953,0.942349763375502,0.9438559898178699,1740
PRNP,1659,-0.021389681099299975,0.8745128688417871,0.08426736854843553,0.5331400626806689,6.562764623803447,100.0,ensembl,ENSG00000171867,0.942349763375502,0.7348203446574272,1265
PTCHD2,1660,-0.021454498314752397,0.8741356832066974,-0.02051167649007854,0.8796248688139865,1.0223643304737051,100.0,ensembl,ENSG00000204624,0.942349763375502,0.9481348946512806,1733
KCNJ3,1661,-0.021591131264937707,0.8733406772162574,0.00993488117975657,0.9415302010488007,0.985879722346058,91.22807017543859,ensembl,ENSG00000162989,0.9421654714276019,0.979055003724404,1580
SLC1A6,1662,-0.021909638990737466,0.8714879074265466,-0.03936900734070341,0.7712370105604548,1.0160598421449152,94.73684210526315,ensembl,ENSG00000105143,0.9416440941489911,0.8871550625353035,1804
NLGN3,1663,-0.022167487684729065,0.8699884948166176,0.028121675947583635,0.8355012623061052,2.6902807520853735,100.0,ensembl,ENSG00000196338,0.9404043988891888,0.9191202107164774,1516
GPIHBP1,1664,-0.022361939331086336,0.8688580418218805,0.05019593609787714,0.710779828739542,1.7898715856216547,100.0,ensembl,ENSG00000277494,0.9395626840915963,0.8532552460958728,1409
EFNA3,1665,-0.02242675654653876,0.8684812819646454,0.041921894899786066,0.7568442357446036,4.625502365105253,100.0,ensembl,ENSG00000143590,0.9395356436320648,0.8770199365179333,1447
CD160,1666,-0.022557122034209506,0.8677236008969285,0.035568594733026294,0.7928043529739708,0.2810647136080274,100.0,ensembl,ENSG00000117281,0.9390963281992285,0.8972798418616423,1472
NTRK3,1667,-0.023139745916515426,0.8643388581656153,-0.03627781809293718,0.7887672614569764,0.5133711245017379,98.24561403508771,ensembl,ENSG00000140538,0.9365716390102874,0.895548102195294,1786
PCDHAC2,1668,-0.02346535300191409,0.8624482996767544,-0.07719513991823813,0.5681682023025477,0.7025609703263713,94.73684210526315,ensembl,ENSG00000243232,0.9349023573200532,0.7591682182841946,1972
EPHA3,1669,-0.023593466424682397,0.8617046495630181,-0.036470391495478635,0.7876720282034021,2.492560042029076,100.0,ensembl,ENSG00000044524,0.9344754847676903,0.8952646754601221,1788
PLXNA3,1670,-0.02365828364013482,0.8613284554330158,-0.0023855579216136547,0.9859487298536017,4.5067085708039745,100.0,ensembl,ENSG00000130827,0.934446914890977,0.9952641940434506,1641
PCDHB14,1671,-0.02378791807103967,0.8605761590260014,-0.01044987864567119,0.9385049833086713,2.999961852937902,100.0,ensembl,ENSG00000120327,0.9340101262732425,0.9790500451131675,1690
IL1RAPL2,1672,-0.024051084559490978,0.8590493264776891,-0.16350771650420168,0.2242493500914036,0.78685319764733,92.98245614035088,ensembl,ENSG00000189108,0.93349094834089,0.46074616468779916,2267
MRGPRX4,1673,-0.024286235428456097,0.8576854675481512,0.04616113715070445,0.7331263846064139,0.005902093206742784,5.263157894736842,ensembl,ENSG00000179817,0.9327678680053387,0.8626551658802588,1427
ULBP2,1674,-0.02456572465646876,0.8560649866313991,-0.02033427158415754,0.8806583718249783,2.4950644103330926,100.0,ensembl,ENSG00000131015,0.9317642947402066,0.9481348946512806,1730
TNFRSF13B,1675,-0.024715346690510516,0.8551977188329399,-0.17639584049605228,0.18932639938269413,0.1252743665240018,64.91228070175438,ensembl,ENSG00000240505,0.9313259404997792,0.42425036473757805,2298
OR1N1,1676,-0.025187070149640577,0.8524645432482048,0.14547191607469173,0.28027007992503916,0.07010627502913386,10.526315789473683,ensembl,ENSG00000171505,0.9293603244963081,0.5152108626839502,984
INSR,1677,-0.025213896810993,0.852309160455617,-0.012557029059059362,0.9261365212201536,3.743195037466725,100.0,ensembl,ENSG00000171105,0.9293603244963081,0.9777149846845721,1707
OR14J1,1678,-0.025392260676496574,0.8512762005317075,0.044579890008551996,0.7419456000676463,0.013209051566778176,31.57894736842105,symbol,ENSG00000112459;ENSG00000204695;ENSG00000236927;ENSG00000234195;ENSG00000225291;ENSG00000234100;ENSG00000237777,0.9291308992012592,0.8667185419831323,1437
TRHDE,1679,-0.02566761731915997,0.8496820133663929,0.0011469207755168403,0.9932442149591038,1.0131538058690703,98.24561403508771,ensembl,ENSG00000072657,0.9286009237731734,0.9985374667684158,1621
ITGA8,1680,-0.025797251750064816,0.8489316966431474,0.005009250907034252,0.9704998665560686,2.1032422292777526,100.0,ensembl,ENSG00000077943,0.9281606883888034,0.9912658933827414,1603
SERINC3,1681,-0.025797251750064816,0.8489316966431474,-0.09502860563845318,0.4819628345550155,6.40856534027256,100.0,ensembl,ENSG00000132824,0.9281606883888034,0.6949066966851606,2033
PLXND1,1682,-0.02586206896551724,0.8485565881406496,0.02762321204622244,0.8383775781739131,5.84750190507182,100.0,ensembl,ENSG00000004399,0.9281606883888034,0.9195579418973069,1520
DAGLB,1683,-0.026056520611874513,0.8474314630384044,0.03269236454258644,0.8092310148571242,4.20758384389765,100.0,ensembl,ENSG00000164535,0.9276596056457288,0.9044073104489935,1487
SLC19A1,1684,-0.02631578947368421,0.8459317668595575,-0.0435226950540833,0.7478604924096304,3.7647496408657966,100.0,ensembl,ENSG00000173638,0.9267775837907622,0.870006696527057,1818
LRRC37A,1685,-0.02644542390458906,0.8451821219174005,0.035748965673581226,0.7917771159247489,0.38994145656687246,100.0,ensembl,ENSG00000176681,0.9263362526226412,0.8970455163135167,1470
SLC39A12,1686,-0.026466157843926537,0.8450622351256906,-0.06045036930018075,0.6551003262563234,0.19362112173232504,63.1578947368421,ensembl,ENSG00000148482,0.9263362526226412,0.824198290829317,1914
ADRA1D,1687,-0.02676950998185118,0.8433086072433009,-0.03411384725632766,0.8011019819040132,1.6251111078923417,98.24561403508771,ensembl,ENSG00000171873,0.9250420081917275,0.9009445868065765,1776
ITGA11,1688,-0.026834327197303602,0.8429340074119867,0.04587057708984111,0.7347444200700559,2.511443608184605,100.0,ensembl,ENSG00000137809,0.9250420081917275,0.8627396817152044,1430
GPR78,1689,-0.026843463324401646,0.8428812095300572,-0.1514226578568352,0.26084902953501016,0.11857797526719943,91.22807017543859,ensembl,ENSG00000155269,0.9250420081917275,0.497965295534364,2228
OR2AT4,1690,-0.026858778257049486,0.8427927057338888,-0.08114827540595694,0.5484570113923167,0.0193871114542191,47.368421052631575,ensembl,ENSG00000171561,0.9250420081917275,0.7455107773174952,1986
NRROS,1691,-0.027352864920923,0.8399384595097855,0.02992866150002372,0.8250924942300163,3.418406480283397,100.0,ensembl,ENSG00000174004,0.9240014931427665,0.9132031797745106,1506
OR8B2,1692,-0.027854330407782405,0.8370436786610337,-0.06230397828488689,0.6452210402137922,0.003362655334310816,3.508771929824561,symbol,ENSG00000204293,0.9223364957523189,0.815996874247651,1917
PCDHB8,1693,-0.02787140264454239,0.8369451642723308,-0.008307983788975572,0.9510921738816184,1.350433871907502,98.24561403508771,ensembl,ENSG00000120322,0.9223364957523189,0.9823183474141949,1671
LRRC37B,1694,-0.02819548872180451,0.8350755169142157,-0.029384944579143594,0.8282214057416635,2.595444099283778,100.0,ensembl,ENSG00000185158,0.9213080155629367,0.9148798075831195,1763
SLC2A10,1695,-0.028389940368161785,0.8339541627273921,0.07911628887976467,0.5585478482859969,4.334136716924905,100.0,ensembl,ENSG00000197496,0.9204510614234976,0.7526212789331818,1290
CD109,1696,-0.02851957479906663,0.8332067755297008,-0.06890926408756896,0.6105183722630179,2.822143168616652,100.0,ensembl,ENSG00000156535,0.9203868062199465,0.7887627406539933,1940
PCDHB13,1697,-0.028714026445423906,0.8320859697201546,0.009852206247991525,0.9420159308228677,1.6550668494561402,100.0,ensembl,ENSG00000187372,0.919909613047406,0.979055003724404,1581
LINGO3,1698,-0.02904281909070609,0.8301915878893334,-0.11131713547074894,0.40972753377401655,0.5456931890860794,92.98245614035088,ensembl,ENSG00000220008,0.9181953338519295,0.6300415905068499,2083
SLC41A3,1699,-0.029491833030852996,0.8276060869822316,0.004315513477163162,0.9745839248860289,4.900868387982634,100.0,ensembl,ENSG00000114544,0.9164742364550335,0.9912658933827414,1610
ICAM2,1700,-0.029751101892662692,0.8261139966008291,-0.02753517225319584,0.8388858188168009,2.3501354979063533,100.0,ensembl,ENSG00000108622,0.9159611809550912,0.9195579418973069,1757
KL,1701,-0.029751101892662692,0.8261139966008291,-0.020456440621534597,0.8799466336381848,0.9028970509530534,100.0,ensembl,ENSG00000133116,0.9159611809550912,0.9481348946512806,1732
GPR158,1702,-0.02988073632356754,0.8253681799956326,-0.03639514708035378,0.7880999214134485,1.7586795323555442,98.24561403508771,ensembl,ENSG00000151025,0.9158946442743393,0.8953700085475631,1787
OR56A3,1703,-0.03011561681189552,0.8240172494774252,0.09754416744343283,0.4703861913359944,0.21978733578913248,64.91228070175438,ensembl,ENSG00000184478,0.9151559556566331,0.6865582060428639,1203
OR2AE1,1704,-0.030925363024363838,0.8193638501305824,-0.06949239105109475,0.6074937920592083,0.06066428328780599,29.82456140350877,ensembl,ENSG00000244623,0.9119662643986611,0.787486316246202,1944
GPRC5B,1705,-0.03130671506352087,0.8171744503157615,-0.0034545307535297997,0.97965345220217,4.703809386389412,100.0,ensembl,ENSG00000167191,0.9105852969517726,0.9934147193743341,1649
ANTXRL,1706,-0.03164935011789638,0.8152085124263644,-0.04009904461608946,0.7671131151825997,0.1482898298942205,59.64912280701754,ensembl,ENSG00000274209,0.9100318137005837,0.8843155505622461,1805
TMEM132E,1707,-0.03189007000259269,0.8138280089813126,-0.07729625799602016,0.5676599273697797,1.2758157402118597,98.24561403508771,ensembl,ENSG00000181291,0.9100318137005837,0.7591682182841946,1974
TMEM132B,1708,-0.03195488721804511,0.8134563848983114,-0.06821795721522553,0.614112453426497,0.34978917101741874,100.0,ensembl,ENSG00000139364,0.9100318137005837,0.7908844566548571,1935
KCNV2,1709,-0.03215976308531262,0.8122820151427125,0.005896654038786439,0.9652768014878389,0.287674616844678,91.22807017543859,ensembl,ENSG00000168263,0.9093064804887615,0.9896382689570145,1594
CD83,1710,-0.03221415607985481,0.8119702976961174,0.057113783625468026,0.6730313590302874,4.800562089874519,100.0,ensembl,ENSG00000112149,0.9093064804887615,0.8333996495703478,1383
PTGER4,1711,-0.03240860772621208,0.8108561640772592,0.0031652292413024644,0.9813570692978208,2.9894998228476557,100.0,ensembl,ENSG00000171522,0.9093064804887615,0.9936333328637147,1614
RXFP3,1712,-0.03241181445773909,0.8108377938470508,-0.07723159079309634,0.5679849558099079,0.08396975312954878,50.877192982456144,symbol,ENSG00000182631;ENSG00000277069,0.9093064804887615,0.7591682182841946,1973
OR1L4,1713,-0.03248991615338157,0.8103904081709654,-0.007004523201042309,0.9587581786184258,0.0019549474624910054,1.7543859649122806,ensembl,ENSG00000136939,0.9093064804887615,0.9875985711877422,1667
OR12D3,1714,-0.03248991615338157,0.8103904081709654,-0.007004523201042312,0.9587581786184258,0.000997560404328963,1.7543859649122806,symbol,ENSG00000204692;ENSG00000112462;ENSG00000224487;ENSG00000242022,0.9093064804887615,0.9875985711877422,1668
OR7A2P,1715,-0.032740141743201764,0.808957460860389,-0.010906981912672316,0.9358205713528505,0.013980944326287282,12.280701754385964,symbol,,0.9093064804887615,0.9783079241031168,1693
CALCR,1716,-0.03286765464059818,0.8082274819630061,-0.23150590760761203,0.08314295913810775,0.32384028219449823,92.98245614035088,ensembl,ENSG00000004948,0.9093064804887615,0.2597629736189631,2438
TXNDC15,1717,-0.0329919626652839,0.8075160063783795,0.03217034385849176,0.8122213761764727,5.287228108753588,100.0,ensembl,ENSG00000113621,0.9093064804887615,0.905821835393469,1493
NTSR1,1718,-0.033056779880736326,0.8071450871397996,-0.04458628613263137,0.7419098591193776,1.26014137956707,98.24561403508771,ensembl,ENSG00000101188,0.9093064804887615,0.8667185419831323,1823
TYR,1719,-0.03311258322845475,0.8068257839125996,0.030777347968996137,0.8202139969896001,0.05297335905419537,43.859649122807014,ensembl,ENSG00000077498,0.9093064804887615,0.9109320523738967,1499
ERVV-2,1720,-0.03352375412353783,0.804474058362398,-0.010839583329129654,0.9362163364290491,0.4562844107100268,85.96491228070175,ensembl,ENSG00000268964,0.908178448810636,0.9783131422312188,1692
C1orf101,1721,-0.03376976925071299,0.803067775590244,0.05286594985180911,0.6961225462162718,0.841817304918827,100.0,ensembl,ENSG00000179397,0.9069742192818359,0.8455276922143338,1394
MDGA2,1722,-0.03378893810577921,0.8029582276882096,-0.14417922906444297,0.2846120088827895,0.2870904428745478,89.47368421052632,ensembl,ENSG00000139915,0.9069742192818359,0.5193428030733289,2198
OR11A1,1723,-0.03388949335750691,0.8023836271859743,-0.07458396488165737,0.5813661200578001,0.027013704141634884,26.31578947368421,symbol,ENSG00000204694;ENSG00000206472;ENSG00000206517;ENSG00000223898;ENSG00000234347;ENSG00000237258;ENSG00000230780;ENSG00000232289,0.9069742192818359,0.7677681154933355,1961
KIAA1549L,1724,-0.03409385532797511,0.8012161668287707,-0.027108651686878284,0.8413489802681463,1.1414923348999837,100.0,ensembl,ENSG00000110427,0.9064160870815954,0.9200250100717802,1754
OR4A47,1725,-0.03441945779688088,0.7993569873481409,-0.025621553413456618,0.849948660556391,0.005382994037589606,5.263157894736842,ensembl,ENSG00000237388,0.9054633219706889,0.926926673426495,1748
PCDH10,1726,-0.034612393051594505,0.798255854213378,-0.04852531169926756,0.7200044561783213,2.0876653267822127,100.0,ensembl,ENSG00000138650,0.9045996549019654,0.8580500592100287,1848
PCDHGB6,1727,-0.034806844697951776,0.7971464613663084,-0.043851258170539954,0.746020652532673,0.809905525088121,100.0,ensembl,ENSG00000253305,0.9037258906236884,0.8682445154312722,1819
NPY1R,1728,-0.03500129634430905,0.7960374668886043,0.014100944830922302,0.9170849509028832,1.9710175511188617,100.0,ensembl,ENSG00000164128,0.9032353755562711,0.9712664170743859,1561
GABBR2,1729,-0.03551983406792844,0.7930821117271138,0.07541176222942542,0.5771670324202565,0.7652984203114257,98.24561403508771,ensembl,ENSG00000136928,0.901413753371541,0.765068557615139,1308
OR4K13,1730,-0.035738117022543175,0.7918388905517435,-0.023782553210972408,0.8606072900240472,0.0027142521070874243,14.035087719298245,ensembl,ENSG00000176253,0.9007673239623964,0.9359454689145889,1743
IL4R,1731,-0.036362457868809955,0.7882858348834079,-0.050460617916462766,0.7093220773574165,3.993592446324267,100.0,ensembl,ENSG00000077238,0.898639122908059,0.8526549363733841,1857
SLITRK6,1732,-0.03642727508426238,0.7879172111391481,-0.11514644032088171,0.3937043415261186,1.5699690483516193,98.24561403508771,symbol,,0.8986024214144597,0.6153585979616162,2095
HAVCR1,1733,-0.03747122048581644,0.7819865765405862,-0.0635569465583706,0.6385772154463094,0.3030621702861123,64.91228070175438,ensembl,ENSG00000113249,0.8941293432961924,0.8110507572311423,1921
GPR182,1734,-0.037925446422311174,0.7794099489107393,0.0441094067734556,0.7445760961971531,0.26420081408875307,92.98245614035088,ensembl,ENSG00000166856,0.8915648708953253,0.8680762780194657,1440
FZD1,1735,-0.03830697433238268,0.7772475243688232,0.03649317851251099,0.7875424573202097,4.886312536932165,100.0,ensembl,ENSG00000157240,0.889853466604855,0.8952646754601221,1466
