dataset	graph	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE131907	GSE131907_tLung	1427	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1428	31	31	0	1.0	0.0	0.042914923280477524		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1429	31	0	0	0.0	0.0	0.16807501018047333		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1430	31	31	0	1.0	0.0	0.11084412038326263		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1431	31	31	0	1.0	0.0	0.039934273809194565		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	1432	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1433	31	9	2	0.2903225806451613	0.06451612903225806	0.057972799986600876	0.898578405380249	B lymphocytes	8	31	-0.3571428571428572	0.38512064355625614	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	1434	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1435	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1436	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1437	31	0	4	0.0	0.12903225806451613	1.0219647884368896	0.799042284488678	Epithelial cells	6	31	0.2571428571428572	0.6227871720116619	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	1438	31	0	0	0.0	0.0	0.044881951063871384		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1439	31	31	0	1.0	0.0	0.15473519265651703		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1440	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907	GSE131907_tLung	1441	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1442	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1443	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1444	31	1	0	0.03225806451612903	0.0	0.04304412752389908		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1445	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1446	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1447	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1448	31	0	0	0.0	0.0	0.04169468209147453		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	1449	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1450	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1451	31	0	0	0.0	0.0	0.05935787037014961		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1452	31	31	0	1.0	0.0	0.22134895622730255		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1453	31	0	0	0.0	0.0	0.0		Myeloid cells	0	31			False		
GSE131907	GSE131907_tLung	1454	31	0	31	0.0	1.0	1.7236101627349854	1.7236101627349854	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1455	31	0	31	0.0	1.0	1.2826051712036133	1.2826051712036133	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1456	31	31	0	1.0	0.0	0.08960913121700287		T lymphocytes	5	31	0.6	0.28475697986529386	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	1457	31	0	31	0.0	1.0	2.189544677734375	2.189544677734375	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1458	31	31	0	1.0	0.0	0.06042852997779846		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1459	31	0	31	0.0	1.0	1.1684924364089966	1.1684924364089966	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1460	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1461	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1462	31	0	0	0.0	0.0	0.05949937179684639		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1463	31	0	31	0.0	1.0	2.113826274871826	2.113826274871826	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1464	31	0	12	0.0	0.3870967741935484	1.153843641281128	1.224692702293396	Epithelial cells	7	31	-0.21428571428571433	0.6445115810207203	True	0.9334305656162155	0.9332209182681445
GSE131907	GSE131907_tLung	1465	31	0	0	0.0	0.0	0.042492158710956573		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	1466	31	31	0	1.0	0.0	0.033494383096694946		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1467	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	1468	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1469	31	31	0	1.0	0.0	0.2471654713153839		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1470	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1471	31	0	31	0.0	1.0	1.7402989864349365	1.7402989864349365	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1472	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1473	31	0	0	0.0	0.0	0.03150179982185364		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1474	31	0	31	0.0	1.0	1.4338918924331665	1.4338918924331665	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1475	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1476	31	0	31	0.0	1.0	1.5418381690979004	1.5418381690979004	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1477	31	0	31	0.0	1.0	1.671518087387085	1.671518087387085	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1478	31	0	31	0.0	1.0	1.7472255229949951	1.7472255229949951	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1479	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1480	31	0	0	0.0	0.0	0.18753011524677277		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1481	31	0	0	0.0	0.0	0.04326143115758896		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1482	31	0	17	0.0	0.5483870967741935	0.058857511729002	0.0	Epithelial cells	8	31	0.6190476190476191	0.10173303745426478	True	0.892521877189727	0.8342441672938892
GSE131907	GSE131907_tLung	1483	31	31	0	1.0	0.0	0.1182456836104393		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1484	31	0	31	0.0	1.0	1.7350836992263794	1.7350836992263794	Epithelial cells	5	31	0.6	0.28475697986529386	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	1485	31	31	0	1.0	0.0	0.09529271721839905		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1486	31	0	31	0.0	1.0	2.0303757190704346	2.0303757190704346	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1487	31	0	0	0.0	0.0	0.0938655212521553		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1488	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1489	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1490	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1491	31	31	0	1.0	0.0	0.055389970541000366		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1492	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1493	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1494	31	0	31	0.0	1.0	2.141228437423706	2.141228437423706	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1495	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1496	31	31	0	1.0	0.0	0.04034271463751793		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1497	31	0	0	0.0	0.0	0.01939377747476101		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1498	31	31	0	1.0	0.0	0.11726967990398407		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1499	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1500	31	31	0	1.0	0.0	0.05786599591374397		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1501	31	0	31	0.0	1.0	1.4696073532104492	1.4696073532104492	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1502	31	0	0	0.0	0.0	0.055682022124528885		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1503	31	0	29	0.0	0.9354838709677419	1.4500298500061035	1.5500319004058838	Epithelial cells	7	31	0.642857142857143	0.11939237342741109	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	1504	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1505	31	0	0	0.0	0.0	0.24922950565814972		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1506	31	0	30	0.0	0.967741935483871	0.21514886617660522	0.22232049703598022	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1507	31	0	0	0.0	0.0	0.18899424374103546		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1508	31	0	0	0.0	0.0	0.0		B lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1509	31	31	0	1.0	0.0	0.03514081612229347		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1510	31	31	0	1.0	0.0	0.053535010665655136		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1511	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	1512	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1513	31	0	0	0.0	0.0	0.05949937179684639		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1514	31	0	31	0.0	1.0	0.980592668056488	0.980592668056488	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1515	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1516	31	0	0	0.0	0.0	0.04350510239601135		Myeloid cells	6	31	0.4285714285714286	0.3965014577259473	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	1517	31	0	0	0.0	0.0	0.07476439327001572		Myeloid cells	7	31	0.42857142857142866	0.3373683110858243	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	1518	31	0	31	0.0	1.0	0.9068344831466675	0.9068344831466675	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1519	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1520	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1521	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1522	31	0	0	0.0	0.0	0.03281765803694725		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	1523	31	31	0	1.0	0.0	0.04385575279593468		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1524	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1525	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1526	31	1	0	0.03225806451612903	0.0	0.13480333983898163		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1527	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1528	31	0	31	0.0	1.0	1.7017232179641724	1.7017232179641724	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1529	31	31	0	1.0	0.0	0.10568129271268845		T lymphocytes	5	31	0.9999999999999999	1.4042654220543602e-24	True	9.829857954380521e-23	7.73365045839415e-23
GSE131907	GSE131907_tLung	1530	31	0	31	0.0	1.0	0.947424590587616	0.947424590587616	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1531	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1532	31	0	0	0.0	0.0	0.30040672421455383		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1533	31	31	0	1.0	0.0	0.05378103628754616		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1534	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1535	31	0	31	0.0	1.0	1.5391466617584229	1.5391466617584229	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1536	31	0	0	0.0	0.0	0.0		Myeloid cells	7	31	0.3214285714285715	0.48207203829967776	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	1537	31	0	0	0.0	0.0	0.012208155356347561		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1538	31	0	0	0.0	0.0	0.07469846308231354		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	1539	31	0	0	0.0	0.0	0.05664544180035591		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	1540	31	31	0	1.0	0.0	0.056722186505794525		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1541	31	31	0	1.0	0.0	0.044881951063871384		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1542	31	0	0	0.0	0.0	0.1103895753622055		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1543	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1544	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1545	31	0	31	0.0	1.0	1.180500864982605	1.180500864982605	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1546	31	31	0	1.0	0.0	0.20723314583301544		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1547	31	31	0	1.0	0.0	0.08819650113582611		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1548	31	27	0	0.8709677419354839	0.0	0.06326852738857269		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	1549	31	31	0	1.0	0.0	0.16443011164665222		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1550	31	31	0	1.0	0.0	0.050116803497076035		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1551	31	0	31	0.0	1.0	2.091596841812134	2.091596841812134	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1552	31	3	28	0.0967741935483871	0.9032258064516129	1.0298058986663818	1.1401423215866089	Epithelial cells	4	31			False		
GSE131907	GSE131907_tLung	1553	31	31	0	1.0	0.0	0.09837368130683899		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1554	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1555	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1556	31	0	31	0.0	1.0	1.1367835998535156	1.1367835998535156	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1557	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1558	31	0	0	0.0	0.0	0.08933684229850769		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1559	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1560	31	0	27	0.0	0.8709677419354839	1.094988226890564	1.0728503465652466	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1561	31	0	31	0.0	1.0	1.3308064937591553	1.3308064937591553	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1562	31	0	0	0.0	0.0	0.0		MAST cells	2	31			False		
GSE131907	GSE131907_tLung	1563	31	0	0	0.0	0.0	0.021009478718042374		Myeloid cells	5	31	0.8999999999999998	0.03738607346849874	True	0.5134213685474178	0.43237923937046113
GSE131907	GSE131907_tLung	1564	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1565	31	31	0	1.0	0.0	0.04153463616967201		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1566	31	31	0	1.0	0.0	0.03465023636817932		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1567	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1568	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1569	31	31	0	1.0	0.0	0.05786599591374397		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1570	31	0	0	0.0	0.0	0.017445750534534454		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1571	31	31	0	1.0	0.0	0.12413452565670013		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1572	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907	GSE131907_tLung	1573	31	0	0	0.0	0.0	0.008682969026267529		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1574	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1575	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1576	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1577	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1578	31	0	31	0.0	1.0	1.9994006156921387	1.9994006156921387	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1579	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	1580	31	0	31	0.0	1.0	1.8966865539550781	1.8966865539550781	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1581	31	31	0	1.0	0.0	0.0		NK cells	3	31			False		
GSE131907	GSE131907_tLung	1582	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1583	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1584	31	0	31	0.0	1.0	1.7815340757369995	1.7815340757369995	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1585	31	31	0	1.0	0.0	0.21329230070114136		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1586	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1587	31	0	0	0.0	0.0	0.16225522756576538		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1588	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1589	31	31	0	1.0	0.0	0.1993294507265091		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1590	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1591	31	0	0	0.0	0.0	0.21054762601852417		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1592	31	0	6	0.0	0.1935483870967742	0.8078010082244873	0.9808401465415955	Epithelial cells	2	31			False		
GSE131907	GSE131907_tLung	1593	31	0	16	0.0	0.5161290322580645	1.485742449760437	1.4948055744171143	Epithelial cells	7	31	-0.5	0.2531699951003227	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	1594	31	0	0	0.0	0.0	0.04691615328192711		Myeloid cells	5	31	0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	1595	31	0	31	0.0	1.0	1.3136680126190186	1.3136680126190186	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1596	31	0	0	0.0	0.0	0.03855414688587189		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1597	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	1598	31	31	0	1.0	0.0	0.055511198937892914		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1599	31	0	31	0.0	1.0	1.9154623746871948	1.9154623746871948	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1600	31	25	5	0.8064516129032258	0.16129032258064516	0.18126563727855682	1.1238468885421753	T lymphocytes	7	31	-0.07142857142857144	0.879048193148154	True	0.9370564495487935	0.9332209182681445
GSE131907	GSE131907_tLung	1601	31	0	0	0.0	0.0	0.05620754882693291		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1602	31	0	31	0.0	1.0	1.7462531328201294	1.7462531328201294	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1603	31	31	0	1.0	0.0	0.12399929016828537		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1604	31	0	0	0.0	0.0	0.04487679898738861		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1605	31	0	6	0.0	0.1935483870967742	0.8622792363166809	1.0518274307250977	Epithelial cells	2	31			False		
GSE131907	GSE131907_tLung	1606	31	31	0	1.0	0.0	0.32147216796875		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1607	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1608	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1609	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1610	31	0	0	0.0	0.0	0.04283586144447327		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1611	31	0	0	0.0	0.0	0.0864318385720253		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1612	31	31	0	1.0	0.0	0.05841159448027611		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1613	31	0	0	0.0	0.0	0.03398490697145462		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1614	31	0	0	0.0	0.0	0.0496053621172905		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1615	31	0	0	0.0	0.0	0.0		MAST cells	3	31			False		
GSE131907	GSE131907_tLung	1616	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1617	31	0	0	0.0	0.0	0.04116455465555191		MAST cells	3	31			False		
GSE131907	GSE131907_tLung	1618	31	0	31	0.0	1.0	1.290320873260498	1.290320873260498	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1619	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	1620	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1621	31	31	0	1.0	0.0	0.04505841061472893		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1622	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1623	31	0	0	0.0	0.0	0.06857051700353622		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1624	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1625	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1626	31	0	31	0.0	1.0	2.116224527359009	2.116224527359009	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1627	31	0	31	0.0	1.0	1.2160134315490723	1.2160134315490723	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1628	31	0	0	0.0	0.0	0.010370179079473019		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1629	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1630	31	0	0	0.0	0.0	0.04876323789358139		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1631	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1632	31	0	0	0.0	0.0	0.02302129566669464		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1633	31	0	0	0.0	0.0	0.019119299948215485		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1634	31	0	0	0.0	0.0	0.00883052870631218		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1635	31	31	0	1.0	0.0	0.10630464553833008		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1636	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1637	31	0	31	0.0	1.0	2.0561277866363525	2.0561277866363525	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1638	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907	GSE131907_tLung	1639	31	0	0	0.0	0.0	1.1298606395721436		Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1640	31	0	0	0.0	0.0	0.06531623750925064		B lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	1641	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1642	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1643	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1644	31	0	0	0.0	0.0	0.10259408503770828		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1645	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	1646	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1647	31	0	0	0.0	0.0	0.1460212916135788		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1648	31	0	31	0.0	1.0	1.5575039386749268	1.5575039386749268	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1649	31	0	0	0.0	0.0	0.0		MAST cells	5	31	0.7	0.1881204043741873	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	1650	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1651	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1652	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1653	31	31	0	1.0	0.0	0.14042235910892487		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1654	31	31	0	1.0	0.0	0.0		NK cells	3	31			False		
GSE131907	GSE131907_tLung	1655	31	31	0	1.0	0.0	0.04505841061472893		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1656	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1657	31	0	31	0.0	1.0	1.8918931484222412	1.8918931484222412	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1658	31	9	22	0.2903225806451613	0.7096774193548387	1.0590192079544067	1.4922542572021484	Epithelial cells	3	31			False		
GSE131907	GSE131907_tLung	1659	31	0	0	0.0	0.0	0.04920743778347969		B lymphocytes	1	31			False		
