ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
SELL,SELL,0.23730314,0.1305,SELPLG,SELPLG,0.4141044,0.241,NK,NK,0.32570377,0.0
SPP1,SPP1,0.34385288,0.198,PTGER4,PTGER4,0.30372986,0.188,T,T,0.32379138,0.0
VEGFA,VEGFA,0.5740129,0.553,EPHB2,EPHB2,0.07342628,0.137,Malig_CLDN4high,Malig_CLDN4high,0.32371956,0.0
C3,C3,0.46795353,0.3135,ITGAM,ITGAM_ITGB2,0.17492698,0.112,Malig_CLDN4high,NK,0.32144025,0.0
VEGFA,VEGFA,0.5740129,0.553,EPHB2,EPHB2,0.06673643,0.1275,Malig_CLDN4high,Malig_CLDN4low,0.32037467,0.0
SPP1,SPP1,0.2660258,0.255,CD44,CD44,0.37344933,0.3745,Malig_CLDN4low,Malig_CLDN4low,0.31973755,1.0
ITGAL,ITGAL_ITGB2,0.16261484,0.114,F11R,F11R,0.4683044,0.5375,T,Malig_CLDN4high,0.3154596,0.0
SPP1,SPP1,0.2660258,0.255,CD44,CD44,0.36306098,0.3625,Malig_CLDN4low,Malig_CLDN4high,0.3145434,1.0
FGFR2,FGFR2,0.11727456,0.1545,CD44,CD44,0.51149654,0.2875,Malig_CLDN4high,NK,0.31438556,0.08
EFNA1,EFNA1,0.50599664,0.516,EPHA2,EPHA2,0.121707104,0.2035,Malig_CLDN4low,Malig_CLDN4low,0.31385186,0.0
FN1,FN1,0.2346142,0.2375,ITGA3,ITGA3_ITGB1,0.3909041,0.4075,Malig_CLDN4high,Malig_CLDN4low,0.31275916,0.0
COL1A1,COL1A1,0.4779698,0.3975,ITGA1,ITGA1_ITGB1,0.1465609,0.197,Malig_CLDN4high,Malig_CLDN4low,0.31226534,0.0
LGALS9,LGALS9,0.14870752,0.2185,CD47,CD47,0.47551984,0.305,Malig_CLDN4low,T,0.31211367,1.0
HBEGF,HBEGF,0.112713225,0.17,CD44,CD44,0.51149654,0.2875,Malig_CLDN4high,NK,0.31210488,0.18
TGFB1,TGFB1,0.5376791,0.3175,ACVR1,ACVR1_TGFBR2,0.085720815,0.1575,NK,Malig_CLDN4high,0.31169996,0.0
LGALS9,LGALS9,0.14743964,0.222,CD47,CD47,0.47551984,0.305,Malig_CLDN4high,T,0.31147975,1.0
FN1,FN1,0.2308462,0.232,ITGA3,ITGA3_ITGB1,0.3909041,0.4075,Malig_CLDN4low,Malig_CLDN4low,0.31087515,0.0
TGFB1,TGFB1,0.5376791,0.3175,ACVR1,ACVR1_TGFBR2,0.083415054,0.157,NK,Malig_CLDN4low,0.31054705,0.0
FASLG,FASLG,0.24158852,0.147,TNFRSF1A,TNFRSF1A,0.37860832,0.4795,NK,Malig_CLDN4low,0.3100984,0.0
LGALS9,LGALS9,0.14253671,0.102,CD47,CD47,0.47551984,0.305,T,T,0.30902827,1.0
TGFB1,TGFB1,0.12443047,0.2115,EGFR,EGFR,0.49261254,0.4685,Malig_CLDN4high,Malig_CLDN4high,0.3085215,0.0
TGFB1,TGFB1,0.25590402,0.1695,EGFR,EGFR,0.35898593,0.399,T,Malig_CLDN4low,0.307445,0.0
COL1A1,COL1A1,0.4779698,0.3975,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4high,Malig_CLDN4low,0.3067379,0.0
SEMA4D,SEMA4D,0.22782154,0.144,PLXNB2,PLXNB2,0.3834669,0.4745,NK,Malig_CLDN4high,0.3056442,0.0
VEGFA,VEGFA,0.5374148,0.5055,EPHB2,EPHB2,0.07342628,0.137,Malig_CLDN4low,Malig_CLDN4high,0.30542052,0.0
SEMA4D,SEMA4D,0.22362454,0.1485,PLXNB2,PLXNB2,0.3834669,0.4745,T,Malig_CLDN4high,0.3035457,0.0
HBEGF,HBEGF,0.09435989,0.1505,CD44,CD44,0.51149654,0.2875,Malig_CLDN4low,NK,0.3029282,0.58
TNF,TNF,0.3054175,0.151,ICOS,ICOS,0.30040956,0.1795,NK,T,0.30291355,0.0
VEGFA,VEGFA,0.5374148,0.5055,EPHB2,EPHB2,0.06673643,0.1275,Malig_CLDN4low,Malig_CLDN4low,0.30207562,0.0
AREG,AREG,0.22575486,0.1185,ICAM1,ICAM1,0.37810597,0.3945,T,Malig_CLDN4low,0.30193043,1.0
TGFB1,TGFB1,0.10708503,0.185,EGFR,EGFR,0.49261254,0.4685,Malig_CLDN4low,Malig_CLDN4high,0.2998488,0.0
EREG,EREG,0.23820272,0.243,EGFR,EGFR,0.35898593,0.399,Malig_CLDN4high,Malig_CLDN4low,0.29859433,0.0
LTB,LTB,0.19213368,0.116,LTBR,LTBR,0.40468422,0.486,NK,Malig_CLDN4high,0.29840896,1.0
COL1A1,COL1A1,0.4779698,0.3975,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4high,Malig_CLDN4high,0.29738683,0.0
SPP1,SPP1,0.14180176,0.165,PTGER4,PTGER4,0.44952625,0.252,Malig_CLDN4high,NK,0.295664,0.0
LGALS9,LGALS9,0.14870752,0.2185,MET,MET,0.439534,0.442,Malig_CLDN4low,Malig_CLDN4high,0.29412076,0.0
TGFB1,TGFB1,0.5376791,0.3175,TGFBR1,TGFBR1_TGFBR2,0.050145224,0.1005,NK,Malig_CLDN4high,0.29391214,0.0
EFNA1,EFNA1,0.50599664,0.516,EPHA4,EPHA4,0.0811409,0.12,Malig_CLDN4low,Malig_CLDN4high,0.29356876,0.0
LGALS9,LGALS9,0.14743964,0.222,MET,MET,0.439534,0.442,Malig_CLDN4high,Malig_CLDN4high,0.29348683,0.0
AREG,AREG,0.22575486,0.1185,EGFR,EGFR,0.35898593,0.399,T,Malig_CLDN4low,0.29237038,1.0
EFNA1,EFNA1,0.50599664,0.516,EPHA4,EPHA4,0.078332976,0.115,Malig_CLDN4low,Malig_CLDN4low,0.2921648,0.0
LGALS9,LGALS9,0.14253671,0.102,MET,MET,0.439534,0.442,T,Malig_CLDN4high,0.29103535,0.0
SPP1,SPP1,0.2660258,0.255,PTGER4,PTGER4,0.30372986,0.188,Malig_CLDN4low,T,0.28487784,0.0
ITGAL,ITGAL_ITGB2,0.16261484,0.114,F11R,F11R,0.40645832,0.495,T,Malig_CLDN4low,0.28453657,0.0
PSAP,PSAP,0.48916385,0.312,GPR37,GPR37,0.07797002,0.1305,T,Malig_CLDN4high,0.28356692,1.0
COL1A1,COL1A1,0.4779698,0.3975,ITGA1,ITGA1_ITGB1,0.08833712,0.125,Malig_CLDN4high,Malig_CLDN4high,0.28315347,0.0
EREG,EREG,0.20378965,0.1775,EGFR,EGFR,0.35898593,0.399,Malig_CLDN4low,Malig_CLDN4low,0.2813878,0.0
DSC2,DSC2,0.2192187,0.3025,DSG2,DSG2,0.3390088,0.41,Malig_CLDN4high,Malig_CLDN4low,0.27911377,0.0
ITGAM,ITGAM_ITGB2,0.17492698,0.112,ICAM1,ICAM1,0.37810597,0.3945,NK,Malig_CLDN4low,0.27651647,0.0
ITGAL,ITGAL_ITGB2,0.16261484,0.114,ICAM1,ICAM1,0.37810597,0.3945,T,Malig_CLDN4low,0.2703604,0.0
CXCL16,CXCL16,0.30813426,0.386,CXCR6,CXCR6,0.23144579,0.134,Malig_CLDN4high,T,0.26979002,0.0
SEMA4D,SEMA4D,0.22782154,0.144,PLXNB2,PLXNB2,0.31024688,0.4085,NK,Malig_CLDN4low,0.2690342,0.0
SEMA4D,SEMA4D,0.22362454,0.1485,PLXNB2,PLXNB2,0.31024688,0.4085,T,Malig_CLDN4low,0.2669357,0.0
LGALS9,LGALS9,0.14870752,0.2185,MET,MET,0.38062352,0.395,Malig_CLDN4low,Malig_CLDN4low,0.2646655,0.0
LGALS9,LGALS9,0.14743964,0.222,MET,MET,0.38062352,0.395,Malig_CLDN4high,Malig_CLDN4low,0.2640316,0.0
LGALS9,LGALS9,0.14253671,0.102,MET,MET,0.38062352,0.395,T,Malig_CLDN4low,0.2615801,0.0
LGALS9,LGALS9,0.14870752,0.2185,CD44,CD44,0.37344933,0.3745,Malig_CLDN4low,Malig_CLDN4low,0.26107842,1.0
VEGFB,VEGFB,0.21712999,0.326,ADRB2,ADRB2,0.30400735,0.1815,Malig_CLDN4high,NK,0.26056868,0.0
LGALS9,LGALS9,0.14743964,0.222,CD44,CD44,0.37344933,0.3745,Malig_CLDN4high,Malig_CLDN4low,0.2604445,1.0
SPP1,SPP1,0.34385288,0.198,ITGA4,ITGA4_ITGB1,0.17263985,0.1185,T,T,0.25824636,0.0
LGALS9,LGALS9,0.14253671,0.102,CD44,CD44,0.37344933,0.3745,T,Malig_CLDN4low,0.257993,1.0
SPP1,SPP1,0.14180176,0.165,CD44,CD44,0.37344933,0.3745,Malig_CLDN4high,Malig_CLDN4low,0.25762555,1.0
LTB,LTB,0.19213368,0.116,LTBR,LTBR,0.32261264,0.419,NK,Malig_CLDN4low,0.25737315,1.0
ITGAL,ITGAL_ITGB2,0.35974312,0.22,ICAM3,ICAM3,0.1544151,0.263,NK,Malig_CLDN4low,0.25707912,1.0
LGALS9,LGALS9,0.14870752,0.2185,CD44,CD44,0.36306098,0.3625,Malig_CLDN4low,Malig_CLDN4high,0.25588426,1.0
LGALS9,LGALS9,0.14870752,0.2185,HAVCR2,HAVCR2,0.3630113,0.21,Malig_CLDN4low,NK,0.2558594,0.0
LGALS9,LGALS9,0.14743964,0.222,CD44,CD44,0.36306098,0.3625,Malig_CLDN4high,Malig_CLDN4high,0.2552503,1.0
LGALS9,LGALS9,0.14743964,0.222,HAVCR2,HAVCR2,0.3630113,0.21,Malig_CLDN4high,NK,0.25522548,0.0
LGALS9,LGALS9,0.14253671,0.102,CD44,CD44,0.36306098,0.3625,T,Malig_CLDN4high,0.25279886,1.0
LGALS9,LGALS9,0.14253671,0.102,HAVCR2,HAVCR2,0.3630113,0.21,T,NK,0.252774,0.0
VEGFB,VEGFB,0.20129414,0.3135,ADRB2,ADRB2,0.30400735,0.1815,Malig_CLDN4low,NK,0.25265074,0.0
SPP1,SPP1,0.14180176,0.165,CD44,CD44,0.36306098,0.3625,Malig_CLDN4high,Malig_CLDN4high,0.25243136,1.0
TNFSF10,TNFSF10,0.27120557,0.173,TNFRSF10B,TNFRSF10B,0.22827265,0.31,T,Malig_CLDN4high,0.24973911,0.0
ITGAL,ITGAL_ITGB2,0.35974312,0.22,ICAM3,ICAM3,0.13701306,0.23,NK,Malig_CLDN4high,0.2483781,1.0
TNC,TNC,0.29195789,0.264,ITGB6,ITGAV_ITGB6,0.2009062,0.2785,Malig_CLDN4low,Malig_CLDN4high,0.24643204,0.0
FN1,FN1,0.2346142,0.2375,ITGAV,ITGAV_ITGB1,0.25807908,0.3505,Malig_CLDN4high,Malig_CLDN4low,0.24634664,0.0
FGFR2,FGFR2,0.11727456,0.1545,CD44,CD44,0.37344933,0.3745,Malig_CLDN4high,Malig_CLDN4low,0.24536194,1.0
CXCL16,CXCL16,0.2589698,0.346,CXCR6,CXCR6,0.23144579,0.134,Malig_CLDN4low,T,0.2452078,0.0
FN1,FN1,0.2308462,0.232,ITGAV,ITGAV_ITGB1,0.25807908,0.3505,Malig_CLDN4low,Malig_CLDN4low,0.24446264,0.0
FASLG,FASLG,0.24158852,0.147,TNFRSF1A,TNFRSF1A,0.24576664,0.1555,NK,NK,0.24367759,0.0
DSC2,DSC2,0.14777754,0.2355,DSG2,DSG2,0.3390088,0.41,Malig_CLDN4low,Malig_CLDN4low,0.24339318,0.0
HBEGF,HBEGF,0.112713225,0.17,CD44,CD44,0.37344933,0.3745,Malig_CLDN4high,Malig_CLDN4low,0.24308127,1.0
EFNA5,EFNA5,0.28987014,0.3315,EPHA2,EPHA2,0.19556487,0.2765,Malig_CLDN4high,Malig_CLDN4high,0.2427175,0.0
TGFB1,TGFB1,0.12443047,0.2115,EGFR,EGFR,0.35898593,0.399,Malig_CLDN4high,Malig_CLDN4low,0.2417082,0.28
FGFR2,FGFR2,0.11727456,0.1545,CD44,CD44,0.36306098,0.3625,Malig_CLDN4high,Malig_CLDN4high,0.24016777,1.0
SELL,SELL,0.23730314,0.1305,SELPLG,SELPLG,0.24216637,0.1615,NK,T,0.23973475,0.0
HLA-F,HLA-F,0.2119863,0.289,KIR3DL2,KIR3DL2,0.2641086,0.1525,Malig_CLDN4high,NK,0.23804745,1.0
HBEGF,HBEGF,0.112713225,0.17,CD44,CD44,0.36306098,0.3625,Malig_CLDN4high,Malig_CLDN4high,0.2378871,1.0
TGFB1,TGFB1,0.25590402,0.1695,TGFBR3,TGFBR3,0.21585818,0.1285,T,NK,0.23588109,0.0
C3,C3,0.29569116,0.234,ITGAM,ITGAM_ITGB2,0.17492698,0.112,Malig_CLDN4low,NK,0.23530906,0.0
FASLG,FASLG,0.24158852,0.147,TNFRSF10B,TNFRSF10B,0.22827265,0.31,NK,Malig_CLDN4high,0.23493057,0.0
TNFSF10,TNFSF10,0.24149543,0.2945,TNFRSF10B,TNFRSF10B,0.22827265,0.31,Malig_CLDN4high,Malig_CLDN4high,0.23488404,0.0
HBEGF,HBEGF,0.09435989,0.1505,CD44,CD44,0.37344933,0.3745,Malig_CLDN4low,Malig_CLDN4low,0.2339046,1.0
TGFB1,TGFB1,0.10708503,0.185,EGFR,EGFR,0.35898593,0.399,Malig_CLDN4low,Malig_CLDN4low,0.23303548,0.62
TNC,TNC,0.29195789,0.264,ITGB6,ITGAV_ITGB6,0.16953143,0.236,Malig_CLDN4low,Malig_CLDN4low,0.23074466,0.0
TNFSF10,TNFSF10,0.27120557,0.173,TNFRSF10B,TNFRSF10B,0.18922946,0.288,T,Malig_CLDN4low,0.23021752,0.0
TNFSF10,TNFSF10,0.23115687,0.274,TNFRSF10B,TNFRSF10B,0.22827265,0.31,Malig_CLDN4low,Malig_CLDN4high,0.22971475,0.0
PVR,PVR,0.07211358,0.145,CD96,CD96,0.38650224,0.247,Malig_CLDN4low,T,0.2293079,0.0
HBEGF,HBEGF,0.09435989,0.1505,CD44,CD44,0.36306098,0.3625,Malig_CLDN4low,Malig_CLDN4high,0.22871044,1.0
FN1,FN1,0.2346142,0.2375,ITGAV,ITGAV_ITGB1,0.2223679,0.333,Malig_CLDN4high,Malig_CLDN4high,0.22849104,0.0
TGFB1,TGFB1,0.25590402,0.1695,ITGB6,ITGAV_ITGB6,0.2009062,0.2785,T,Malig_CLDN4high,0.22840512,0.0
FN1,FN1,0.2308462,0.232,ITGAV,ITGAV_ITGB1,0.2223679,0.333,Malig_CLDN4low,Malig_CLDN4high,0.22660705,0.0
PVR,PVR,0.062695466,0.123,CD96,CD96,0.38650224,0.247,Malig_CLDN4high,T,0.22459885,0.0
SPP1,SPP1,0.14180176,0.165,PTGER4,PTGER4,0.30372986,0.188,Malig_CLDN4high,T,0.2227658,1.0
COL1A1,COL1A1,0.29726958,0.2815,ITGA1,ITGA1_ITGB1,0.1465609,0.197,Malig_CLDN4low,Malig_CLDN4low,0.22191525,0.0
SEMA4D,SEMA4D,0.060321294,0.108,PLXNB2,PLXNB2,0.3834669,0.4745,Malig_CLDN4high,Malig_CLDN4high,0.2218941,0.0
SPP1,SPP1,0.2660258,0.255,ITGA4,ITGA4_ITGB1,0.17263985,0.1185,Malig_CLDN4low,T,0.21933283,0.0
SEMA4D,SEMA4D,0.051005945,0.103,PLXNB2,PLXNB2,0.3834669,0.4745,Malig_CLDN4low,Malig_CLDN4high,0.21723643,0.0
TNF,TNF,0.3054175,0.151,FAS,FAS,0.12791792,0.195,NK,Malig_CLDN4high,0.21666771,0.0
COL1A1,COL1A1,0.29726958,0.2815,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4low,Malig_CLDN4low,0.21638778,0.0
FASLG,FASLG,0.24158852,0.147,TNFRSF10B,TNFRSF10B,0.18922946,0.288,NK,Malig_CLDN4low,0.21540898,0.0
TNFSF10,TNFSF10,0.24149543,0.2945,TNFRSF10B,TNFRSF10B,0.18922946,0.288,Malig_CLDN4high,Malig_CLDN4low,0.21536244,0.0
EFNA5,EFNA5,0.23306277,0.284,EPHA2,EPHA2,0.19556487,0.2765,Malig_CLDN4low,Malig_CLDN4high,0.21431382,0.0
TGFB1,TGFB1,0.25590402,0.1695,ITGB6,ITGAV_ITGB6,0.16953143,0.236,T,Malig_CLDN4low,0.21271773,0.0
TNFSF10,TNFSF10,0.23115687,0.274,TNFRSF10B,TNFRSF10B,0.18922946,0.288,Malig_CLDN4low,Malig_CLDN4low,0.21019316,0.0
COL1A1,COL1A1,0.29726958,0.2815,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4low,Malig_CLDN4high,0.20703672,0.0
HLA-F,HLA-F,0.14902835,0.2345,KIR3DL2,KIR3DL2,0.2641086,0.1525,Malig_CLDN4low,NK,0.20656848,1.0
TNF,TNF,0.3054175,0.151,SEMA4C,SEMA4C,0.10670566,0.179,NK,Malig_CLDN4high,0.20606159,0.0
EFNA5,EFNA5,0.28987014,0.3315,EPHA2,EPHA2,0.121707104,0.2035,Malig_CLDN4high,Malig_CLDN4low,0.20578863,0.0
VEGFB,VEGFB,0.21712999,0.326,NRP1,NRP1,0.19302273,0.2655,Malig_CLDN4high,Malig_CLDN4low,0.20507637,0.0
EFNA4,EFNA4,0.21180369,0.317,EPHA2,EPHA2,0.19556487,0.2765,Malig_CLDN4high,Malig_CLDN4high,0.20368427,0.0
FN1,FN1,0.2346142,0.2375,ITGA4,ITGA4_ITGB7,0.17263985,0.1185,Malig_CLDN4high,T,0.20362702,0.0
FN1,FN1,0.2346142,0.2375,ITGA4,ITGA4_ITGB1,0.17263985,0.1185,Malig_CLDN4high,T,0.20362702,0.0
TNC,TNC,0.20426932,0.2295,ITGB6,ITGAV_ITGB6,0.2009062,0.2785,Malig_CLDN4high,Malig_CLDN4high,0.20258775,0.0
TNF,TNF,0.3054175,0.151,PTPRS,PTPRS,0.09810282,0.1565,NK,Malig_CLDN4low,0.20176017,0.0
FN1,FN1,0.2308462,0.232,ITGA4,ITGA4_ITGB1,0.17263985,0.1185,Malig_CLDN4low,T,0.20174302,0.0
FN1,FN1,0.2308462,0.232,ITGA4,ITGA4_ITGB7,0.17263985,0.1185,Malig_CLDN4low,T,0.20174302,0.0
IGF2,IGF2,0.16860579,0.1545,IGF2R,IGF2R,0.23454918,0.1445,Malig_CLDN4high,NK,0.20157748,0.0
VEGFB,VEGFB,0.21712999,0.326,NRP1,NRP1,0.18376018,0.253,Malig_CLDN4high,Malig_CLDN4high,0.20044509,0.0
TNF,TNF,0.3054175,0.151,SEMA4C,SEMA4C,0.09219034,0.1695,NK,Malig_CLDN4low,0.19880393,0.0
VEGFB,VEGFB,0.20129414,0.3135,NRP1,NRP1,0.19302273,0.2655,Malig_CLDN4low,Malig_CLDN4low,0.19715843,0.0
TNF,TNF,0.3054175,0.151,FAS,FAS,0.08284048,0.1345,NK,Malig_CLDN4low,0.19412899,0.0
COL1A1,COL1A1,0.29726958,0.2815,ITGA1,ITGA1_ITGB1,0.08833712,0.125,Malig_CLDN4low,Malig_CLDN4high,0.19280335,0.0
VEGFB,VEGFB,0.20129414,0.3135,NRP1,NRP1,0.18376018,0.253,Malig_CLDN4low,Malig_CLDN4high,0.19252716,0.0
TNF,TNF,0.3054175,0.151,PTPRS,PTPRS,0.078106984,0.1325,NK,Malig_CLDN4high,0.19176224,0.0
TNFSF10,TNFSF10,0.27120557,0.173,TNFRSF10A,TNFRSF10A,0.11042239,0.1615,T,Malig_CLDN4high,0.19081399,0.0
PVR,PVR,0.07211358,0.145,CD96,CD96,0.30721343,0.189,Malig_CLDN4low,NK,0.1896635,0.0
EFNA4,EFNA4,0.18172811,0.283,EPHA2,EPHA2,0.19556487,0.2765,Malig_CLDN4low,Malig_CLDN4high,0.1886465,0.0
TNC,TNC,0.20426932,0.2295,ITGB6,ITGAV_ITGB6,0.16953143,0.236,Malig_CLDN4high,Malig_CLDN4low,0.18690038,0.0
LGALS9,LGALS9,0.14870752,0.2185,SLC1A5,SLC1A5,0.22495721,0.325,Malig_CLDN4low,Malig_CLDN4high,0.18683237,0.0
SEMA3C,SEMA3C,0.123140566,0.1905,NRP2,NRP2,0.24984233,0.3015,Malig_CLDN4high,Malig_CLDN4high,0.18649144,0.0
LGALS9,LGALS9,0.14743964,0.222,SLC1A5,SLC1A5,0.22495721,0.325,Malig_CLDN4high,Malig_CLDN4high,0.18619843,0.0
EFNA5,EFNA5,0.28987014,0.3315,EPHA4,EPHA4,0.0811409,0.12,Malig_CLDN4high,Malig_CLDN4high,0.18550552,0.0
SEMA4D,SEMA4D,0.060321294,0.108,PLXNB2,PLXNB2,0.31024688,0.4085,Malig_CLDN4high,Malig_CLDN4low,0.1852841,0.0
PVR,PVR,0.062695466,0.123,CD96,CD96,0.30721343,0.189,Malig_CLDN4high,NK,0.18495445,0.0
FASLG,FASLG,0.24158852,0.147,FAS,FAS,0.12791792,0.195,NK,Malig_CLDN4high,0.18475321,0.0
EFNA5,EFNA5,0.28987014,0.3315,EPHA4,EPHA4,0.078332976,0.115,Malig_CLDN4high,Malig_CLDN4low,0.18410155,0.0
LGALS9,LGALS9,0.14253671,0.102,SLC1A5,SLC1A5,0.22495721,0.325,T,Malig_CLDN4high,0.18374696,0.0
WNT7B,WNT7B,0.22485158,0.3165,FZD1,FZD1,0.1390659,0.2165,Malig_CLDN4high,Malig_CLDN4high,0.18195873,0.0
EFNA5,EFNA5,0.28987014,0.3315,EPHB2,EPHB2,0.07342628,0.137,Malig_CLDN4high,Malig_CLDN4high,0.18164821,0.0
TNFSF10,TNFSF10,0.27120557,0.173,TNFRSF10A,TNFRSF10A,0.09014096,0.1495,T,Malig_CLDN4low,0.18067327,0.0
SEMA4D,SEMA4D,0.051005945,0.103,PLXNB2,PLXNB2,0.31024688,0.4085,Malig_CLDN4low,Malig_CLDN4low,0.18062642,0.0
LGALS9,LGALS9,0.14870752,0.2185,SLC1A5,SLC1A5,0.20932773,0.311,Malig_CLDN4low,Malig_CLDN4low,0.17901763,0.0
LGALS9,LGALS9,0.14743964,0.222,SLC1A5,SLC1A5,0.20932773,0.311,Malig_CLDN4high,Malig_CLDN4low,0.17838368,0.0
EFNA5,EFNA5,0.28987014,0.3315,EPHB2,EPHB2,0.06673643,0.1275,Malig_CLDN4high,Malig_CLDN4low,0.17830329,0.0
WNT7B,WNT7B,0.22485158,0.3165,FZD1,FZD1,0.13136047,0.195,Malig_CLDN4high,Malig_CLDN4low,0.17810602,0.0
EFNA5,EFNA5,0.23306277,0.284,EPHA2,EPHA2,0.121707104,0.2035,Malig_CLDN4low,Malig_CLDN4low,0.17738494,0.0
TNFSF12,TNFSF12,0.088189445,0.17,TNFRSF25,TNFRSF25,0.26592132,0.1765,Malig_CLDN4high,T,0.17705539,0.0
CD40LG,CD40LG,0.20560813,0.1335,CD40,CD40,0.1475729,0.24,T,Malig_CLDN4high,0.17659052,0.0
TNFSF10,TNFSF10,0.24149543,0.2945,TNFRSF10A,TNFRSF10A,0.11042239,0.1615,Malig_CLDN4high,Malig_CLDN4high,0.1759589,0.0
LGALS9,LGALS9,0.14253671,0.102,SLC1A5,SLC1A5,0.20932773,0.311,T,Malig_CLDN4low,0.17593223,0.0
TNFSF12,TNFSF12,0.0804736,0.1655,TNFRSF25,TNFRSF25,0.26592132,0.1765,Malig_CLDN4low,T,0.17319746,0.0
TGFB1,TGFB1,0.25590402,0.1695,ACVR1,ACVR1_TGFBR2,0.085720815,0.1575,T,Malig_CLDN4high,0.17081241,0.0
TNFSF10,TNFSF10,0.23115687,0.274,TNFRSF10A,TNFRSF10A,0.11042239,0.1615,Malig_CLDN4low,Malig_CLDN4high,0.17078963,0.0
TGFB1,TGFB1,0.12443047,0.2115,TGFBR3,TGFBR3,0.21585818,0.1285,Malig_CLDN4high,NK,0.17014432,0.12
TGFB1,TGFB1,0.25590402,0.1695,ACVR1,ACVR1_TGFBR2,0.083415054,0.157,T,Malig_CLDN4low,0.16965954,0.0
EFNA4,EFNA4,0.21180369,0.317,EPHA2,EPHA2,0.121707104,0.2035,Malig_CLDN4high,Malig_CLDN4low,0.1667554,0.0
TNFSF10,TNFSF10,0.24149543,0.2945,TNFRSF10A,TNFRSF10A,0.09014096,0.1495,Malig_CLDN4high,Malig_CLDN4low,0.1658182,0.0
PLXNB1,PLXNB1,0.101500295,0.1755,SEMA4D,SEMA4D,0.22782154,0.144,Malig_CLDN4low,NK,0.16466092,0.0
SEMA3A,SEMA3A,0.13574424,0.2085,NRP1,NRP1,0.19302273,0.2655,Malig_CLDN4high,Malig_CLDN4low,0.16438349,0.0
PLXNB1,PLXNB1,0.10030248,0.166,SEMA4D,SEMA4D,0.22782154,0.144,Malig_CLDN4high,NK,0.16406201,0.0
TGFB1,TGFB1,0.12443047,0.2115,ITGB6,ITGAV_ITGB6,0.2009062,0.2785,Malig_CLDN4high,Malig_CLDN4high,0.16266833,1.0
PLXNB1,PLXNB1,0.101500295,0.1755,SEMA4D,SEMA4D,0.22362454,0.1485,Malig_CLDN4low,T,0.16256242,0.0
SEMA3C,SEMA3C,0.075256996,0.1285,NRP2,NRP2,0.24984233,0.3015,Malig_CLDN4low,Malig_CLDN4high,0.16254966,0.0
FASLG,FASLG,0.24158852,0.147,FAS,FAS,0.08284048,0.1345,NK,Malig_CLDN4low,0.1622145,0.0
PLXNB1,PLXNB1,0.10030248,0.166,SEMA4D,SEMA4D,0.22362454,0.1485,Malig_CLDN4high,T,0.16196351,0.0
TGFB1,TGFB1,0.10708503,0.185,TGFBR3,TGFBR3,0.21585818,0.1285,Malig_CLDN4low,NK,0.1614716,0.54
TNFSF10,TNFSF10,0.23115687,0.274,TNFRSF10A,TNFRSF10A,0.09014096,0.1495,Malig_CLDN4low,Malig_CLDN4low,0.16064891,0.0
SEMA3A,SEMA3A,0.13574424,0.2085,NRP1,NRP1,0.18376018,0.253,Malig_CLDN4high,Malig_CLDN4high,0.15975222,0.0
CD40LG,CD40LG,0.20560813,0.1335,CD40,CD40,0.11263199,0.1935,T,Malig_CLDN4low,0.15912005,0.0
ITGAL,ITGAL_ITGB2,0.16261484,0.114,ICAM3,ICAM3,0.1544151,0.263,T,Malig_CLDN4low,0.15851498,1.0
IGF2,IGF2,0.16860579,0.1545,IGF2R,IGF2R,0.14773713,0.253,Malig_CLDN4high,Malig_CLDN4low,0.15817146,0.0
SPP1,SPP1,0.14180176,0.165,ITGA4,ITGA4_ITGB1,0.17263985,0.1185,Malig_CLDN4high,T,0.15722081,1.0
EFNA5,EFNA5,0.23306277,0.284,EPHA4,EPHA4,0.0811409,0.12,Malig_CLDN4low,Malig_CLDN4high,0.15710184,0.0
EFNA5,EFNA5,0.23306277,0.284,EPHA4,EPHA4,0.078332976,0.115,Malig_CLDN4low,Malig_CLDN4low,0.15569788,0.0
TGFB1,TGFB1,0.10708503,0.185,ITGB6,ITGAV_ITGB6,0.2009062,0.2785,Malig_CLDN4low,Malig_CLDN4high,0.15399562,1.0
IGF2,IGF2,0.16860579,0.1545,IGF2R,IGF2R,0.13867556,0.2165,Malig_CLDN4high,Malig_CLDN4high,0.15364067,0.0
EFNA5,EFNA5,0.23306277,0.284,EPHB2,EPHB2,0.07342628,0.137,Malig_CLDN4low,Malig_CLDN4high,0.15324453,0.0
TGFB1,TGFB1,0.25590402,0.1695,TGFBR1,TGFBR1_TGFBR2,0.050145224,0.1005,T,Malig_CLDN4high,0.15302461,0.84
IGF2,IGF2,0.16860579,0.1545,IGF1R,IGF1R,0.1369791,0.2135,Malig_CLDN4high,Malig_CLDN4low,0.15279245,0.0
EFNA4,EFNA4,0.18172811,0.283,EPHA2,EPHA2,0.121707104,0.2035,Malig_CLDN4low,Malig_CLDN4low,0.1517176,0.0
