gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2tpm,pct_expressed,spearman_q,pearson_q,pearson_rank
OR6C1,1594,-0.030091993783720104,0.5380662682091444,-0.01890541410199771,0.6989132222403422,0.0026835800590391196,6.65083135391924,0.6640863992604331,0.8048430229065645,1432
OR1L8,1595,-0.030141752423169514,0.5373940851050996,-0.05398995394588664,0.2690322591380814,0.1804479693293066,92.87410926365796,0.6635627148645532,0.42215671612698935,1791
OR1E1,1596,-0.03017881889960974,0.5368936321737303,0.04502697251487621,0.3567388944578926,0.0215624959962507,17.339667458432302,0.6634423080453133,0.5145420368878116,883
OR2T5,1597,-0.030328261172061482,0.5348783090641592,-0.012054474816342989,0.8052095030202917,0.0023736499444771786,5.225653206650831,0.6619830020179169,0.8819745661151068,1363
CDH17,1598,-0.03037616574089502,0.5342330914032469,-0.11384241689113621,0.01946484113540352,0.14217427074031638,89.54869358669833,0.6614902801510139,0.05713528478012633,2264
IFNLR1,1599,-0.03039624198116166,0.533962804757859,-0.04017831009442669,0.41092267605780824,2.684378992523518,100.0,0.6614615586935624,0.5684961259983218,1657
OR4F15,1600,-0.030428845746080225,0.5335240065870017,0.00461023817250126,0.9248601789372712,0.002697371735417533,6.413301662707839,0.6612239655710203,0.9576638223201696,1197
OR51L1,1601,-0.030477594614364906,0.5328682582540465,-0.03878239566503087,0.4273811928749327,0.0025562788694179005,17.102137767220903,0.6607171502297742,0.5807611438204034,1637
VN1R4,1602,-0.030509430769826294,0.5324402317033327,-0.05003811644107191,0.30570044351355397,0.00924967914151499,7.8384798099762465,0.6604923541565438,0.4615918509375071,1754
TCTN2,1603,-0.030512514131971303,0.5323987861352982,-0.041825544746901686,0.3919914124340165,3.7558643121472626,100.0,0.6604923541565438,0.552295268992559,1677
OR4C46,1604,-0.030615441868661056,0.5310161989707249,-0.038422326063161025,0.43168785123422215,0.0007248557686542108,0.9501187648456058,0.6593369038240402,0.5851282925336774,1632
OR10J6P,1605,-0.030629043636095452,0.5308336277261423,-0.013483139939483383,0.7826702630781903,0.004058732225054924,2.8503562945368173,0.6593369038240402,0.8647165886340551,1378
PHEX,1606,-0.030703255363960874,0.5298380718220456,-0.019801597565904046,0.6853844929414135,0.5940099905835532,100.0,0.6587907655678662,0.7972958467125982,1450
CLSTN2,1607,-0.0307145028199615,0.5296872689052576,-0.0332092141821697,0.4967845937454871,1.7856481996158713,100.0,0.6587907655678662,0.6468348042104421,1583
ERVK13-1,1608,-0.030745623772398072,0.5292701207293815,-0.054522908747734015,0.26432761236164776,1.6397764197513713,100.0,0.6587907655678662,0.416728514895248,1795
OR9I1,1609,-0.030785278584654793,0.5287388252478444,0.00745104181336644,0.8788476679102755,0.001211617610146111,4.513064133016627,0.6586476664441506,0.9303929816684752,1167
PTCHD4,1610,-0.030887127443423815,0.5273754942201233,-0.07962263407488021,0.10279464747348721,0.32281006141829693,98.57482185273159,0.657561340487783,0.20659254601090485,2009
GJB7,1611,-0.030905926985790595,0.5271240423060788,-0.02087599732734506,0.6692972655520216,0.6746063219722722,97.38717339667458,0.657561340487783,0.7882572722757422,1463
EPHA3,1612,-0.031167295033606785,0.5236344595617716,-0.03052551259921424,0.532224082788221,0.664555786021628,100.0,0.6547265054866243,0.6768404887284442,1555
BMPR1A,1613,-0.03125525802829685,0.5224627072513759,-0.04119014034777738,0.3992306591339072,3.772806459254283,100.0,0.6538722147320867,0.5592571818427367,1669
NMUR1,1614,-0.03156669041696212,0.5183249434082886,-0.044764986603323814,0.35954667905508236,0.6421877032838197,99.7624703087886,0.6496048096928785,0.5177794069766956,1703
SV2B,1615,-0.031625976516112965,0.5175391712643873,-0.03450542009150996,0.4801276157503545,0.1170285167261658,96.67458432304038,0.6493177461858415,0.6322191969324639,1595
RHCG,1616,-0.032091564699919355,0.5113897348116143,0.005578727259075649,0.9091375370069329,1.1770104298939388,98.57482185273159,0.6426690232544355,0.9519806975718457,1180
TRIL,1617,-0.03218535356865444,0.51015559851452,-0.09406894945724033,0.0537714165135461,2.9895000519180495,100.0,0.6417699892966964,0.12653169069270917,2135
SIGLEC6,1618,-0.03238440618407901,0.5075414843922114,0.022256553780350102,0.6488466993733728,0.15816961463545004,87.64845605700712,0.638781642556629,0.7713395006684534,1050
HTR1F,1619,-0.03254227246473845,0.5054732550533955,-0.020586740737172555,0.6736138943112392,0.5119150050664637,98.57482185273159,0.6370771675037381,0.7906704878790883,1459
JAM2,1620,-0.03258209408877531,0.5049522454040871,-0.10460113955585343,0.031893396085114815,1.932060787386047,100.0,0.6367202830648804,0.08395144672551855,2203
IGSF5,1621,-0.03258616221870127,0.5048990355547268,-0.1478500584626586,0.0023552674114034585,0.3404530531821651,96.67458432304038,0.6367202830648804,0.010525961369494253,2431
OR52B2,1622,-0.032606575202074196,0.5046320846649545,-0.022453867436860352,0.6459448123989285,0.021447884776136534,20.665083135391924,0.6367202830648804,0.7695568592754479,1479
GPR152,1623,-0.03309882615512625,0.49821718771499907,-0.017251557942273385,0.7241287616747901,0.10575513259808912,68.88361045130641,0.6297107703083344,0.8234888254050183,1416
SHISA4,1624,-0.033150910959333695,0.4975409687132921,-0.025363047122740547,0.6038008798461967,5.033450872641723,100.0,0.6291531285996612,0.7347158887946675,1502
PCDH10,1625,-0.033151164183374354,0.49753768228577006,-0.0009749452277789645,0.9840874611766213,0.7499236912926066,99.7624703087886,0.6291531285996612,0.991755798587902,1258
MUSK,1626,-0.033160539195485644,0.49741601830415705,-0.06406482566339522,0.18954034614911558,0.06932283569524139,87.17339667458432,0.6291531285996612,0.3238031312324074,1863
NCAM2,1627,-0.03319327074098939,0.49699136930879223,-0.04149683736011554,0.395726462222651,0.4282066052814675,97.38717339667458,0.6291531285996612,0.5563864177363639,1675
ADAM28,1628,-0.03328125611237939,0.4958508289781602,-0.019786678422762865,0.6856089051671278,2.5457144585858176,100.0,0.6282028723021935,0.7972958467125982,1447
LRRC38,1629,-0.033311097026733905,0.49546432229610654,-0.013783428776795153,0.7779551223082697,0.3153267992680466,78.38479809976246,0.6282028723021935,0.8619627903567643,1382
NOX4,1630,-0.03331156915941507,0.4954582084087657,-0.005283339965518148,0.913929441808455,1.8529463406212408,100.0,0.6282028723021935,0.9543976090876898,1300
ITGA10,1631,-0.03331551592259444,0.49540710132597704,-0.05732209569446084,0.24054752835509363,0.8427236878133606,100.0,0.6282028723021935,0.38862144442159663,1818
OR4K5,1632,-0.03336697046715106,0.49474106736340523,-0.02194482510909689,0.6534421153108779,0.0017402709571574565,3.32541567695962,0.6282028723021935,0.7746964316595306,1474
SGCB,1633,-0.03357434743662525,0.49206159564351176,-0.029963681674387482,0.5398015579938108,4.396364652507946,100.0,0.6251774520824305,0.682270430004453,1548
IL1RAPL2,1634,-0.03361299860579694,0.4915630515346954,0.019702964855432655,0.6868686282093547,0.32121489614161297,90.02375296912113,0.6251774520824305,0.7977211790526866,1073
MRGPRX4,1635,-0.033701414981495204,0.4904236250664934,-0.021038663343772915,0.6668745341643131,0.005299803204713583,9.73871733966746,0.6242815236818844,0.7864419065893683,1465
MFSD2A,1636,-0.034066937461782895,0.4857281722223518,-0.013775739249037881,0.7780757626479353,2.8063813881276896,100.0,0.6197780348137445,0.8619627903567643,1381
OR9G4,1637,-0.03409080469127634,0.4854224222876834,0.0030224203900918616,0.9506977022004239,0.0018174011680725517,4.038004750593824,0.6196832734688261,0.9721100072167865,1214
OR6S1,1638,-0.03420024688551853,0.4840217489699958,-0.026892762685056484,0.5821463351952355,0.006163543551625185,5.225653206650831,0.6184850701635698,0.7168379665674541,1515
BAMBI,1639,-0.03468609071021263,0.4778302310390124,-0.066507262071297,0.17317702620901726,2.5875532961775174,100.0,0.6111569653566347,0.30400914586111655,1889
LPAR3,1640,-0.034759261969357545,0.4769015016042313,0.005677321949646476,0.9075388140732483,5.5733738473130625,100.0,0.610552520226938,0.9512456559413022,1178
SEMA4F,1641,-0.034803569008388706,0.4763396116169989,-0.050604717757447445,0.3002494075012169,2.692788892903657,100.0,0.6101249475113426,0.4564268392281418,1761
LRIT3,1642,-0.03481726306982877,0.4761660203497591,-0.01963863191832198,0.6878373005984858,0.23039639057108985,96.67458432304038,0.6101249475113426,0.7981536426970727,1445
OPN1MW,1643,-0.034902235852891914,0.47508964483008276,0.01912455840405626,0.695596022510919,0.013069929101736566,19.47743467933492,0.6093728901086924,0.8036829579769799,1076
BTN2A3P,1644,-0.03498272562228572,0.4740712853642797,-0.07669972670566698,0.11609365095784169,1.1430022126852406,100.0,0.6083839074401615,0.22573124402857495,1981
ACVRL1,1645,-0.035077445219208116,0.47287442218545656,-0.0706914858083547,0.14762614309743258,2.622632188033622,100.0,0.607430339822681,0.2686575017483528,1922
PDGFRB,1646,-0.03512866325623133,0.47222792944403125,-0.07908813200322098,0.10513196089141542,4.359653063674762,100.0,0.6071825970805339,0.20976540765793836,2004
GPR35,1647,-0.03520553899365181,0.47125848712810103,-0.0732722516949337,0.13336354548505636,1.628922310837764,100.0,0.6062272801739195,0.24837641315398482,1943
TSPAN8,1648,-0.035410177688228246,0.4686832279721244,0.00806817470661397,0.8689002239997659,1.9216622124009786,98.33729216152018,0.6032043275391236,0.9226679490866216,1163
GABRA1,1649,-0.03577208119093638,0.4641479408777526,-0.08418455559809389,0.0844823032932359,0.024512273036623435,42.517814726840854,0.5985183226058496,0.17821838133647952,2057
TMEM178B,1650,-0.03596563943024056,0.46173234333782753,-0.07612847648183428,0.11884365921004504,0.20471058585248925,97.62470308788599,0.596552839341392,0.22932921493449387,1973
THSD1,1651,-0.03597063556930388,0.4616700845090874,-0.09652936786997546,0.04777631360321813,1.2393859952787472,100.0,0.596552839341392,0.1157440647201945,2154
FGFR3,1652,-0.036129763102720085,0.4596895800372489,-0.036950605285028665,0.44954899474832666,2.835165990360533,100.0,0.5950623818954136,0.6017213294706353,1616
PTH2R,1653,-0.036328143594706944,0.45722718371447196,-0.034118894155800474,0.4850627166499588,2.7267793622109364,99.2874109263658,0.5924478077461962,0.6363602628127603,1591
P2RX6,1654,-0.03650036497960666,0.4550954860625274,-0.058309476305893206,0.23252910900695284,0.37793998296670406,98.57482185273159,0.5899712427067244,0.3781776578442361,1824
PCDH19,1655,-0.036640926375482136,0.453359805956361,-0.013111818736200957,0.7885117569767129,2.9645199847650754,100.0,0.58800591111685,0.8675897959008059,1371
OR52A1,1656,-0.036663278788277485,0.453084137365899,-0.038872031989648295,0.4263129758867754,0.013719415682250205,44.655581947743464,0.5879332213904565,0.5801931044478381,1640
CDH19,1657,-0.03668102404234305,0.4528653552568894,-0.016487526169147042,0.7358810611664349,0.14683230493284052,54.39429928741093,0.5879332213904565,0.8286900044300511,1404
GNRHR,1658,-0.036786797019518494,0.45156250887302424,-0.06802795701489826,0.16353470857489066,0.17309539139616137,98.09976247030879,0.5865273344265336,0.2903066411505188,1900
ABCC4,1659,-0.03685135658883562,0.45076834315807085,-0.04919466647564965,0.3139353151291528,3.936076928418446,100.0,0.5860645238631159,0.47100174816353685,1746
OR9K2,1660,-0.03691392496302268,0.44999942415234634,-0.028466703480176082,0.5602505658291188,0.002984697487036115,8.788598574821853,0.5856336696430876,0.6987059955864274,1533
TMEM37,1661,-0.03697309658629468,0.44927293064042123,-0.04881916762425189,0.31764777780264664,3.273718622703902,100.0,0.5849725852745173,0.47512027789632766,1742
FAT4,1662,-0.03701218453633199,0.4487933829695169,-0.08356288052795152,0.08681094103922102,0.7350450877671267,100.0,0.5846325480337697,0.18193616101469498,2051
CNTNAP2,1663,-0.037028966239208386,0.4485875867231131,-0.10080925391248956,0.0386821036641692,0.34981569027614406,97.62470308788599,0.5846325480337697,0.09768743140573191,2178
OR6T1,1664,-0.037116253681703425,0.4475180305999184,-0.062080598247364664,0.203648038170757,0.013191710947923374,10.926365795724466,0.5835390978645795,0.3420111657359577,1849
TMPRSS6,1665,-0.03731612955517983,0.44507434747617247,-0.018883085981149673,0.6992515273184999,1.4950616349190764,99.5249406175772,0.5809185900505673,0.8048430229065645,1431
GALR3,1666,-0.03748297405106316,0.44304032455869674,0.003471638883057571,0.9433814383050941,0.6729203320797308,93.82422802850357,0.5785458287042103,0.9708398001930801,1205
OR7D2,1667,-0.03790722943021035,0.4378920901426227,-0.11452994503616275,0.01873758020316952,0.21731140758886938,87.17339667458432,0.5723814088436529,0.05554348978064786,2271
MRGPRX3,1668,-0.037991736814711505,0.43687072452760106,-0.028137001320640696,0.5648041117876738,0.04572029354940417,47.26840855106889,0.5713253197657001,0.7019408575931302,1526
TGFBR1,1669,-0.03800619949302609,0.43669606410286954,-0.041359202672323694,0.39729672514628195,3.8406953750474253,100.0,0.5713253197657001,0.5573400139044391,1672
LRFN1,1670,-0.038068434925388014,0.4359449272581472,-0.045984985947900944,0.3465892009357779,3.541105611013659,100.0,0.5709513553180333,0.5031667677501523,1712
ADRB3,1671,-0.03816456391716199,0.43478617948750503,-0.07354867603278802,0.1319011646278664,0.16469143020868487,73.87173396674585,0.5697124828624821,0.24640573461884047,1947
OR51V1,1672,-0.03836118311672514,0.4324216402090544,-0.014157331984697522,0.7720954735449761,0.0007182378466494964,0.9501187648456058,0.5677257139968801,0.8584554464967813,1386
FAT1,1673,-0.03838074546048114,0.43218679027672374,-0.04204666672343132,0.3894908696791827,3.5284118236148063,100.0,0.5676957986117711,0.5493503994368663,1679
OR10K2,1674,-0.038417628768013294,0.43174419892076865,-0.0698500001586536,0.15251938752881045,0.002631553102070972,7.1258907363420425,0.5673928426661254,0.2760611226603283,1916
OR5M1,1675,-0.03845187739748692,0.43133345754341734,-0.01981554572683632,0.6851747111440329,0.0012040842135986132,4.513064133016627,0.5671314665244244,0.7972958467125982,1451
SCNN1D,1676,-0.0386052488111454,0.4294968562879584,-0.02239446904996706,0.6468178208784302,3.256476938546559,100.0,0.5655499676747981,0.7702541398983798,1478
OR10T2,1677,-0.03861526858854946,0.42937702861990007,-0.06892935170357152,0.15801279303670582,0.0008480320173522422,1.187648456057007,0.5655499676747981,0.2829433090028505,1906
OR6M1,1678,-0.038672249184379975,0.42869595930388144,-0.0212962207572284,0.6630455776300901,0.005572022949015284,5.463182897862233,0.5650512471966965,0.7829611871706004,1468
SCN10A,1679,-0.03878234234436433,0.42738182877175945,-0.04755124791333881,0.33039435640197434,0.006086337187754939,29.69121140142518,0.5638743990251356,0.48704057934365935,1728
GPR20,1680,-0.038916201158299295,0.4257871728034103,-0.07175813770227871,0.14159650334460241,1.2546721951893895,98.33729216152018,0.5623247467166893,0.25940027263523846,1929
ATP1B4,1681,-0.038931993228209553,0.4255992708096405,-0.053344131980328495,0.2748095765015799,0.020500488879141677,46.080760095011875,0.5623247467166893,0.4284596600435232,1787
CSPG4,1682,-0.03895398642020028,0.42533766512134624,-0.0959243144453799,0.04919609908170013,2.466154090338357,100.0,0.5622858911258488,0.11832700560800653,2149
TTYH3,1683,-0.03901823205219542,0.4245740091046744,-0.09629216762697086,0.04832877126273125,6.108671261174896,100.0,0.5615536671804414,0.1167654518685303,2151
GSG1,1684,-0.03910203054851012,0.4235791387969756,-0.06548412825168115,0.17989873056248107,0.07143999319660026,79.33491686460808,0.5607919656575191,0.3121120555513687,1877
PARM1,1685,-0.03927594926754395,0.42151868878618953,-0.07388673205135932,0.13012959682129355,2.3268077741580213,100.0,0.5586165989508066,0.24377671846788163,1950
SLC38A4,1686,-0.039487590297385376,0.41901925343229474,-0.05699047681630133,0.24328361273793103,0.779509333619553,100.0,0.5558545795035942,0.39138836015591427,1813
OR13C9,1687,-0.03952538277366356,0.41857384829412286,-0.13112078181270856,0.007059703660825774,0.012636226325319163,12.114014251781473,0.5555390143199638,0.02547011684640242,2360
CLDN11,1688,-0.03963851100886595,0.4172422304662342,-0.0814567154363512,0.0950861604549886,2.6839313643987537,100.0,0.5543213156119647,0.19466949535047423,2027
TAS2R7,1689,-0.03973757046065775,0.4160782604722224,-0.0527003843293503,0.28065176901643196,0.004784994328820471,5.938242280285035,0.5533241447015099,0.43503461821481665,1781
PRRT3,1690,-0.039778101917445165,0.4156025582201605,-0.02906778212617717,0.5519949197953145,3.8720368465213064,100.0,0.5529662268167841,0.6933072842538375,1541
OR2T8,1691,-0.04008047004719179,0.41206389134008264,-0.08553287961503672,0.07960480264006953,0.4350286008204685,83.6104513064133,0.550172088337856,0.17061813984584956,2069
OR5H15,1692,-0.04046905847073405,0.4075424145404384,-0.06627681637288257,0.17467442421895626,0.0013036547279021379,1.4251781472684086,0.5454955218623768,0.30582304358021317,1886
KCNK18,1693,-0.04048529890414402,0.4073540904237482,-0.060827011981221785,0.21294479971496805,0.00441305394013539,5.463182897862233,0.5454955218623768,0.35429038460967643,1843
RRH,1694,-0.040488744988779926,0.4073141362658709,-0.028285083104553736,0.562756747713953,0.12029577531196606,96.19952494061758,0.5454955218623768,0.7006695759373653,1530
OR1L1,1695,-0.04049494873341885,0.4072422154646228,0.016659524927120556,0.7332298940652977,0.0322418303399406,24.94061757719715,0.5454955218623768,0.8279759101494251,1102
OR10A4,1696,-0.04059312104076437,0.4061050962375365,-0.011547301085518057,0.8132509065514647,0.019008875621483186,17.81472684085511,0.5446609933005437,0.8857089816266359,1353
BTN2A2,1697,-0.04079496057521747,0.4037731535137273,-0.04439516909696107,0.36353360177956867,2.5173095014201814,100.0,0.5418048781735578,0.5215323965508603,1697
ATP2B4,1698,-0.040797694498542175,0.4037416222017026,-0.04032820838582181,0.4091778806352243,6.80647830504798,100.0,0.5418048781735578,0.5675488012748682,1660
FLRT2,1699,-0.04080517914517976,0.4036553066204759,-0.1368949054849927,0.004896646971929286,0.8993100432482566,100.0,0.5418048781735578,0.018997570933122754,2388
NLGN2,1700,-0.04087617417986321,0.40283711450810455,-0.05505508985239422,0.25968650268650517,4.71223457215028,100.0,0.5413629294870461,0.4115931129021755,1800
OR5AC1,1701,-0.041143344259256476,0.39976696370152304,-0.015524482608646764,0.7507824362829956,0.0018476339272640318,1.66270783847981,0.5377769657432047,0.83953407766482,1392
ART4,1702,-0.04133573191989652,0.3975648742401822,-0.038569391117141215,0.42992584115758564,0.10539458113376379,94.77434679334917,0.5353527003727202,0.5833307028782851,1634
OR56B4,1703,-0.04150340300867515,0.39565164875199343,-0.03345488591152408,0.49360418346462837,0.11894900500206766,64.60807600950119,0.5333129223107183,0.6448894090457833,1585
OR6Y1,1704,-0.04151574939303767,0.3955109887032699,0.02542695798803094,0.6028889797230016,0.0015700752136376419,8.31353919239905,0.5333129223107183,0.7346080103406807,1023
SLAMF9,1705,-0.04165214101855277,0.3939591088134881,-0.028760663605815282,0.5562056631253025,0.9346922489391664,99.2874109263658,0.5321031959100442,0.6959429901008474,1536
CACNA1C,1706,-0.041687919911142686,0.39355262127569307,-0.13676456229085798,0.004937998110551817,0.7245704387796363,100.0,0.531822497301883,0.019102631418998865,2386
FAM187B,1707,-0.04181774765652209,0.3920797620497397,-0.03383326601293792,0.4887270857754704,0.08351191590016711,60.33254156769596,0.5300997590945219,0.639497480821164,1588
NPFFR1,1708,-0.041830797559040615,0.3919318990760331,-0.009985688462967471,0.8381306996363999,1.7847081022267177,100.0,0.5300997590945219,0.9028876792461338,1338
OR5L2,1709,-0.04194421264941607,0.390648260282149,-0.026045044710206338,0.5941019906119398,0.0005006204137912587,0.7125890736342043,0.5289658031235775,0.7275439290339263,1508
GPM6B,1710,-0.04197231661405204,0.3903305718257706,-0.0774493832551767,0.11256068837526474,3.777590178165253,100.0,0.5288031076809655,0.22042791717672544,1985
UTS2R,1711,-0.041979475620278345,0.390249671113498,-0.07204577220510694,0.14000326901906254,0.2101654022057749,79.57244655581948,0.5288031076809655,0.25723318542486645,1931
OR8B3,1712,-0.04206204458451994,0.3893173305211318,-0.0297042735367846,0.5433182916853256,0.011213634982605193,13.77672209026128,0.5281322506480057,0.6854208609055686,1546
SLC36A3,1713,-0.04220020838147242,0.38776025559934185,-0.07575110794066517,0.12068804977984839,0.013498437996984409,53.919239904988125,0.526653579015443,0.23193245460204892,1971
SLC22A6,1714,-0.04257249705285763,0.3835835094611802,0.018342076188595766,0.7074666969927477,0.01365242817505036,17.102137767220903,0.5220401905579967,0.8107398749356102,1083
TAS2R10,1715,-0.0425755331380067,0.383549560527487,-0.06176126085614426,0.2059878579158452,0.30432566634587715,83.8479809976247,0.5220401905579967,0.34485897163271895,1847
GABRA4,1716,-0.04270787470654994,0.3820715239646188,0.005720731023216463,0.9068350494605174,0.006791418421945062,28.50356294536817,0.5205116893909845,0.9510649503898926,1177
SLITRK6,1717,-0.042776355799250564,0.38130807176024617,-0.036054885283240336,0.46062091994577653,1.1341191440257226,98.33729216152018,0.5197540331952872,0.6131686736423887,1610
GPR21,1718,-0.0428003779280891,0.38104048550324787,-0.00710348179299729,0.8844584231823727,0.3526984402478254,90.26128266033254,0.5197540331952872,0.9347395179073082,1313
SLC5A3,1719,-0.04281002288454642,0.38093308115188024,-0.08264739867937755,0.0903338142518742,3.7369115095359544,100.0,0.5197540331952872,0.18746017112578856,2042
ADAM19,1720,-0.042835271470545194,0.3806520055551904,-0.04468703131787467,0.36038481338773387,2.3288694599012056,100.0,0.5197540331952872,0.5184041619768746,1702
ULBP3,1721,-0.04286325570317539,0.3803406241870818,-0.03797396735172878,0.43708537464477965,2.152016924476846,100.0,0.5197540331952872,0.5882742825158749,1623
OR8D2,1722,-0.0428710750272584,0.38025364622422897,-0.0691269896733404,0.1568210987205252,0.03032033334700427,14.726840855106888,0.5197540331952872,0.281374049111827,1909
OR11G2,1723,-0.04290702205864606,0.3798539474601748,-0.06990276783846443,0.15220897317983761,0.014649020891812727,50.83135391923991,0.5197540331952872,0.27568567063763555,1917
RECK,1724,-0.04291769639432088,0.37973530799243516,-0.10516993034800419,0.030968512823161105,2.2091883666247307,100.0,0.5197540331952872,0.08224475082103401,2209
OR1G1,1725,-0.04301660120496619,0.37863711446790216,-0.11229671364922991,0.021190154403722357,0.029692011467354847,16.864608076009503,0.5197540331952872,0.06112720187366891,2258
ANTXRL,1726,-0.04309661297727936,0.37775012751087617,-0.041706814863487665,0.39333805600957344,1.0035443451668424,96.43705463182897,0.5191155499725952,0.553339296126962,1676
VASN,1727,-0.04310335677538568,0.37767542608823973,-0.04072727897883084,0.40455421772648775,6.844263682258744,100.0,0.5191155499725952,0.5642502249681939,1664
OR52W1,1728,-0.043162060162568815,0.3770255486308416,-0.05717638628810559,0.2417470593277955,0.10064872465617483,57.24465558194775,0.5186523091905256,0.389618830716742,1814
SLC7A9,1729,-0.04317733699604054,0.3768565387656149,-0.020446801293674027,0.6757060974498958,0.8837139585885294,100.0,0.5186523091905256,0.7923194143115949,1457
PLXDC1,1730,-0.04318770808725513,0.37674182838935694,-0.06926211092402021,0.1560102766451053,1.8464822267951062,100.0,0.5186523091905256,0.28076609099580635,1912
SEMA6B,1731,-0.04340650935213128,0.3743267622953807,-0.077717398713186,0.11131828600075175,2.396995366081459,100.0,0.5165323415797599,0.218154503385075,1986
OR2B3,1732,-0.04354304139168085,0.3728246056624978,-0.05111471746164203,0.295398456859529,0.0020828669153694452,3.5629453681710213,0.5152563083936534,0.451359400121552,1766
OR2Y1,1733,-0.043575303710120424,0.37247019249300417,-0.03166566599713222,0.517013474261657,0.0027191496807812974,4.275534441805226,0.5150572746792887,0.6654062839415653,1566
OR2F2,1734,-0.043588672187489505,0.37232339594155833,-0.015073260966186776,0.7577966692236744,0.007961837344982202,7.8384798099762465,0.5150572746792887,0.8450991161728263,1390
OR8H3,1735,-0.043684966188322315,0.3712670668045083,-0.04432988747572699,0.3642402398433722,0.0007372288666695859,0.7125890736342043,0.5146980517015374,0.5219866820453466,1696
PCDHA12,1736,-0.04369035539486808,0.37120800290925415,0.025222828996024047,0.6058037159394172,0.6947285054796553,96.67458432304038,0.5146980517015374,0.7361491364365954,1026
ASTN2,1737,-0.043692440355638566,0.3711851539975477,-0.09483788325046028,0.051833998150663835,1.3496536823995793,100.0,0.5146980517015374,0.12301384135578641,2141
OR10H4,1738,-0.04387961206002275,0.3691374990541936,-0.04622924972169782,0.3440309448802161,0.004017311944816177,7.363420427553444,0.5125420565187118,0.5004640323051514,1715
OR8A1,1739,-0.043949893182859044,0.3683704359616955,0.0008153597205164271,0.9866918669298362,0.08107894510715007,36.342042755344416,0.5120081293195529,0.9928045783370998,1239
EPOR,1740,-0.04404302230398976,0.36735552900205987,-0.055955003943919765,0.2519669608525699,3.8882216460578305,100.0,0.5108627278641632,0.40221559582726873,1806
NPR3,1741,-0.044239709300289955,0.36521777571833863,-0.006572172568772075,0.8930465678593319,1.7480494237607043,100.0,0.5092124924989545,0.9404742966795561,1307
ASIC5,1742,-0.04432909968107243,0.36424877251356264,-0.01611471507400516,0.741638256992426,0.010566589066756922,14.014251781472684,0.5083910135655929,0.8334311265292627,1400
GJA4,1743,-0.04435838840044579,0.3639316276635616,-0.028231273754539946,0.5635002975264628,4.208193421755533,100.0,0.5082133371180774,0.7006695759373653,1528
OR5T3,1744,-0.04437261520655228,0.3637776387067358,-0.011524502435440787,0.8136128544811003,0.0016916138524642787,1.66270783847981,0.5082133371180774,0.8857428269401811,1352
FAT3,1745,-0.04445858622733499,0.3628479646981839,-0.10639127080856339,0.02905980918563108,0.256591464282891,96.19952494061758,0.5074942536557149,0.07839841022585513,2219
CLDN9,1746,-0.04463950004583342,0.36089644383582015,0.005642751388362245,0.9080993370878477,4.302952555461057,100.0,0.5052927720441897,0.9514606361581872,1179
OR8B4,1747,-0.04491184720909031,0.35797102856016455,-0.11526374335133296,0.0179876145671332,0.007525517654939768,7.1258907363420425,0.5022476118739835,0.05380206055443081,2277
FLT3,1748,-0.04506663551134469,0.3563150167317297,-0.08676346423022561,0.07535472310922672,0.33085289519897565,96.43705463182897,0.5004487407087306,0.16259278937822513,2073
RTN4RL2,1749,-0.045288329840813206,0.35395160273328646,-0.0628049140259855,0.19841247503760817,1.8792317300976908,100.0,0.4976514918681764,0.33468821403634347,1853
OR8B2,1750,-0.045463127144374525,0.3520951192524864,-0.09843299886021072,0.04353132916198012,0.00878532714454544,6.65083135391924,0.49582253247706787,0.10770181900796745,2169
RNF128,1751,-0.04549827925060693,0.35172251970569035,-0.03571243621291076,0.4648937177465205,0.6062079577323644,98.09976247030879,0.49555851855375427,0.6167098525309392,1605
MCAM,1752,-0.045547484227674705,0.35120138294017006,-0.08244743883409654,0.09111833090244532,4.616044387134319,100.0,0.49508483524530555,0.1885036876552134,2038
OR8S1,1753,-0.045671664964979757,0.34988833671521097,-0.04837772199381775,0.3220487584682326,0.02345573752254221,19.71496437054632,0.4940142813220569,0.4794908378306222,1739
BOC,1754,-0.04572229633969067,0.34935386916227845,-0.11449179077145344,0.018777309768952675,3.9370048614614785,100.0,0.49378052151394897,0.05554348978064786,2269
LRIT1,1755,-0.04622119099748382,0.3441151545107189,-0.19542120558236026,5.419148812965176e-05,0.020254304909569063,27.55344418052256,0.4874054331350235,0.0004901034247401275,2589
OR5D13,1756,-0.04626242941809156,0.3436843717774057,-0.03292319346854915,0.5005010197837565,0.000407778386743056,0.7125890736342043,0.4874054331350235,0.6494101402830856,1579
SLC26A4,1757,-0.04633265639071015,0.342951560413654,-0.08874969095957343,0.06888573971541996,0.2157594882820004,98.57482185273159,0.4867875542032618,0.15227673428421076,2090
DLL3,1758,-0.04644115738397142,0.3418213212669549,-0.038235471257797256,0.433932592587417,1.7251056892918772,99.7624703087886,0.48569834237348103,0.5863112489167697,1628
GPR182,1759,-0.04648335455889006,0.34138240149220633,-0.10895501391773135,0.02537913763058461,0.1763684966542766,92.63657957244655,0.4855146823364404,0.07084457918360271,2240
FNDC9,1760,-0.04652637569135094,0.3409352814472483,-0.06940212842637404,0.15517342147078192,0.007295449703531123,16.152019002375297,0.48521198747170846,0.2797301341934567,1913
