ligand	vs	k	n_patients_total	method	pooled_z	pooled_rho	se_z	ci95_rho	p	Q	df	tau2	I2	fixed_z	fixed_rho
TYROBP	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.49282579780814195	0.4564563519370615	0.14907119849998599	[0.1979963137532015, 0.6555702654748485]	0.0009464620933109204	0.25599701815126424	1	0.0	0.0	0.49282579780814195	0.4564563519370615
CCN2	tnk_frac	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.7501431248615028	0.6352343308865049	0.22941573387056174	[0.2917593978649518, 0.8335929713823858]	0.001076242807835346	0.0	0	0.0	0.0	0.7501431248615028	0.6352343308865049
THBS1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.4641073932098799	0.43342592809509006	0.14907119849998599	[0.17025362126183158, 0.6388846863772559]	0.0018499090321471017	0.16399091235920124	1	0.0	0.0	0.4641073932098799	0.43342592809509006
MMP14	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.4734134101687686	0.4409531568592523	0.1523495701435332	[0.17304915876334856, 0.6481016794019259]	0.0018873095454343086	1.0424072080549187	1	0.001931502391165326	4.068199809750789	0.4724383772217427	0.4401673714182064
LAMA3	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.4493199684117897	0.4213398581127665	0.14907119849998599	[0.15585963981213086, 0.6300502798507289]	0.0025771736750884334	0.14686688494502292	1	0.0	0.0	0.4493199684117897	0.4213398581127665
HSPG2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.42422788915969734	0.40048621287827296	0.14907119849998599	[0.1312861570745305, 0.6146790545268779]	0.0044299008040877145	0.015246669393483151	1	0.0	0.0	0.42422788915969734	0.40048621287827296
LYZ	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.40032313669585357	0.38022541659397463	0.14907119849998599	[0.10772396947250104, 0.599587363817371]	0.007243237611335646	0.01456070476302649	1	0.0	0.0	0.40032313669585357	0.38022541659397463
DUSP18	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.40012139215330317	0.38005282529895007	0.14907119849998599	[0.10752456173416573, 0.5994581318173731]	0.007272624269019251	0.03967972369511936	1	0.0	0.0	0.40012139215330317	0.38005282529895007
CDH1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.3965091278880299	0.3769580818642219	0.14907119849998599	[0.10395268897046954, 0.5971389229727143]	0.007817218845934098	0.507411726690382	1	0.0	0.0	0.3965091278880299	0.3769580818642219
WBP1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.5274735845548792	0.48344751853377865	0.21724347183253265	[0.10132744290163108, 0.7412602268671971]	0.01518110333816609	2.0839840477515605	1	0.049371743065607515	52.014987778869326	0.5098467629611202	0.46982579546513786
MDK	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.3440355549430696	-0.33107539652987833	0.14907119849998599	[-0.5623169512141395, -0.051809574774170676]	0.021006887598874042	0.13054887736952944	1	0.0	0.0	-0.3440355549430696	-0.33107539652987833
LAMC1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.3271496306906307	0.3159572727273286	0.14907119849998599	[0.03495583355226119, 0.5506607919716635]	0.028193277188410797	0.10262024098836761	1	0.0	0.0	0.3271496306906307	0.3159572727273286
ICAM1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.3851620342421821	0.36718198417537723	0.18172198980247023	[0.02897881827377388, 0.6299523468018959]	0.03404717602332944	1.4665708169386864	1	0.02125069510348268	31.813725702834066	0.37611795487938654	0.3593313948212157
JAM3	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.4698557562464767	-0.43808276120229833	0.2239398246266106	[-0.7205451256826824, -0.03092383699825064]	0.03589331132504727	2.213034385672205	1	0.05524954185753969	54.813173872296076	-0.4889973169028142	-0.45342025336824393
ADAM9	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.4041109815346039	0.38346097209058944	0.19443562808504117	[0.0230130866030803, 0.6556839914623931]	0.03767443918799131	1.6745193628088335	1	0.030722035755463065	40.281371346903796	0.39187475109663006	0.3729753086893235
RELN	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.4609612420327389	-0.43086732616856066	0.22192816558419634	[-0.7143154494682251, -0.025976192533606206]	0.03779472177154471	2.173846111420625	1	0.05346465082381389	53.99858367405352	-0.44227185403342034	-0.4155258068474927
HLA-F	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.3046114338451466	0.29552701464022335	0.14907119849998599	[0.012431244368210057, 0.5347621675382023]	0.04101329087035504	0.351621573623512	1	0.0	0.0	0.3046114338451466	0.29552701464022335
ITGB2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.30074109359152024	0.2919906680798614	0.14907119849998599	[0.008561335350481775, 0.5319929129848159]	0.043650389476938736	0.5915072827392651	1	0.0	0.0	0.30074109359152024	0.2919906680798614
ICAM4	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.30003882839075297	0.29134814534519965	0.14907119849998599	[0.007859117516745017, 0.5314892122949473]	0.04414392060793372	0.06611889527205346	1	0.0	0.0	0.30003882839075297	0.29134814534519965
HLA-DRB5	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.38135487548323443	0.3638835214441892	0.19245531440197397	[0.004142435560704381, 0.640232291645464]	0.04753251091578406	1.641169828892715	1	0.029203079251186412	39.06785377143495	0.3696060452432543	0.3536470761990527
FN1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2809236307473172	0.27375970623127766	0.14907119849998599	[-0.01125544297793889, 0.5176346220450718]	0.05949832016961988	0.6240856151483598	1	0.0	0.0	0.2809236307473172	0.27375970623127766
LAMA5	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.27990642293359785	0.27281847064146764	0.14907119849998599	[-0.012272509931373207, 0.5168895785515879]	0.06042640980541869	0.7221258090749905	1	0.0	0.0	0.27990642293359785	0.27281847064146764
FGL1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.2664164772244007	-0.2602872217799759	0.14907119849998599	[-0.5069349993002533, 0.025757373390169043]	0.07390903729959195	0.5099817659598844	1	0.0	0.0	-0.2664164772244007	-0.2602872217799759
SEMA6D	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.41794477002490393	-0.3951976000807857	0.237464036457246	[-0.7081057138897828, 0.04744908404882323]	0.0784020476074531	2.485845174610695	1	0.06767513447113489	59.7722331940239	-0.39582223796427807	-0.3763686446801123
PLXNA1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.260671785975557	0.2549237693261142	0.14907119849998599	[-0.03149734089318374, 0.502654177124518]	0.08035335396862416	0.03496305716875228	1	0.0	0.0	0.260671785975557	0.2549237693261142
TGFB1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2605711863414305	0.2548297048607163	0.14907119849998599	[-0.031597840405391514, 0.5025789913152064]	0.0804701475918743	0.08714413523136488	1	0.0	0.0	0.2605711863414305	0.2548297048607163
HLA-E	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.25950498701404895	0.25383247200600073	0.14907119849998599	[-0.03266293892795575, 0.5017816716888733]	0.0817164721847382	0.5674435210757698	1	0.0	0.0	0.25950498701404895	0.25383247200600073
LRFN5	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.41533533316672316	-0.3929934400317856	0.24655440222982292	[-0.7156067010692728, 0.06780708641103898]	0.0920737688108413	2.678350241107254	1	0.07644307778322514	62.663583550350346	-0.3912613903667498	-0.37244715216757956
TGOLN2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.25017553638840795	0.24508366211993327	0.14907119849998599	[-0.04197932701391774, 0.49476860823480084]	0.09330249670689382	0.07585151066977518	1	0.0	0.0	0.25017553638840795	0.24508366211993327
ZDHHC5	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.24995813793538205	0.24487931103792782	0.14907119849998599	[-0.04219634036956374, 0.4946044103893475]	0.093587434216952	2.0642179476541095e-05	1	0.0	0.0	0.24995813793538205	0.24487931103792782
F11R	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.24711553572083372	0.24220531380568042	0.14907119849998599	[-0.04503353328653659, 0.49245418662361057]	0.0973777493979751	0.029109627420466647	1	0.0	0.0	0.24711553572083372	0.24220531380568042
ST14	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.24296546501449573	0.2382947921300009	0.14907119849998599	[-0.04917438990296836, 0.48930413449788]	0.1031306902175698	0.08736331649521567	1	0.0	0.0	0.24296546501449573	0.2382947921300009
NECTIN1	tnk_frac	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.3674721546192034	-0.35177865612648224	0.22941573387056174	[-0.6735031183007675, 0.08199816181745881]	0.10920559745291879	0.0	0	0.0	0.0	-0.3674721546192034	-0.35177865612648224
ULBP2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.23819233566894016	-0.23378760981442503	0.14907119849998599	[-0.48566530990845436, 0.053934823745455295]	0.11007797497672228	0.19859229325898	1	0.0	0.0	-0.23819233566894016	-0.23378760981442503
ADAM10	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.23331720148863663	0.2291737120009161	0.14907119849998599	[-0.05879446004018187, 0.48193126604241593]	0.11755023435382525	0.327772849052555	1	0.0	0.0	0.23331720148863663	0.2291737120009161
COL18A1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.23270918274290997	0.22859754654561518	0.14907119849998599	[-0.0594003552593942, 0.4814643275933259]	0.11850944028072441	0.3235437141826823	1	0.0	0.0	0.23270918274290997	0.22859754654561518
LAMB2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.7385167178949638	0.6282481609995225	0.4738972779234838	[-0.18805678573245202, 0.9312011731918486]	0.11914085622402201	9.86395030394949	1	0.4037224328721934	89.86207382249682	0.672264535666541	0.5864675179036587
B2M	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2427574969975709	0.23809862373496557	0.1558358783543856	[-0.06259886477898552, 0.4991667934556371]	0.11928619623263359	1.0886015600980667	1	0.0040354961583127565	8.139025640389958	0.240764047645995	0.23621729447265308
TIMP3	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.23858753934788388	0.23416117845074613	0.15922105136147677	[-0.07335372842293604, 0.5010153034473921]	0.13401188168751027	1.1345338185512166	1	0.006127552464377274	11.858070367881528	0.2356225641884234	0.23135683841540408
HLA-DRA	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.45958473794403326	0.4297457009394172	0.3098182103804387	[-0.1465950874353061, 0.7882633336653253]	0.13796782061670976	4.220643165007588	1	0.14668921298111484	76.30692856740941	0.4227844171747854	0.3992735580377574
CEACAM6	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.22041733730998034	0.2169157980373169	0.14907119849998599	[-0.07163927760667904, 0.47196609603536394]	0.1392460629848751	0.9553831379485975	1	0.0	0.0	0.22041733730998034	0.2169157980373169
L1CAM	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.2200821790010674	-0.2165963865428628	0.14907119849998599	[-0.4717055537049675, 0.07197270780246871]	0.1398483108617968	0.2989628120151503	1	0.0	0.0	-0.2200821790010674	-0.2165963865428628
CD47	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.21976250028078176	0.21629168414075733	0.14907119849998599	[-0.07229072323661433, 0.4714569679825588]	0.1404246091060562	0.5323576424660951	1	0.0	0.0	0.21976250028078176	0.21629168414075733
ADAM17	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.3049603016196412	0.29584538078685735	0.20870932461155775	[-0.10373545288431227, 0.6131980832046452]	0.14396813942324097	1.9253177245729058	1	0.042145038062531136	48.060520752654966	0.32061475796026967	0.3100626829045959
SDC2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.21668146008581576	-0.21335283229211405	0.14907119849998599	[-0.46905727760138183, 0.07535496987602096]	0.1460729325526794	0.025908181747881405	1	0.0	0.0	-0.21668146008581576	-0.21335283229211405
HLA-DQA1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.5270404326436718	0.48311553403950785	0.3659869161292554	[-0.1880297527985364, 0.846698700703088]	0.14985250064752934	5.885847391530371	1	0.22253353503933876	83.01009296573027	0.4797651959408729	0.44605554380870505
EDN1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.21095567253495046	0.20788105473493973	0.14907119849998599	[-0.08104572671724135, 0.464579269901963]	0.15702930722497513	0.6679274533066646	1	0.0	0.0	0.21095567253495046	0.20788105473493973
TNC	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.21024486464508535	0.2072008636831781	0.14907119849998599	[-0.08175182493379984, 0.464021694417355]	0.15843180827548942	0.0572039194526181	1	0.0	0.0	0.21024486464508535	0.2072008636831781
MCAM	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.21000828629300353	-0.2069744310643991	0.14907119849998599	[-0.46383603482338887, 0.08198681759806874]	0.1589007005023909	0.011039084169416886	1	0.0	0.0	-0.21000828629300353	-0.2069744310643991
PRNP	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.20967417093799823	0.20665460657663853	0.14907119849998599	[-0.08231867798067909, 0.46357376170200076]	0.15956469657033756	0.16855019870359583	1	0.0	0.0	0.20967417093799823	0.20665460657663853
WNT7B	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.39412663025174954	0.374912297485116	0.2830721253728449	[-0.15932567899125175, 0.7393064161565271]	0.1638258934680552	3.525453452611754	1	0.11502571393474588	71.6348545388063	0.3625525877793048	0.34746043867600634
PCDHA12	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2332648048516021	0.22912406667009458	0.16787581673554502	[-0.0954800524127544, 0.5096829844616363]	0.16467830372495684	1.2567694160794551	1	0.011694963282971135	20.43090902708773	0.2278881296169263	0.22402342079457377
HLA-DPB1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.3897094917549293	0.3711097561495299	0.28219075812727856	[-0.16194593240284688, 0.7365076072374744]	0.16727454265947084	3.5036195261642016	1	0.11403125372205372	71.45808805630188	0.35831104431700456	0.34372548942865133
HLA-DRB1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.5573414686871543	0.5060022490750178	0.41045281913507864	[-0.2422340442183153, 0.8768165962365109]	0.17450501617413772	7.401040967130946	1	0.2915453881790411	86.48838718173377	0.5021079748614188	0.46377335350510274
NECTIN2	tnk_frac	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.30685359255478817	0.29757199322416716	0.22941573387056174	[-0.14183842171967978, 0.6390157506622951]	0.18104519499994254	0.0	0	0.0	0.0	0.30685359255478817	0.29757199322416716
LAMB1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.19734655157512698	-0.19482391198661683	0.14907119849998599	[-0.4538402237602809, 0.09454972933017906]	0.18555588505996468	0.009911635569916784	1	0.0	0.0	-0.19734655157512698	-0.19482391198661683
ADGRE5	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.577842759209525	0.5210957346838347	0.438977574905523	[-0.27526655588032095, 0.8933426326130632]	0.18806070126401742	8.46458736856965	1	0.33998626678707916	88.18607503877675	0.5176143735610658	0.4758566820581499
ALCAM	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.4506271114021859	0.42241435517591297	0.3439828212333473	[-0.21992682947077777, 0.8092435943136425]	0.19018637921399129	5.200399286390388	1	0.19131373267972415	80.77070730670562	0.4073886188976759	0.38625313873896283
NPNT	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.19382477618062338	-0.1914334981208129	0.14907119849998599	[-0.45103936668926775, 0.09803884503969632]	0.19352690523201355	0.3780246719341237	1	0.0	0.0	-0.19382477618062338	-0.1914334981208129
C3	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.4809953581841649	0.4470404052362945	0.3759938541954138	[-0.25050597931706364, 0.8390464435290229]	0.2008041461917276	6.211669799890673	1	0.23737362448894767	83.90126918823663	0.43190784575551533	0.40691448938740327
HLA-DMA	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.36759669740718215	0.35188778218423294	0.2944400302766428	[-0.20649338406042672, 0.7373738228593371]	0.2118625272711433	3.8132164675823486	1	0.1281323289890746	73.7754200816714	0.3337780889178238	0.32191146149382993
FAM200A	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.33138404674444166	-0.31976385571094595	0.26776830951831954	[-0.6942997774206471, 0.1910645682074244]	0.21587274535393886	3.1560877905182467	1	0.09820237912279464	68.31520330314403	-0.3028941932663755	-0.29395895712252695
PDGFA	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.17703551592805047	0.17520888836641185	0.14907119849998599	[-0.11463785181510701, 0.4375648838866084]	0.2349948438605538	0.33913762361093547	1	0.0	0.0	0.17703551592805047	0.17520888836641185
CD9	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2179174180400347	0.21453221854450724	0.18473369942548237	[-0.1431702027814788, 0.5226621363902354]	0.2381473967269191	1.5145113971056055	1	0.023434223552380815	33.972104672760615	0.20810316978396431	0.20515020962470423
NECTIN4	tnk_frac	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2700730731926362	0.2636928289102203	0.22941573387056174	[-0.1776758665651704, 0.6167407367846498]	0.23910721577337735	0.0	0	0.0	0.0	0.2700730731926362	0.2636928289102203
VSIG10	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.17318836913425545	-0.1714773450262334	0.14907119849998599	[-0.4344490937900621, 0.11843274765264394]	0.24532366219905888	0.65485483660636	1	0.0	0.0	-0.17318836913425545	-0.1714773450262334
COL9A2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.17309210047723278	0.1713839055567969	0.14907119849998599	[-0.11852766493261016, 0.43437099219216424]	0.24558614564617598	0.00616457792254846	1	0.0	0.0	0.17309210047723278	0.1713839055567969
TGFA	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2529560140859191	0.24769534118192482	0.22243046114713955	[-0.1809916078250061, 0.5972875600348325]	0.25543947931997935	2.183597335315119	1	0.05390878551536473	54.2040107932405	0.2341534960509547	0.22996593186022288
BACE1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.16459686628205294	-0.1631263732649671	0.14907119849998599	[-0.4274532625597834, 0.12689492477096292]	0.2695283586713427	0.5445359394685305	1	0.0	0.0	-0.16459686628205294	-0.1631263732649671
JAG1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.26453055640630296	0.2585282096567162	0.2397285883288107	[-0.20249941794606352, 0.6257489886587273]	0.26982808976123895	2.5331150803070406	1	0.06982811600588748	60.52291473947605	0.28714290168851964	0.27950302524554393
LGALS3	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2775227427016983	0.27061077602461353	0.25409962901419864	[-0.21700650996171447, 0.6501497259178557]	0.27475362851457474	2.843701256918501	1	0.0839742475317131	64.83456208463956	0.251857411101491	0.2466638604963187
CFH	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.5221258363428553	0.47933907144071186	0.48160479234374487	[-0.39846220265727617, 0.898825345480667]	0.2783038189699577	10.187257847384377	1	0.41844797887884305	90.18381575315918	0.45455557960830506	0.4256364880121867
FGB	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.24958157883211707	-0.244525300004355	0.23187082287922925	[-0.606931165697475, 0.20206568021831797]	0.281756451543102	2.371045850032091	1	0.0624464202949839	57.82451866181898	-0.2704832165250474	-0.26407441208355653
HBEGF	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.15903183859913195	0.15770456619629858	0.14907119849998599	[-0.13236642227542939, 0.42289425825106625]	0.2860540264634859	0.41438750349977266	1	0.0	0.0	0.15903183859913195	0.15770456619629858
CD59	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.23270061953657753	0.22858943080948468	0.22750594840519817	[-0.21003794200518788, 0.5906164903760196]	0.3063867544799749	2.283390486011266	1	0.058454020111849164	56.205475755185134	0.2127632878120325	0.20960990323152012
ICAM3	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.3238596058567656	0.3129926166918648	0.32043136166401837	[-0.2951385627155469, 0.7406443038347867]	0.3121605919418392	4.513989117949427	1	0.16005011164749414	77.84664575234353	0.285033979444348	0.2775577123197305
HLA-DQA2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.14719824465169318	0.1461442479762258	0.14907119849998599	[-0.1439739578521811, 0.4131285637615832]	0.3234290199160944	0.11135945418548701	1	0.0	0.0	0.14719824465169318	0.1461442479762258
HLA-B	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.17133069022842354	0.16967371773192583	0.1822485964047946	[-0.18376505079202932, 0.48426269083484]	0.34716968887048616	1.4748941180880717	1	0.021629792827898002	32.19852274573339	0.16215128205451898	0.16074492124919845
NUCB2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.13950866790953004	-0.1386105885552203	0.14907119849998599	[-0.40673121022763237, 0.15149566567375836]	0.34934908763421035	0.8461013642654467	1	0.0	0.0	-0.13950866790953004	-0.1386105885552203
CXCL16	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.18178739547675235	0.17981102773276786	0.19691930804015745	[-0.20138381843578282, 0.5137043916738566]	0.3559255053543652	1.7168447342958981	1	0.032649810772586454	41.75361463830252	0.16894464921900176	0.16735543471010778
SPON2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.4328284325068397	0.4076823580746594	0.47181358770649007	[-0.455743894653419, 0.8758313062340867]	0.35894789770310964	9.777442157131242	1	0.3997822844847226	89.7723762111889	0.3669332505585135	0.35130635099412144
S100A8	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.13578682990001065	0.13495839057466533	0.14907119849998599	[-0.15513001803186144, 0.4036203821429414]	0.362355576626597	0.08130483364554462	1	0.0	0.0	0.13578682990001065	0.13495839057466533
TGFBI	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.16766880424074018	0.16611505922436356	0.18931811873983936	[-0.20063558399400985, 0.4920277781401539]	0.37580840190158804	1.5890610709491204	1	0.026829704648492325	37.0697565825638	0.1566992661268965	0.15542917361157155
PLAU	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1313646700416339	0.13061421058437217	0.14907119849998599	[-0.15944277048430433, 0.39991203899884836]	0.3781982172039915	0.9018675866216699	1	0.0	0.0	0.1313646700416339	0.13061421058437217
TIMP2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1303352889885611	0.12960225514439416	0.14907119849998599	[-0.16044581763350033, 0.399046930659363]	0.3819463526534932	0.27444342479186135	1	0.0	0.0	0.1303352889885611	0.12960225514439416
CD58	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.13005428617592332	0.12932596220928577	0.14907119849998599	[-0.16071957428023878, 0.3988106478109027]	0.3829734727833738	0.3312481080096136	1	0.0	0.0	0.13005428617592332	0.12932596220928577
HLA-DMB	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2685328942442809	0.2622591634963402	0.31028386351996196	[-0.32714121036279065, 0.704756854540072]	0.38679587137098537	4.233305458669688	1	0.14726593688272868	76.3777972139471	0.23164318390122496	0.22758700756288147
NCAM1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.1279455907977804	-0.12725197267090216	0.14907119849998599	[-0.39703585036986094, 0.16277310140691287]	0.3907350464628827	0.009461723752372173	1	0.0	0.0	-0.1279455907977804	-0.12725197267090216
COL9A3	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.1246370236150659	-0.12399562221793321	0.14907119849998599	[-0.3942451816406354, 0.1659922624172746]	0.4031039519054487	0.2286980330277312	1	0.0	0.0	-0.1246370236150659	-0.12399562221793321
TNFSF15	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1244627947662971	0.12382406841834163	0.14907119849998599	[-0.16616168576190285, 0.39409802294678964]	0.40376173434366613	0.8834469067031703	1	0.0	0.0	0.1244627947662971	0.12382406841834163
COL6A1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.12391886549925045	0.12328844286996583	0.14907119849998599	[-0.1666905494509376, 0.3936384746387771]	0.40581941202274874	0.07869837438574995	1	0.0	0.0	0.12391886549925045	0.12328844286996583
SLPI	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.30534473182272553	0.2961961240247594	0.3859618976617411	[-0.4228361182975723, 0.786363272347328]	0.42887010616446464	6.5449854392632085	1	0.2525550048247413	84.72112720066535	0.2544650507111298	0.24911126359001354
TGM2	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.31794377318587247	0.30764648830048	0.4065353560688968	[-0.4453345870289322, 0.8057361152334243]	0.4341666896777475	7.260565790625906	1	0.2851472273058358	86.22696868484965	0.26340232511321815	0.25747507904273353
THY1	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.11348771986398237	-0.11300299662119187	0.14907119849998599	[-0.38478762659017574, 0.17681388863357145]	0.44647863587109526	0.000731749607980577	1	0.0	0.0	-0.11348771986398237	-0.11300299662119187
LIF	tnk_frac	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.16301144140290322	0.16158273895210687	0.21758326835301656	[-0.25752124040045354, 0.5295176631488935]	0.4537420513605498	2.0904361911728757	1	0.049665615994716	52.16309379723604	0.14530708627880573	0.1442929717786796
