gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2tpm1,spearman_q,pearson_q,pearson_rank
OR14K1,1934,-0.05858068451673234,0.18874398230911804,-0.12762807837394421,0.004069372562619157,0.020138189903926084,0.24985218252207012,0.007412467460792661,2182
SLC39A2,1935,-0.05858218592992854,0.18873263168184398,-0.07056330370992459,0.11324876122145885,0.10645410043757841,0.24985218252207012,0.16065102785473792,1965
LYPD6B,1936,-0.05869491509383996,0.1878818362823669,-0.029930609173902816,0.5021629544585974,0.09161288238359133,0.24900906189401614,0.5863684455119168,1774
GJD2,1937,-0.05870303594910113,0.18782065528815384,-0.10718405644253913,0.015968334847935424,0.006796289957634461,0.24900906189401614,0.026587376951045658,2111
TSPAN3,1938,-0.05897965572954811,0.1857453993719582,-0.012327823195615116,0.7822736003684329,7.242354022729013,0.24686043634225457,0.8337184565106376,1673
OR1J4,1939,-0.05923726020209306,0.18382804554931761,-0.01565553112963696,0.7256153603360753,0.009493823518678024,0.2451651839395887,0.786181310185845,1693
GPR32P1,1940,-0.05978063537177089,0.17983169181211767,-0.0494813918639729,0.26705055184523285,0.00284664864149226,0.2401947771756257,0.3463109484161749,1881
SEMA6B,1941,-0.059820391977085906,0.17954184175601706,-0.13422385909955795,0.0025067999414444967,3.2187667257431394,0.2400474424277948,0.004694105772704891,2202
OR2J2,1942,-0.05989019930464372,0.1790337414606468,-0.0412139520292028,0.3553478316504225,0.0014814773448338949,0.2396077200529377,0.4411328235066062,1832
OR2K2,1943,-0.05996821987132177,0.17846712280252874,-0.07443799646452988,0.09472968232731788,0.01324486029413723,0.23896899668200391,0.1369968472381006,1983
SGCZ,1944,-0.0599829526153153,0.17836027681278263,-0.023057327165258212,0.6052024406088403,0.002337655580066945,0.23894558126121282,0.6802485608188478,1740
NPBWR2,1945,-0.06004938662364395,0.17787906821047028,-0.08849987583808923,0.04683815946976583,0.010679022546796231,0.2384203651101742,0.07218745730383505,2042
OR4C5,1946,-0.06019678066358603,0.17681487484978545,-0.01075870589111081,0.8094158455943122,0.0029213976301655257,0.23711282615262103,0.8544721559886266,1660
OR4K13,1947,-0.06041220575443283,0.17526801230269712,-0.05240609285748873,0.23976674330443395,0.001982400606875599,0.2351563797779288,0.31366745185717043,1890
OR2A25,1948,-0.06041632634968528,0.17523852275422136,-0.09050318931180976,0.042058599711283264,0.04945108254590213,0.2351563797779288,0.06543228556531411,2051
KIR2DS4,1949,-0.060447316496073836,0.175016856207854,-0.04506763721531548,0.31212503929927793,0.2056876247751814,0.23505528553480742,0.3961188206389507,1857
OR5AS1,1950,-0.060513376676665016,0.17454503695142123,-0.038956068669299584,0.38234101566570466,0.0011109048203396495,0.23465732971749642,0.4702759318721685,1821
PODXL2,1951,-0.06082484024799995,0.17233323191420774,-0.08937591531989869,0.044694766067257606,4.3809051172717455,0.23203376744138546,0.06908312396754153,2044
TEK,1952,-0.06088792109024567,0.17188783081929856,-0.0493052927941101,0.26875869374867645,3.775450523801035,0.23155065975355385,0.3480197322440488,1878
OR4D5,1953,-0.06107081837724049,0.1706012856204291,-0.05493346497847641,0.2178192463375707,0.007787996364933314,0.23028159401768167,0.2883409231221109,1901
OR51A2,1954,-0.06111035742135064,0.17032410606673476,-0.07627621079076687,0.08683360910376146,6.970613013577425e-05,0.2300235654658832,0.12653573337518156,1991
OR6C1,1955,-0.061167504220346315,0.1699240860711293,-0.0792591904275625,0.07515530982559197,0.004784325302698401,0.22983156608710154,0.11098541980285206,2006
SIGLEC8,1956,-0.06141159191164415,0.16822340650518344,-0.018974445455473908,0.6705602060061714,0.8462871584443773,0.227646451920476,0.7391088173373875,1712
OR5M10,1957,-0.06156180594053681,0.16718314261351208,-0.06171051702627645,0.16615804136982773,0.0012058081651246896,0.22635327764482596,0.2269187950909545,1933
TAS2R16,1958,-0.061704661802091255,0.16619831350315376,-0.014484646897177093,0.7453987690236893,0.0019280451436635173,0.22513388566739267,0.8017872127167419,1683
TAS2R7,1959,-0.06188733747348868,0.16494531755723799,-0.07690263621363175,0.0842670847767058,0.0017972665456378537,0.2237766510137262,0.12286269612481533,1992
OR8J2,1960,-0.06251740269409578,0.16067800422725179,-0.042070075576847485,0.34543425023464336,0.0004026798725603612,0.21831960533723133,0.4302241197612652,1834
CHRM5,1961,-0.06278273471527812,0.15890605558018855,-0.06400031993248372,0.15096338877314303,0.06880571910152376,0.21602175527271184,0.20829520205334595,1944
OPN1MW,1962,-0.06294366814399116,0.1578385120947071,-0.07765990076803149,0.08124659836087106,0.0001404729135513614,0.21478889635686857,0.11897776780775969,1997
FLVCR1,1963,-0.06296614280137976,0.1576898596877438,-0.0806821787666263,0.07005301705802407,2.5784894164938574,0.21469586802699944,0.10406764867397576,2010
OR6C68,1964,-0.06312708154439359,0.15662846332938696,-0.05941395494313654,0.1825213797153233,0.001006685652767634,0.21346815032761504,0.2463716150220972,1922
OR5M1,1965,-0.06328936276318535,0.15556369137701026,-0.038385872061220495,0.3893510447805369,0.0003460592827483804,0.21223332180720686,0.4775801347445668,1817
CDH13,1966,-0.06338269215350231,0.15495381745629952,-0.10276861599785705,0.020897394380739846,1.825431723018359,0.21150919238292237,0.03413538947715232,2093
OR2T5,1967,-0.06377439857451327,0.15241388796390937,-0.026981348743107456,0.5452201858903528,0.0004309310937845984,0.2083613171858352,0.6273316596690204,1765
OR1D5,1968,-0.06427985402630344,0.14918322184603186,-0.024124111087536416,0.5886059640469008,0.003964568186546276,0.20425803134474613,0.664948182450956,1746
OR2B3,1969,-0.06436459735498753,0.14864671563985324,-0.01882550601318934,0.6729960516669726,0.002985293670033449,0.20362772419106945,0.741182636802918,1711
STAB1,1970,-0.06457083897384337,0.14734714801672377,-0.04638917840861645,0.29813366238641603,3.6185878912354013,0.20205449938293302,0.38107524532565795,1866
SORT1,1971,-0.0645730722140537,0.14733312349182354,-0.08254094078292605,0.06381872690790588,6.188455923738552,0.20205449938293302,0.09587150323131478,2019
OR5B17,1972,-0.06471511099972334,0.1464432227535491,-0.002837431479106716,0.94928438414523,0.0009687626051836838,0.20102113842042624,0.9618743627147954,1606
TRPV5,1973,-0.06474847128169964,0.14623480985670614,-0.041114408774321466,0.3565120081361179,0.0304153604165465,0.2008381518011465,0.4423726727405936,1831
OR51G1,1974,-0.06477154765316233,0.14609077646313245,-0.04360705548868186,0.32808244661992003,0.0021049493623480683,0.20074344103926833,0.4118743954280123,1846
ICAM2,1975,-0.06479399643677095,0.14595076411488517,-0.05503260795554871,0.2169886634862383,2.8183776904638864,0.20065416105048994,0.28752610810812745,1903
OR4D9,1976,-0.06479682704581623,0.14593311696886374,-0.050923951928895796,0.25333811407402074,0.006161566538593932,0.20065416105048994,0.33029064701800653,1887
DRD3,1977,-0.0648440039020636,0.14563923729867945,-0.014348357956147074,0.7477127283985292,0.010423231340386547,0.2004319714547961,0.8036310397823975,1682
FGFR1,1978,-0.06515440515684502,0.1437169016525976,-0.07475318256317971,0.09333646174337737,3.4245312486517787,0.198092265473735,0.1352013535762682,1986
OR10G9,1979,-0.06515904570840425,0.14368831031798066,-0.06276035461495437,0.15905494328380862,0.0021577724716011484,0.198092265473735,0.21866988089506648,1940
C14orf132,1980,-0.06529930455223712,0.14282619926407678,-0.10978591292745667,0.013568690761033677,1.2897654776423282,0.19716946661442503,0.022776320838043974,2117
EPHB4,1981,-0.06550461099303902,0.14157141300259513,-0.053211875058675924,0.232606794883516,4.275784989604555,0.19553820163684885,0.3059471566741376,1895
ENPP4,1982,-0.0656037032274656,0.14096881349292756,-0.03758157590408728,0.3993706334893047,4.395860888355197,0.1948065153902265,0.4872231099233618,1814
SLC10A5,1983,-0.06570233416364939,0.1403709733889003,-0.024866466806531692,0.5771819002304315,1.306864419022048,0.19408065296893456,0.6553649262064432,1752
LRRC32,1984,-0.06611552459593785,0.13788758197369058,-0.08165859177308603,0.06671869267862489,4.605475176077052,0.19104217315940342,0.09972374746933647,2015
PCDHA5,1985,-0.0662637710968701,0.1370048560754129,-0.004400540604387396,0.9214199231816261,0.08325115549628793,0.19011467833194298,0.9379051673344759,1614
OR1E2,1986,-0.06634374895530337,0.13653044048927715,-0.07425642945482643,0.09553977689200154,0.004153225267428434,0.18955472371148863,0.13801910502928802,1982
GABRG3,1987,-0.06637121377704094,0.13636781554875893,-0.06503175978298563,0.1444741211909859,0.9808217985033416,0.18942729287136695,0.20047939806159643,1949
DPP10,1988,-0.06659915411155622,0.13502388021829712,-0.10020427316958125,0.02432851719266141,0.6025057252589398,0.187657929159941,0.03933159309140061,2082
OR8S1,1989,-0.06716067906784834,0.13175667412326345,-0.1289835507339754,0.0036901774944027676,0.014732996696485683,0.18349861802375336,0.006772501455067262,2188
OR6C75,1990,-0.06730663944763596,0.1309174951362962,-0.08422197778322303,0.05858098682196027,0.0021155642413519414,0.18252001146739105,0.0887007694008617,2029
PROM2,1991,-0.06735748108972388,0.13062616066394994,-0.021371640729384675,0.6318443834876569,5.478309203671359,0.18220884382650085,0.7039799506024977,1729
EQTN,1992,-0.06771411610573963,0.12859663397141397,-0.11105273524050031,0.012519815395055213,0.0865771269856487,0.17956522153501878,0.021135092403016184,2120
UMOD,1993,-0.06799722885946563,0.12700297107482791,0.010521902030122043,0.8135328273376689,0.08794722156673937,0.17752532391745418,0.8580149006869824,1520
ITGA5,1994,-0.06800133429492018,0.12697997451070234,-0.0610561676665172,0.1707040766288325,4.682020815489512,0.17752532391745418,0.23217838296312213,1928
MFRP,1995,-0.0683252111447648,0.12517594203615115,-0.06199975770951591,0.16417774508052743,0.008636072732290796,0.17533811891286966,0.2247881670995035,1935
OR10G8,1996,-0.06865922484703364,0.12333637545700639,-0.04435686598150323,0.31982569008670536,0.0028034067359871324,0.17285192241720918,0.40369096645880265,1852
OR7G1,1997,-0.06911642518804945,0.12085256540990269,-0.03819585897176657,0.39170428686994835,0.0031714469393020624,0.16963766924203663,0.4799931226206019,1816
ADAM21,1998,-0.06914061996848699,0.12072221885520558,-0.16114338844237805,0.0002768362321299076,0.2919772765881789,0.169543704421649,0.0005711883369717384,2261
SLC36A4,1999,-0.06923635393917658,0.12020753873280601,-0.092552633722563,0.03760152820832703,2.387480491715169,0.16899840093140026,0.058799114870799106,2055
OPN1SW,2000,-0.0698285408318047,0.11706182965946814,-0.0006013805292122322,0.989244157105449,0.059985021875991834,0.16483587809869288,0.9918405984626811,1587
SLC51A,2001,-0.07056911646323161,0.11321898953921221,-0.07462291084525141,0.09391030283335212,1.3874397901244802,0.15967699263072438,0.1359589332844524,1985
OR4C15,2002,-0.07080855088670968,0.11199799133599779,-0.0640161726356992,0.1508620036728547,0.0006147384203083301,0.1581217681269578,0.20826277636614016,1945
OR5B3,2003,-0.07095237573017305,0.11126954827193088,-0.014072243579169258,0.7524076243807664,0.0008866191375545879,0.1571763191120672,0.8076828533095822,1680
FAM187B,2004,-0.07125545205841836,0.10974673839333389,-0.09239758427506652,0.037924108809135104,0.13829649034108302,0.15510717677789368,0.059268887758987296,2054
OR1N1,2005,-0.07153842632581495,0.10833980163036869,-0.07750828722803382,0.08184421745387403,0.009607600153146314,0.15328075638074384,0.11970947524180009,1996
LRIT2,2006,-0.07164544937041918,0.10781141112522169,-0.04514468145394152,0.3112977051652784,0.023668805165532533,0.15261392977704752,0.39582028702422933,1860
CEACAM20,2007,-0.07169420864357014,0.10757135402352573,-0.12426725123700397,0.005166166554971259,0.027253655875563918,0.15235476729815034,0.0092589338927568,2171
TMEM106A,2008,-0.07200841202132635,0.10603454003582315,-0.016214786401406497,0.7162292178647266,3.2381164753001888,0.15049700639903985,0.7791688073923022,1698
OR4C46,2009,-0.07211022175719375,0.1055403147546263,-0.09343666522093176,0.03580644290666482,0.00016646389067024654,0.14994902954570224,0.0562883176557447,2058
ENPP5,2010,-0.0721636000284097,0.10528192431180827,-0.03171166718988554,0.4770569822766479,5.988651704478395,0.14974673702647623,0.563449810339115,1784
LYPD4,2011,-0.07227697236875358,0.10473477865321985,-0.020725798649766168,0.6421820213802325,0.03027434756877421,0.14912715554776884,0.713417002563665,1726
EPOR,2012,-0.07229474500245056,0.10464921069279452,-0.0774834349319905,0.08194251669999998,5.775095283231369,0.14908470399175947,0.1197345845113661,1995
MRGPRG,2013,-0.072409458443895,0.10409824309726787,-0.1255501646798456,0.004719425546190062,0.029155605461495506,0.14869588784299906,0.008503870559644357,2174
GPR151,2014,-0.0724404901900792,0.10394959342275699,-0.17785259693795982,5.846537151973363e-05,0.010068550734182545,0.1485629143839937,0.00012909694751756212,2292
LMBRD2,2015,-0.07270984862461402,0.10266635427330725,-0.10385339166471737,0.019577580248548502,3.504505034478729,0.14680739643145646,0.032156295813647845,2099
OR5T1,2016,-0.0729097053124392,0.10172236983877607,0.007690962302706406,0.8631174596028944,0.0017322331537520778,0.1455353755745785,0.8980451700304046,1540
ROBO3,2017,-0.0731030573500609,0.10081567868989848,-0.05883140023049631,0.18685552942000325,1.4432507102659617,0.14431537731091462,0.25133384591000435,1920
OR1E3,2018,-0.07340508869072476,0.09941221538687639,-0.029406098382253356,0.5096871523372503,0.0015591831545507153,0.1425352621686367,0.5933406379407085,1770
SLC9A3,2019,-0.0736084580892277,0.09847599654121689,-0.1674033589773195,0.0001572685097874718,0.5188732867459056,0.1416486362298085,0.00033375872632674574,2275
FAT4,2020,-0.07380361050718172,0.09758421795536083,-0.061219373904826326,0.16956161342429904,2.0765397788430215,0.1404723005841997,0.23085934536485522,1930
RRH,2021,-0.0738656364989473,0.09730213230466532,-0.08391838170683354,0.05949966948985799,0.11428347440655592,0.1401863694949758,0.08993901425431333,2028
CD79B,2022,-0.07411868688698112,0.09615802234102688,0.008921731361858592,0.8414820466118867,1.9517298118827064,0.13868746048538613,0.8810191827095478,1531
OR8I2,2023,-0.07415045248345067,0.09601516280539214,-0.03339638519148152,0.45395391970379834,0.0011203309550263374,0.13855614967167762,0.542690258282534,1796
GNRHR2,2024,-0.07420959144362843,0.09574964814598551,-0.06646759206473363,0.13579831879066795,1.4071018508519455,0.13824760212870693,0.1896212555855071,1953
GJB6,2025,-0.07520066722209569,0.0913866501485026,-0.1921197529454056,1.3787578023346994e-05,1.8403275145555684,0.1323053072534358,3.242566722465248e-05,2321
SLC15A5,2026,-0.07533075669668611,0.09082598107557673,-0.09800876816597365,0.02764273089566035,0.042514026669042936,0.13156482849192425,0.04420853015250943,2073
SLC22A15,2027,-0.07550250894283997,0.0900899791770191,-0.07281729855224497,0.10215797543206916,1.581126320961278,0.13056943323541956,0.1464720784479104,1977
PIGO,2028,-0.07560388378607513,0.08965781318258804,-0.07270236910280271,0.10270181676595315,4.2971247538014135,0.13001355338950132,0.14693668166514645,1975
OR52E4,2029,-0.07622098736127257,0.08706285036071672,-0.0584783006515925,0.1895191850145725,0.0006805599097484182,0.1265250336220416,0.2542771202854826,1917
OR1E1,2030,-0.07623454575641464,0.087006522243584,-0.07843301492560058,0.07825388689307898,0.01002186980016772,0.12651193065760935,0.11522626296921432,2003
ZP2,2031,-0.07666488562354225,0.08523386965744167,-0.0731067386937151,0.10079847815181393,0.013196680724908868,0.12400183213492876,0.14483349305639465,1979
ART3,2032,-0.07786752937943071,0.08043391764110698,-0.049659886506150504,0.26532678491322603,0.09084095914425727,0.1173378591229242,0.34424251472972656,1882
OR6T1,2033,-0.07806434693589419,0.0796696427964444,-0.09659717119485271,0.02997277432375615,0.05365601045672435,0.1162863672694827,0.047763527140479115,2071
SLC35F4,2034,-0.07831199776956246,0.07871634748160816,-0.33191764587861516,1.8794259766361483e-14,0.18103929529054194,0.11508338609394217,8.118877320718999e-14,2511
OR2M5,2035,-0.07837527461339401,0.0784742626115751,-0.07302798470427936,0.1011669535063968,0.0005204611381937707,0.11485505102537046,0.14528487308061494,1978
OR4A47,2036,-0.0786106805830575,0.07757894442364169,-0.12376453052688775,0.005351372484365343,0.01811607040752185,0.1136068441340733,0.009552449948726921,2167
TMEM132B,2037,-0.07890477119695136,0.07647210562488191,-0.12672518616869696,0.0043411684015347805,1.1773520553951775,0.11204734818681328,0.00787002325810441,2177
OR52H1,2038,-0.07891810427715178,0.07642223108102501,-0.06907394869828812,0.12108166810359038,0.02852777632846116,0.11203566113523075,0.17058608035247663,1960
VN1R3,2039,-0.07933311984461433,0.07488297538802685,-0.06473794645729948,0.14630053752449831,0.004152096252225511,0.10983931771123631,0.20269825768938263,1947
NCR2,2040,-0.07935761633966577,0.07479291487753376,-0.09885714345013362,0.026318684469472123,0.04788990074884076,0.10976742831093592,0.04216666403317463,2075
SPPL2C,2041,-0.08002983089558298,0.07235576754643104,-0.08766143961239777,0.04896965790017041,0.0025226196508159617,0.10636576273730435,0.07525566966957223,2039
OR2M4,2042,-0.08027490193761987,0.07148353740241928,-0.08076970140201517,0.06974868036923493,0.005489041017095121,0.10514135259299734,0.10378852048265676,2011
OR13H1,2043,-0.08056077682623676,0.07047695798856389,-0.0962542937608028,0.03056350714317624,0.003942019144068526,0.10371787873495865,0.04861797626463609,2069
SEMA6C,2044,-0.08069526460609885,0.07000744556954881,-0.09393523500977768,0.034826582947683746,1.9834700260743383,0.10314044597959973,0.05494175976525447,2062
GPR3,2045,-0.08150273671408023,0.0672420073065139,-0.11519216925039591,0.009574288524702762,1.7485659941284688,0.09939476370238705,0.016421839329733925,2131
FAM189B,2046,-0.08154997366700897,0.06708304523437776,-0.08218176295744652,0.0649864389310289,3.5693941559231206,0.09921463659110959,0.09735783135742744,2017
OR6X1,2047,-0.08159518730447311,0.06693118104128949,-0.0727482693260073,0.10248434408917842,0.0009050097348558054,0.09909965565028134,0.14677915033110098,1976
OR1A1,2048,-0.08174990219934393,0.0664136560734183,-0.06494385497452541,0.14501872332243562,0.0032920701986781883,0.0984424148227941,0.2011307397117183,1948
OR3A4P,2049,-0.08193250151442179,0.06580708997050588,-0.09892024697403257,0.026222420456596902,0.002115378680712055,0.09759742572442193,0.04206283881280151,2076
P2RY14,2050,-0.08215725873375657,0.06506674005143402,-0.04053243709260772,0.3633661460587029,1.5681722735287953,0.09660658683927516,0.4496256707824949,1828
PTPRJ,2051,-0.08224605069202573,0.06477615334513363,-0.0957259993988082,0.0314931943257048,4.746990395385046,0.096335614040538,0.04997792381420453,2067
OR10AD1,2052,-0.08247580193074242,0.06402920580833851,-0.15530322850494138,0.0004606860877807613,0.3809074230679224,0.09527773863744975,0.0009304188812128065,2249
EPHA5,2053,-0.08266475770647397,0.06342021618845935,-0.2775204676996227,2.2081605256806754e-10,0.28297052548557283,0.09442408579506698,7.436550687241972e-10,2447
OR1F2P,2054,-0.08309303738901794,0.06205755680190122,-0.15759162873318908,0.0003781333037514936,0.01994589700444327,0.09249827585746034,0.0007706771754813215,2254
ANO9,2055,-0.0833175864170268,0.061352816175815617,0.03368332077112589,0.45008274926704267,2.350254285465606,0.09149884576359785,0.5394537299596917,1354
HTR3A,2056,-0.0835361924121326,0.060673087956560234,-0.024703912745161996,0.5796745114386619,0.46886124333548734,0.0905861737553557,0.6570791197910054,1749
ADAM2,2057,-0.083799538229246,0.05986252113863017,-0.10184330562083095,0.02208362401879591,0.002917927573674458,0.0895259404500543,0.03585404409609002,2086
TAS2R19,2058,-0.08463591270498025,0.05734737156985852,-0.10489966621220026,0.018373989325056024,0.46282458307559654,0.0861015561919156,0.0303846923037723,2105
OR2A14,2059,-0.08533391340729302,0.05531599578055614,-0.14037098850121882,0.0015652860849991249,0.04827104003263726,0.08314500995908214,0.00298756244917035,2214
SLC23A1,2060,-0.08543569158147152,0.0550248492428642,-0.11009134993585135,0.013308959969501793,0.38280089636010317,0.08275390712903198,0.02236842172121169,2118
CLRN2,2061,-0.08545488989403513,0.05497007361439066,-0.04369247292991267,0.3271349497534985,0.004033026677551788,0.08271805112261149,0.41126415403895394,1848
LRTM1,2062,-0.0860550534616721,0.05328044048227869,-0.006341443505136227,0.8869579644798233,0.02666830441720533,0.08031110363563315,0.9136077030119598,1633
OR7A10,2063,-0.08631398098538759,0.05256495776242759,-0.07244169494237426,0.1039438257563788,0.0033343015891880803,0.0793668532223215,0.1484753152096992,1972
ERVFRD-1,2064,-0.08643745679000148,0.05222659297373081,-0.022720626928079687,0.6104837288740457,0.05038331096011199,0.07894511566520983,0.6847455918662744,1738
GHSR,2065,-0.08703486407531719,0.050615045612906806,-0.04376266278812604,0.32635769285168176,0.0042720428421708,0.0766390894501205,0.4106964145030879,1850
GLRA4,2066,-0.08705648693002176,0.05055750422075617,-0.07623600682987446,0.08700045399018777,0.02650486223699947,0.07659533500640339,0.1267098115303715,1990
PMEL,2067,-0.0872069005792219,0.0501587431569681,-0.1515689836749706,0.0006321944370884882,1.542085898257931,0.07607741304692722,0.0012540711608120306,2235
ART1,2068,-0.08763234275140147,0.04904506280087378,-0.08309023937170135,0.06206638024797162,0.23873076554244807,0.07447274158406388,0.09334392619970536,2021
CHRNG,2069,-0.08769369641059563,0.048886177399701705,-0.022270448957277873,0.6175766258033343,0.010635764030332723,0.07427365816295588,0.691830706911653,1735
PROKR2,2070,-0.08825749010915507,0.04744620884098939,-0.021553676325054352,0.6289434435080581,0.03973941431484869,0.07216789672400775,0.7013322635281681,1730
OR6J1,2071,-0.08872444709442646,0.046280646921315505,-0.13659089526001758,0.002095712331050875,0.015088056211595244,0.0705555586474331,0.003949214075567329,2205
OR10S1,2072,-0.08895966961581141,0.04570267590892915,-0.1612383523444217,0.0002745132733916479,0.015337747375920058,0.06975396996602543,0.0005668328131654568,2262
CHRND,2073,-0.08905665457315026,0.04546614340900841,-0.03315074015479606,0.457282842379008,0.05281682316476184,0.06947226712896486,0.5461251989823437,1794
PCDH11X,2074,-0.08908042801881925,0.045408320590948355,-0.22499682026811854,3.2335409527576854e-07,0.06376293240646332,0.06942358448267347,8.787081816741921e-07,2375
LRRC19,2075,-0.08922088248135877,0.045067960703803055,-0.12359325950400728,0.0054158221199190485,0.19336397225414062,0.06898209898223776,0.009661046263284546,2166
SUSD2,2076,-0.08936747712038284,0.044715011386767624,0.011862962837902292,0.7902887531255104,4.5060495834519205,0.06848106554880677,0.8394788325339506,1510
OR14C36,2077,-0.08958329726966467,0.04419962332880159,-0.07212930277215318,0.10544789093511026,0.0016868935502226178,0.06773054027576818,0.1504629991251253,1970
TAS1R2,2078,-0.08982262801109035,0.043633945515220644,-0.04290891135582568,0.33589309768242875,0.004036638984981979,0.06694043046913369,0.41970941271159556,1839
LTB4R,2079,-0.0898580541283942,0.0435507332222968,-0.0446846363397146,0.3162592905284538,2.3342201837424494,0.06685112550885285,0.39965847961866047,1854
CD302,2080,-0.09003188005284452,0.04314436827032114,-0.09898563892870088,0.026122985706103868,2.173516695964364,0.06637977028471734,0.04200412734703653,2078
GUCY2C,2081,-0.0900503235880869,0.04310143961734291,-0.11861527299100151,0.007622085946061783,0.20105353708688378,0.06635189956060733,0.013243312423501762,2142
OR56A5,2082,-0.09038141893306308,0.04233689310946103,-0.09025914621638273,0.042617895596799474,0.003289687551476737,0.06521247245086335,0.06621746242059372,2048
FGFR4,2083,-0.09043843247511105,0.042206401905117465,-0.220029498084188,5.925778316406227e-07,0.6312100797920918,0.06504894449238277,1.5735383533336892e-06,2366
ADAM18,2084,-0.09051460828243267,0.04203258218551144,-0.06744130338610574,0.13014693453072174,0.0017117115588644698,0.06481841105193632,0.18239669965154606,1957
SV2A,2085,-0.09061316069495148,0.041808599496592755,-0.03213242973231707,0.47122752262966183,3.8254603521837516,0.06451021064852223,0.5587859847058606,1788
SLC4A5,2086,-0.09135829732041527,0.04014749157407554,-0.12119656164462994,0.0063939544334616315,2.757251436406109,0.062054562120854334,0.011255717021116789,2156
ABCC2,2087,-0.09148205646248385,0.03987707700846768,-0.11719494203664829,0.008384220655770656,0.23062833257056503,0.06170793050963112,0.014510942416524748,2139
CDHR5,2088,-0.09149823557063641,0.0398418396883701,-0.05993633840784439,0.17869849865134566,0.16358336313713553,0.061689102100000955,0.24206676058444695,1925
TMEM145,2089,-0.0916632152329689,0.03948402329217043,-0.06108177472849866,0.17052444486716026,0.4628125095825723,0.06124146072115065,0.23205209444009492,1929
EPHB2,2090,-0.09173100539867651,0.039337786849894224,-0.15393009828038104,0.0005179707283998989,3.0431031217402627,0.06108550640918534,0.0010382711602258841,2243
OR5G3,2091,-0.09189090976180764,0.03899465762329801,-0.1379433336550401,0.001889483860825475,0.0010997585923955085,0.06058786431417716,0.003570657133461004,2207
GDPD2,2092,-0.09231751199143823,0.03809161620713843,-0.08261851211610154,0.0635688193295186,0.22218117354687006,0.059253625211104236,0.09554975991407126,2020
SLC22A14,2093,-0.09233595376225656,0.03805298140619579,-0.06708400721905329,0.13219915022847203,0.05222741886852647,0.05922798153676807,0.18507881031986084,1956
MEGF8,2094,-0.09239587217407781,0.037927683896691385,-0.14260812267190973,0.001312579934757855,4.677978930660698,0.05906734230620429,0.002520417418012806,2216
KIR3DL1,2095,-0.09275365750751449,0.03718676590201377,-0.0344987917814252,0.4391833132840691,0.14783820072754686,0.058004483174895725,0.528284381341251,1802
CYSLTR1,2096,-0.0929169245729165,0.03685276893153962,-0.052812601137093,0.23613549634220435,1.353279410754621,0.057530152616440906,0.3102519455015186,1893
OR4F6,2097,-0.09317087490986556,0.03633832426096569,-0.048799331651700445,0.27370801628425223,0.002846255143607386,0.056823788932059804,0.3537985384977955,1877
HRH3,2098,-0.093260979116961,0.03615726661400343,-0.07482088656392188,0.09303933831439133,0.012119656792327597,0.05657374542179355,0.13491713159039176,1987
ERMP1,2099,-0.09340805416119381,0.03586337762577242,-0.12802385068029198,0.003955164358829023,5.763365748362787,0.05617965540205943,0.007224118507861206,2184
OR2M3,2100,-0.0935643669500121,0.03555325838933091,-0.11218308227366632,0.011645048651264443,0.0010365768613271444,0.0557591864710093,0.019745631004109778,2125
OR10H5,2101,-0.09435381694196421,0.03402164522411742,-0.05077276264297223,0.25475188957395173,0.009301030920384024,0.05348258631939447,0.33164875984457004,1885
SEMA6D,2102,-0.09435892566800765,0.03401191986636317,-0.2023780188184389,4.558817100538815e-06,2.334799589172181,0.05348258631939447,1.1204298645993374e-05,2342
TAAR5,2103,-0.0944329814827953,0.03387120752046936,-0.08082446677810705,0.06955879935727247,0.005952660435979222,0.05334017014707602,0.1035636021611061,2012
ACKR2,2104,-0.09445353114822076,0.03383224947988233,-0.11020455531377515,0.013213813696869203,0.5962691383880997,0.05331021514979691,0.022236461815876806,2119
OR2V2,2105,-0.09470552831128254,0.03335761154106491,-0.07780908027112585,0.08066202513898647,0.002874802023059381,0.052593309705664844,0.1182512364153782,1999
THY1,2106,-0.09471136554649254,0.033346684735937146,-0.0896810426740284,0.043967852892968964,4.759187673352278,0.052593309705664844,0.06807761357023683,2045
FSHR,2107,-0.09478050296121696,0.033217497486986526,-0.046578897466203695,0.2961599062868663,0.01572324359123685,0.052465202764442984,0.3787334239173029,1867
OR2T2,2108,-0.09584747668125389,0.03127730541520375,-0.1818365073548501,3.9487496402018784e-05,0.0033502045896275966,0.049547105853231535,8.88801055378773e-05,2301
SIGLEC11,2109,-0.0964232014327995,0.03027126702610509,-0.06928047892947349,0.11997089362925073,0.3410784153093589,0.04806732068159443,0.16919945652142218,1962
RTN4RL2,2110,-0.09701116074340353,0.029272588684177047,-0.13833540360148902,0.0018332726857024936,4.085421182368517,0.046564486699279845,0.0034717926073431077,2209
STAB2,2111,-0.0971875343747521,0.02897857550655944,-0.06843397013612033,0.12457462968241559,0.16717326655020706,0.046151703933615215,0.17515925164683913,1958
HM13,2112,-0.09720944144103852,0.02894223418353412,-0.10729888896921627,0.01585505576347245,5.98178947339063,0.046121295713212294,0.02641521439970425,2112
OR3A1,2113,-0.09721810058603751,0.028927880439918525,-0.13409830360752723,0.0025305334470477102,0.05766246158970405,0.046121295713212294,0.004731920585598306,2201
