sample,TJ_score,CD8_score,purity,Immune_score,Stromal_score,ESTIMATE_score
TCGA-62-A46R-01,0.14825263106223777,0.6190518883001805,0.7192320717903296,1204.85,-93.64,1111.21
TCGA-62-A46S-01,0.3839282190607249,-0.31291425066481293,0.8074009720565795,641.82,-464.19,177.64
TCGA-62-A46U-01,-0.4167746099239433,0.49169692569387136,0.5600682943267297,2534.86,-5.09,2529.77
TCGA-62-A46V-01,-0.17100101658286673,-2.408630541567427,0.7976668387240116,185.23,103.57,288.8
TCGA-62-A46Y-01,0.06594683303244728,0.33119419319162136,0.7152090710662725,1483.53,-332.99,1150.54
TCGA-62-A470-01,-0.2563329517496385,-1.0415420582074413,0.8671183027221242,133.7,-703.08,-569.38
TCGA-62-A471-01,-0.32943359447565446,-0.19959116915093625,0.934020009439436,-186.32,-1446.62,-1632.94
TCGA-62-A472-01,-0.08052286938462626,0.5880953002922944,0.807340343865634,859.27,-680.93,178.34
TCGA-64-1676-01,-0.7822353209470504,0.876091864740187,0.5930080657688128,1720.12,534.96,2255.08
TCGA-64-1677-01,-0.5662519801090861,0.4242533998215432,0.8296209976732984,802.42,-888.39,-85.97
TCGA-64-1678-01,-1.0275573077772229,-0.4853095881300322,0.9376350252964365,-609.99,-1092.84,-1702.82
TCGA-64-1679-01,0.26158282826174617,-1.7777931150638817,0.6293912097955421,877.76,1064.08,1941.84
TCGA-64-1680-01,0.03225271523545598,-0.8574238802784406,0.8757586232564197,226.42,-915.82,-689.4
TCGA-64-1681-01,0.5261187855944044,-1.4517249965703494,0.7257282341364589,948.01,99.19,1047.2
TCGA-64-5774-01,-0.11627519947123398,0.6630565409468909,0.910777223033963,-529.23,-692.62,-1221.85
TCGA-64-5775-01,-3.8403001114233626,-1.3129528425165515,0.798721752246941,407.23,-130.35,276.87
TCGA-64-5778-01,-0.057144680754018545,1.9305835720861855,0.6968814896118899,1864.53,-537.66,1326.87
TCGA-64-5779-01,-0.1963671492125158,0.3645960744577075,0.7217697155287888,725.43,360.85,1086.28
TCGA-64-5781-01,-0.6516437034707694,1.7589495522025964,0.6918046917236347,1368.25,6.68,1374.93
TCGA-64-5815-01,0.26655894231695443,-0.7559040676942891,0.5114260878346025,1464.83,1457.51,2922.34
TCGA-67-3770-01,-0.4193706227149699,-0.038111224936566365,0.7254959210657824,1238.99,-189.5,1049.5
TCGA-67-3771-01,0.11643251657361216,0.36127993858805835,0.6956677300954077,1066.71,271.68,1338.39
TCGA-67-3772-01,0.05213927152734918,-0.24307102053675342,0.6292326427407546,1171.82,771.41,1943.23
TCGA-67-3773-01,-0.14040529481999908,0.593769908616455,0.6260306273528236,1548.55,422.7,1971.25
TCGA-67-3774-01,0.4138183238379034,-0.1133720186412614,0.7185953889885918,1124.26,-6.81,1117.45
TCGA-67-4679-01,0.6566146116246121,0.0631579006006428,0.6760259290864392,1172.87,349.41,1522.28
TCGA-67-6215-01,0.49409627319450333,-1.6285844150412043,0.8334044802832233,693.22,-825.59,-132.37
TCGA-67-6216-01,0.21020279812577292,0.19611700109369934,0.732714986064953,1315.55,-337.91,977.64
TCGA-67-6217-01,0.37247776877956773,0.7371644090918633,0.6994572549865361,1251.38,50.99,1302.36
TCGA-69-7760-01,0.1331634803237212,-2.2167614256390604,0.9055130024920276,-457.5,-678.68,-1136.18
TCGA-69-7761-01,0.1433711747234677,1.0576037311678377,0.5999027862088009,1822.97,373.6,2196.56
TCGA-69-7763-01,0.45992142891171045,-0.6883323523949301,0.7096446262076095,558.97,645.59,1204.56
TCGA-69-7764-01,0.13514872379211917,0.2812741286778196,0.8292881093220155,330.91,-412.83,-81.91
TCGA-69-7765-01,0.0695169359449058,-0.11333683171375453,0.6035653358670818,1079.11,1086.21,2165.32
TCGA-69-7973-01,-0.010766192058592491,0.5911821862830655,0.8501726590109165,-142.75,-201.31,-344.06
TCGA-69-7974-01,0.37604373562405613,0.030504495193288128,0.6210018387675784,1577.74,437.33,2015.07
TCGA-69-7978-01,-0.12232129092963673,1.124544383540792,0.4830460738292218,2205.25,939.94,3145.2
TCGA-69-7979-01,-0.2181940031603215,-1.2420386315078908,0.8529851645872252,-181.52,-199.09,-380.61
TCGA-69-7980-01,0.3598987869517799,0.512548521689634,0.7051261633656757,1096.91,151.19,1248.11
TCGA-69-8253-01,0.4030930912612458,-0.9140413034432446,0.8475577739183288,379.46,-689.81,-310.36
TCGA-69-8254-01,0.7372392578524931,-0.29448351755076974,0.782235917252299,1026.02,-565.74,460.27
TCGA-69-8255-01,-0.06790953586549264,1.6151532593280735,0.7910320320692733,1350.23,-987.02,363.21
TCGA-69-8453-01,0.2647513415870664,0.34527709194978146,0.5503626757066521,2188.01,421.26,2609.27
TCGA-69-A59K-01,-0.5547401818441315,0.3111554681742229,0.7866512156528529,761.1,-349.33,411.77
TCGA-71-6725-01,0.4390813006809894,-3.289312403037135,0.8843191018510004,141.19,-953.41,-812.22
TCGA-71-8520-01,0.17082733366051367,-1.1915591351851083,0.7557372030444427,309.91,432.86,742.77
TCGA-73-4658-01,0.20432672508471533,0.19033521080525603,0.4688755511260069,1917.98,1336.99,3254.97
TCGA-73-4659-01,0.10463706881618769,-1.0254045538704029,0.7169867202715162,698.1,435.09,1133.19
TCGA-73-4662-01,0.678657010501104,0.3871028826890798,0.6865760770844463,1359.37,64.72,1424.09
TCGA-73-4666-01,-0.2025002329696673,1.506471506710085,0.6535938161061897,1814.71,-87.83,1726.88
TCGA-73-4668-01,0.12562661784241652,-0.5795344745510949,0.8089087266213886,191.44,-31.24,160.2
TCGA-73-4670-01,-0.4904894744531878,-1.1014020370699866,0.8099482598136104,182.59,-34.45,148.14
TCGA-73-4675-01,0.3757737066263332,-1.0281303533279287,0.7733685043348973,381.76,174.63,556.39
TCGA-73-4676-01,-0.04869878071039886,-0.17443558100299755,0.800826865201457,537.66,-284.68,252.98
TCGA-73-4677-01,0.49407569174681926,0.012540953864567002,0.8104163397966053,605.39,-462.7,142.7
TCGA-73-7498-01,0.671813768159789,-0.6415873576113191,0.7431587256178674,685.92,186.29,872.21
TCGA-73-7499-01,-0.006768382808676857,1.7564506602631464,0.6702226663947032,1678.33,-102.58,1575.74
TCGA-73-A9RS-01,-0.13034485831392997,-0.24983580951736534,0.9075232552379316,-104.38,-1064.24,-1168.62
TCGA-75-5122-01,-1.9157247521193503,2.7880532242958034,0.3730134560111571,3286.67,688.81,3975.48
TCGA-75-5125-01,-0.5770254453160409,0.3816552424187642,0.651100619807081,1493.59,255.7,1749.29
TCGA-75-5126-01,0.0072314770896397375,1.0007109022418792,0.5279245784565141,2175.77,615.01,2790.78
TCGA-75-5146-01,-0.11962023042862029,0.232396084950502,0.7480846513509718,1050.63,-228.78,821.85
TCGA-75-5147-01,0.021035720895349965,0.011186997397368927,0.7137692181965298,1108.3,56.27,1164.56
TCGA-75-6203-01,0.12187065539897572,-0.04578374511734453,0.5100277888646305,2188.81,744.6,2933.42
TCGA-75-6205-01,-0.7521056135102991,0.9564757372036845,0.3890451795798691,2536.32,1321.03,3857.35
TCGA-75-6206-01,0.3503278743663409,-1.0843511961600414,0.7502528662845618,649.07,150.48,799.55
TCGA-75-6207-01,0.13718973705868293,-0.7644422691602075,0.8547127067388139,241.76,-644.98,-403.22
TCGA-75-6211-01,-0.30380917879206126,-0.24121216033151424,0.8430191142669364,-73.49,-179.0,-252.49
TCGA-75-6212-01,-0.07133549016260655,-1.2956669790887951,0.6741698412861162,1540.49,-1.06,1539.42
TCGA-75-6214-01,0.35737362507173037,-0.6613170348354641,0.9100241674300993,-91.39,-1118.06,-1209.45
TCGA-75-7025-01,0.38272436035975094,0.26613282797046645,0.6710023099917763,1211.78,356.8,1568.58
TCGA-75-7027-01,0.04895137499158457,-0.7307489641848737,0.8031425705648106,-73.13,299.69,226.57
TCGA-75-7030-01,0.06283010255595965,0.41683403607497815,0.6121960538305556,1186.74,904.53,2091.27
TCGA-75-7031-01,-0.3071722265075401,0.6368519773403771,0.7969740256389114,883.23,-586.62,296.62
TCGA-78-7143-01,0.3137201050722485,-0.7108693783351989,0.8330814621901536,728.44,-856.84,-128.39
TCGA-78-7145-01,0.19514301904663464,-2.1591443192357955,0.7866049937734279,431.58,-19.3,412.28
TCGA-78-7146-01,-0.2044426783987004,-0.4137508261699133,0.8609130705389615,239.26,-724.67,-485.41
TCGA-78-7147-01,-0.006576059532797362,0.3517306517352343,0.8714794725482773,401.51,-1030.99,-629.49
TCGA-78-7148-01,0.800503280096617,0.48445311342654374,0.8350144941320132,420.29,-572.54,-152.26
TCGA-78-7149-01,0.1854561592109891,-0.8382306982897227,0.8547256601417751,-147.69,-255.7,-403.39
TCGA-78-7150-01,0.20373088238848983,-0.628193170437756,0.8601002152872232,-407.19,-67.35,-474.54
TCGA-78-7152-01,0.2689657247739331,0.3396342822765568,0.7607185617576607,980.35,-289.63,690.72
TCGA-78-7153-01,0.1799506326441532,-0.13018108042393184,0.8795946315103409,31.06,-774.99,-743.93
TCGA-78-7154-01,0.06516311167592741,-0.6531859886459548,0.8789534868005384,-166.77,-567.99,-734.76
TCGA-78-7155-01,-0.23411614968437547,-0.23555327707225415,0.9447185026265222,-639.02,-1206.67,-1845.69
TCGA-78-7156-01,0.33288906704436777,-1.0023669415059866,0.9013254294019367,-228.36,-841.28,-1069.64
TCGA-78-7158-01,0.15385072070245623,-1.3427557333979308,0.8779933512786423,69.42,-790.49,-721.07
TCGA-78-7159-01,0.040819917963295586,0.4589271536223277,0.8215472778597601,104.02,-92.51,11.51
TCGA-78-7160-01,0.4658042349501021,1.1283642568659085,0.6089084287368187,1564.1,555.45,2119.55
TCGA-78-7161-01,0.10833526131073386,-0.8579358943972737,0.8919240703039042,-559.96,-365.0,-924.96
TCGA-78-7162-01,0.3920165126830792,0.4149856136389648,0.7014854064109377,1047.91,235.08,1283.0
TCGA-78-7163-01,-0.5229757310289828,-0.30751172561120066,0.9576233965452647,-204.63,-1926.5,-2131.13
TCGA-78-7166-01,0.07219965251485563,-0.822808628943919,0.8917481076432986,187.51,-1109.82,-922.31
TCGA-78-7167-01,0.5043912361408652,-0.8394188195155039,0.905465660230058,-380.76,-754.65,-1135.42
TCGA-78-7220-01,0.23453892998881803,0.37716348902549024,0.9161335366931912,-429.82,-881.72,-1311.53
TCGA-78-7535-01,-0.20127209317886,-1.152161600091124,0.7326390615056098,1204.4,-226.0,978.4
TCGA-78-7536-01,-0.256733028546652,-0.21148846024497808,0.8104653550374091,653.59,-511.46,142.13
TCGA-78-7537-01,0.21892794900689533,-0.07926429194765863,0.8031495668777113,243.82,-17.33,226.49
TCGA-78-7539-01,0.25059983263531144,1.034347452606815,0.7100488862148396,1514.13,-313.48,1200.65
TCGA-78-7540-01,0.7991571062723729,-1.069345007698272,0.8627096683284108,401.41,-910.95,-509.54
TCGA-78-7542-01,-0.6963302635150802,-0.1925982710277785,0.9017281381460166,335.17,-1411.15,-1075.98
TCGA-78-7633-01,0.6186024542694761,-2.059411195110626,0.8962980841128111,-337.96,-653.54,-991.5
TCGA-78-8640-01,0.05653846806279906,-0.17863008871744618,0.8503820332163816,495.31,-842.08,-346.77
TCGA-78-8648-01,-0.6930163378963088,1.4434731752467806,0.31292364084536384,2471.95,1939.43,4411.38
TCGA-78-8655-01,0.2531057128500372,0.5206562533974893,0.7020615984875248,1264.9,12.6,1277.49
TCGA-78-8660-01,0.1531511995495454,0.7529731969718616,0.6722095098182803,1661.9,-104.42,1557.48
TCGA-78-8662-01,0.5285595726756557,-0.9489708846164995,0.9267345348093108,-446.71,-1050.79,-1497.51
TCGA-80-5607-01,0.3857582443191269,0.816276758246532,0.7458478013079826,1154.88,-310.11,844.77
TCGA-80-5608-01,0.2158267371467516,0.30155381016322613,0.8655963984366012,284.49,-833.11,-548.62
TCGA-80-5611-01,-0.22057375360083092,-0.5342124366535724,0.7087308211279014,1564.17,-350.78,1213.39
TCGA-83-5908-01,-0.23103825784152363,1.8671183364705561,0.6178247209783401,1830.63,212.01,2042.64
TCGA-86-6562-01,0.5253868340580634,-1.3130499047886732,0.7020396467698337,577.68,700.02,1277.7
TCGA-86-6851-01,-0.10194901507209449,1.159255798201813,0.5574960627729171,2246.5,304.41,2550.9
TCGA-86-7701-01,-0.0543037854570764,0.6186736833222336,0.6173710095627454,1485.1,561.46,2046.57
TCGA-86-7711-01,-0.4063185532456165,-0.07348437023425124,0.6469162171072217,1246.27,540.5,1786.76
TCGA-86-7713-01,-0.022087661343970482,-1.3264342546528773,0.9367004233711458,-568.26,-1116.3,-1684.57
TCGA-86-7714-01,0.4117429811046566,-1.0954636476848827,0.7497664464739594,860.95,-56.39,804.56
TCGA-86-7953-01,-0.07551369770426421,-0.17070460421015382,0.6955844219259002,1306.8,32.37,1339.18
TCGA-86-7954-01,-0.1444418284735429,0.6001410656876065,0.6142970102745563,1723.88,349.27,2073.15
TCGA-86-7955-01,-0.17261039589266128,-1.2906123093799362,0.9785746299924697,-934.73,-1774.01,-2708.74
TCGA-86-8054-01,0.0682485669357274,-1.0005624470033223,0.9153320306730202,-621.28,-676.66,-1297.94
TCGA-86-8055-01,0.21722405741290446,-0.5759470178867618,0.6079799973490335,898.35,1229.16,2127.52
TCGA-86-8056-01,0.7313695534836173,-0.48878069211892294,0.7578729753863331,817.3,-96.79,720.51
TCGA-86-8073-01,0.37835475994541135,-0.4484285130691934,0.7441204961361161,529.26,333.15,862.41
TCGA-86-8074-01,0.17017614978266904,-0.6438685529835756,0.6777244834483179,867.19,639.36,1506.56
TCGA-86-8075-01,0.4615685418936569,-1.3937578684662757,0.6223619916042693,912.49,1090.75,2003.24
TCGA-86-8076-01,0.09667890481571927,1.4770895516609923,0.6310984193787281,1860.0,66.86,1926.86
TCGA-86-8278-01,0.2391337663777837,-0.7948535645841468,0.7190352134949686,731.87,381.27,1113.14
TCGA-86-8279-01,0.49512533598295355,-1.814322476910724,0.7953059236537873,74.03,241.37,315.4
TCGA-86-8280-01,0.1559516981490513,0.19088037181727377,0.5980397177136619,1600.49,611.91,2212.41
TCGA-86-8281-01,0.5847596914016747,-0.8685101941630287,0.8423307267486895,159.13,-402.9,-243.78
TCGA-86-8358-01,-0.2655926247621945,0.3118924309609934,0.888995718596138,-263.38,-617.74,-881.12
TCGA-86-8359-01,-0.2089325043506536,1.6228572495823317,0.750536181304711,1166.42,-369.79,796.63
TCGA-86-8585-01,-0.5942959043382995,0.8271324278153389,0.675260837791556,1648.05,-118.7,1529.35
TCGA-86-8668-01,0.491700868202532,-0.4361092458296579,0.6447600082813182,1089.62,716.37,1806.0
TCGA-86-8669-01,0.3810356743889371,-0.23959398820022865,0.7916665021183003,744.53,-388.39,356.14
TCGA-86-8671-01,-0.3418728614544353,1.5629625890792167,0.3284356731849604,2905.3,1394.5,4299.81
TCGA-86-8672-01,-0.5453754446211043,0.959298255662394,0.6411500258008167,1380.47,457.64,1838.11
TCGA-86-8673-01,-0.45689362704983755,0.34195695159310957,0.7893146192356322,521.22,-138.92,382.3
TCGA-86-8674-01,-0.12043826225950972,-1.5026059969545142,0.9331636875836714,-506.36,-1110.3,-1616.66
TCGA-86-A456-01,0.030510901930452895,-0.2920864800402038,0.6960293266882775,1206.48,128.48,1334.96
TCGA-86-A4D0-01,-0.1651702530652432,-0.7796953371874232,0.9275951997679733,-279.35,-1233.81,-1513.16
TCGA-86-A4JF-01,0.3061708604282975,0.09169143417688087,0.7563511287764506,1148.44,-412.06,736.38
TCGA-86-A4P7-01,0.4501003679210655,0.6882487541873197,0.6282167367376049,1483.82,468.31,1952.13
TCGA-86-A4P8-01,0.050612734411328804,1.002668915493676,0.45247834427741696,2466.21,914.62,3380.83
TCGA-91-6828-01,0.09993064081597999,0.44657948055388674,0.6132146087215157,1559.91,522.58,2082.49
TCGA-91-6829-01,-0.01701270435864383,-0.2565084645000063,0.6819657978327843,334.11,1133.05,1467.16
TCGA-91-6830-01,0.3387866773914227,0.5069295268871711,0.6472116772460746,1121.7,662.42,1784.12
TCGA-91-6831-01,-0.32965152523343794,0.2964629590559408,0.6997635160033664,675.8,623.64,1299.44
TCGA-91-6835-01,0.47957316101421554,1.6289974138165686,0.466553147573248,2383.01,889.87,3272.87
TCGA-91-6836-01,0.3151397787395735,-0.3010787288896972,0.9023130198141625,-40.84,-1044.37,-1085.21
TCGA-91-6840-01,0.23403191753316274,0.6586376444322802,0.7974968335917478,644.69,-353.97,290.72
TCGA-91-6847-01,-0.3612242609893582,-1.1372787434660268,0.9805556444813008,-975.56,-1800.3,-2775.86
TCGA-91-6848-01,-2.207347869578088,0.5979879127722335,0.5568683207615187,1540.41,1015.64,2556.05
TCGA-91-6849-01,0.07576513967629434,0.14759636133039314,0.7161112834068386,1208.09,-66.35,1141.74
TCGA-91-7771-01,0.38391497550847853,0.8359416214984857,0.5900729439115265,1633.44,646.44,2279.88
TCGA-91-8496-01,0.22020909454141682,-0.061000221984494854,0.6493809936431557,1772.54,-7.83,1764.71
TCGA-91-8497-01,0.055582180192571724,-0.21381085662201757,0.6134998071073501,1619.55,460.48,2080.03
TCGA-91-8499-01,-0.654122180937927,-0.20117883033776512,0.8295890335043203,399.84,-485.42,-85.58
TCGA-91-A4BC-01,-0.8710311452687182,2.51910838728868,0.4705666607533034,2279.43,962.48,3241.92
TCGA-91-A4BD-01,-0.017844460533556476,-0.783580014336708,0.7523405214736969,1485.39,-707.39,778.0
TCGA-93-7347-01,0.20232403013211928,1.3826453929808928,0.4905201498728014,2212.91,874.0,3086.91
TCGA-93-7348-01,0.0989744705536204,-0.3872738374313821,0.71416388674549,737.06,423.65,1160.72
TCGA-93-8067-01,0.0568566797844602,-1.2550294005551168,0.8745690390498865,45.21,-717.86,-672.65
TCGA-93-A4JN-01,0.3072913661515837,-0.9420573340539877,0.7403658352606459,727.37,173.2,900.58
TCGA-93-A4JO-01,-0.15790517086619266,0.8852782731234531,0.594382971935148,1898.74,344.7,2243.44
TCGA-93-A4JP-01,0.44894055679832856,-0.8667397052594473,0.6734843720128656,1175.01,370.73,1545.74
TCGA-93-A4JQ-01,-0.20468469257344857,0.14006514488669117,0.5564305414669249,1754.53,805.11,2559.64
TCGA-95-7039-01,0.6343614203741398,0.04275366116495749,0.7956626130780616,326.9,-15.51,311.39
TCGA-95-7043-01,0.4342289110809063,-0.7429274483724878,0.9145868454835022,-624.74,-660.62,-1285.36
TCGA-95-7562-01,-0.0738497688145194,-0.22923312822354291,0.7756480393249642,681.77,-149.93,531.84
TCGA-95-7567-01,0.3497444141640059,0.17855190377487762,0.7510810775694372,754.17,36.85,791.01
TCGA-95-7944-01,-1.2346998401619942,1.7444576197973354,0.6386492356115943,1836.14,24.14,1860.28
TCGA-95-7947-01,0.43393211655475006,0.029236203395226656,0.842465192997077,621.22,-866.7,-245.48
TCGA-95-7948-01,0.20614037277240846,-0.6516768313597235,0.8572663342052486,138.89,-575.76,-436.87
TCGA-95-8039-01,0.15561083782644752,-0.561307788315562,0.6985965199858982,1382.0,-71.44,1310.56
TCGA-95-8494-01,-0.19064813720806204,-1.4930936795222216,0.7978704072947387,867.64,-581.14,286.5
TCGA-95-A4VK-01,0.44924859840568293,0.2477657624897195,0.8065444598087439,707.03,-519.51,187.52
TCGA-95-A4VN-01,-0.21622671567840096,1.112020993488759,0.634961925300477,1743.76,149.1,1892.86
TCGA-95-A4VP-01,-0.21524506336525948,0.609788808544721,0.7191443596792193,984.41,127.65,1112.07
TCGA-97-7546-01,0.49826490354136443,0.4117054170246647,0.6362549328430925,1221.68,659.77,1881.45
TCGA-97-7547-01,0.7836878449087517,-0.6704652721737288,0.7631892869636663,616.86,47.88,664.73
TCGA-97-7552-01,0.5578647655763559,1.6736413846999012,0.5541745723427505,2267.1,311.03,2578.12
TCGA-97-7553-01,0.3952370723036688,0.9684416602518057,0.47818291399457447,2375.74,807.24,3182.98
TCGA-97-7554-01,0.5750762888580674,-0.018605995991249454,0.6350265613139646,837.9,1054.4,1892.29
TCGA-97-7937-01,-0.005120157707477298,-1.8419297667575585,0.8496567628050301,-38.36,-299.04,-337.39
TCGA-97-7938-01,0.49824625217220453,0.10006876436979661,0.7982852283413157,385.76,-103.95,281.81
TCGA-97-7941-01,0.6335625901353901,-0.26323004707867476,0.7595053042370183,697.48,5.96,703.44
TCGA-97-8171-01,-0.1961194615458459,-2.6887456554670655,0.9358325830415988,-404.22,-1263.52,-1667.74
TCGA-97-8172-01,0.3187621682210709,0.48168157799640177,0.5707973569467999,1642.24,798.9,2441.15
TCGA-97-8174-01,0.10984869323162379,-0.26808484095750545,0.6418481759400176,1072.77,759.14,1831.91
TCGA-97-8175-01,0.024376197897004532,-1.1454795976878427,0.7535827479905015,1120.1,-354.97,765.14
TCGA-97-8176-01,0.19671526990253393,-0.6931387792502438,0.8174776733888363,528.15,-468.26,59.89
TCGA-97-8177-01,0.06595140358882218,0.1780782783549859,0.5548390914166321,1682.16,890.52,2572.68
TCGA-97-8179-01,0.013036059747676963,-0.7607792069831285,0.8196463213361487,238.11,-203.94,34.17
TCGA-97-8547-01,-0.15948976356172243,-1.8656688515976563,0.651098391581538,816.0,933.31,1749.31
TCGA-97-8552-01,0.2570528657276076,-0.4968724968585238,0.6924922765032513,1425.01,-56.58,1368.44
TCGA-97-A4LX-01,-0.43390561592297444,0.9604630669519817,0.4518525200370079,2312.56,1073.04,3385.61
TCGA-97-A4M0-01,-0.049673081240493376,0.783670709993556,0.7104146896981087,1550.94,-353.83,1197.11
TCGA-97-A4M1-01,0.16043715755402363,-0.1535314266391917,0.7218347345112301,1148.37,-62.73,1085.64
TCGA-97-A4M2-01,0.0050024088140921,0.7584123432772389,0.5761605740470127,2085.83,310.71,2396.55
TCGA-97-A4M3-01,0.12406717032904387,-1.2893992419903477,0.8345344203271953,-49.79,-96.53,-146.32
TCGA-97-A4M5-01,0.34488964015433116,-0.6336310997204466,0.6680628169719238,1140.02,455.52,1595.54
TCGA-97-A4M6-01,0.05081199999698988,0.09560144660319767,0.6150090961658046,1743.83,323.17,2067.0
TCGA-97-A4M7-01,0.4903506165302802,0.14398537288283497,0.618311683444361,1686.79,351.63,2038.42
TCGA-99-7458-01,0.3318050643266886,1.0064583790021966,0.5830683760420341,1603.9,734.9,2338.8
TCGA-99-8025-01,0.14435506631224168,-1.233164714480023,0.8130678537579988,124.59,-12.83,111.77
TCGA-99-8028-01,-0.235396121825078,1.6742325595218766,0.36123439809454044,2756.73,1305.02,4061.75
TCGA-99-8032-01,0.2211029420752165,-0.3684977935891093,0.7454164433786162,341.74,507.44,849.18
TCGA-99-8033-01,-0.5596830858311767,0.8575902167899314,0.7529890164114394,1082.74,-311.45,771.29
TCGA-99-AA5R-01,0.09623508340495858,1.1515412893465147,0.4773834218726641,2313.11,876.07,3189.18
TCGA-J2-8192-01,0.11331367454252424,-0.2925625342552746,0.4957506831756341,1558.13,1487.82,3045.95
TCGA-J2-8194-01,-0.08003798279677123,-1.4275312078965001,0.7550465840039227,630.25,119.69,749.95
TCGA-J2-A4AD-01,0.6326861623455887,-0.9591476543638271,0.8856682291024294,-399.89,-432.07,-831.96
TCGA-J2-A4AE-01,0.19311270864975735,0.16842798527878639,0.7830126040859489,1057.3,-605.53,451.77
TCGA-J2-A4AG-01,0.4021640548182332,0.007174650801472865,0.6548516309044211,1381.48,334.08,1715.55
TCGA-L4-A4E5-01,-0.11125518419919685,-0.48326075938318,0.8751343072843318,26.44,-707.04,-680.6
TCGA-L4-A4E6-01,-0.2790959061458949,-0.21356499217590483,0.47037366341030795,2309.16,934.25,3243.41
TCGA-L9-A443-01,-0.22833787944179887,0.18410018109902176,0.7632528334374684,473.85,190.21,664.06
TCGA-L9-A444-01,-0.247185508208708,1.9529594692121555,0.5210382836056408,2247.22,598.66,2845.88
TCGA-L9-A50W-01,0.24182029832506705,-1.335631500418985,0.8028258715281575,673.3,-443.11,230.19
TCGA-L9-A5IP-01,-0.3452316706678243,-0.07102064002843482,0.8396535187145163,503.8,-713.87,-210.07
TCGA-L9-A743-01,-0.09485245775943636,0.8661577324736645,0.5602227246298503,1926.79,601.71,2528.5
TCGA-L9-A7SV-01,0.48053215354382217,-0.755777004662475,0.9153479901092684,-241.17,-1057.04,-1298.21
TCGA-L9-A8F4-01,-0.06614738845882302,1.0122628175264619,0.6683696850935026,1507.06,85.67,1592.73
TCGA-MN-A4N1-01,-0.11417147475366583,-2.064521862204214,0.8915194869270223,-248.15,-670.72,-918.87
TCGA-MN-A4N4-01,0.03783327054306717,-0.17155068751529956,0.7247458953189106,502.62,554.3,1056.92
TCGA-MN-A4N5-01,0.3196747118010362,0.792589928743263,0.8003985341689358,911.88,-654.03,257.85
TCGA-MP-A4SV-01,0.1022123803164038,0.8105905759622729,0.7192902002458602,1142.36,-31.72,1110.64
TCGA-MP-A4SW-01,0.1710880400368372,-0.4031774956812051,0.7073034063533896,1282.55,-55.39,1227.16
TCGA-MP-A4SY-01,0.2664891985003297,-1.6526223013082935,0.7330325714909339,460.25,514.21,974.46
TCGA-MP-A4T4-01,-0.23020740707095272,1.3419362638092385,0.5452577497252158,1941.73,709.1,2650.84
TCGA-MP-A4T6-01,0.37958077539014506,-0.24377449280703267,0.8484361126463558,843.52,-1165.17,-321.65
TCGA-MP-A4T7-01,0.38575178868726023,-0.5684405757952142,0.8165525525742705,760.09,-689.28,70.82
TCGA-MP-A4T8-01,-0.10743625778727649,-1.9668339465542712,0.8476940728155377,-250.01,-62.11,-312.11
TCGA-MP-A4T9-01,0.20890645904909821,-0.15694555906847993,0.6921872316640721,1080.11,291.21,1371.32
TCGA-MP-A4TA-01,-0.05864938917855437,0.5826019041056847,0.809385709719232,584.79,-430.12,154.67
TCGA-MP-A4TC-01,-0.177308789451269,-0.08308522588202734,0.6208683670274588,1139.87,876.36,2016.23
TCGA-MP-A4TD-01,0.08556593483357353,-0.575521703852445,0.6772472643832339,764.72,746.26,1510.98
TCGA-MP-A4TE-01,0.08741813273192924,-1.573053344402941,0.953055479657717,-792.11,-1233.68,-2025.79
TCGA-MP-A4TF-01,-0.47267008256726584,-0.34306437578266447,0.9012961804082481,188.26,-1257.44,-1069.18
TCGA-MP-A4TH-01,0.21653691768561004,0.6372264301224009,0.6406057763020991,1736.31,106.63,1842.94
TCGA-MP-A4TI-01,-0.9590348785451749,1.057804334484203,0.4009807035481338,2588.41,1180.44,3768.84
TCGA-MP-A4TJ-01,-0.27916504066251036,1.4289119547896325,0.4552578120290436,2446.84,912.74,3359.58
TCGA-MP-A4TK-01,-0.09791191208389119,0.07844424674060485,0.5345567780999858,1478.45,1259.0,2737.45
TCGA-MP-A5C7-01,0.19711961605731462,-2.3009341356049715,0.939150177364935,-553.01,-1179.69,-1732.69
TCGA-NJ-A4YF-01,-0.491808406008553,-1.0898849552939487,0.894984493402453,-168.6,-802.78,-971.38
TCGA-NJ-A4YG-01,0.3466616908385753,-0.5442943762707988,0.7097894009087901,1076.06,127.1,1203.16
TCGA-NJ-A4YI-01,0.20643937385012648,-1.8510987837566093,0.728807106102823,936.15,80.5,1016.64
TCGA-NJ-A4YP-01,-0.0032213163258197454,0.08715205068971371,0.6954188323556648,594.12,746.63,1340.75
TCGA-NJ-A4YQ-01,-0.0008302650315504442,1.5458792930681597,0.6274866776976024,2022.22,-63.7,1958.52
TCGA-NJ-A55A-01,0.19495356857578774,0.3126704729762724,0.6657560437746993,1419.34,197.29,1616.63
TCGA-NJ-A55O-01,0.3084698185866159,-0.8269125584085628,0.770838663695736,922.95,-339.44,583.51
TCGA-NJ-A55R-01,0.42960484102991703,-1.534333239464281,0.8712713438302547,-189.12,-437.48,-626.6
TCGA-NJ-A7XG-01,0.488493396433342,-1.9384063474755597,0.9515798123928153,-282.7,-1710.14,-1992.84
