gene	direction	mt_ribo	min_patient_delta	max_patient_delta	GSE123902__n_units	GSE123902__n_high	GSE123902__n_low	GSE123902__patient_delta	GSE123902__sign_up	GSE123902__sign_down	GSE123902__cell_delta	GSE123902__auc	GSE123902__pct_high	GSE123902__pct_low	GSE123902__stat_up	GSE123902__cut_up	GSE123902__stat_down	GSE123902__cut_down	GSE131907__n_units	GSE131907__n_high	GSE131907__n_low	GSE131907__patient_delta	GSE131907__sign_up	GSE131907__sign_down	GSE131907__cell_delta	GSE131907__auc	GSE131907__pct_high	GSE131907__pct_low	GSE131907__stat_up	GSE131907__cut_up	GSE131907__stat_down	GSE131907__cut_down	GSE205335__n_units	GSE205335__n_high	GSE205335__n_low	GSE205335__patient_delta	GSE205335__sign_up	GSE205335__sign_down	GSE205335__cell_delta	GSE205335__auc	GSE205335__pct_high	GSE205335__pct_low	GSE205335__stat_up	GSE205335__cut_up	GSE205335__stat_down	GSE205335__cut_down	GSE189357__n_units	GSE189357__n_high	GSE189357__n_low	GSE189357__patient_delta	GSE189357__sign_up	GSE189357__sign_down	GSE189357__cell_delta	GSE189357__auc	GSE189357__pct_high	GSE189357__pct_low	GSE189357__stat_up	GSE189357__cut_up	GSE189357__stat_down	GSE189357__cut_down	GSE123902__wilcoxon_p	GSE131907__wilcoxon_p	GSE205335__wilcoxon_p	GSE189357__wilcoxon_p
TAX1BP1	up	False	0.24398553	0.37379062	12	1167	1167	0.33739686	1.0	0.0	0.315402831138332	0.6635805120681642	0.7523564695801199	0.3701799485861182	5.5028189884584936e-80	1308	4.354597214635209e-07	21	19	6076	6076	0.24398553	1.0	0.0	0.1752041946273155	0.5728120783873871	0.7109940750493746	0.5801514154048716	2.7168049939018865e-52	7828	0.0016925675339188	100	21	7112	7112	0.37379062	1.0	0.0	0.2476080739171257	0.616711615438537	0.7068335208098988	0.4775028121484814	1.0398008565246931e-172	8421	3.463894561990528e-09	545	9	3559	3559	0.34936613	1.0	0.0	0.2890200933125509	0.6152064650000264	0.49255408822703	0.2374262433267772	1.7047913300658935e-112	2598	0.0018092651182746	102	0.000244140625	1.9073486328125e-06	4.76837158203125e-07	0.001953125
RPN2	up	False	0.24312834	0.3466045	12	1167	1167	0.3466045	0.9166666666666666	0.0833333333333333	0.4276469314333389	0.6945654161242216	0.7652099400171379	0.352185089974293	1.3214195997952027e-92	1304	0.0173056274555162	28	19	6076	6076	0.2761099	0.9473684210526316	0.0526315789473684	0.1861227775045133	0.5771003919629395	0.6440092165898618	0.5134957208689928	9.728711388561571e-53	6307	0.0006511448261944	18	21	7112	7112	0.24312834	0.9523809523809524	0.0476190476190476	0.1850379505135279	0.59722707806385	0.6739313835770528	0.4443194600674915	4.187672164361982e-169	7953	1.2925098152458937e-12	228	9	3559	3559	0.29957774	1.0	0.0	0.2489910060893874	0.6168974634707145	0.4543411070525428	0.194436639505479	7.1258172212412545e-124	2309	0.0022296603720858	51	0.00048828125	3.814697265625e-06	1.1920928955078125e-05	0.001953125
YIPF3	up	False	0.2406037	0.280891	12	1167	1167	0.24882835	0.8333333333333334	0.1666666666666666	0.3115275511127922	0.6886923236768929	0.6658097686375322	0.2656383890317052	3.947021538951501e-87	1084	0.0082002692104026	22	19	6076	6076	0.2406037	1.0	0.0	0.1527378117120787	0.5726750034996692	0.5674786043449638	0.4289005924950625	1.604846641677083e-58	5666	0.015832194086285	272	21	7112	7112	0.280891	1.0	0.0	0.2232460959503451	0.6269935926351444	0.6259842519685039	0.3671259842519685	5.724186535713389e-212	7062	2.538156006369872e-07	134	9	3559	3559	0.25543794	1.0	0.0	0.22697862042151	0.6173086668665116	0.3762292778870469	0.1267209890418656	1.611223160116447e-134	1790	0.0037395251781812	37	0.00244140625	1.9073486328125e-06	4.76837158203125e-07	0.001953125
CALR	up	False	0.2397342	0.38827845	12	1167	1167	0.38827845	1.0	0.0	0.4193200036333616	0.6322695902529502	0.8577549271636675	0.5167095115681234	1.8639236943558903e-73	1604	0.0001815620306477	75	19	6076	6076	0.2397342	0.8421052631578947	0.1578947368421052	0.1105340525792371	0.5300400950479791	0.8079328505595786	0.717412771560237	7.253385408622623e-33	9222	0.0017039573240926	288	21	7112	7112	0.32609743	0.9047619047619048	0.0952380952380952	0.29782424948142	0.5896428871939376	0.8662823397075365	0.6586051743532059	3.506710586489097e-191	10845	0.0015660195486121	187	9	3559	3559	0.29949132	1.0	0.0	0.2693627063802372	0.5767537961016955	0.7097499297555493	0.477100309075583	7.45202589373961e-90	4224	3.891539224391164e-07	187	0.000244140625	0.001010894775390625	2.0503997802734375e-05	0.001953125
JUP	up	False	0.23892045	0.41208825	12	1167	1167	0.2941395	0.9166666666666666	0.0833333333333333	0.3242179383901422	0.7136058812428913	0.5561268209083119	0.1191088260497	6.0254479211026185e-118	783	0.3869160147348081	12	19	6076	6076	0.29697564	1.0	0.0	0.1851491294942972	0.5936131959845035	0.4897959183673469	0.3242264647794601	4.656844250882385e-90	4234	0.0156057162269398	6	21	7112	7112	0.41208825	1.0	0.0	0.3464011541019915	0.6591728432181354	0.6486220472440944	0.3354893138357705	4.4424406863346e-311	6995	0.0001127525325029	228	9	3559	3559	0.23892045	1.0	0.0	0.2361509904994028	0.6195895687207836	0.3175049171115482	0.069963472885642	6.2601787596923214e-164	1379	0.0728282069794164	12	0.00048828125	1.9073486328125e-06	4.76837158203125e-07	0.001953125
PLPP2	up	False	0.23750165	0.40559942	12	1167	1167	0.3488036	1.0	0.0	0.3422333175864782	0.7128565543887938	0.5946872322193659	0.1533847472150814	7.004097537593285e-113	871	0.0324043112153344	11	19	6076	6076	0.23750165	0.8947368421052632	0.1052631578947368	0.1241912100317615	0.5498870652446669	0.5842659644502962	0.4735023041474654	1.9441017837477575e-35	6403	0.7095761549128284	13	21	7112	7112	0.40559942	0.9523809523809524	0.0476190476190476	0.2757231080582539	0.638114726484555	0.6154386951631046	0.3443475815523059	3.8946911358884643e-233	6824	0.0348424594135938	123	9	3559	3559	0.33536088	1.0	0.0	0.327856509883404	0.6367025695613485	0.3475695420061815	0.0674346726608598	1.3991003664508484e-200	1477	0.3871118405995173	12	0.000244140625	9.5367431640625e-06	9.5367431640625e-07	0.001953125
KRT18	up	False	0.23668818	0.91835624	12	1167	1167	0.65534854	0.8333333333333334	0.1666666666666666	0.6996871756275584	0.6502754629782603	0.92630676949443	0.622107969151671	5.922159256478092e-77	1765	4.328192092290789e-17	103	19	6076	6076	0.23668818	0.8947368421052632	0.1052631578947368	0.2374761844957689	0.5715053772469935	0.9312047399605003	0.8703094140882159	3.679068119409156e-48	7238	3.70694836323033e-05	64	21	7112	7112	0.6567765	0.9523809523809524	0.0476190476190476	0.4119002854747022	0.6024430658555194	0.8342238470191226	0.6294994375703037	1.0227884631067084e-170	10409	1.4885972172970178e-06	176	9	3559	3559	0.91835624	1.0	0.0	0.9066348867293874	0.7079389295258881	0.8637257656645125	0.5001404889013767	3.955143723922082e-255	4835	0.2499648728396796	2	0.001220703125	3.62396240234375e-05	4.76837158203125e-06	0.001953125
CD46	up	False	0.23610625	0.48197272	12	1167	1167	0.48197272	1.0	0.0	0.5452370946202911	0.7447963820840025	0.7952013710368466	0.3033419023136247	4.4593373501180885e-133	1279	1.448911509423429e-05	16	19	6076	6076	0.23610625	0.9473684210526316	0.0526315789473684	0.1232364200677218	0.5636904563265133	0.5938117182356814	0.4711981566820276	8.487731547893005e-43	6173	1.5903983838238338e-06	74	21	7112	7112	0.3818578	1.0	0.0	0.2800192428482055	0.6425014428472734	0.6151574803149606	0.3399887514060742	2.4387265970340094e-240	6785	2.615577325072378e-06	191	9	3559	3559	0.4118452	1.0	0.0	0.3954400177073527	0.6415601144469407	0.5805001404889014	0.2683338016296712	1.1851172488870918e-159	3020	0.0147004075541649	55	0.000244140625	5.7220458984375e-06	4.76837158203125e-07	0.001953125
ASAH1	up	False	0.23453625	0.368959	12	1167	1167	0.2986953	0.9166666666666666	0.0833333333333333	0.3411733242227823	0.6804835048965078	0.7609254498714653	0.3530419880034275	1.4374009162158503e-90	1299	4.741558481667936e-05	63	19	6076	6076	0.23453625	0.9473684210526316	0.0526315789473684	0.1566701511079656	0.5545372099337729	0.642034233048058	0.5371955233706386	2.425556560167414e-37	5985	0.0180431607081415	52	21	7112	7112	0.31361404	1.0	0.0	0.208597298183513	0.6269238326104203	0.5431664791901012	0.2850112485939257	1.0736709530481526e-217	5877	6.474802644501648e-10	191	9	3559	3559	0.368959	1.0	0.0	0.3011410537619031	0.5978942375550084	0.6350098342230964	0.3866254565889295	1.2229293889032396e-98	3636	4.59517595366395e-06	327	0.004638671875	5.7220458984375e-06	4.76837158203125e-07	0.001953125
TSC22D1	up	False	0.23432787	0.6187705	12	1167	1167	0.3539439	0.9166666666666666	0.0833333333333333	0.3113884482198762	0.670204399918055	0.6735218508997429	0.2913453299057412	1.8512043598145839e-78	1123	3.722600359157472e-05	74	19	6076	6076	0.23432787	0.9473684210526316	0.0526315789473684	0.1414289151612784	0.564799827053504	0.4878209348255431	0.3675115207373272	7.58583239668984e-44	5115	0.1717737018385881	10	21	7112	7112	0.4789041	1.0	0.0	0.3397898230530704	0.6333192462303292	0.6818053993250843	0.4039651293588301	6.493216989626186e-246	7722	0.6359868063421523	33	9	3559	3559	0.6187705	1.0	0.0	0.7081411032409999	0.6816998738639406	0.7510536667603259	0.3762292778870469	1.1416481725511826e-229	4010	0.2514180054923149	20	0.000732421875	0.0001678466796875	4.76837158203125e-07	0.001953125
FXYD3	up	False	0.23381256	0.80183166	12	1167	1167	0.67454576	1.0	0.0	0.6213683781889382	0.6969418946771727	0.5629820051413882	0.1491002570694087	2.034323275957276e-101	829	0.183308412399513	45	19	6076	6076	0.23381256	0.7894736842105263	0.2105263157894736	0.2062641296139593	0.564440528595222	0.6780776826859776	0.5678077682685978	3.738450275218397e-37	7556	0.783740544374498	80	21	7112	7112	0.6344726	0.9523809523809524	0.0	0.4394023668343301	0.6200177186706414	0.6614173228346457	0.4271653543307087	4.603974187078575e-175	7741	0.984609781157924	18	9	3559	3559	0.80183166	1.0	0.0	0.6795735900244695	0.7067933864188483	0.6215228996909244	0.187693172239393	8.288171e-317	2880	0.270282455725188	24	0.000244140625	0.0001049041748046875	4.428728843931774e-05	0.001953125
TMED9	up	False	0.23195294	0.38727745	12	1167	1167	0.38727745	1.0	0.0	0.4570408058077555	0.6956139597279954	0.7660668380462725	0.3556126820908312	1.4944908655537583e-91	1309	0.000668150328502	30	19	6076	6076	0.28915536	0.9473684210526316	0.0526315789473684	0.2330996801977376	0.5740418518168592	0.7865371955233706	0.6686965108624094	3.564991325558349e-51	8663	0.5	3	21	7112	7112	0.28857946	0.9523809523809524	0.0476190476190476	0.2286458278501023	0.616254641310303	0.6399043869516311	0.4091676040494938	1.0320727763856384e-168	7461	4.625767008844865e-07	235	9	3559	3559	0.23195294	1.0	0.0	0.2362109366880054	0.605248924306601	0.4799100871031188	0.2374262433267772	1.7952048236306344e-102	2553	0.0276980192184262	161	0.000244140625	3.814697265625e-06	3.337860107421875e-06	0.001953125
SRRM2	up	False	0.2290747	0.34332278	12	1167	1167	0.33950365	0.9166666666666666	0.0833333333333333	0.3962952985188079	0.6872678316661637	0.8003427592116538	0.3787489288774636	3.6437784637029517e-100	1372	7.194551973021427e-06	17	19	6076	6076	0.2290747	0.8947368421052632	0.1052631578947368	0.1397408274057838	0.5577273668923068	0.7006254114549045	0.565174456879526	5.6770404140382556e-55	7681	0.0062103548546602	398	21	7112	7112	0.34332278	0.9523809523809524	0.0476190476190476	0.242810728812458	0.5870844726383331	0.8135545556805399	0.5856299212598425	6.952590557002316e-197	9951	1.6855100795245811e-16	334	9	3559	3559	0.27103543	0.8888888888888888	0.1111111111111111	0.289211832041146	0.5851822617505209	0.7049733071087384	0.4644563079516718	2.4977425962404105e-95	4162	4.339527201110943e-06	203	0.00048828125	9.5367431640625e-06	1.430511474609375e-06	0.00390625
PTTG1IP	up	False	0.22850747	0.41087455	12	1167	1167	0.37388733	0.9166666666666666	0.0833333333333333	0.3690024762065852	0.7008100513331116	0.6958011996572407	0.2690659811482433	1.5600390313877668e-97	1122	0.0724797139841965	12	19	6076	6076	0.22850747	0.9473684210526316	0.0526315789473684	0.1541851246971901	0.5678697844637228	0.6110928242264648	0.4879855167873601	7.868287708140527e-43	6650	0.0351112489757501	8	21	7112	7112	0.41087455	1.0	0.0	0.2683462727623398	0.6294454247071759	0.5721316085489314	0.3205849268841395	7.833877296183014e-203	6347	0.0086609928812978	112	9	3559	3559	0.2444769	0.8888888888888888	0.1111111111111111	0.245477529738908	0.6092012848714651	0.4532171958415285	0.2073616184321438	9.694780557965297e-110	2351	0.0002076496795484	41	0.00048828125	3.814697265625e-06	4.76837158203125e-07	0.00390625
LMAN2	up	False	0.22812775	0.28005928	12	1167	1167	0.28005928	0.8333333333333334	0.1666666666666666	0.351387685513966	0.6732152914077432	0.739502999143102	0.3658954584404456	8.72984467706046e-76	1289	6.122424449756718e-06	39	19	6076	6076	0.2614463	0.9473684210526316	0.0526315789473684	0.1560847110047326	0.55605683018392	0.7323897300855826	0.630348913759052	6.0173162500081474e-34	8279	0.2499794255616821	2	21	7112	7112	0.22812775	0.9047619047619048	0.0952380952380952	0.1799738961326661	0.6066363283874527	0.6483408323959505	0.4183070866141732	4.811893893157054e-168	7586	7.891574994139529e-15	418	9	3559	3559	0.24177058	1.0	0.0	0.2449016178921473	0.6101245089303019	0.4911491992132621	0.2343354874964877	2.6699227618605084e-114	2582	0.0008029727823598	241	0.001220703125	1.9073486328125e-05	9.059906005859375e-06	0.001953125
F11R	up	False	0.2261017	0.4418667	12	1167	1167	0.35107502	1.0	0.0	0.3299618219462879	0.7140655369123328	0.5715509854327335	0.1353898886032562	2.109495665737425e-114	818	0.2498928418345478	2	19	6076	6076	0.2261017	0.9473684210526316	0.0526315789473684	0.1484528157554065	0.5787176751925684	0.5245227123107308	0.3791968400263331	4.943038746714851e-61	5414	0.3040072193040359	61	21	7112	7112	0.4418667	1.0	0.0	0.3165403191318786	0.6569679044970335	0.6362485939257593	0.3253655793025872	1.417199962322695e-307	6831	0.0014142710067735	103	9	3559	3559	0.36159542	1.0	0.0	0.2851925275861185	0.6362437602045904	0.3824107895476257	0.0974992975554931	1.863076753498155e-183	1708	0.1249473092595194	3	0.000244140625	3.814697265625e-06	4.76837158203125e-07	0.001953125
BSG	up	False	0.22504976	0.34058318	12	1167	1167	0.34058318	0.9166666666666666	0.0833333333333333	0.4234882094599161	0.6619162795205776	0.7986289631533847	0.4275921165381319	2.976115322202064e-78	1430	5.049299494012811e-06	22	19	6076	6076	0.3126641	0.9473684210526316	0.0526315789473684	0.1787214609194533	0.5637138596864556	0.749670836076366	0.6254114549045424	1.4599777217379022e-52	8250	0.0077990035812221	7	21	7112	7112	0.255026	0.8571428571428571	0.1428571428571428	0.2249251537137048	0.5892904196522679	0.7931664791901012	0.5677727784026997	1.0195126925390358e-185	9679	5.868873330133563e-23	491	9	3559	3559	0.22504976	0.8888888888888888	0.1111111111111111	0.2771726360318867	0.6112159722972782	0.5855577409384659	0.310199494239955	2.3058758088747692e-122	3188	0.0088635753814279	200	0.00048828125	3.814697265625e-06	2.0503997802734375e-05	0.013671875
KTN1	up	False	0.22309203	0.3884449	12	1167	1167	0.3884449	1.0	0.0	0.4370753292086334	0.6807783160007901	0.8277634961439588	0.4207369323050557	2.475416480050123e-96	1454	0.0007110730881451	21	19	6076	6076	0.22309203	0.9473684210526316	0.0526315789473684	0.1072705712803988	0.545994875205917	0.6678736010533246	0.5566161948650428	1.2978225676502176e-36	7440	0.0001778400995714	583	21	7112	7112	0.3742068	0.9047619047619048	0.0952380952380952	0.2540095733926035	0.6048838759029559	0.797384701912261	0.5580708661417323	1.5942830739528176e-208	9640	1.004983609593855e-13	334	9	3559	3559	0.28762147	1.0	0.0	0.2947965715187834	0.6086206974139068	0.5670132059567294	0.3068277606069121	3.652712788049641e-110	3107	0.0003451008670997	296	0.000244140625	5.7220458984375e-06	2.384185791015625e-06	0.001953125
CSNK1A1	up	False	0.22061253	0.27807134	12	1167	1167	0.2538494	0.8333333333333334	0.1666666666666666	0.3596933329211907	0.6788611259801643	0.7523564695801199	0.3538988860325621	6.99351367276721e-86	1291	0.0030903585491984	95	19	6076	6076	0.22061253	0.8947368421052632	0.1052631578947368	0.1084901800988609	0.5490061075185028	0.6649111257406188	0.5594140882159315	1.794011886838792e-33	7429	0.0009525425151403	533	21	7112	7112	0.26818675	1.0	0.0	0.2262857219465455	0.6109035323937995	0.7518278965129359	0.5150449943757031	2.3052822828574582e-191	9010	1.7595400426921475e-09	461	9	3559	3559	0.27807134	1.0	0.0	0.270264704736966	0.6060652125874582	0.5481876931722394	0.294745715088508	2.2527465923589917e-105	2992	0.0007428734324457	98	0.008056640625	9.5367431640625e-06	4.76837158203125e-07	0.001953125
DSP	up	False	0.21967192	0.48662868	12	1167	1167	0.21967192	0.9166666666666666	0.0833333333333333	0.1986907426490929	0.6261780512215019	0.3024850042844901	0.0454155955441302	6.023188844014903e-66	406	0.1090734884590364	6	19	6076	6076	0.22752875	1.0	0.0	0.1592704861727085	0.5731087241008234	0.499670836076366	0.3643844634628044	5.962280295994642e-56	4895	0.0065522567340585	48	21	7112	7112	0.48662868	1.0	0.0	0.3255498770836827	0.629890032420371	0.6196569178852643	0.3503937007874015	2.455416982515289e-229	6899	0.0092296606269171	176	9	3559	3559	0.24336989	1.0	0.0	0.2282958435223819	0.5999199777744111	0.2461365552121382	0.0424276482157909	8.480384466513461e-144	1027	0.0728282069794164	12	0.001708984375	1.9073486328125e-06	4.76837158203125e-07	0.001953125
DSG2	up	False	0.21906263	0.29601994	12	1167	1167	0.29601994	1.0	0.0	0.2707573052064794	0.6821264434913565	0.4824335904027421	0.1165381319622964	2.5878743750352012e-87	699	0.6233112647962952	10	19	6076	6076	0.23500967	1.0	0.0	0.1363918620924085	0.5633421552804264	0.4685648452929559	0.3536866359447004	3.2264531741419284e-38	4982	0.3699009574499466	82	21	7112	7112	0.28046966	0.9523809523809524	0.0476190476190476	0.1725932133265689	0.5971828812280073	0.3231158605174353	0.1259842519685039	1.1392507216823547e-179	3188	0.1249736342543767	3	9	3559	3559	0.21906263	1.0	0.0	0.1664643903364879	0.5989513977875939	0.2382691767350379	0.0362461365552121	6.601893737903904e-149	977	0.1047990635220303	16	0.000244140625	1.9073486328125e-06	2.384185791015625e-06	0.001953125
CANX	up	False	0.21834888	0.3858508	12	1167	1167	0.33304864	1.0	0.0	0.3588744695946267	0.6666409670685349	0.779777206512425	0.4001713796058269	3.7888424854540505e-80	1376	2.7413952830523868e-09	49	19	6076	6076	0.21834888	0.9473684210526316	0.0526315789473684	0.1149053508255747	0.5400259078445029	0.7353522053982884	0.6260697827518104	1.638010815768769e-38	8272	5.808102396427492e-05	111	21	7112	7112	0.29666334	0.9523809523809524	0.0476190476190476	0.2016894842370868	0.5980010910914679	0.7058492688413949	0.4862204724409449	1.4164221872816286e-158	8478	1.0079028647262837e-08	470	9	3559	3559	0.3858508	1.0	0.0	0.3656323269488737	0.6245087724049008	0.6187131216633885	0.3318347850519809	1.3251004656764537e-131	3383	0.0108614293949267	56	0.000244140625	5.7220458984375e-06	2.384185791015625e-06	0.001953125
KLF5	up	False	0.21697778	0.5531863	12	1167	1167	0.34381256	0.9166666666666666	0.0833333333333333	0.2675253815435133	0.6832594286318489	0.4798628963153384	0.1011139674378748	6.763208053617358e-96	678	0.1872319321954984	5	19	6076	6076	0.21697778	1.0	0.0	0.1465243201018072	0.5732638932529414	0.4774522712310731	0.3418367346938775	8.835297776978726e-53	4941	0.2653685796499331	165	21	7112	7112	0.43180802	1.0	0.0	0.3141777282245071	0.6355925709300398	0.5060461192350956	0.2308773903262092	2.628808266260553e-258	5241	0.2271202007098523	16	9	3559	3559	0.5531863	1.0	0.0	0.45408100151949	0.6783123505257695	0.4813149761168868	0.1107052542849114	7.157041650514242e-272	2107	0.0106990010848469	10	0.001220703125	1.9073486328125e-06	4.76837158203125e-07	0.001953125
CD47	up	False	0.2147284	0.45004892	12	1167	1167	0.29526407	0.8333333333333334	0.1666666666666666	0.3790466212967493	0.6911447996128907	0.7086546700942588	0.3153384747215081	4.2543215476555405e-84	1191	0.0063417752558862	14	19	6076	6076	0.2147284	0.9473684210526316	0.0526315789473684	0.1196114767636862	0.551640014826462	0.6043449637919684	0.4799210006583278	3.824786745760425e-44	6440	0.0819529725839376	88	21	7112	7112	0.2769477	0.8571428571428571	0.1428571428571428	0.2296041609795932	0.6105491372334786	0.6396231721034871	0.4145106861642295	6.639881250699504e-161	7494	0.0244545086479165	17	9	3559	3559	0.45004892	0.8888888888888888	0.1111111111111111	0.3296022901848062	0.615611234090984	0.5400393368923855	0.2801348693453217	1.2402994566163157e-111	2917	0.0861895342298414	107	0.001220703125	3.62396240234375e-05	9.870529174804688e-05	0.00390625
SYNGR2	up	False	0.21376976	0.39107946	12	1167	1167	0.39107946	1.0	0.0	0.4260006207327617	0.715696359982348	0.7232219365895458	0.273350471293916	8.185639482926574e-109	1162	0.0070607982501164	25	19	6076	6076	0.345567	1.0	0.0	0.2351997063148322	0.5836604837734537	0.7228439763001975	0.5734035549703752	3.437923804250609e-67	7876	0.6855927971748587	17	21	7112	7112	0.37921396	0.9047619047619048	0.0952380952380952	0.2992603742301748	0.6332581357764756	0.610236220472441	0.3547525309336333	9.803252818414802e-207	6862	0.2265048127631425	7	9	3559	3559	0.21376976	1.0	0.0	0.1854261490530119	0.5967234309197638	0.3933689238550154	0.1758921045237426	1.0390314721549394e-93	2026	0.0002248091229442	49	0.000244140625	1.9073486328125e-06	1.5735626220703125e-05	0.001953125
ZFAND5	up	False	0.21347766	0.3403114	12	1167	1167	0.21347766	0.75	0.25	0.2973517627123078	0.6616989343478066	0.7532133676092545	0.3753213367609254	1.1447478596778295e-77	1317	8.318350075260865e-08	88	19	6076	6076	0.22862507	0.9473684210526316	0.0526315789473684	0.1207178117157125	0.5604586121330819	0.5995720868992759	0.4810730743910467	1.1937518510110755e-40	6529	0.0007004199749865	317	21	7112	7112	0.3090921	1.0	0.0	0.2890296490630765	0.6270227441602843	0.7685601799775028	0.4936726659167604	4.358852854038446e-258	8973	0.0262745965024205	315	9	3559	3559	0.3403114	1.0	0.0	0.3220043848032894	0.5958236940473048	0.6830570384939589	0.431300927226749	1.2073780067916648e-102	3966	5.0827665039119865e-08	109	0.008056640625	9.5367431640625e-06	4.76837158203125e-07	0.001953125
DDX17	up	False	0.21236582	0.4121342	12	1167	1167	0.27398324	1.0	0.0	0.336015805364889	0.6814762436586241	0.7480719794344473	0.3419023136246786	3.58935236210773e-90	1252	0.0052850500090976	46	19	6076	6076	0.21236582	0.8947368421052632	0.1052631578947368	0.114616760372263	0.5613942183299448	0.5457537853851218	0.4262672811059907	2.3876039634824908e-43	5444	0.0001746616962188	110	21	7112	7112	0.2504107	1.0	0.0	0.1896088956191921	0.5964486858820657	0.7488751406074241	0.5071709786276716	3.744804069884556e-198	8933	1.3861173943253132e-13	343	9	3559	3559	0.4121342	1.0	0.0	0.3372743787569462	0.6119748649999949	0.6468109019387468	0.3706097218319752	9.554921068487548e-122	3621	0.0006788568157586	161	0.000244140625	3.62396240234375e-05	4.76837158203125e-07	0.001953125
AGPAT2	up	False	0.21096472	0.2951105	12	1167	1167	0.26827875	0.9166666666666666	0.0833333333333333	0.2879321986026422	0.6846075561224153	0.6161096829477292	0.2253641816623821	6.829146241409166e-84	982	0.000957838992519	10	19	6076	6076	0.21096472	0.9473684210526316	0.0526315789473684	0.1177114014848236	0.5486843654937393	0.6537195523370638	0.5393350888742594	4.339497760203961e-38	7249	0.1249691383425232	3	21	7112	7112	0.25497082	0.9523809523809524	0.0476190476190476	0.1828878821440023	0.6099294622058632	0.5639763779527559	0.3197412823397075	3.4955612560133973e-191	6285	0.0005353774487515	92	9	3559	3559	0.2951105	1.0	0.0	0.2273765960574695	0.6103957760644018	0.3812868783366114	0.1421747681933127	6.98096115543875e-120	1863	0.0925455073975193	149	0.001220703125	9.5367431640625e-06	9.5367431640625e-07	0.001953125
TMEM123	up	False	0.21059215	0.31095275	12	1167	1167	0.31095275	0.9166666666666666	0.0833333333333333	0.2779852657313581	0.6587001583829519	0.700942587832048	0.3324764353041988	1.3761294114694413e-72	1206	0.0077423282311673	7	19	6076	6076	0.21059215	0.9473684210526316	0.0526315789473684	0.1143422465718794	0.5454264227617611	0.7002962475312706	0.6023699802501645	1.86978605380776e-30	7904	0.0057206510011982	635	21	7112	7112	0.2552924	1.0	0.0	0.2031444658485088	0.6082710775115427	0.5904105736782902	0.3641732283464567	1.3087829355905675e-162	6771	1.6936020585406996e-08	182	9	3559	3559	0.21419396	0.8888888888888888	0.1111111111111111	0.212543425498499	0.5971568977997914	0.4709187974150042	0.2374262433267772	1.2767860405576456e-95	2521	5.810498524661214e-05	349	0.00048828125	1.33514404296875e-05	4.76837158203125e-07	0.005859375
IRF2BP2	up	False	0.2100643	0.33705628	12	1167	1167	0.31831256	1.0	0.0	0.3161839429980114	0.6953712820942088	0.6580976863753213	0.2433590402742073	3.0166253653133987e-94	1045	0.1248392627518217	3	19	6076	6076	0.2100643	1.0	0.0	0.125673516452323	0.5601507252224511	0.5643515470704411	0.4420671494404213	6.774792542726387e-45	5529	0.0265878186573867	170	21	7112	7112	0.28818533	0.9523809523809524	0.0476190476190476	0.2695654981004763	0.6341928430030329	0.6989595050618672	0.4105736782902137	2.2598229070086423e-266	7891	0.0010005187462923	171	9	3559	3559	0.33705628	1.0	0.0	0.3474979722899653	0.6316983777893797	0.5779713402641191	0.2747962910930036	4.015758812813982e-150	3031	0.0050789868611064	56	0.000244140625	1.9073486328125e-06	9.5367431640625e-07	0.001953125
RBM47	up	False	0.20636617	0.3845913	12	1167	1167	0.3218741	1.0	0.0	0.364166780187012	0.7206372912917279	0.6341045415595544	0.1782347900599828	2.8145584335254376e-117	946	0.0586451437932208	15	19	6076	6076	0.20636617	1.0	0.0	0.1189378309696062	0.5629101953487122	0.5638578011849901	0.4394338380513495	2.477443746448576e-43	6094	0.0624691396126548	4	21	7112	7112	0.27430204	1.0	0.0	0.1730924976824331	0.6259249406253915	0.3973565804274466	0.1427165354330708	2.214609908069956e-264	3839	0.0001390685821038	66	9	3559	3559	0.3845913	1.0	0.0	0.298062345778198	0.638747020581328	0.3953357684742905	0.1050856982298398	1.6764034051753012e-184	1781	0.0014036887755003	42	0.000244140625	1.9073486328125e-06	4.76837158203125e-07	0.001953125
LPP	up	False	0.20576888	0.25604346	12	1167	1167	0.25604346	0.9166666666666666	0.0833333333333333	0.2834880563432822	0.6754555620905962	0.6563838903170522	0.2682090831191088	5.7270314171169045e-81	1079	0.0286823729296674	41	19	6076	6076	0.23744774	1.0	0.0	0.1456152095663535	0.5666105401365455	0.5171165240289665	0.3920342330480579	2.1647947544399587e-47	4936	0.0546151679971525	10	21	7112	7112	0.22402146	0.9047619047619048	0.0952380952380952	0.1526660942629736	0.6024367096565826	0.4429133858267716	0.2282058492688413	4.005262112121726e-164	4773	4.8926414771444735e-05	114	9	3559	3559	0.20576888	1.0	0.0	0.1951083029108485	0.6003192204685737	0.3295869626299522	0.1149199213262152	1.0393776814775542e-108	1582	0.0022296603720858	51	0.000732421875	1.9073486328125e-06	2.384185791015625e-06	0.001953125
