cohort	patient_id	split	interaction_name	ligand	receptor	prob_high	prob_low	delta	detected	detected_high	detected_low	n_mal_high	n_mal_low	n_tnk	n_mal
GSE123902	LX675	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.07203519329270913	0.06129581994137005	0.01073937335133908	True	True	True	618	424	1336	618
GSE123902	LX675	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	155	424	1336	618
GSE123902	LX675	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	155	424	1336	618
GSE123902	LX675	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	155	424	1336	618
GSE123902	LX675	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	155	424	1336	618
GSE123902	LX675	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.3912116661139176	0.24309953529837178	0.14811213081554583	True	True	True	155	424	1336	618
GSE123902	LX675	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.02676915758906473	0.013560914994033208	0.01320824259503152	True	True	True	155	424	1336	618
GSE123902	LX675	q4q1	LGALS9_CD44	LGALS9	CD44	0.3482779097767796	0.21079227703383172	0.13748563274294787	True	True	True	155	424	1336	618
GSE123902	LX675	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.03030647920047409	0.0	0.03030647920047409	True	True	False	155	424	1336	618
GSE123902	LX675	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.07144261932630805	0.0	0.07144261932630805	True	True	False	155	424	1336	618
GSE123902	LX675	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	155	424	1336	618
GSE123902	LX675	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.5245963565054174	0.47000192033047344	0.05459443617494392	True	True	True	155	424	1336	618
GSE123902	LX675	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.5430939386372196	0.5107866139760717	0.03230732466114783	True	True	True	155	424	1336	618
GSE123902	LX675	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.4772056775315289	0.4506523085851616	0.02655336894636734	True	True	True	155	424	1336	618
GSE123902	LX675	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.10379873480138735	0.06129581994137005	0.042502914860017296	True	True	True	155	424	1336	618
GSE123902	LX676	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	62	85	2606	147
GSE123902	LX676	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	62	85	2606	147
GSE123902	LX676	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	62	85	2606	147
GSE123902	LX676	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	62	85	2606	147
GSE123902	LX676	median	LGALS9_CD45	LGALS9	PTPRC	0.225011836904193	0.0	0.225011836904193	True	True	False	62	85	2606	147
GSE123902	LX676	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	62	85	2606	147
GSE123902	LX676	median	LGALS9_CD44	LGALS9	CD44	0.19772428444471413	0.0	0.19772428444471413	True	True	False	62	85	2606	147
GSE123902	LX676	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	62	85	2606	147
GSE123902	LX676	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	62	85	2606	147
GSE123902	LX676	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	62	85	2606	147
GSE123902	LX676	median	HLA-A_CD8A	HLA-A	CD8A	0.666013642001087	0.742402192717329	-0.07638855071624195	True	True	True	62	85	2606	147
GSE123902	LX676	median	HLA-B_CD8A	HLA-B	CD8A	0.6583104738716667	0.7314184472419551	-0.0731079733702884	True	True	True	62	85	2606	147
GSE123902	LX676	median	HLA-C_CD8A	HLA-C	CD8A	0.6342145136534867	0.7234291612807222	-0.08921464762723552	True	True	True	62	85	2606	147
GSE123902	LX676	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.13587471698810566	0.0	0.13587471698810566	True	True	False	62	85	2606	147
GSE123902	LX676	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	49	85	2606	147
GSE123902	LX676	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	49	85	2606	147
GSE123902	LX676	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	49	85	2606	147
GSE123902	LX676	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	49	85	2606	147
GSE123902	LX676	tertile	LGALS9_CD45	LGALS9	PTPRC	0.20735593319140755	0.0	0.20735593319140755	True	True	False	49	85	2606	147
GSE123902	LX676	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	49	85	2606	147
GSE123902	LX676	tertile	LGALS9_CD44	LGALS9	CD44	0.1817075140729703	0.0	0.1817075140729703	True	True	False	49	85	2606	147
GSE123902	LX676	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	49	85	2606	147
GSE123902	LX676	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	49	85	2606	147
GSE123902	LX676	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	49	85	2606	147
GSE123902	LX676	tertile	HLA-A_CD8A	HLA-A	CD8A	0.6597890649561162	0.742402192717329	-0.08261312776121277	True	True	True	49	85	2606	147
GSE123902	LX676	tertile	HLA-B_CD8A	HLA-B	CD8A	0.6510877922413396	0.7314184472419551	-0.08033065500061554	True	True	True	49	85	2606	147
GSE123902	LX676	tertile	HLA-C_CD8A	HLA-C	CD8A	0.6208636836099632	0.7234291612807222	-0.10256547767075896	True	True	True	49	85	2606	147
GSE123902	LX676	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.12752202881148514	0.0	0.12752202881148514	True	True	False	49	85	2606	147
GSE123902	LX676	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	37	85	2606	147
GSE123902	LX676	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	37	85	2606	147
GSE123902	LX676	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	37	85	2606	147
GSE123902	LX676	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	37	85	2606	147
GSE123902	LX676	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.21968468458460141	0.0	0.21968468458460141	True	True	False	37	85	2606	147
GSE123902	LX676	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	37	85	2606	147
GSE123902	LX676	q4q1	LGALS9_CD44	LGALS9	CD44	0.192882377249077	0.0	0.192882377249077	True	True	False	37	85	2606	147
GSE123902	LX676	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	37	85	2606	147
GSE123902	LX676	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	37	85	2606	147
GSE123902	LX676	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	37	85	2606	147
GSE123902	LX676	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.6727496426934995	0.742402192717329	-0.06965255002382953	True	True	True	37	85	2606	147
GSE123902	LX676	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.6576286764480342	0.7314184472419551	-0.0737897707939209	True	True	True	37	85	2606	147
GSE123902	LX676	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.6291081036447398	0.7234291612807222	-0.09432105763598242	True	True	True	37	85	2606	147
GSE123902	LX676	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.15253929944271782	0.0	0.15253929944271782	True	True	False	37	85	2606	147
GSE123902	LX679	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	215	282	625	497
GSE123902	LX679	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	215	282	625	497
GSE123902	LX679	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	215	282	625	497
GSE123902	LX679	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	215	282	625	497
GSE123902	LX679	median	LGALS9_CD45	LGALS9	PTPRC	0.293001483613777	0.01471102926067767	0.2782904543530993	True	True	True	215	282	625	497
GSE123902	LX679	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	215	282	625	497
GSE123902	LX679	median	LGALS9_CD44	LGALS9	CD44	0.16529358506430442	0.007083746141634118	0.1582098389226703	True	True	True	215	282	625	497
GSE123902	LX679	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	215	282	625	497
GSE123902	LX679	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	215	282	625	497
GSE123902	LX679	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	215	282	625	497
GSE123902	LX679	median	HLA-A_CD8A	HLA-A	CD8A	0.3496818909305074	0.30034439594430895	0.04933749498619844	True	True	True	215	282	625	497
GSE123902	LX679	median	HLA-B_CD8A	HLA-B	CD8A	0.3718900983089432	0.33115426052186975	0.04073583778707346	True	True	True	215	282	625	497
GSE123902	LX679	median	HLA-C_CD8A	HLA-C	CD8A	0.31993486727999243	0.2788137529757713	0.04112111430422111	True	True	True	215	282	625	497
GSE123902	LX679	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.07851326196991652	0.01630648636066277	0.06220677560925375	True	True	True	215	282	625	497
GSE123902	LX679	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	166	282	625	497
GSE123902	LX679	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	166	282	625	497
GSE123902	LX679	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	166	282	625	497
GSE123902	LX679	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	166	282	625	497
GSE123902	LX679	tertile	LGALS9_CD45	LGALS9	PTPRC	0.27965551142722195	0.01471102926067767	0.26494448216654426	True	True	True	166	282	625	497
GSE123902	LX679	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	166	282	625	497
GSE123902	LX679	tertile	LGALS9_CD44	LGALS9	CD44	0.15647715008240343	0.007083746141634118	0.1493934039407693	True	True	True	166	282	625	497
GSE123902	LX679	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	166	282	625	497
GSE123902	LX679	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	166	282	625	497
GSE123902	LX679	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	166	282	625	497
GSE123902	LX679	tertile	HLA-A_CD8A	HLA-A	CD8A	0.35012981316941044	0.30034439594430895	0.04978541722510149	True	True	True	166	282	625	497
GSE123902	LX679	tertile	HLA-B_CD8A	HLA-B	CD8A	0.370886457309491	0.33115426052186975	0.03973219678762124	True	True	True	166	282	625	497
GSE123902	LX679	tertile	HLA-C_CD8A	HLA-C	CD8A	0.3200234543455677	0.2788137529757713	0.0412097013697964	True	True	True	166	282	625	497
GSE123902	LX679	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.07722701474260357	0.01630648636066277	0.0609205283819408	True	True	True	166	282	625	497
GSE123902	LX679	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	125	282	625	497
GSE123902	LX679	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	125	282	625	497
GSE123902	LX679	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	125	282	625	497
GSE123902	LX679	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	125	282	625	497
GSE123902	LX679	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.287395206654218	0.01471102926067767	0.27268417739354034	True	True	True	125	282	625	497
GSE123902	LX679	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	125	282	625	497
GSE123902	LX679	q4q1	LGALS9_CD44	LGALS9	CD44	0.1615724319604732	0.007083746141634118	0.15448868581883907	True	True	True	125	282	625	497
GSE123902	LX679	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	125	282	625	497
GSE123902	LX679	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	125	282	625	497
GSE123902	LX679	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	125	282	625	497
GSE123902	LX679	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.35156048536886336	0.30034439594430895	0.05121608942455441	True	True	True	125	282	625	497
GSE123902	LX679	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.3701880815868703	0.33115426052186975	0.03903382106500053	True	True	True	125	282	625	497
GSE123902	LX679	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.32058036885321517	0.2788137529757713	0.04176661587744385	True	True	True	125	282	625	497
GSE123902	LX679	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0790759962853011	0.01630648636066277	0.06276950992463833	True	True	True	125	282	625	497
GSE123902	LX680	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	129	129	344	258
GSE123902	LX680	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	129	129	344	258
GSE123902	LX680	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	129	129	344	258
GSE123902	LX680	median	CXCL10_CXCR3	CXCL10	CXCR3	0.000378244295757166	0.0	0.000378244295757166	True	True	False	129	129	344	258
GSE123902	LX680	median	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	129	129	344	258
GSE123902	LX680	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	129	129	344	258
GSE123902	LX680	median	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	129	129	344	258
GSE123902	LX680	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.08749744090227378	0.02360147987952444	0.06389596102274933	True	True	True	129	129	344	258
GSE123902	LX680	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	129	129	344	258
GSE123902	LX680	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.13709537488661797	0.05534062432590748	0.08175475056071049	True	True	True	129	129	344	258
GSE123902	LX680	median	HLA-A_CD8A	HLA-A	CD8A	0.6448918522056679	0.558635329774015	0.08625652243165294	True	True	True	129	129	344	258
GSE123902	LX680	median	HLA-B_CD8A	HLA-B	CD8A	0.6045541291981189	0.5300187096362865	0.0745354195618324	True	True	True	129	129	344	258
GSE123902	LX680	median	HLA-C_CD8A	HLA-C	CD8A	0.5869897757098342	0.48738496126444264	0.0996048144453916	True	True	True	129	129	344	258
GSE123902	LX680	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.23935632082790284	0.12038537116034465	0.1189709496675582	True	True	True	129	129	344	258
GSE123902	LX680	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	86	86	344	258
GSE123902	LX680	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	86	86	344	258
GSE123902	LX680	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	86	86	344	258
GSE123902	LX680	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.00020306703474377388	0.0	0.00020306703474377388	True	True	False	86	86	344	258
GSE123902	LX680	tertile	LGALS9_CD45	LGALS9	PTPRC	0.0	0.034251526061812324	-0.034251526061812324	True	False	True	86	86	344	258
GSE123902	LX680	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.005668179896434525	-0.005668179896434525	True	False	True	86	86	344	258
GSE123902	LX680	tertile	LGALS9_CD44	LGALS9	CD44	0.0	0.01659973491168179	-0.01659973491168179	True	False	True	86	86	344	258
GSE123902	LX680	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0833921821290357	0.0010387882395296274	0.08235339388950606	True	True	True	86	86	344	258
GSE123902	LX680	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	86	86	344	258
GSE123902	LX680	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.12439637929450244	0.0	0.12439637929450244	True	True	False	86	86	344	258
GSE123902	LX680	tertile	HLA-A_CD8A	HLA-A	CD8A	0.6408323496833469	0.5060105126038869	0.13482183707946005	True	True	True	86	86	344	258
GSE123902	LX680	tertile	HLA-B_CD8A	HLA-B	CD8A	0.5972405645115776	0.5187681998700567	0.07847236464152085	True	True	True	86	86	344	258
GSE123902	LX680	tertile	HLA-C_CD8A	HLA-C	CD8A	0.5782181640469233	0.44864676962237504	0.12957139442454824	True	True	True	86	86	344	258
GSE123902	LX680	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.23834664223163118	0.05705592105120732	0.18129072118042386	True	True	True	86	86	344	258
GSE123902	LX680	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	65	69	344	258
GSE123902	LX680	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	65	69	344	258
GSE123902	LX680	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	65	69	344	258
GSE123902	LX680	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.00026818426219271977	0.0	0.00026818426219271977	True	True	False	65	69	344	258
GSE123902	LX680	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.0	0.04644616549196323	-0.04644616549196323	True	False	True	65	69	344	258
GSE123902	LX680	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.007768089675424682	-0.007768089675424682	True	False	True	65	69	344	258
GSE123902	LX680	q4q1	LGALS9_CD44	LGALS9	CD44	0.0	0.02265721346627722	-0.02265721346627722	True	False	True	65	69	344	258
GSE123902	LX680	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.07306601530526541	0.0	0.07306601530526541	True	True	False	65	69	344	258
GSE123902	LX680	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	65	69	344	258
GSE123902	LX680	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.1235566189852975	0.0	0.1235566189852975	True	True	False	65	69	344	258
GSE123902	LX680	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.6414546496758443	0.45996736025508583	0.18148728942075848	True	True	True	65	69	344	258
GSE123902	LX680	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.6011590452243191	0.4981840805633623	0.10297496466095679	True	True	True	65	69	344	258
GSE123902	LX680	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.576322944421276	0.4070354527547686	0.16928749166650736	True	True	True	65	69	344	258
GSE123902	LX680	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.2472439231952459	0.011254352197807132	0.23598957099743878	True	True	True	65	69	344	258
GSE123902	LX681	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	603	604	86	1207
GSE123902	LX681	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	603	604	86	1207
GSE123902	LX681	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	603	604	86	1207
GSE123902	LX681	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	603	604	86	1207
GSE123902	LX681	median	LGALS9_CD45	LGALS9	PTPRC	0.15520242886721752	0.002591771387638325	0.1526106574795792	True	True	True	603	604	86	1207
GSE123902	LX681	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0078065048636693215	0.00011127300548228111	0.007695231858187041	True	True	True	603	604	86	1207
GSE123902	LX681	median	LGALS9_CD44	LGALS9	CD44	0.10677968402176607	0.0016880068891597137	0.10509167713260636	True	True	True	603	604	86	1207
GSE123902	LX681	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.03803571035811262	0.006851836234343058	0.031183874123769564	True	True	True	603	604	86	1207
GSE123902	LX681	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	603	604	86	1207
GSE123902	LX681	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.18727000304856545	0.04680150984102126	0.14046849320754418	True	True	True	603	604	86	1207
GSE123902	LX681	median	HLA-A_CD8A	HLA-A	CD8A	0.06126602035050645	0.02912374618632092	0.032142274164185525	True	True	True	603	604	86	1207
GSE123902	LX681	median	HLA-B_CD8A	HLA-B	CD8A	0.0477538101527953	0.021528003006508926	0.026225807146286372	True	True	True	603	604	86	1207
GSE123902	LX681	median	HLA-C_CD8A	HLA-C	CD8A	0.05445355216823719	0.02430419536945356	0.03014935679878363	True	True	True	603	604	86	1207
GSE123902	LX681	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.29624026753344246	0.09638089517879735	0.19985937235464513	True	True	True	603	604	86	1207
GSE123902	LX681	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	403	443	86	1207
GSE123902	LX681	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	403	443	86	1207
GSE123902	LX681	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	403	443	86	1207
GSE123902	LX681	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	403	443	86	1207
GSE123902	LX681	tertile	LGALS9_CD45	LGALS9	PTPRC	0.16621298324478695	0.0	0.16621298324478695	True	True	False	403	443	86	1207
GSE123902	LX681	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.008465102523017945	0.0	0.008465102523017945	True	True	False	403	443	86	1207
GSE123902	LX681	tertile	LGALS9_CD44	LGALS9	CD44	0.1148218835596915	0.0	0.1148218835596915	True	True	False	403	443	86	1207
GSE123902	LX681	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.03915554119810397	0.0	0.03915554119810397	True	True	False	403	443	86	1207
GSE123902	LX681	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	403	443	86	1207
GSE123902	LX681	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.1962697763562581	0.0	0.1962697763562581	True	True	False	403	443	86	1207
GSE123902	LX681	tertile	HLA-A_CD8A	HLA-A	CD8A	0.06132158351728965	0.015911999910897034	0.04540958360639261	True	True	True	403	443	86	1207
GSE123902	LX681	tertile	HLA-B_CD8A	HLA-B	CD8A	0.04738987858705717	0.011828107334313564	0.03556177125274361	True	True	True	403	443	86	1207
GSE123902	LX681	tertile	HLA-C_CD8A	HLA-C	CD8A	0.05534707603682736	0.013231556704833893	0.04211551933199347	True	True	True	403	443	86	1207
GSE123902	LX681	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.29460786035619707	0.009821323552538118	0.28478653680365895	True	True	True	403	443	86	1207
GSE123902	LX681	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	302	443	86	1207
GSE123902	LX681	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	302	443	86	1207
GSE123902	LX681	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	302	443	86	1207
GSE123902	LX681	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	302	443	86	1207
GSE123902	LX681	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.1690047168634015	0.0	0.1690047168634015	True	True	False	302	443	86	1207
GSE123902	LX681	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.008634722265489328	0.0	0.008634722265489328	True	True	False	302	443	86	1207
GSE123902	LX681	q4q1	LGALS9_CD44	LGALS9	CD44	0.11687143617566857	0.0	0.11687143617566857	True	True	False	302	443	86	1207
GSE123902	LX681	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.03655618238848583	0.0	0.03655618238848583	True	True	False	302	443	86	1207
GSE123902	LX681	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	302	443	86	1207
GSE123902	LX681	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.19343918664745868	0.0	0.19343918664745868	True	True	False	302	443	86	1207
GSE123902	LX681	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.06100801723683122	0.015911999910897034	0.045096017325934185	True	True	True	302	443	86	1207
GSE123902	LX681	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.04685968859213137	0.011828107334313564	0.0350315812578178	True	True	True	302	443	86	1207
GSE123902	LX681	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.05513948741033344	0.013231556704833893	0.04190793070549955	True	True	True	302	443	86	1207
GSE123902	LX681	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.2950619010891903	0.009821323552538118	0.28524057753665216	True	True	True	302	443	86	1207
GSE123902	LX682	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	79	342	2558	421
GSE123902	LX682	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	79	342	2558	421
GSE123902	LX682	median	CXCL9_CXCR3	CXCL9	CXCR3	0.006423651204639395	0.0	0.006423651204639395	True	True	False	79	342	2558	421
GSE123902	LX682	median	CXCL10_CXCR3	CXCL10	CXCR3	0.02890556697745138	0.0016082147063255932	0.02729735227112579	True	True	True	79	342	2558	421
GSE123902	LX682	median	LGALS9_CD45	LGALS9	PTPRC	0.28705392232998544	0.3284700024268367	-0.04141608009685127	True	True	True	79	342	2558	421
GSE123902	LX682	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.07047121913079915	0.08433521391415602	-0.01386399478335687	True	True	True	79	342	2558	421
GSE123902	LX682	median	LGALS9_CD44	LGALS9	CD44	0.2380838188417274	0.2751613908592211	-0.037077572017493676	True	True	True	79	342	2558	421
GSE123902	LX682	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.11370882251971534	0.0	0.11370882251971534	True	True	False	79	342	2558	421
GSE123902	LX682	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	79	342	2558	421
GSE123902	LX682	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.07581549034277045	0.0	0.07581549034277045	True	True	False	79	342	2558	421
